Gene stable ID,42afa501-db93-4611-ae86-14d6dd9e457c
ENSG00000184811,1
ENSG00000184814,0
ENSG00000184828,1285
ENSG00000184831,1768
ENSG00000184838,97
ENSG00000184840,9160
ENSG00000184844,1
ENSG00000184845,18
ENSG00000184856,0
ENSG00000184857,1109
ENSG00000184860,26
ENSG00000184863,2194
ENSG00000184867,970
ENSG00000184881,0
ENSG00000184887,4192
ENSG00000184895,0
ENSG00000184897,12088
ENSG00000184898,291
ENSG00000184900,5720
ENSG00000184903,447
ENSG00000184905,2506
ENSG00000184906,0
ENSG00000184908,0
ENSG00000184911,0
ENSG00000184916,1210
ENSG00000184922,1638
ENSG00000184923,38
ENSG00000184924,1408
ENSG00000184925,25
ENSG00000184933,0
ENSG00000184937,1645
ENSG00000184939,4059
ENSG00000184945,0
ENSG00000184949,132
ENSG00000184954,0
ENSG00000184956,38615
ENSG00000184961,0
ENSG00000184967,561
ENSG00000184979,874
ENSG00000184983,3677
ENSG00000184984,2
ENSG00000184985,112
ENSG00000184986,578
ENSG00000184988,837
ENSG00000184990,3495
ENSG00000184991,0
ENSG00000184992,2392
ENSG00000184995,0
ENSG00000184999,0
ENSG00000185000,1729
ENSG00000185002,0
ENSG00000185008,5
ENSG00000185009,4055
ENSG00000185010,1391
ENSG00000185013,59
ENSG00000185015,87
ENSG00000185019,1071
ENSG00000185022,1149
ENSG00000185024,2521
ENSG00000185028,19
ENSG00000185031,1
ENSG00000185033,7929
ENSG00000185037,0
ENSG00000185038,0
ENSG00000185040,0
ENSG00000185041,0
ENSG00000185043,2583
ENSG00000185046,344
ENSG00000185049,2033
ENSG00000185052,2197
ENSG00000185053,0
ENSG00000185055,11
ENSG00000185056,2
ENSG00000185065,52
ENSG00000185069,0
ENSG00000185070,453
ENSG00000185074,1
ENSG00000185078,0
ENSG00000185085,1814
ENSG00000185087,0
ENSG00000185088,1647
ENSG00000185090,4045
ENSG00000185100,616
ENSG00000185101,116
ENSG00000185104,8143
ENSG00000185105,7
ENSG00000185112,774
ENSG00000185115,1220
ENSG00000185122,4470
ENSG00000185127,2820
ENSG00000185129,1304
ENSG00000185130,15
ENSG00000185133,512
ENSG00000185149,0
ENSG00000185155,75
ENSG00000185156,190
ENSG00000185158,274
ENSG00000185163,457
ENSG00000185164,3780
ENSG00000185168,8
ENSG00000185176,1
ENSG00000185177,0
ENSG00000185182,0
ENSG00000185186,0
ENSG00000185187,685
ENSG00000185189,1830
ENSG00000185198,0
ENSG00000185201,1574
ENSG00000185203,4
ENSG00000185215,1763
ENSG00000185219,1779
ENSG00000185220,482
ENSG00000185221,0
ENSG00000185222,2844
ENSG00000185231,3
ENSG00000185236,6533
ENSG00000185238,895
ENSG00000185245,90
ENSG00000185246,1028
ENSG00000185247,0
ENSG00000185250,172
ENSG00000185252,1515
ENSG00000185261,58
ENSG00000185262,3707
ENSG00000185264,0
ENSG00000185267,39
ENSG00000185269,56
ENSG00000185271,0
ENSG00000185272,54
ENSG00000185274,1850
ENSG00000185275,20
ENSG00000185278,1251
ENSG00000185290,1107
ENSG00000185291,308
ENSG00000185294,0
ENSG00000185296,0
ENSG00000185298,1849
ENSG00000185303,34
ENSG00000185304,56
ENSG00000185305,623
ENSG00000185306,20
ENSG00000185313,0
ENSG00000185319,0
ENSG00000185324,1147
ENSG00000185332,36
ENSG00000185338,169
ENSG00000185339,1999
ENSG00000185340,986
ENSG00000185344,982
ENSG00000185345,183
ENSG00000185347,843
ENSG00000185352,561
ENSG00000185359,3918
ENSG00000185361,793
ENSG00000185372,0
ENSG00000185379,1864
ENSG00000185385,0
ENSG00000185386,389
ENSG00000185390,0
ENSG00000185404,533
ENSG00000185414,1936
ENSG00000185418,492
ENSG00000185420,379
ENSG00000185432,1156
ENSG00000185433,0
ENSG00000185436,151
ENSG00000185437,118
ENSG00000185442,1789
ENSG00000185448,0
ENSG00000185453,573
ENSG00000185467,16
ENSG00000185475,1389
ENSG00000185477,532
ENSG00000185479,2893
ENSG00000185480,536
ENSG00000185482,79
ENSG00000185483,447
ENSG00000185485,311
ENSG00000185495,119
ENSG00000185499,21725
ENSG00000185504,2279
ENSG00000185507,209
ENSG00000185513,70
ENSG00000185515,6060
ENSG00000185518,65
ENSG00000185519,27
ENSG00000185522,39
ENSG00000185523,6
ENSG00000185527,20
ENSG00000185532,193
ENSG00000185551,2263
ENSG00000185559,35258
ENSG00000185561,420
ENSG00000185565,87
ENSG00000185567,441
ENSG00000185585,1587
ENSG00000185591,5329
ENSG00000185594,7
ENSG00000185596,180
ENSG00000185607,15
ENSG00000185608,2185
ENSG00000185610,1
ENSG00000185614,49
ENSG00000185615,21
ENSG00000185619,2646
ENSG00000185621,1096
ENSG00000185624,92240
ENSG00000185627,5924
ENSG00000185630,15206
ENSG00000185631,1
ENSG00000185633,640
ENSG00000185634,197
ENSG00000185638,0
ENSG00000185640,4
ENSG00000185641,56
ENSG00000185650,26259
ENSG00000185651,5956
ENSG00000185652,2
ENSG00000185658,2902
ENSG00000185662,0
ENSG00000185664,51
ENSG00000185666,60
ENSG00000185668,114
ENSG00000185669,72
ENSG00000185670,148
ENSG00000185674,4
ENSG00000185681,4
ENSG00000185684,219
ENSG00000185686,781
ENSG00000185689,2
ENSG00000185697,215
ENSG00000185700,0
ENSG00000185701,0
ENSG00000185710,0
ENSG00000185716,576
ENSG00000185721,3978
ENSG00000185722,5302
ENSG00000185728,3699
ENSG00000185730,531
ENSG00000185736,4
ENSG00000185737,398
ENSG00000185739,12
ENSG00000185742,1
ENSG00000185745,241
ENSG00000185753,1097
ENSG00000185758,0
ENSG00000185760,126
ENSG00000185761,15
ENSG00000185774,30
ENSG00000185775,0
ENSG00000185787,10429
ENSG00000185792,0
ENSG00000185798,1199
ENSG00000185800,1296
ENSG00000185803,4372
ENSG00000185808,737
ENSG00000185811,1300
ENSG00000185813,2425
ENSG00000185818,233
ENSG00000185821,0
ENSG00000185823,0
ENSG00000185825,14669
ENSG00000185829,15
ENSG00000185834,10
ENSG00000185837,18
ENSG00000185838,235
ENSG00000185839,27
ENSG00000185842,817
ENSG00000185847,0
ENSG00000185860,0
ENSG00000185862,596
ENSG00000185863,32
ENSG00000185864,43
ENSG00000185869,364
ENSG00000185873,0
ENSG00000185875,836
ENSG00000185880,2477
ENSG00000185883,2219
ENSG00000185885,1832
ENSG00000185888,0
ENSG00000185894,0
ENSG00000185896,93196
ENSG00000185897,1
ENSG00000185899,1
ENSG00000185900,240
ENSG00000185903,0
ENSG00000185904,12
ENSG00000185905,197
ENSG00000185909,779
ENSG00000185915,0
ENSG00000185917,421
ENSG00000185920,132
ENSG00000185924,325
ENSG00000185926,0
ENSG00000185933,0
ENSG00000185940,1
ENSG00000185942,0
ENSG00000185946,337
ENSG00000185947,965
ENSG00000185950,726
ENSG00000185955,7
ENSG00000185958,2
ENSG00000185960,1
ENSG00000185962,0
ENSG00000185963,1903
ENSG00000185966,0
ENSG00000185972,26
ENSG00000185973,1293
ENSG00000185974,51
ENSG00000185982,0
ENSG00000185985,7
ENSG00000185986,56
ENSG00000185988,2
ENSG00000185989,641
ENSG00000186001,2356
ENSG00000186007,76
ENSG00000186008,0
ENSG00000186009,30
ENSG00000186010,2339
ENSG00000186017,491
ENSG00000186019,7
ENSG00000186020,608
ENSG00000186026,111
ENSG00000186038,0
ENSG00000186047,34
ENSG00000186049,0
ENSG00000186051,2
ENSG00000186056,49
ENSG00000186063,2296
ENSG00000186073,790
ENSG00000186074,85
ENSG00000186075,1
ENSG00000186076,8
ENSG00000186081,3180
ENSG00000186082,0
ENSG00000186086,3
ENSG00000186088,581
ENSG00000186090,2
ENSG00000186092,0
ENSG00000186094,204
ENSG00000186103,0
ENSG00000186104,462
ENSG00000186105,9
ENSG00000186106,732
ENSG00000186111,3652
ENSG00000186113,0
ENSG00000186115,0
ENSG00000186117,0
ENSG00000186118,11
ENSG00000186119,0
ENSG00000186124,0
ENSG00000186130,686
ENSG00000186132,299
ENSG00000186136,0
ENSG00000186141,3258
ENSG00000186143,0
ENSG00000186146,0
ENSG00000186148,0
ENSG00000186150,9
ENSG00000186152,3
ENSG00000186153,1723
ENSG00000186160,217
ENSG00000186162,325
ENSG00000186163,0
ENSG00000186166,112
ENSG00000186174,1240
ENSG00000186184,2357
ENSG00000186185,2056
ENSG00000186187,3676
ENSG00000186188,70
ENSG00000186190,0
ENSG00000186191,23
ENSG00000186193,2712
ENSG00000186197,130
ENSG00000186198,18
ENSG00000186204,0
ENSG00000186205,1135
ENSG00000186207,0
ENSG00000186212,391
ENSG00000186222,719
ENSG00000186223,0
ENSG00000186226,0
ENSG00000186230,262
ENSG00000186231,15
ENSG00000186232,0
ENSG00000186234,1
ENSG00000186235,4
ENSG00000186244,0
ENSG00000186260,5346
ENSG00000186265,61
ENSG00000186268,0
ENSG00000186272,372
ENSG00000186280,182
ENSG00000186281,891
ENSG00000186283,6672
ENSG00000186288,20
ENSG00000186297,0
ENSG00000186298,6914
ENSG00000186300,325
ENSG00000186301,3
ENSG00000186306,0
ENSG00000186310,36
ENSG00000186312,542
ENSG00000186314,596
ENSG00000186318,1727
ENSG00000186326,11
ENSG00000186328,0
ENSG00000186329,0
ENSG00000186334,0
ENSG00000186335,2
ENSG00000186340,4308
ENSG00000186350,2873
ENSG00000186352,412
ENSG00000186354,6
ENSG00000186364,132
ENSG00000186367,0
ENSG00000186369,1
ENSG00000186376,741
ENSG00000186377,703
ENSG00000186393,0
ENSG00000186395,1179
ENSG00000186399,9
ENSG00000186400,0
ENSG00000186407,130
ENSG00000186409,275
ENSG00000186416,806
ENSG00000186417,65
ENSG00000186431,10
ENSG00000186432,9283
ENSG00000186439,0
ENSG00000186440,0
ENSG00000186442,8
ENSG00000186446,51
ENSG00000186448,1148
ENSG00000186451,41
ENSG00000186452,1
ENSG00000186453,1
ENSG00000186458,0
ENSG00000186462,14
ENSG00000186466,0
ENSG00000186468,9746
ENSG00000186469,427
ENSG00000186470,3476
ENSG00000186471,1
ENSG00000186472,738
ENSG00000186474,0
ENSG00000186479,16
ENSG00000186480,4050
ENSG00000186481,20
ENSG00000186487,1
ENSG00000186493,316
ENSG00000186496,192
ENSG00000186501,1523
ENSG00000186508,0
ENSG00000186509,0
ENSG00000186510,6
ENSG00000186513,0
ENSG00000186517,1352
ENSG00000186522,2650
ENSG00000186523,39
ENSG00000186526,1
ENSG00000186529,2
ENSG00000186532,1186
ENSG00000186543,0
ENSG00000186562,0
ENSG00000186564,101
ENSG00000186566,4515
ENSG00000186567,68
ENSG00000186572,0
ENSG00000186575,2908
ENSG00000186577,562
ENSG00000186579,0
ENSG00000186583,3
ENSG00000186591,8330
ENSG00000186594,220
ENSG00000186599,0
ENSG00000186603,102
ENSG00000186615,185
ENSG00000186625,2112
ENSG00000186628,0
ENSG00000186635,2397
ENSG00000186638,803
ENSG00000186642,186
ENSG00000186645,0
ENSG00000186648,41
ENSG00000186652,2
ENSG00000186654,517
ENSG00000186660,3683
ENSG00000186665,1188
ENSG00000186666,301
ENSG00000186675,0
ENSG00000186676,3
ENSG00000186678,0
ENSG00000186684,8
ENSG00000186687,553
ENSG00000186704,37
ENSG00000186710,6
ENSG00000186714,17
ENSG00000186715,5
ENSG00000186716,4874
ENSG00000186723,0
ENSG00000186732,1
ENSG00000186743,3
ENSG00000186765,18
ENSG00000186766,3
ENSG00000186767,1084
ENSG00000186777,3
ENSG00000186787,85
ENSG00000186788,0
ENSG00000186790,23
ENSG00000186792,382
ENSG00000186795,0
ENSG00000186803,0
ENSG00000186806,290
ENSG00000186810,230
ENSG00000186812,1246
ENSG00000186814,526
ENSG00000186815,673
ENSG00000186818,897
ENSG00000186825,0
ENSG00000186827,201
ENSG00000186831,2
ENSG00000186832,2832
ENSG00000186834,2345
ENSG00000186838,3
ENSG00000186842,3
ENSG00000186844,0
ENSG00000186847,10
ENSG00000186854,52
ENSG00000186860,4
ENSG00000186862,138
ENSG00000186866,1617
ENSG00000186867,12
ENSG00000186868,771
ENSG00000186871,863
ENSG00000186881,0
ENSG00000186886,0
ENSG00000186889,391
ENSG00000186891,142
ENSG00000186895,0
ENSG00000186897,53
ENSG00000186907,223
ENSG00000186908,731
ENSG00000186910,926
ENSG00000186912,0
ENSG00000186918,2949
ENSG00000186919,20
ENSG00000186924,0
ENSG00000186925,0
ENSG00000186930,0
ENSG00000186940,1121
ENSG00000186943,0
ENSG00000186951,1101
ENSG00000186952,1
ENSG00000186960,0
ENSG00000186965,0
ENSG00000186967,0
ENSG00000186970,0
ENSG00000186971,0
ENSG00000186973,21
ENSG00000186976,91
ENSG00000186977,0
ENSG00000186980,0
ENSG00000186994,93
ENSG00000186998,620
ENSG00000187003,0
ENSG00000187005,0
ENSG00000187010,23
ENSG00000187012,0
ENSG00000187013,26
ENSG00000187017,701
ENSG00000187021,0
ENSG00000187024,12
ENSG00000187026,0
ENSG00000187033,0
ENSG00000187037,32
ENSG00000187045,58
ENSG00000187048,1
ENSG00000187049,724
ENSG00000187051,1689
ENSG00000187054,5
ENSG00000187066,22
ENSG00000187068,567
ENSG00000187079,2179
ENSG00000187080,0
ENSG00000187082,0
ENSG00000187091,487
ENSG00000187094,0
ENSG00000187097,1980
ENSG00000187098,539
ENSG00000187103,0
ENSG00000187105,27
ENSG00000187109,12032
ENSG00000187116,55
ENSG00000187118,959
ENSG00000187122,67
ENSG00000187123,401
ENSG00000187134,77
ENSG00000187135,0
ENSG00000187140,80
ENSG00000187144,0
ENSG00000187147,2949
ENSG00000187151,0
ENSG00000187164,3001
ENSG00000187166,0
ENSG00000187170,0
ENSG00000187172,0
ENSG00000187173,0
ENSG00000187175,0
ENSG00000187180,0
ENSG00000187185,0
ENSG00000187186,11
ENSG00000187187,221
ENSG00000187189,3147
ENSG00000187191,0
ENSG00000187193,2192
ENSG00000187210,8385
ENSG00000187223,0
ENSG00000187229,0
ENSG00000187231,2983
ENSG00000187238,0
ENSG00000187239,1881
ENSG00000187240,713
ENSG00000187242,0
ENSG00000187243,0
ENSG00000187244,7209
ENSG00000187257,1339
ENSG00000187258,0
ENSG00000187260,23
ENSG00000187266,274
ENSG00000187268,5
ENSG00000187272,0
ENSG00000187288,2
ENSG00000187323,10
ENSG00000187325,2025
ENSG00000187372,39
ENSG00000187391,396
ENSG00000187398,11
ENSG00000187416,0
ENSG00000187446,6065
ENSG00000187472,0
ENSG00000187474,1179
ENSG00000187475,0
ENSG00000187479,308
ENSG00000187481,0
ENSG00000187483,0
ENSG00000187486,353
ENSG00000187492,0
ENSG00000187498,40909
ENSG00000187504,2
ENSG00000187510,9
ENSG00000187513,440
ENSG00000187514,63557
ENSG00000187516,0
ENSG00000187522,1947
ENSG00000187527,209
ENSG00000187531,746
ENSG00000187533,0
ENSG00000187534,19
ENSG00000187535,1915
ENSG00000187536,1
ENSG00000187537,1
ENSG00000187545,0
ENSG00000187546,21
ENSG00000187550,1
ENSG00000187553,1
ENSG00000187554,1615
ENSG00000187555,16046
ENSG00000187556,28
ENSG00000187559,0
ENSG00000187566,372
ENSG00000187569,0
ENSG00000187581,0
ENSG00000187583,155
ENSG00000187589,0
ENSG00000187595,105
ENSG00000187600,0
ENSG00000187601,936
ENSG00000187605,5150
ENSG00000187607,1105
ENSG00000187608,452
ENSG00000187609,356
ENSG00000187612,0
ENSG00000187616,0
ENSG00000187621,7
ENSG00000187624,81
ENSG00000187626,437
ENSG00000187627,0
ENSG00000187630,564
ENSG00000187634,29
ENSG00000187642,67
ENSG00000187650,690
ENSG00000187653,74
ENSG00000187657,0
ENSG00000187658,0
ENSG00000187664,0
ENSG00000187672,168
ENSG00000187676,972
ENSG00000187678,3541
ENSG00000187682,0
ENSG00000187686,7
ENSG00000187688,507
ENSG00000187689,13
ENSG00000187690,1
ENSG00000187695,3
ENSG00000187699,136
ENSG00000187701,0
ENSG00000187713,2406
ENSG00000187714,13
ENSG00000187715,0
ENSG00000187720,387
ENSG00000187721,0
ENSG00000187726,0
ENSG00000187730,615
ENSG00000187733,0
ENSG00000187735,4297
ENSG00000187736,27
ENSG00000187741,3231
ENSG00000187742,1555
ENSG00000187747,1
ENSG00000187753,6
ENSG00000187754,0
ENSG00000187758,1
ENSG00000187762,0
ENSG00000187763,0
ENSG00000187764,3121
ENSG00000187766,0
ENSG00000187772,31
ENSG00000187773,544
ENSG00000187775,56
ENSG00000187778,2047
ENSG00000187783,1
ENSG00000187790,486
ENSG00000187791,0
ENSG00000187792,296
ENSG00000187796,147
ENSG00000187800,225
ENSG00000187801,318
ENSG00000187806,0
ENSG00000187808,73
ENSG00000187812,0
ENSG00000187815,489
ENSG00000187821,0
ENSG00000187823,0
ENSG00000187824,168
ENSG00000187833,1
ENSG00000187837,779
ENSG00000187838,28
ENSG00000187840,2852
ENSG00000187847,0
ENSG00000187848,0
ENSG00000187855,2
ENSG00000187857,0
ENSG00000187860,178
ENSG00000187862,8
ENSG00000187866,1048
ENSG00000187867,14
ENSG00000187870,1
ENSG00000187871,0
ENSG00000187889,15
ENSG00000187893,0
ENSG00000187900,0
ENSG00000187902,5
ENSG00000187904,0
ENSG00000187905,0
ENSG00000187908,2839
ENSG00000187912,30
ENSG00000187918,0
ENSG00000187922,2
ENSG00000187942,98
ENSG00000187944,2
ENSG00000187950,4
ENSG00000187951,274
ENSG00000187952,75
ENSG00000187953,259
ENSG00000187954,2490
ENSG00000187955,2324
ENSG00000187957,11
ENSG00000187959,14
ENSG00000187961,199
ENSG00000187969,0
ENSG00000187979,0
ENSG00000187980,16
ENSG00000187984,25
ENSG00000187987,5
ENSG00000187988,0
ENSG00000187994,191
ENSG00000187997,1
ENSG00000187999,1
ENSG00000188000,1
ENSG00000188001,539
ENSG00000188002,49
ENSG00000188004,93
ENSG00000188010,1446
ENSG00000188011,1
ENSG00000188013,60
ENSG00000188015,29
ENSG00000188021,4152
ENSG00000188026,303
ENSG00000188029,0
ENSG00000188032,2
ENSG00000188033,91
ENSG00000188037,10
ENSG00000188038,1
ENSG00000188039,1296
ENSG00000188042,3213
ENSG00000188050,2
ENSG00000188051,353
ENSG00000188056,0
ENSG00000188060,76
ENSG00000188064,119
ENSG00000188069,0
ENSG00000188070,705
ENSG00000188076,1
ENSG00000188078,1
ENSG00000188086,14
ENSG00000188089,47
ENSG00000188092,316
ENSG00000188095,44
ENSG00000188100,0
ENSG00000188101,1
ENSG00000188107,53
ENSG00000188112,969
ENSG00000188120,0
ENSG00000188124,0
ENSG00000188130,315
ENSG00000188133,5
ENSG00000188152,9
ENSG00000188153,5411
ENSG00000188155,0
ENSG00000188157,6968
ENSG00000188158,110
ENSG00000188162,17
ENSG00000188163,3
ENSG00000188167,109
ENSG00000188171,207
ENSG00000188175,0
ENSG00000188176,11
ENSG00000188177,568
ENSG00000188185,58
ENSG00000188186,1815
ENSG00000188191,862
ENSG00000188199,2
ENSG00000188206,236
ENSG00000188211,20
ENSG00000188215,817
ENSG00000188219,4
ENSG00000188223,5
ENSG00000188227,306
ENSG00000188229,24096
ENSG00000188234,28
ENSG00000188242,693
ENSG00000188243,2591
ENSG00000188257,94
ENSG00000188263,9
ENSG00000188266,229
ENSG00000188269,6
ENSG00000188277,46
ENSG00000188280,1
ENSG00000188282,9
ENSG00000188283,341
ENSG00000188290,648
ENSG00000188293,1
ENSG00000188295,631
ENSG00000188305,10
ENSG00000188306,18
ENSG00000188312,516
ENSG00000188313,3108
ENSG00000188314,0
ENSG00000188315,485
ENSG00000188316,22
ENSG00000188321,465
ENSG00000188322,10830
ENSG00000188324,0
ENSG00000188334,0
ENSG00000188338,638
ENSG00000188340,0
ENSG00000188342,929
ENSG00000188343,640
ENSG00000188352,2636
ENSG00000188365,12
ENSG00000188368,277
ENSG00000188372,470
ENSG00000188373,0
ENSG00000188375,20
ENSG00000188379,0
ENSG00000188383,3
ENSG00000188385,54
ENSG00000188386,0
ENSG00000188388,0
ENSG00000188389,119
ENSG00000188393,0
ENSG00000188394,0
ENSG00000188396,4
ENSG00000188399,0
ENSG00000188403,18
ENSG00000188404,628
ENSG00000188408,0
ENSG00000188419,1218
ENSG00000188425,2
ENSG00000188428,1361
ENSG00000188438,0
ENSG00000188439,0
ENSG00000188451,3
ENSG00000188452,283
ENSG00000188459,17
ENSG00000188460,16
ENSG00000188467,1
ENSG00000188477,2
ENSG00000188483,886
ENSG00000188486,2247
ENSG00000188487,3
ENSG00000188488,50
ENSG00000188493,1018
ENSG00000188501,8
ENSG00000188505,103
ENSG00000188508,1
ENSG00000188511,37
ENSG00000188512,1
ENSG00000188517,15
ENSG00000188522,2295
ENSG00000188523,5
ENSG00000188525,0
ENSG00000188529,6838
ENSG00000188536,479
ENSG00000188542,161
ENSG00000188549,652
ENSG00000188554,9045
ENSG00000188558,0
ENSG00000188559,6631
ENSG00000188566,636
ENSG00000188573,165
ENSG00000188580,5
ENSG00000188581,1
ENSG00000188582,9
ENSG00000188585,0
ENSG00000188596,111
ENSG00000188599,84
ENSG00000188603,2135
ENSG00000188610,280
ENSG00000188611,5
ENSG00000188612,12664
ENSG00000188613,514
ENSG00000188620,0
ENSG00000188624,0
ENSG00000188626,0
ENSG00000188629,1
ENSG00000188636,5189
ENSG00000188641,445
ENSG00000188643,29044
ENSG00000188646,0
ENSG00000188647,1076
ENSG00000188649,0
ENSG00000188655,0
ENSG00000188656,0
ENSG00000188659,129
ENSG00000188660,0
ENSG00000188662,2
ENSG00000188668,0
ENSG00000188672,181
ENSG00000188674,10
ENSG00000188676,3
ENSG00000188677,1743
ENSG00000188681,206
ENSG00000188687,30
ENSG00000188690,1827
ENSG00000188691,0
ENSG00000188693,16
ENSG00000188694,0
ENSG00000188706,3972
ENSG00000188707,451
ENSG00000188710,5
ENSG00000188712,0
ENSG00000188716,0
ENSG00000188725,1696
ENSG00000188729,0
ENSG00000188730,0
ENSG00000188732,221
ENSG00000188735,384
ENSG00000188738,36
ENSG00000188739,86
ENSG00000188747,126
ENSG00000188755,0
ENSG00000188760,570
ENSG00000188761,14
ENSG00000188763,147
ENSG00000188765,13
ENSG00000188766,610
ENSG00000188770,0
ENSG00000188771,1
ENSG00000188778,1
ENSG00000188779,0
ENSG00000188782,0
ENSG00000188783,936
ENSG00000188784,0
ENSG00000188785,449
ENSG00000188786,1683
ENSG00000188800,2
ENSG00000188801,1
ENSG00000188803,15
ENSG00000188807,2316
ENSG00000188811,452
ENSG00000188816,1
ENSG00000188817,4
ENSG00000188818,30
ENSG00000188820,576
ENSG00000188822,30
ENSG00000188825,110
ENSG00000188827,1830
ENSG00000188828,0
ENSG00000188831,1
ENSG00000188833,0
ENSG00000188846,14970
ENSG00000188848,14
ENSG00000188850,0
ENSG00000188856,6
ENSG00000188859,55
ENSG00000188868,98
ENSG00000188869,6
ENSG00000188873,14
ENSG00000188877,0
ENSG00000188878,393
ENSG00000188883,181
ENSG00000188886,6
ENSG00000188895,8640
ENSG00000188897,201
ENSG00000188906,332
ENSG00000188909,0
ENSG00000188910,481
ENSG00000188916,30
ENSG00000188917,2229
ENSG00000188921,321
ENSG00000188931,0
ENSG00000188933,27
ENSG00000188937,0
ENSG00000188938,1947
ENSG00000188958,12
ENSG00000188959,2656
ENSG00000188976,6053
ENSG00000188981,3
ENSG00000188984,0
ENSG00000188985,14
ENSG00000188986,4414
ENSG00000188991,0
ENSG00000188992,0
ENSG00000188993,15
ENSG00000188994,3406
ENSG00000188996,6
ENSG00000188997,505
ENSG00000189001,57
ENSG00000189002,0
ENSG00000189007,262
ENSG00000189013,19
ENSG00000189014,15
ENSG00000189023,0
ENSG00000189030,0
ENSG00000189037,0
ENSG00000189042,548
ENSG00000189043,8406
ENSG00000189045,0
ENSG00000189046,746
ENSG00000189050,441
ENSG00000189051,10
ENSG00000189052,0
ENSG00000189056,51
ENSG00000189057,4681
ENSG00000189058,656
ENSG00000189060,11090
ENSG00000189064,0
ENSG00000189067,17421
ENSG00000189068,5
ENSG00000189077,909
ENSG00000189079,1837
ENSG00000189089,0
ENSG00000189090,0
ENSG00000189091,42193
ENSG00000189099,0
ENSG00000189108,115
ENSG00000189114,1199
ENSG00000189120,2617
ENSG00000189127,4
ENSG00000189129,44
ENSG00000189132,0
ENSG00000189134,3
ENSG00000189136,22
ENSG00000189139,0
ENSG00000189143,19599
ENSG00000189144,77
ENSG00000189145,1
ENSG00000189149,6
ENSG00000189152,1
