Gene stable ID,9d2de465-a059-4a82-a861-911e45dc27a2
ENSG00000201789,0
ENSG00000201790,0
ENSG00000201791,0
ENSG00000201793,1
ENSG00000201794,0
ENSG00000201796,0
ENSG00000201800,0
ENSG00000201801,0
ENSG00000201805,0
ENSG00000201806,2
ENSG00000201807,1
ENSG00000201809,0
ENSG00000201810,0
ENSG00000201811,0
ENSG00000201812,0
ENSG00000201813,0
ENSG00000201815,0
ENSG00000201816,0
ENSG00000201818,0
ENSG00000201820,12
ENSG00000201821,0
ENSG00000201822,0
ENSG00000201823,5
ENSG00000201825,0
ENSG00000201826,0
ENSG00000201827,4
ENSG00000201830,1
ENSG00000201831,0
ENSG00000201839,0
ENSG00000201843,0
ENSG00000201846,0
ENSG00000201847,0
ENSG00000201850,0
ENSG00000201852,1
ENSG00000201856,0
ENSG00000201860,0
ENSG00000201861,0
ENSG00000201863,0
ENSG00000201867,0
ENSG00000201868,1
ENSG00000201869,0
ENSG00000201875,0
ENSG00000201876,0
ENSG00000201881,1
ENSG00000201882,0
ENSG00000201884,0
ENSG00000201885,0
ENSG00000201892,0
ENSG00000201894,0
ENSG00000201896,0
ENSG00000201898,0
ENSG00000201899,0
ENSG00000201900,3
ENSG00000201901,0
ENSG00000201907,0
ENSG00000201909,0
ENSG00000201910,0
ENSG00000201912,0
ENSG00000201913,0
ENSG00000201916,1
ENSG00000201919,0
ENSG00000201920,0
ENSG00000201922,0
ENSG00000201923,0
ENSG00000201925,0
ENSG00000201931,0
ENSG00000201933,0
ENSG00000201938,0
ENSG00000201939,0
ENSG00000201942,0
ENSG00000201943,0
ENSG00000201944,0
ENSG00000201945,0
ENSG00000201950,0
ENSG00000201954,0
ENSG00000201955,2
ENSG00000201957,0
ENSG00000201959,0
ENSG00000201962,0
ENSG00000201965,0
ENSG00000201966,0
ENSG00000201967,3
ENSG00000201968,0
ENSG00000201969,1
ENSG00000201980,0
ENSG00000201984,0
ENSG00000201987,0
ENSG00000201988,9
ENSG00000201990,0
ENSG00000201992,0
ENSG00000201998,2
ENSG00000201999,0
ENSG00000202000,1
ENSG00000202001,0
ENSG00000202008,0
ENSG00000202014,0
ENSG00000202016,0
ENSG00000202017,0
ENSG00000202019,0
ENSG00000202021,0
ENSG00000202023,0
ENSG00000202024,0
ENSG00000202025,0
ENSG00000202026,0
ENSG00000202027,0
ENSG00000202029,0
ENSG00000202031,2
ENSG00000202034,0
ENSG00000202035,0
ENSG00000202039,0
ENSG00000202041,0
ENSG00000202044,0
ENSG00000202046,0
ENSG00000202047,0
ENSG00000202048,0
ENSG00000202050,0
ENSG00000202051,0
ENSG00000202054,1
ENSG00000202056,0
ENSG00000202058,9
ENSG00000202059,0
ENSG00000202060,0
ENSG00000202063,0
ENSG00000202069,0
ENSG00000202070,0
ENSG00000202071,0
ENSG00000202074,0
ENSG00000202078,7
ENSG00000202079,30
ENSG00000202081,1
ENSG00000202082,0
ENSG00000202089,1
ENSG00000202092,0
ENSG00000202093,0
ENSG00000202095,0
ENSG00000202099,0
ENSG00000202100,1
ENSG00000202103,0
ENSG00000202111,2
ENSG00000202112,0
ENSG00000202119,0
ENSG00000202124,0
ENSG00000202125,0
ENSG00000202137,0
ENSG00000202141,0
ENSG00000202142,0
ENSG00000202144,0
ENSG00000202146,2
ENSG00000202147,0
ENSG00000202150,1
ENSG00000202151,0
ENSG00000202157,0
ENSG00000202159,0
ENSG00000202160,0
ENSG00000202164,0
ENSG00000202167,0
ENSG00000202169,0
ENSG00000202172,0
ENSG00000202174,0
ENSG00000202175,0
ENSG00000202177,0
ENSG00000202182,0
ENSG00000202183,0
ENSG00000202184,1
ENSG00000202186,0
ENSG00000202187,0
ENSG00000202188,0
ENSG00000202189,0
ENSG00000202190,0
ENSG00000202191,0
ENSG00000202193,0
ENSG00000202195,0
ENSG00000202198,98
ENSG00000202199,0
ENSG00000202200,0
ENSG00000202205,0
ENSG00000202206,0
ENSG00000202211,0
ENSG00000202215,0
ENSG00000202216,0
ENSG00000202217,0
ENSG00000202222,0
ENSG00000202224,0
ENSG00000202225,0
ENSG00000202227,1
ENSG00000202229,1
ENSG00000202231,0
ENSG00000202233,0
ENSG00000202237,1
ENSG00000202239,0
ENSG00000202240,0
ENSG00000202241,0
ENSG00000202242,0
ENSG00000202245,0
ENSG00000202248,0
ENSG00000202249,0
ENSG00000202250,0
ENSG00000202251,1
ENSG00000202252,0
ENSG00000202254,0
ENSG00000202255,1
ENSG00000202257,0
ENSG00000202259,1
ENSG00000202260,0
ENSG00000202261,0
ENSG00000202263,0
ENSG00000202264,0
ENSG00000202265,0
ENSG00000202268,0
ENSG00000202269,0
ENSG00000202270,0
ENSG00000202272,0
ENSG00000202273,0
ENSG00000202275,0
ENSG00000202276,0
ENSG00000202279,0
ENSG00000202281,1
ENSG00000202283,0
ENSG00000202285,0
ENSG00000202290,7
ENSG00000202293,0
ENSG00000202296,0
ENSG00000202297,0
ENSG00000202300,0
ENSG00000202304,0
ENSG00000202306,0
ENSG00000202308,0
ENSG00000202309,1
ENSG00000202310,0
ENSG00000202313,0
ENSG00000202314,14
ENSG00000202317,0
ENSG00000202318,10
ENSG00000202322,0
ENSG00000202324,0
ENSG00000202329,0
ENSG00000202331,0
ENSG00000202332,0
ENSG00000202334,0
ENSG00000202335,0
ENSG00000202336,0
ENSG00000202337,13
ENSG00000202339,0
ENSG00000202341,0
ENSG00000202343,19
ENSG00000202344,0
ENSG00000202345,0
ENSG00000202347,4
ENSG00000202350,0
ENSG00000202351,0
ENSG00000202354,0
ENSG00000202356,0
ENSG00000202357,1
ENSG00000202358,3
ENSG00000202360,0
ENSG00000202361,0
ENSG00000202363,0
ENSG00000202368,0
ENSG00000202373,0
ENSG00000202374,2
ENSG00000202377,0
ENSG00000202379,0
ENSG00000202380,0
ENSG00000202382,2
ENSG00000202383,0
ENSG00000202385,0
ENSG00000202386,0
ENSG00000202388,0
ENSG00000202389,0
ENSG00000202392,1
ENSG00000202395,0
ENSG00000202398,0
ENSG00000202399,1
ENSG00000202400,0
ENSG00000202402,0
ENSG00000202406,0
ENSG00000202407,0
ENSG00000202408,8
ENSG00000202410,0
ENSG00000202411,0
ENSG00000202412,0
ENSG00000202414,0
ENSG00000202415,4
ENSG00000202417,0
ENSG00000202422,0
ENSG00000202423,0
ENSG00000202427,1
ENSG00000202428,0
ENSG00000202429,0
ENSG00000202430,0
ENSG00000202431,0
ENSG00000202433,0
ENSG00000202434,3
ENSG00000202438,0
ENSG00000202440,0
ENSG00000202441,10
ENSG00000202444,0
ENSG00000202445,0
ENSG00000202449,0
ENSG00000202459,0
ENSG00000202461,3
ENSG00000202468,0
ENSG00000202469,0
ENSG00000202470,0
ENSG00000202471,0
ENSG00000202472,0
ENSG00000202473,0
ENSG00000202474,28
ENSG00000202476,0
ENSG00000202478,0
ENSG00000202479,0
ENSG00000202485,0
ENSG00000202490,0
ENSG00000202491,0
ENSG00000202495,0
ENSG00000202497,0
ENSG00000202498,0
ENSG00000202499,0
ENSG00000202502,1
ENSG00000202503,0
ENSG00000202508,0
ENSG00000202512,0
ENSG00000202513,1
ENSG00000202514,0
ENSG00000202515,3
ENSG00000202517,0
ENSG00000202521,0
ENSG00000202522,2
ENSG00000202523,0
ENSG00000202526,0
ENSG00000202528,0
ENSG00000202529,0
ENSG00000202532,0
ENSG00000202533,30
ENSG00000202534,0
ENSG00000202536,0
ENSG00000202537,0
ENSG00000202538,10
ENSG00000202542,1
ENSG00000202560,0
ENSG00000202566,0
ENSG00000202569,0
ENSG00000202601,0
ENSG00000202609,0
ENSG00000203258,0
ENSG00000203262,0
ENSG00000203266,0
ENSG00000203279,16
ENSG00000203280,61
ENSG00000203286,4
ENSG00000203288,154
ENSG00000203307,12
ENSG00000203321,14
ENSG00000203325,11
ENSG00000203326,561
ENSG00000203327,15
ENSG00000203334,0
ENSG00000203335,0
ENSG00000203356,6
ENSG00000203362,42
ENSG00000203363,0
ENSG00000203364,133
ENSG00000203386,1
ENSG00000203387,0
ENSG00000203392,127
ENSG00000203395,0
ENSG00000203396,0
ENSG00000203397,2
ENSG00000203402,0
ENSG00000203408,0
ENSG00000203411,0
ENSG00000203413,1
ENSG00000203414,8
ENSG00000203416,3
ENSG00000203434,0
ENSG00000203435,8
ENSG00000203436,2
ENSG00000203437,0
ENSG00000203441,12
ENSG00000203446,18
ENSG00000203462,0
ENSG00000203469,0
ENSG00000203472,0
ENSG00000203485,11498
ENSG00000203489,1
ENSG00000203492,0
ENSG00000203496,0
ENSG00000203497,289
ENSG00000203498,0
ENSG00000203499,1960
ENSG00000203506,5
ENSG00000203520,0
ENSG00000203523,0
ENSG00000203527,2
ENSG00000203531,0
ENSG00000203546,62
ENSG00000203560,0
ENSG00000203565,0
ENSG00000203573,0
ENSG00000203581,0
ENSG00000203585,22
ENSG00000203588,17
ENSG00000203589,1
ENSG00000203593,4
ENSG00000203601,1
ENSG00000203605,1
ENSG00000203616,7
ENSG00000203618,0
ENSG00000203620,5
ENSG00000203635,30
ENSG00000203643,2
ENSG00000203644,464
ENSG00000203645,4
ENSG00000203647,0
ENSG00000203648,0
ENSG00000203650,14
ENSG00000203661,0
ENSG00000203663,0
ENSG00000203664,0
ENSG00000203666,831
ENSG00000203667,773
ENSG00000203668,840
ENSG00000203684,27
ENSG00000203685,183
ENSG00000203688,22
ENSG00000203690,0
ENSG00000203697,1689
ENSG00000203705,1283
ENSG00000203706,268
ENSG00000203709,1032
ENSG00000203710,80
ENSG00000203711,17
ENSG00000203721,16
ENSG00000203722,19
ENSG00000203724,48
ENSG00000203727,262
ENSG00000203729,7
ENSG00000203730,6
ENSG00000203733,0
ENSG00000203734,28
ENSG00000203737,2
ENSG00000203739,111
ENSG00000203740,23
ENSG00000203747,2608
ENSG00000203756,23
ENSG00000203757,0
ENSG00000203758,1
ENSG00000203760,260
ENSG00000203761,465
ENSG00000203772,401
ENSG00000203778,536
ENSG00000203780,1233
ENSG00000203781,0
ENSG00000203782,2
ENSG00000203783,1
ENSG00000203784,0
ENSG00000203785,0
ENSG00000203786,0
ENSG00000203791,868
ENSG00000203795,0
ENSG00000203797,274
ENSG00000203799,56
ENSG00000203801,4
ENSG00000203804,51
ENSG00000203805,916
ENSG00000203808,8
ENSG00000203809,0
ENSG00000203811,1
ENSG00000203812,1
ENSG00000203814,498
ENSG00000203818,0
ENSG00000203819,66
ENSG00000203825,0
ENSG00000203837,0
ENSG00000203852,0
ENSG00000203855,2
ENSG00000203857,0
ENSG00000203858,0
ENSG00000203859,2
ENSG00000203864,3
ENSG00000203865,225
ENSG00000203867,180
ENSG00000203870,0
ENSG00000203872,39
ENSG00000203875,7790
ENSG00000203876,15
ENSG00000203877,0
ENSG00000203878,0
ENSG00000203879,11732
ENSG00000203880,4504
ENSG00000203883,1106
ENSG00000203886,4
ENSG00000203896,272
ENSG00000203897,5
ENSG00000203900,0
ENSG00000203907,2
ENSG00000203908,0
ENSG00000203909,0
ENSG00000203910,6
ENSG00000203914,11
ENSG00000203923,0
ENSG00000203926,0
ENSG00000203930,21
ENSG00000203933,0
ENSG00000203942,0
ENSG00000203943,35
ENSG00000203950,2399
ENSG00000203952,326
ENSG00000203963,0
ENSG00000203965,534
ENSG00000203970,0
ENSG00000203971,1
ENSG00000203972,0
ENSG00000203985,14
ENSG00000203987,0
ENSG00000203989,0
ENSG00000203993,1132
ENSG00000203995,137
ENSG00000203999,58
ENSG00000204001,0
ENSG00000204003,0
ENSG00000204006,0
ENSG00000204007,0
ENSG00000204010,5
ENSG00000204011,0
ENSG00000204019,0
ENSG00000204020,0
ENSG00000204021,0
ENSG00000204022,4
ENSG00000204025,3
ENSG00000204031,1
ENSG00000204033,4
ENSG00000204044,24
ENSG00000204049,82
ENSG00000204052,218
ENSG00000204053,0
ENSG00000204054,5488
ENSG00000204055,56
ENSG00000204060,483
ENSG00000204065,58
ENSG00000204070,1967
ENSG00000204071,10
ENSG00000204072,34
ENSG00000204084,1777
ENSG00000204086,5
ENSG00000204091,0
ENSG00000204092,1
ENSG00000204099,18
ENSG00000204103,7213
ENSG00000204104,2093
ENSG00000204110,5
ENSG00000204113,0
ENSG00000204116,810
ENSG00000204117,0
ENSG00000204118,6
ENSG00000204120,4717
ENSG00000204121,1
ENSG00000204128,65
ENSG00000204130,1177
ENSG00000204131,162
ENSG00000204136,704
ENSG00000204138,3404
ENSG00000204140,164
ENSG00000204147,273
ENSG00000204148,0
ENSG00000204149,813
ENSG00000204152,477
ENSG00000204160,2477
ENSG00000204161,634
ENSG00000204165,28
ENSG00000204172,484
ENSG00000204173,21
ENSG00000204174,4
ENSG00000204175,86
ENSG00000204176,41
ENSG00000204177,135
ENSG00000204178,4788
ENSG00000204179,29
ENSG00000204183,0
ENSG00000204186,368
ENSG00000204187,3
ENSG00000204188,10
ENSG00000204193,0
ENSG00000204194,7
ENSG00000204195,1
ENSG00000204196,0
ENSG00000204209,5128
ENSG00000204217,8111
ENSG00000204219,4692
ENSG00000204220,2205
ENSG00000204227,3822
ENSG00000204228,1177
ENSG00000204231,3692
ENSG00000204237,2249
ENSG00000204241,66
ENSG00000204246,0
ENSG00000204248,161
ENSG00000204250,0
ENSG00000204252,1230
ENSG00000204253,972
ENSG00000204256,16411
ENSG00000204257,5596
ENSG00000204261,945
ENSG00000204262,49117
ENSG00000204264,6944
ENSG00000204267,1889
ENSG00000204271,437
ENSG00000204272,1958
ENSG00000204277,3
ENSG00000204278,0
ENSG00000204279,0
ENSG00000204282,471
ENSG00000204283,0
ENSG00000204287,36211
ENSG00000204290,1
ENSG00000204291,17769
ENSG00000204293,0
ENSG00000204296,5
ENSG00000204300,0
ENSG00000204301,5302
ENSG00000204304,4715
ENSG00000204305,529
ENSG00000204308,3236
ENSG00000204310,3980
ENSG00000204311,210
ENSG00000204314,770
ENSG00000204315,768
ENSG00000204316,535
ENSG00000204323,166
ENSG00000204334,78
ENSG00000204335,80
ENSG00000204338,1188
ENSG00000204344,1488
ENSG00000204345,1
ENSG00000204347,0
ENSG00000204348,1726
ENSG00000204351,4883
ENSG00000204352,2
ENSG00000204356,4048
ENSG00000204361,3
ENSG00000204362,2
ENSG00000204363,0
ENSG00000204365,0
ENSG00000204366,596
ENSG00000204368,0
ENSG00000204370,3619
ENSG00000204371,6501
ENSG00000204379,0
ENSG00000204380,55
ENSG00000204381,545
ENSG00000204382,0
ENSG00000204385,8513
ENSG00000204386,5191
ENSG00000204387,7678
ENSG00000204388,8095
ENSG00000204389,8128
ENSG00000204390,209
ENSG00000204392,2048
ENSG00000204393,0
ENSG00000204394,6153
ENSG00000204396,148
ENSG00000204397,345
ENSG00000204398,0
ENSG00000204399,0
ENSG00000204403,23
ENSG00000204406,1181
ENSG00000204410,317
ENSG00000204414,0
ENSG00000204420,33
ENSG00000204421,11
ENSG00000204422,2
ENSG00000204424,0
ENSG00000204427,433
ENSG00000204428,147
ENSG00000204429,9
ENSG00000204434,27
ENSG00000204435,3773
ENSG00000204437,0
ENSG00000204438,1488
ENSG00000204439,2179
ENSG00000204442,1026
ENSG00000204444,291
ENSG00000204446,16
ENSG00000204449,0
ENSG00000204450,0
ENSG00000204455,0
ENSG00000204456,0
ENSG00000204460,0
ENSG00000204463,14112
ENSG00000204464,2
ENSG00000204469,21868
ENSG00000204471,0
ENSG00000204472,1860
ENSG00000204475,20
ENSG00000204478,0
ENSG00000204479,0
ENSG00000204480,0
ENSG00000204481,0
ENSG00000204482,751
ENSG00000204498,1923
ENSG00000204501,0
ENSG00000204505,0
ENSG00000204510,0
ENSG00000204511,4
ENSG00000204514,1416
ENSG00000204516,678
ENSG00000204518,0
ENSG00000204519,552
ENSG00000204520,2124
ENSG00000204524,139
ENSG00000204525,71237
ENSG00000204528,7
ENSG00000204529,1
ENSG00000204531,40
ENSG00000204532,0
ENSG00000204536,2115
ENSG00000204538,1
ENSG00000204539,4
ENSG00000204540,197
ENSG00000204542,18
ENSG00000204544,0
ENSG00000204547,0
ENSG00000204548,0
ENSG00000204555,0
ENSG00000204556,15
ENSG00000204560,3168
ENSG00000204564,836
ENSG00000204566,13
ENSG00000204568,4414
ENSG00000204569,6175
ENSG00000204571,0
ENSG00000204572,10
ENSG00000204574,4748
ENSG00000204576,1311
ENSG00000204577,116
ENSG00000204580,22448
ENSG00000204581,12
ENSG00000204583,39
ENSG00000204584,58
ENSG00000204588,52
ENSG00000204590,5554
ENSG00000204592,45415
ENSG00000204595,2
ENSG00000204599,978
ENSG00000204603,1
ENSG00000204604,1031
ENSG00000204610,3
ENSG00000204611,486
ENSG00000204612,0
ENSG00000204613,2
ENSG00000204614,1
ENSG00000204616,15
ENSG00000204618,322
ENSG00000204619,4143
ENSG00000204620,39
ENSG00000204622,255
ENSG00000204623,674
ENSG00000204624,29
ENSG00000204625,6
ENSG00000204628,105274
ENSG00000204632,435
ENSG00000204634,3173
ENSG00000204637,0
ENSG00000204640,0
ENSG00000204642,5875
ENSG00000204644,9
ENSG00000204648,0
ENSG00000204650,1393
ENSG00000204652,10
ENSG00000204653,20
ENSG00000204655,2
ENSG00000204657,3
ENSG00000204658,0
ENSG00000204659,19
ENSG00000204661,2
ENSG00000204662,0
ENSG00000204663,0
ENSG00000204666,8
ENSG00000204669,0
ENSG00000204670,4
ENSG00000204671,0
ENSG00000204673,4718
ENSG00000204677,2
ENSG00000204681,3546
ENSG00000204682,106
ENSG00000204683,2
ENSG00000204684,0
ENSG00000204685,290
ENSG00000204687,5
ENSG00000204688,0
ENSG00000204694,0
ENSG00000204695,0
ENSG00000204697,0
ENSG00000204699,0
ENSG00000204700,0
ENSG00000204701,0
ENSG00000204702,0
ENSG00000204703,0
ENSG00000204704,0
ENSG00000204705,0
ENSG00000204706,31
ENSG00000204709,6
ENSG00000204710,2
ENSG00000204711,0
ENSG00000204713,4366
ENSG00000204717,0
ENSG00000204718,0
ENSG00000204740,35
ENSG00000204745,81
ENSG00000204754,0
ENSG00000204758,56
ENSG00000204764,279
ENSG00000204767,23
ENSG00000204776,6
ENSG00000204778,235
ENSG00000204779,8
ENSG00000204780,0
ENSG00000204787,0
ENSG00000204789,400
ENSG00000204790,5
ENSG00000204791,15
ENSG00000204792,661
ENSG00000204801,0
ENSG00000204802,2
ENSG00000204805,0
ENSG00000204814,0
ENSG00000204815,299
ENSG00000204816,0
ENSG00000204818,5
ENSG00000204822,288
ENSG00000204832,104
ENSG00000204837,50
ENSG00000204839,1139
ENSG00000204842,2756
ENSG00000204843,10160
ENSG00000204849,0
ENSG00000204850,0
ENSG00000204851,296
ENSG00000204852,2722
ENSG00000204856,325
ENSG00000204859,1943
ENSG00000204860,24
ENSG00000204866,151
ENSG00000204869,33
ENSG00000204872,14
ENSG00000204873,0
ENSG00000204876,5
ENSG00000204880,0
ENSG00000204882,27
ENSG00000204887,0
ENSG00000204889,3
ENSG00000204894,0
ENSG00000204897,0
ENSG00000204899,930
ENSG00000204904,13
ENSG00000204909,4
ENSG00000204913,2
ENSG00000204915,0
ENSG00000204918,0
ENSG00000204919,0
ENSG00000204920,177
ENSG00000204922,1351
ENSG00000204923,215
ENSG00000204928,0
ENSG00000204929,14
ENSG00000204930,56
ENSG00000204933,1
ENSG00000204934,314
ENSG00000204936,47
ENSG00000204941,1
ENSG00000204946,1971
ENSG00000204947,308
ENSG00000204949,0
ENSG00000204950,158
ENSG00000204952,1
ENSG00000204954,460
ENSG00000204956,26
ENSG00000204959,127
ENSG00000204960,0
ENSG00000204961,14
ENSG00000204962,7
ENSG00000204963,32
ENSG00000204965,63
ENSG00000204967,240
ENSG00000204969,132
ENSG00000204970,195
ENSG00000204971,6
ENSG00000204977,1932
ENSG00000204978,5
ENSG00000204979,0
ENSG00000204982,0
ENSG00000204983,0
ENSG00000204989,0
ENSG00000204990,0
ENSG00000204991,519
ENSG00000204993,1
ENSG00000205002,512
ENSG00000205015,0
ENSG00000205018,20
ENSG00000205022,24
ENSG00000205025,0
ENSG00000205029,0
ENSG00000205030,0
ENSG00000205035,0
ENSG00000205037,5
ENSG00000205038,10
ENSG00000205041,12
ENSG00000205044,0
ENSG00000205045,121
ENSG00000205054,37
ENSG00000205056,9
ENSG00000205057,3
ENSG00000205060,1030
ENSG00000205076,14
ENSG00000205078,91
ENSG00000205084,615
ENSG00000205085,419
ENSG00000205086,10
ENSG00000205089,779
ENSG00000205090,100
ENSG00000205097,1
ENSG00000205100,3
ENSG00000205105,12
ENSG00000205106,17
ENSG00000205108,2
ENSG00000205111,4
ENSG00000205116,1
ENSG00000205126,0
ENSG00000205129,110
ENSG00000205133,1298
ENSG00000205138,988
ENSG00000205143,10
ENSG00000205155,3852
ENSG00000205174,0
ENSG00000205176,0
ENSG00000205177,3
ENSG00000205181,127
ENSG00000205184,0
ENSG00000205186,1
ENSG00000205189,1226
ENSG00000205208,484
ENSG00000205209,68
ENSG00000205212,1
ENSG00000205213,945
ENSG00000205215,0
ENSG00000205220,2045
ENSG00000205221,272
ENSG00000205231,16
ENSG00000205236,1
ENSG00000205238,10
ENSG00000205240,0
ENSG00000205246,555
ENSG00000205250,3118
ENSG00000205266,0
ENSG00000205267,3
ENSG00000205268,2525
ENSG00000205269,321
ENSG00000205274,0
ENSG00000205277,60
ENSG00000205279,0
ENSG00000205293,0
ENSG00000205300,1
ENSG00000205301,1
ENSG00000205302,4772
ENSG00000205307,52
ENSG00000205309,320
ENSG00000205312,1
ENSG00000205318,2
ENSG00000205323,196
ENSG00000205325,0
ENSG00000205327,0
ENSG00000205328,0
ENSG00000205329,0
ENSG00000205330,0
ENSG00000205331,1
ENSG00000205333,0
ENSG00000205334,5
ENSG00000205336,7929
ENSG00000205339,6636
ENSG00000205352,5270
ENSG00000205356,2684
ENSG00000205358,6
ENSG00000205359,0
ENSG00000205360,1
ENSG00000205361,12
ENSG00000205362,309
ENSG00000205363,854
ENSG00000205364,796
ENSG00000205396,2
ENSG00000205403,1519
ENSG00000205409,0
ENSG00000205412,3
ENSG00000205413,2521
ENSG00000205414,2
ENSG00000205420,8
ENSG00000205423,555
ENSG00000205424,1
ENSG00000205426,95
ENSG00000205433,0
ENSG00000205436,34
ENSG00000205439,0
ENSG00000205442,0
ENSG00000205444,10
ENSG00000205445,0
ENSG00000205449,0
ENSG00000205452,0
ENSG00000205456,5
ENSG00000205457,0
ENSG00000205464,767
ENSG00000205476,1695
ENSG00000205482,16
ENSG00000205485,226
ENSG00000205488,54
ENSG00000205494,0
ENSG00000205495,0
ENSG00000205496,0
ENSG00000205497,0
ENSG00000205500,2
ENSG00000205502,181
ENSG00000205517,1640
ENSG00000205531,10432
ENSG00000205534,97
ENSG00000205537,4
ENSG00000205542,97451
ENSG00000205544,1893
ENSG00000205549,1
ENSG00000205559,40
ENSG00000205560,290
ENSG00000205562,21
ENSG00000205571,271
ENSG00000205572,70
ENSG00000205578,6
ENSG00000205579,9
ENSG00000205581,13887
ENSG00000205583,21
ENSG00000205584,1
ENSG00000205592,32
ENSG00000205593,1289
ENSG00000205596,0
ENSG00000205609,23
ENSG00000205611,17
ENSG00000205622,6
ENSG00000205625,0
ENSG00000205628,1
ENSG00000205629,3288
ENSG00000205632,0
ENSG00000205634,0
ENSG00000205636,0
ENSG00000205639,16
ENSG00000205642,5
ENSG00000205643,590
ENSG00000205644,7
ENSG00000205649,0
ENSG00000205653,0
ENSG00000205659,952
ENSG00000205662,0
ENSG00000205663,0
ENSG00000205664,384
ENSG00000205667,12
ENSG00000205669,3
ENSG00000205670,4
ENSG00000205678,0
ENSG00000205682,1
ENSG00000205683,100
ENSG00000205693,4
ENSG00000205695,0
ENSG00000205696,0
ENSG00000205702,68
ENSG00000205704,4
ENSG00000205707,792
ENSG00000205710,475
ENSG00000205716,0
ENSG00000205718,0
ENSG00000205726,3559
ENSG00000205730,4109
ENSG00000205740,44
ENSG00000205744,1264
ENSG00000205745,0
ENSG00000205746,167
ENSG00000205754,0
ENSG00000205755,5
ENSG00000205758,1199
ENSG00000205763,225
ENSG00000205765,2746
ENSG00000205767,1
ENSG00000205771,111
ENSG00000205777,0
ENSG00000205784,32
ENSG00000205786,4
ENSG00000205790,93
ENSG00000205791,83
ENSG00000205794,13
ENSG00000205795,937
ENSG00000205808,725
ENSG00000205809,9
ENSG00000205810,2
ENSG00000205822,0
ENSG00000205830,0
ENSG00000205832,13
ENSG00000205835,1
ENSG00000205837,17
ENSG00000205838,131
ENSG00000205846,4
ENSG00000205847,11
ENSG00000205853,13
ENSG00000205856,2
ENSG00000205857,0
ENSG00000205858,1
ENSG00000205861,48
ENSG00000205863,18
ENSG00000205864,0
ENSG00000205865,0
ENSG00000205866,0
ENSG00000205867,0
ENSG00000205869,23
ENSG00000205871,119
ENSG00000205879,14
ENSG00000205882,1
ENSG00000205883,0
ENSG00000205884,0
ENSG00000205885,421
ENSG00000205890,600
ENSG00000205897,1
ENSG00000205898,41
ENSG00000205899,3
ENSG00000205903,3475
ENSG00000205913,317
ENSG00000205916,0
ENSG00000205918,50
ENSG00000205922,2
ENSG00000205923,0
ENSG00000205927,1
ENSG00000205929,9
ENSG00000205930,49
ENSG00000205936,0
ENSG00000205937,9987
ENSG00000205940,103
ENSG00000205944,0
ENSG00000205946,0
ENSG00000205955,4
ENSG00000205959,83
ENSG00000205971,1
ENSG00000205976,0
ENSG00000205978,1667
ENSG00000205981,2178
ENSG00000205989,0
ENSG00000206013,3
ENSG00000206014,5
ENSG00000206026,0
ENSG00000206028,0
ENSG00000206034,0
ENSG00000206042,0
ENSG00000206043,0
ENSG00000206047,0
ENSG00000206052,576
ENSG00000206053,12625
ENSG00000206062,0
ENSG00000206066,10
ENSG00000206069,0
ENSG00000206072,0
ENSG00000206073,3
ENSG00000206075,541
ENSG00000206077,104
ENSG00000206090,2
ENSG00000206102,0
ENSG00000206104,0
ENSG00000206105,0
ENSG00000206106,0
ENSG00000206107,1
ENSG00000206113,129
ENSG00000206120,8
ENSG00000206127,2
ENSG00000206129,0
ENSG00000206140,25
ENSG00000206142,0
ENSG00000206144,0
ENSG00000206145,6
ENSG00000206147,14
ENSG00000206149,836
ENSG00000206150,6
ENSG00000206159,0
