Gene stable ID,9ca1b249-c310-4c30-83ea-2558b46f5332
ENSG00000270380,0
ENSG00000270381,0
ENSG00000270382,0
ENSG00000270384,0
ENSG00000270385,0
ENSG00000270386,0
ENSG00000270387,0
ENSG00000270388,5
ENSG00000270390,0
ENSG00000270392,13
ENSG00000270393,0
ENSG00000270394,2
ENSG00000270395,0
ENSG00000270397,0
ENSG00000270400,0
ENSG00000270401,0
ENSG00000270402,4
ENSG00000270403,0
ENSG00000270405,0
ENSG00000270409,8
ENSG00000270411,0
ENSG00000270412,8
ENSG00000270413,0
ENSG00000270415,0
ENSG00000270416,0
ENSG00000270419,26
ENSG00000270421,0
ENSG00000270422,0
ENSG00000270423,0
ENSG00000270424,0
ENSG00000270425,0
ENSG00000270426,40
ENSG00000270427,10
ENSG00000270429,0
ENSG00000270430,0
ENSG00000270431,0
ENSG00000270432,0
ENSG00000270433,1
ENSG00000270434,0
ENSG00000270435,0
ENSG00000270437,0
ENSG00000270440,0
ENSG00000270441,67
ENSG00000270442,0
ENSG00000270443,0
ENSG00000270444,0
ENSG00000270445,0
ENSG00000270446,0
ENSG00000270447,0
ENSG00000270449,0
ENSG00000270450,0
ENSG00000270451,0
ENSG00000270453,2
ENSG00000270455,0
ENSG00000270456,0
ENSG00000270457,15
ENSG00000270458,0
ENSG00000270460,36
ENSG00000270462,5
ENSG00000270467,0
ENSG00000270469,3
ENSG00000270470,0
ENSG00000270472,4
ENSG00000270474,0
ENSG00000270475,0
ENSG00000270477,0
ENSG00000270479,2
ENSG00000270480,0
ENSG00000270482,8
ENSG00000270484,0
ENSG00000270487,0
ENSG00000270488,0
ENSG00000270490,0
ENSG00000270491,0
ENSG00000270492,3
ENSG00000270493,0
ENSG00000270494,0
ENSG00000270495,0
ENSG00000270496,0
ENSG00000270497,0
ENSG00000270499,0
ENSG00000270500,0
ENSG00000270503,171
ENSG00000270504,10
ENSG00000270505,0
ENSG00000270506,0
ENSG00000270507,0
ENSG00000270509,0
ENSG00000270510,9
ENSG00000270512,0
ENSG00000270513,0
ENSG00000270516,0
ENSG00000270518,0
ENSG00000270521,0
ENSG00000270522,0
ENSG00000270523,1
ENSG00000270524,0
ENSG00000270526,0
ENSG00000270528,5
ENSG00000270531,1
ENSG00000270532,2
ENSG00000270533,5
ENSG00000270535,0
ENSG00000270538,0
ENSG00000270540,1
ENSG00000270541,0
ENSG00000270542,1
ENSG00000270544,0
ENSG00000270547,390
ENSG00000270549,0
ENSG00000270550,252
ENSG00000270552,0
ENSG00000270553,3
ENSG00000270554,1
ENSG00000270555,0
ENSG00000270557,20
ENSG00000270558,304
ENSG00000270560,0
ENSG00000270562,54
ENSG00000270569,0
ENSG00000270570,0
ENSG00000270571,10
ENSG00000270574,129
ENSG00000270575,1
ENSG00000270576,0
ENSG00000270577,0
ENSG00000270578,5
ENSG00000270580,121
ENSG00000270583,0
ENSG00000270584,0
ENSG00000270585,2
ENSG00000270587,53
ENSG00000270588,0
ENSG00000270589,89
ENSG00000270591,1
ENSG00000270593,0
ENSG00000270598,0
ENSG00000270601,0
ENSG00000270604,16
ENSG00000270605,100
ENSG00000270606,0
ENSG00000270607,47
ENSG00000270610,0
ENSG00000270611,2
ENSG00000270612,0
ENSG00000270614,17
ENSG00000270615,0
ENSG00000270617,3
ENSG00000270618,0
ENSG00000270619,0
ENSG00000270620,3
ENSG00000270623,0
ENSG00000270624,5
ENSG00000270625,0
ENSG00000270627,0
ENSG00000270629,1344
ENSG00000270631,0
ENSG00000270632,0
ENSG00000270634,0
ENSG00000270638,8
ENSG00000270639,4
ENSG00000270640,6
ENSG00000270641,34
ENSG00000270646,0
ENSG00000270647,3970
ENSG00000270648,0
ENSG00000270652,1
ENSG00000270654,0
ENSG00000270655,1
ENSG00000270659,33
ENSG00000270661,0
ENSG00000270664,1
ENSG00000270665,2
ENSG00000270666,3
ENSG00000270669,0
ENSG00000270670,0
ENSG00000270672,8
ENSG00000270673,60
ENSG00000270677,0
ENSG00000270678,0
ENSG00000270679,1
ENSG00000270680,0
ENSG00000270681,13
ENSG00000270682,1
ENSG00000270683,0
ENSG00000270685,0
ENSG00000270688,0
ENSG00000270689,3
ENSG00000270690,0
ENSG00000270691,0
ENSG00000270694,0
ENSG00000270695,0
ENSG00000270696,587
ENSG00000270697,0
ENSG00000270698,0
ENSG00000270699,0
ENSG00000270701,0
ENSG00000270702,2
ENSG00000270704,3
ENSG00000270705,0
ENSG00000270706,5
ENSG00000270708,0
ENSG00000270709,0
ENSG00000270710,2
ENSG00000270711,1
ENSG00000270712,0
ENSG00000270713,0
ENSG00000270714,1
ENSG00000270716,4
ENSG00000270718,0
ENSG00000270719,0
ENSG00000270720,170
ENSG00000270722,1
ENSG00000270723,7
ENSG00000270725,5
ENSG00000270726,0
ENSG00000270727,3
ENSG00000270728,85
ENSG00000270729,0
ENSG00000270733,5
ENSG00000270734,1
ENSG00000270736,0
ENSG00000270739,0
ENSG00000270741,1
ENSG00000270742,0
ENSG00000270745,0
ENSG00000270747,0
ENSG00000270748,0
ENSG00000270749,0
ENSG00000270750,3
ENSG00000270751,1
ENSG00000270753,0
ENSG00000270754,0
ENSG00000270755,12
ENSG00000270757,2
ENSG00000270759,0
ENSG00000270760,1
ENSG00000270761,62
ENSG00000270762,0
ENSG00000270763,0
ENSG00000270764,0
ENSG00000270765,1
ENSG00000270766,0
ENSG00000270767,1
ENSG00000270771,0
ENSG00000270772,0
ENSG00000270773,3
ENSG00000270775,2
ENSG00000270776,0
ENSG00000270777,0
ENSG00000270778,0
ENSG00000270779,0
ENSG00000270780,5
ENSG00000270781,11
ENSG00000270782,0
ENSG00000270783,0
ENSG00000270788,1
ENSG00000270789,0
ENSG00000270790,0
ENSG00000270791,0
ENSG00000270792,0
ENSG00000270793,0
ENSG00000270794,0
ENSG00000270797,0
ENSG00000270798,0
ENSG00000270799,1
ENSG00000270800,12
ENSG00000270802,5
ENSG00000270804,284
ENSG00000270806,5
ENSG00000270807,0
ENSG00000270808,7
ENSG00000270809,0
ENSG00000270811,0
ENSG00000270812,0
ENSG00000270813,11
ENSG00000270814,0
ENSG00000270815,0
ENSG00000270816,0
ENSG00000270818,0
ENSG00000270820,242
ENSG00000270822,0
ENSG00000270823,6
ENSG00000270824,0
ENSG00000270826,0
ENSG00000270828,0
ENSG00000270829,0
ENSG00000270830,0
ENSG00000270831,0
ENSG00000270832,0
ENSG00000270835,0
ENSG00000270837,5
ENSG00000270838,0
ENSG00000270839,0
ENSG00000270842,0
ENSG00000270846,0
ENSG00000270849,0
ENSG00000270850,0
ENSG00000270852,0
ENSG00000270855,0
ENSG00000270856,0
ENSG00000270857,3
ENSG00000270858,0
ENSG00000270859,0
ENSG00000270861,0
ENSG00000270863,5
ENSG00000270864,0
ENSG00000270865,0
ENSG00000270866,0
ENSG00000270868,0
ENSG00000270870,0
ENSG00000270871,25
ENSG00000270872,12
ENSG00000270874,1
ENSG00000270876,11
ENSG00000270878,8
ENSG00000270879,0
ENSG00000270880,10
ENSG00000270882,1
ENSG00000270883,0
ENSG00000270885,1812
ENSG00000270889,1
ENSG00000270890,13
ENSG00000270891,0
ENSG00000270892,1
ENSG00000270893,0
ENSG00000270894,1
ENSG00000270896,0
ENSG00000270897,0
ENSG00000270898,11
ENSG00000270900,3
ENSG00000270902,0
ENSG00000270903,8
ENSG00000270904,0
ENSG00000270906,9
ENSG00000270909,1
ENSG00000270911,0
ENSG00000270912,0
ENSG00000270914,0
ENSG00000270915,0
ENSG00000270916,1
ENSG00000270917,8
ENSG00000270919,1
ENSG00000270920,0
ENSG00000270921,0
ENSG00000270923,18
ENSG00000270924,0
ENSG00000270926,2
ENSG00000270927,0
ENSG00000270929,0
ENSG00000270930,0
ENSG00000270933,67
ENSG00000270934,0
ENSG00000270935,0
ENSG00000270936,0
ENSG00000270937,1
ENSG00000270938,2
ENSG00000270941,1
ENSG00000270945,0
ENSG00000270946,0
ENSG00000270947,0
ENSG00000270948,9
ENSG00000270951,3
ENSG00000270953,29
ENSG00000270954,2
ENSG00000270955,0
ENSG00000270956,49
ENSG00000270957,0
ENSG00000270959,156
ENSG00000270960,0
ENSG00000270961,0
ENSG00000270962,0
ENSG00000270964,155
ENSG00000270965,0
ENSG00000270966,1
ENSG00000270969,0
ENSG00000270971,0
ENSG00000270972,0
ENSG00000270973,0
ENSG00000270975,1
ENSG00000270976,0
ENSG00000270977,23
ENSG00000270978,0
ENSG00000270980,1
ENSG00000270981,0
ENSG00000270982,0
ENSG00000270983,2
ENSG00000270986,0
ENSG00000270987,5
ENSG00000270988,2
ENSG00000270989,0
ENSG00000270990,0
ENSG00000270992,0
ENSG00000270993,1
ENSG00000270994,0
ENSG00000270995,1
ENSG00000270996,207
ENSG00000270997,0
ENSG00000270999,0
ENSG00000271002,3
ENSG00000271003,0
ENSG00000271005,0
ENSG00000271009,68
ENSG00000271010,0
ENSG00000271011,7
ENSG00000271013,7
ENSG00000271014,0
ENSG00000271015,0
ENSG00000271018,0
ENSG00000271020,77
ENSG00000271021,10
ENSG00000271022,0
ENSG00000271024,0
ENSG00000271025,0
ENSG00000271026,0
ENSG00000271027,0
ENSG00000271028,0
ENSG00000271029,3
ENSG00000271032,20
ENSG00000271034,1
ENSG00000271035,0
ENSG00000271036,0
ENSG00000271040,2
ENSG00000271041,0
ENSG00000271042,0
ENSG00000271043,0
ENSG00000271044,0
ENSG00000271045,0
ENSG00000271046,4
ENSG00000271047,0
ENSG00000271048,0
ENSG00000271049,13
ENSG00000271052,0
ENSG00000271053,0
ENSG00000271056,0
ENSG00000271057,1
ENSG00000271063,0
ENSG00000271064,21
ENSG00000271065,0
ENSG00000271070,0
ENSG00000271071,1
ENSG00000271072,9
ENSG00000271074,0
ENSG00000271075,5
ENSG00000271077,7
ENSG00000271078,0
ENSG00000271079,1
ENSG00000271081,1
ENSG00000271086,65
ENSG00000271088,0
ENSG00000271092,131
ENSG00000271093,0
ENSG00000271094,1
ENSG00000271095,1
ENSG00000271096,0
ENSG00000271097,0
ENSG00000271098,0
ENSG00000271099,0
ENSG00000271100,0
ENSG00000271101,0
ENSG00000271105,5
ENSG00000271108,0
ENSG00000271109,37
ENSG00000271111,0
ENSG00000271113,0
ENSG00000271114,0
ENSG00000271115,0
ENSG00000271117,0
ENSG00000271118,0
ENSG00000271119,12
ENSG00000271121,0
ENSG00000271122,2332
ENSG00000271123,0
ENSG00000271127,5
ENSG00000271128,0
ENSG00000271129,0
ENSG00000271130,2
ENSG00000271131,0
ENSG00000271133,303
ENSG00000271134,1
ENSG00000271136,0
ENSG00000271137,0
ENSG00000271138,32
ENSG00000271140,0
ENSG00000271141,45
ENSG00000271142,2
ENSG00000271143,0
ENSG00000271146,2
ENSG00000271147,1065
ENSG00000271148,0
ENSG00000271149,0
ENSG00000271150,2
ENSG00000271151,22
ENSG00000271153,7
ENSG00000271154,0
ENSG00000271155,47
ENSG00000271156,1
ENSG00000271157,0
ENSG00000271158,0
ENSG00000271159,0
ENSG00000271161,3
ENSG00000271162,0
ENSG00000271163,2
ENSG00000271164,1
ENSG00000271166,0
ENSG00000271167,0
ENSG00000271171,0
ENSG00000271172,4
ENSG00000271173,0
ENSG00000271174,0
ENSG00000271175,0
ENSG00000271177,0
ENSG00000271178,2
ENSG00000271179,0
ENSG00000271180,1
ENSG00000271181,0
ENSG00000271182,0
ENSG00000271184,0
ENSG00000271185,2
ENSG00000271187,0
ENSG00000271190,0
ENSG00000271192,0
ENSG00000271194,0
ENSG00000271195,0
ENSG00000271196,0
ENSG00000271197,0
ENSG00000271198,1
ENSG00000271199,5
ENSG00000271200,9
ENSG00000271201,0
ENSG00000271202,0
ENSG00000271204,7
ENSG00000271205,0
ENSG00000271207,4
ENSG00000271208,0
ENSG00000271209,0
ENSG00000271211,0
ENSG00000271214,0
ENSG00000271215,1
ENSG00000271216,1
ENSG00000271218,34
ENSG00000271219,0
ENSG00000271220,0
ENSG00000271222,0
ENSG00000271225,0
ENSG00000271227,0
ENSG00000271228,44
ENSG00000271230,0
ENSG00000271231,1
ENSG00000271232,0
ENSG00000271234,2
ENSG00000271235,0
ENSG00000271236,0
ENSG00000271237,1
ENSG00000271238,0
ENSG00000271239,0
ENSG00000271240,0
ENSG00000271242,0
ENSG00000271243,0
ENSG00000271245,0
ENSG00000271248,0
ENSG00000271249,0
ENSG00000271250,1
ENSG00000271251,0
ENSG00000271252,2
ENSG00000271253,0
ENSG00000271255,0
ENSG00000271257,0
ENSG00000271259,6
ENSG00000271264,0
ENSG00000271265,2
ENSG00000271266,1
ENSG00000271267,35
ENSG00000271268,1
ENSG00000271269,0
ENSG00000271270,211
ENSG00000271271,0
ENSG00000271272,0
ENSG00000271275,0
ENSG00000271277,0
ENSG00000271278,0
ENSG00000271283,2
ENSG00000271284,0
ENSG00000271286,1
ENSG00000271287,0
ENSG00000271288,1
ENSG00000271290,0
ENSG00000271291,0
ENSG00000271296,0
ENSG00000271298,0
ENSG00000271299,0
ENSG00000271302,0
ENSG00000271303,29
ENSG00000271304,1
ENSG00000271305,0
ENSG00000271306,0
ENSG00000271307,0
ENSG00000271309,0
ENSG00000271313,0
ENSG00000271314,0
ENSG00000271315,0
ENSG00000271317,0
ENSG00000271318,3
ENSG00000271320,21
ENSG00000271321,1
ENSG00000271322,0
ENSG00000271324,62
ENSG00000271327,26
ENSG00000271328,0
ENSG00000271329,2
ENSG00000271330,0
ENSG00000271332,3
ENSG00000271333,0
ENSG00000271334,7
ENSG00000271335,136
ENSG00000271336,0
ENSG00000271337,0
ENSG00000271338,0
ENSG00000271339,0
ENSG00000271340,0
ENSG00000271343,0
ENSG00000271344,153
ENSG00000271346,0
ENSG00000271347,12
ENSG00000271349,0
ENSG00000271350,0
ENSG00000271351,0
ENSG00000271353,0
ENSG00000271355,0
ENSG00000271356,0
ENSG00000271357,1
ENSG00000271358,0
ENSG00000271360,1
ENSG00000271361,0
ENSG00000271362,0
ENSG00000271364,0
ENSG00000271365,0
ENSG00000271366,13
ENSG00000271367,12
ENSG00000271368,0
ENSG00000271369,4
ENSG00000271370,1
ENSG00000271373,0
ENSG00000271375,0
ENSG00000271377,1
ENSG00000271378,0
ENSG00000271379,1
ENSG00000271380,58
ENSG00000271381,0
ENSG00000271382,11
ENSG00000271383,1666
ENSG00000271384,38
ENSG00000271385,0
ENSG00000271386,0
ENSG00000271387,2
ENSG00000271389,0
ENSG00000271390,2
ENSG00000271392,1
ENSG00000271394,0
ENSG00000271395,0
ENSG00000271396,32
ENSG00000271397,0
ENSG00000271398,4
ENSG00000271399,0
ENSG00000271400,0
ENSG00000271401,4
ENSG00000271402,0
ENSG00000271404,2
ENSG00000271408,0
ENSG00000271409,0
ENSG00000271410,0
ENSG00000271412,0
ENSG00000271413,0
ENSG00000271414,4
ENSG00000271415,0
ENSG00000271417,0
ENSG00000271418,0
ENSG00000271419,0
ENSG00000271420,46
ENSG00000271421,0
ENSG00000271423,0
ENSG00000271424,0
ENSG00000271425,564
ENSG00000271426,0
ENSG00000271427,16
ENSG00000271428,7
ENSG00000271429,0
ENSG00000271430,692
ENSG00000271433,0
ENSG00000271434,0
ENSG00000271435,0
ENSG00000271437,0
ENSG00000271439,0
ENSG00000271440,0
ENSG00000271443,20
ENSG00000271447,22
ENSG00000271449,0
ENSG00000271452,49
ENSG00000271454,0
ENSG00000271455,0
ENSG00000271456,0
ENSG00000271457,0
ENSG00000271459,0
ENSG00000271461,0
ENSG00000271462,0
ENSG00000271464,0
ENSG00000271465,0
ENSG00000271466,0
ENSG00000271468,0
ENSG00000271474,2
ENSG00000271475,0
ENSG00000271477,0
ENSG00000271480,0
ENSG00000271482,2
ENSG00000271483,0
ENSG00000271484,0
ENSG00000271486,0
ENSG00000271488,0
ENSG00000271490,0
ENSG00000271491,1
ENSG00000271492,0
ENSG00000271494,0
ENSG00000271495,0
ENSG00000271496,0
ENSG00000271498,0
ENSG00000271499,10
ENSG00000271500,1
ENSG00000271502,0
ENSG00000271503,429
ENSG00000271507,0
ENSG00000271508,0
ENSG00000271509,3
ENSG00000271511,1
ENSG00000271519,0
ENSG00000271522,6
ENSG00000271523,0
ENSG00000271524,30
ENSG00000271525,3
ENSG00000271526,0
ENSG00000271527,0
ENSG00000271530,0
ENSG00000271532,3
ENSG00000271533,318
ENSG00000271536,0
ENSG00000271537,73
ENSG00000271538,12
ENSG00000271543,1
ENSG00000271544,0
ENSG00000271546,0
ENSG00000271547,3
ENSG00000271550,69
ENSG00000271551,2
ENSG00000271553,74
ENSG00000271554,3
ENSG00000271555,12
ENSG00000271557,0
ENSG00000271558,0
ENSG00000271559,0
ENSG00000271560,2
ENSG00000271563,0
ENSG00000271564,1
ENSG00000271565,0
ENSG00000271567,0
ENSG00000271568,0
ENSG00000271569,1
ENSG00000271573,1
ENSG00000271576,46
ENSG00000271578,0
ENSG00000271579,1
ENSG00000271580,19
ENSG00000271581,216
ENSG00000271582,0
ENSG00000271583,0
ENSG00000271584,5
ENSG00000271585,0
ENSG00000271586,2
ENSG00000271587,1
ENSG00000271588,0
ENSG00000271589,0
ENSG00000271590,1
ENSG00000271593,2
ENSG00000271595,0
ENSG00000271596,0
ENSG00000271597,1
ENSG00000271598,0
ENSG00000271600,0
ENSG00000271601,1160
ENSG00000271602,2
ENSG00000271605,46
ENSG00000271606,0
ENSG00000271607,2
ENSG00000271608,3
ENSG00000271609,2
ENSG00000271611,0
ENSG00000271612,0
ENSG00000271614,58
ENSG00000271615,10
ENSG00000271616,0
ENSG00000271618,0
ENSG00000271620,1
ENSG00000271621,0
ENSG00000271623,0
ENSG00000271624,0
ENSG00000271625,1
ENSG00000271626,0
ENSG00000271627,0
ENSG00000271629,0
ENSG00000271631,8
ENSG00000271632,0
ENSG00000271635,0
ENSG00000271638,1
ENSG00000271639,0
ENSG00000271642,1
ENSG00000271643,180
ENSG00000271644,0
ENSG00000271646,530
ENSG00000271647,0
ENSG00000271649,0
ENSG00000271650,0
ENSG00000271652,0
ENSG00000271653,2
ENSG00000271654,2
ENSG00000271655,0
ENSG00000271656,0
ENSG00000271657,1
ENSG00000271659,23
ENSG00000271660,3
ENSG00000271661,0
ENSG00000271662,50
ENSG00000271664,40
ENSG00000271666,1
ENSG00000271667,0
ENSG00000271670,10
ENSG00000271671,0
ENSG00000271672,0
ENSG00000271676,0
ENSG00000271677,0
ENSG00000271679,0
ENSG00000271680,0
ENSG00000271681,0
ENSG00000271682,1
ENSG00000271686,0
ENSG00000271687,3
ENSG00000271691,0
ENSG00000271693,0
ENSG00000271696,0
ENSG00000271697,0
ENSG00000271698,2
ENSG00000271699,0
ENSG00000271701,0
ENSG00000271702,0
ENSG00000271704,0
ENSG00000271705,0
ENSG00000271707,2
ENSG00000271709,0
ENSG00000271710,0
ENSG00000271711,0
ENSG00000271712,0
ENSG00000271714,37
ENSG00000271715,2
ENSG00000271716,1
ENSG00000271717,2
ENSG00000271721,85
ENSG00000271723,2
ENSG00000271724,0
ENSG00000271725,6
ENSG00000271727,5
ENSG00000271730,16
ENSG00000271732,0
ENSG00000271734,10
ENSG00000271736,0
ENSG00000271737,24
ENSG00000271739,0
ENSG00000271741,6
ENSG00000271742,0
ENSG00000271743,42
ENSG00000271745,25
ENSG00000271746,0
ENSG00000271748,2
ENSG00000271749,6
ENSG00000271751,5
ENSG00000271752,0
ENSG00000271754,29
ENSG00000271755,219
ENSG00000271757,29
ENSG00000271758,0
ENSG00000271761,2
ENSG00000271762,0
ENSG00000271763,14
ENSG00000271765,0
ENSG00000271766,0
ENSG00000271771,1
ENSG00000271774,0
ENSG00000271776,53
ENSG00000271778,57
ENSG00000271779,0
ENSG00000271780,78
ENSG00000271781,19
ENSG00000271784,20
ENSG00000271787,5
ENSG00000271788,10
ENSG00000271789,19
ENSG00000271792,0
ENSG00000271793,1
ENSG00000271795,6
ENSG00000271797,11
ENSG00000271798,3
ENSG00000271803,4
ENSG00000271806,2
ENSG00000271810,15
ENSG00000271811,5
ENSG00000271814,0
ENSG00000271815,2
ENSG00000271816,23
ENSG00000271817,2
ENSG00000271818,0
ENSG00000271819,1
ENSG00000271820,0
ENSG00000271821,11
ENSG00000271824,0
ENSG00000271825,1
ENSG00000271826,119
ENSG00000271828,13
ENSG00000271830,58
ENSG00000271831,1
ENSG00000271833,176
ENSG00000271840,16
ENSG00000271841,0
ENSG00000271843,29
ENSG00000271846,0
ENSG00000271848,11
ENSG00000271849,7
ENSG00000271850,1
ENSG00000271851,57
ENSG00000271852,0
ENSG00000271853,1
ENSG00000271855,132
ENSG00000271856,12
ENSG00000271857,2
ENSG00000271858,39
ENSG00000271860,0
ENSG00000271862,32
ENSG00000271868,60
ENSG00000271869,55
ENSG00000271870,223
ENSG00000271871,5
ENSG00000271874,0
ENSG00000271876,0
ENSG00000271880,127
ENSG00000271882,56
ENSG00000271886,1
ENSG00000271888,143
ENSG00000271889,18
ENSG00000271890,0
ENSG00000271892,1
ENSG00000271893,0
ENSG00000271894,0
ENSG00000271895,144
ENSG00000271897,0
ENSG00000271898,0
ENSG00000271899,0
ENSG00000271900,0
ENSG00000271901,0
ENSG00000271904,3
ENSG00000271905,1
ENSG00000271907,0
ENSG00000271911,2
ENSG00000271913,33
ENSG00000271914,43
ENSG00000271916,27
ENSG00000271917,2
ENSG00000271918,48
ENSG00000271919,0
ENSG00000271922,1
ENSG00000271923,0
ENSG00000271924,8
ENSG00000271926,15
ENSG00000271930,226
ENSG00000271931,0
ENSG00000271932,0
ENSG00000271933,12
ENSG00000271934,0
ENSG00000271936,181
ENSG00000271937,2
ENSG00000271938,2
ENSG00000271941,34
ENSG00000271943,3
ENSG00000271945,0
ENSG00000271947,72
ENSG00000271949,0
ENSG00000271952,0
ENSG00000271955,42
ENSG00000271958,0
ENSG00000271959,18
ENSG00000271963,2
ENSG00000271964,10
ENSG00000271966,30
ENSG00000271967,33
ENSG00000271968,0
ENSG00000271969,7
ENSG00000271970,3
ENSG00000271971,324
ENSG00000271973,11
ENSG00000271974,0
ENSG00000271976,440
ENSG00000271977,0
ENSG00000271978,8
ENSG00000271980,14
ENSG00000271981,0
ENSG00000271982,0
ENSG00000271983,12
ENSG00000271984,1
ENSG00000271985,0
ENSG00000271986,0
ENSG00000271989,1
ENSG00000271991,11
ENSG00000271992,13
ENSG00000271993,19
ENSG00000271996,2
ENSG00000271997,103
ENSG00000271998,0
ENSG00000272002,9
ENSG00000272004,6
ENSG00000272006,6
ENSG00000272008,57
ENSG00000272009,40
ENSG00000272010,64
ENSG00000272015,0
ENSG00000272017,18
ENSG00000272020,0
ENSG00000272021,124
ENSG00000272023,2
ENSG00000272024,115
ENSG00000272025,0
ENSG00000272027,0
ENSG00000272028,2
ENSG00000272030,27
ENSG00000272031,312
ENSG00000272033,2
ENSG00000272034,23
ENSG00000272036,0
ENSG00000272037,86
ENSG00000272040,30
ENSG00000272043,12
ENSG00000272045,0
ENSG00000272046,100
ENSG00000272047,866
ENSG00000272049,19
ENSG00000272050,0
ENSG00000272051,0
ENSG00000272053,2
ENSG00000272054,122
ENSG00000272055,1
ENSG00000272056,11
ENSG00000272057,3
ENSG00000272058,3
ENSG00000272068,63
ENSG00000272070,138
ENSG00000272071,36
ENSG00000272072,82
ENSG00000272075,0
ENSG00000272076,14
ENSG00000272077,245
ENSG00000272078,57
ENSG00000272079,147
ENSG00000272080,0
ENSG00000272081,34
ENSG00000272082,0
ENSG00000272084,26
ENSG00000272085,0
ENSG00000272086,752
ENSG00000272087,1995
ENSG00000272088,2
ENSG00000272092,22
ENSG00000272094,3
ENSG00000272096,1
ENSG00000272097,58
ENSG00000272100,12
ENSG00000272102,22
ENSG00000272103,6
ENSG00000272104,2
ENSG00000272106,664
ENSG00000272108,322
ENSG00000272109,11
ENSG00000272112,49
ENSG00000272113,0
ENSG00000272114,0
ENSG00000272115,13
ENSG00000272121,0
ENSG00000272123,32
ENSG00000272128,13
ENSG00000272129,82
ENSG00000272130,6
ENSG00000272134,0
ENSG00000272135,0
ENSG00000272137,3
ENSG00000272138,35
ENSG00000272139,0
ENSG00000272140,47
ENSG00000272141,85
ENSG00000272142,69
ENSG00000272143,164
ENSG00000272144,8
ENSG00000272145,113
ENSG00000272146,15
ENSG00000272148,38
ENSG00000272149,0
ENSG00000272150,124
ENSG00000272153,26
ENSG00000272154,7
ENSG00000272155,34
ENSG00000272156,64
ENSG00000272157,0
ENSG00000272158,8
ENSG00000272159,40
ENSG00000272160,1
ENSG00000272161,0
ENSG00000272162,0
ENSG00000272163,0
ENSG00000272164,0
ENSG00000272166,0
ENSG00000272167,0
ENSG00000272168,1427
ENSG00000272170,17
ENSG00000272172,24
ENSG00000272173,70
ENSG00000272174,0
ENSG00000272175,8
ENSG00000272177,0
ENSG00000272180,1
ENSG00000272181,7
ENSG00000272182,7
ENSG00000272183,47
ENSG00000272186,8
ENSG00000272189,130
ENSG00000272192,37
ENSG00000272195,31
ENSG00000272196,0
ENSG00000272197,2
ENSG00000272202,9
ENSG00000272203,0
ENSG00000272205,12
ENSG00000272209,36
ENSG00000272211,3
ENSG00000272213,0
ENSG00000272215,0
ENSG00000272217,30
ENSG00000272218,0
ENSG00000272219,7
ENSG00000272220,0
ENSG00000272221,157
ENSG00000272223,18
ENSG00000272226,2
ENSG00000272230,0
ENSG00000272232,0
ENSG00000272234,0
ENSG00000272235,1
ENSG00000272236,0
ENSG00000272237,0
ENSG00000272239,0
ENSG00000272240,27
ENSG00000272243,0
ENSG00000272247,35
ENSG00000272248,3
ENSG00000272249,0
ENSG00000272250,33
ENSG00000272253,0
ENSG00000272254,0
ENSG00000272255,0
ENSG00000272256,3
ENSG00000272259,5
ENSG00000272262,0
ENSG00000272263,27
ENSG00000272264,18
ENSG00000272265,1
ENSG00000272267,22
ENSG00000272269,78
ENSG00000272273,8
ENSG00000272274,0
ENSG00000272275,139
ENSG00000272277,25
ENSG00000272279,85
ENSG00000272281,6
ENSG00000272282,31
ENSG00000272288,215
ENSG00000272293,56
ENSG00000272296,0
ENSG00000272297,0
