Gene stable ID,62407fba-fb7c-46cb-ab66-f2a49470a0e9
ENSG00000146109,5032
ENSG00000146112,18824
ENSG00000146122,346
ENSG00000146143,2428
ENSG00000146147,5
ENSG00000146151,37
ENSG00000146166,13
ENSG00000146192,2388
ENSG00000146197,2723
ENSG00000146205,171
ENSG00000146215,108
ENSG00000146216,55
ENSG00000146221,19
ENSG00000146223,13971
ENSG00000146232,6180
ENSG00000146233,991
ENSG00000146242,1456
ENSG00000146243,596
ENSG00000146247,7774
ENSG00000146250,5
ENSG00000146263,1778
ENSG00000146267,1242
ENSG00000146276,2
ENSG00000146278,12011
ENSG00000146281,1090
ENSG00000146282,3467
ENSG00000146285,1596
ENSG00000146350,536
ENSG00000146352,8
ENSG00000146360,0
ENSG00000146373,908
ENSG00000146374,1210
ENSG00000146376,1794
ENSG00000146378,1
ENSG00000146383,0
ENSG00000146385,0
ENSG00000146386,8364
ENSG00000146399,0
ENSG00000146409,3506
ENSG00000146410,1298
ENSG00000146411,39
ENSG00000146414,315
ENSG00000146416,1477
ENSG00000146425,13524
ENSG00000146426,869
ENSG00000146433,4686
ENSG00000146453,19
ENSG00000146457,9863
ENSG00000146463,6035
ENSG00000146469,3
ENSG00000146476,1613
ENSG00000146477,946
ENSG00000146521,12
ENSG00000146530,805
ENSG00000146535,6245
ENSG00000146540,9849
ENSG00000146555,509
ENSG00000146556,303
ENSG00000146574,1324
ENSG00000146576,3630
ENSG00000146587,2332
ENSG00000146592,858
ENSG00000146618,0
ENSG00000146648,3806
ENSG00000146666,1
ENSG00000146670,4930
ENSG00000146674,10278
ENSG00000146676,8976
ENSG00000146677,134
ENSG00000146678,6
ENSG00000146700,571
ENSG00000146701,22325
ENSG00000146707,1022
ENSG00000146722,1
ENSG00000146729,7929
ENSG00000146731,23095
ENSG00000146733,2311
ENSG00000146755,107
ENSG00000146757,2185
ENSG00000146776,2155
ENSG00000146802,3380
ENSG00000146809,2
ENSG00000146826,1974
ENSG00000146828,3892
ENSG00000146830,6507
ENSG00000146833,4560
ENSG00000146834,7744
ENSG00000146839,0
ENSG00000146842,3044
ENSG00000146856,451
ENSG00000146857,684
ENSG00000146858,281
ENSG00000146859,4200
ENSG00000146872,4110
ENSG00000146904,1728
ENSG00000146909,2436
ENSG00000146910,1
ENSG00000146918,4196
ENSG00000146926,0
ENSG00000146938,116
ENSG00000146950,181
ENSG00000146955,12
ENSG00000146963,6618
ENSG00000146966,231
ENSG00000147003,1550
ENSG00000147010,15370
ENSG00000147027,5283
ENSG00000147036,22
ENSG00000147041,28
ENSG00000147044,5135
ENSG00000147050,2095
ENSG00000147059,14
ENSG00000147065,68994
ENSG00000147081,0
ENSG00000147082,126
ENSG00000147099,2852
ENSG00000147100,421
ENSG00000147113,1255
ENSG00000147117,20
ENSG00000147118,1134
ENSG00000147119,493
ENSG00000147121,1657
ENSG00000147123,10322
ENSG00000147124,1048
ENSG00000147127,103
ENSG00000147130,3505
ENSG00000147133,5281
ENSG00000147138,205
ENSG00000147140,37138
ENSG00000147144,1451
ENSG00000147145,583
ENSG00000147155,8140
ENSG00000147160,2
ENSG00000147162,21450
ENSG00000147164,6370
ENSG00000147166,38
ENSG00000147168,29772
ENSG00000147174,322
ENSG00000147180,876
ENSG00000147183,0
ENSG00000147202,1259
ENSG00000147206,298
ENSG00000147223,2
ENSG00000147224,3767
ENSG00000147231,218
ENSG00000147234,26
ENSG00000147246,6
ENSG00000147251,2538
ENSG00000147255,63
ENSG00000147256,2
ENSG00000147257,385
ENSG00000147262,0
ENSG00000147274,18462
ENSG00000147316,2670
ENSG00000147324,2586
ENSG00000147364,4657
ENSG00000147378,9
ENSG00000147381,0
ENSG00000147383,3801
ENSG00000147394,2531
ENSG00000147400,7157
ENSG00000147403,114894
ENSG00000147408,1086
ENSG00000147416,9767
ENSG00000147419,5633
ENSG00000147421,2118
ENSG00000147432,3
ENSG00000147434,34
ENSG00000147437,644
ENSG00000147439,1922
ENSG00000147443,2826
ENSG00000147454,7288
ENSG00000147457,8678
ENSG00000147459,4367
ENSG00000147465,471
ENSG00000147471,6211
ENSG00000147475,4725
ENSG00000147481,0
ENSG00000147485,368
ENSG00000147488,174
ENSG00000147509,52
ENSG00000147526,4363
ENSG00000147533,6786
ENSG00000147535,4991
ENSG00000147536,541
ENSG00000147548,9075
ENSG00000147570,123
ENSG00000147571,0
ENSG00000147573,23
ENSG00000147576,720
ENSG00000147586,1825
ENSG00000147588,17
ENSG00000147592,2440
ENSG00000147596,0
ENSG00000147601,3813
ENSG00000147604,85207
ENSG00000147606,370
ENSG00000147613,0
ENSG00000147614,69
ENSG00000147642,709
ENSG00000147647,76
ENSG00000147649,15254
ENSG00000147650,1239
ENSG00000147654,5081
ENSG00000147655,2
ENSG00000147669,9149
ENSG00000147676,16971
ENSG00000147677,41707
ENSG00000147679,3761
ENSG00000147684,53486
ENSG00000147687,4098
ENSG00000147689,59
ENSG00000147697,228
ENSG00000147724,4
ENSG00000147753,0
ENSG00000147761,0
ENSG00000147789,2958
ENSG00000147799,1518
ENSG00000147804,4799
ENSG00000147813,4766
ENSG00000147852,1025
ENSG00000147853,5631
ENSG00000147854,4333
ENSG00000147862,29231
ENSG00000147869,3
ENSG00000147872,3714
ENSG00000147873,2
ENSG00000147874,3203
ENSG00000147883,691
ENSG00000147885,0
ENSG00000147889,952
ENSG00000147894,1404
ENSG00000147896,0
ENSG00000147905,5359
ENSG00000147912,1257
ENSG00000147955,15953
ENSG00000147996,660
ENSG00000148019,3582
ENSG00000148053,3078
ENSG00000148057,706
ENSG00000148082,60
ENSG00000148090,1227
ENSG00000148110,9114
ENSG00000148120,3306
ENSG00000148123,77
ENSG00000148136,0
ENSG00000148143,3202
ENSG00000148153,2528
ENSG00000148154,6543
ENSG00000148156,1
ENSG00000148158,1135
ENSG00000148175,14994
ENSG00000148180,22332
ENSG00000148187,2660
ENSG00000148200,563
ENSG00000148204,56
ENSG00000148215,0
ENSG00000148218,3259
ENSG00000148219,306
ENSG00000148225,255
ENSG00000148229,7321
ENSG00000148248,20826
ENSG00000148288,723
ENSG00000148290,4960
ENSG00000148291,1689
ENSG00000148296,3587
ENSG00000148297,1942
ENSG00000148300,3051
ENSG00000148303,114486
ENSG00000148308,5807
ENSG00000148331,3153
ENSG00000148334,5692
ENSG00000148335,970
ENSG00000148337,5873
ENSG00000148339,462
ENSG00000148341,5829
ENSG00000148343,2046
ENSG00000148344,1697
ENSG00000148346,7704
ENSG00000148356,1780
ENSG00000148357,42
ENSG00000148358,6142
ENSG00000148362,4876
ENSG00000148377,0
ENSG00000148384,1585
ENSG00000148386,0
ENSG00000148396,8630
ENSG00000148399,1921
ENSG00000148400,2212
ENSG00000148408,5
ENSG00000148411,1441
ENSG00000148426,1122
ENSG00000148429,3470
ENSG00000148444,3867
ENSG00000148450,3894
ENSG00000148459,2079
ENSG00000148468,6946
ENSG00000148481,2917
ENSG00000148482,2
ENSG00000148483,24
ENSG00000148484,18344
ENSG00000148488,23
ENSG00000148498,3195
ENSG00000148513,59
ENSG00000148516,1810
ENSG00000148541,102
ENSG00000148572,2858
ENSG00000148584,0
ENSG00000148600,153
ENSG00000148602,2
ENSG00000148604,431
ENSG00000148606,2093
ENSG00000148634,4463
ENSG00000148655,286
ENSG00000148660,3460
ENSG00000148671,0
ENSG00000148672,14991
ENSG00000148677,44
ENSG00000148680,29
ENSG00000148688,2836
ENSG00000148690,2547
ENSG00000148700,8091
ENSG00000148702,14
ENSG00000148704,42
ENSG00000148719,4939
ENSG00000148730,12991
ENSG00000148734,146
ENSG00000148735,680
ENSG00000148737,2792
ENSG00000148773,9561
ENSG00000148795,15
ENSG00000148798,164
ENSG00000148803,1138
ENSG00000148814,1322
ENSG00000148824,558
ENSG00000148826,0
ENSG00000148832,666
ENSG00000148834,8282
ENSG00000148835,806
ENSG00000148840,4819
ENSG00000148841,4294
ENSG00000148842,1084
ENSG00000148843,4292
ENSG00000148848,3341
ENSG00000148908,7973
ENSG00000148925,2331
ENSG00000148926,399
ENSG00000148935,65
ENSG00000148942,0
ENSG00000148943,4616
ENSG00000148948,175
ENSG00000148950,2257
ENSG00000148965,111
ENSG00000148985,5830
ENSG00000149016,2560
ENSG00000149021,8
ENSG00000149043,8460
ENSG00000149050,280
ENSG00000149054,409
ENSG00000149084,15366
ENSG00000149089,2312
ENSG00000149090,292
ENSG00000149091,12691
ENSG00000149100,22562
ENSG00000149115,13811
ENSG00000149124,0
ENSG00000149131,43370
ENSG00000149133,0
ENSG00000149136,25052
ENSG00000149150,3742
ENSG00000149177,3001
ENSG00000149179,3383
ENSG00000149182,12271
ENSG00000149187,15219
ENSG00000149196,3715
ENSG00000149201,123
ENSG00000149212,7818
ENSG00000149218,6469
ENSG00000149231,4398
ENSG00000149243,357
ENSG00000149256,364
ENSG00000149257,32382
ENSG00000149260,1065
ENSG00000149262,3411
ENSG00000149269,6949
ENSG00000149273,179604
ENSG00000149289,707
ENSG00000149292,1541
ENSG00000149294,356
ENSG00000149295,89
ENSG00000149300,8
ENSG00000149305,0
ENSG00000149308,2728
ENSG00000149311,9116
ENSG00000149313,3630
ENSG00000149328,3155
ENSG00000149346,1697
ENSG00000149357,11141
ENSG00000149380,115
ENSG00000149403,48
ENSG00000149418,26892
ENSG00000149428,17135
ENSG00000149435,1
ENSG00000149443,0
ENSG00000149451,370
ENSG00000149452,0
ENSG00000149474,2173
ENSG00000149476,3354
ENSG00000149480,18171
ENSG00000149483,5387
ENSG00000149485,5332
ENSG00000149488,17
ENSG00000149489,681
ENSG00000149499,4997
ENSG00000149503,2054
ENSG00000149506,20
ENSG00000149507,0
ENSG00000149516,0
ENSG00000149527,721
ENSG00000149531,670
ENSG00000149532,9984
ENSG00000149534,30
ENSG00000149541,7269
ENSG00000149547,21470
ENSG00000149548,278
ENSG00000149554,4467
ENSG00000149557,274
ENSG00000149564,1474
ENSG00000149571,722
ENSG00000149573,3670
ENSG00000149575,64
ENSG00000149577,6875
ENSG00000149582,1810
ENSG00000149591,50802
ENSG00000149596,233
ENSG00000149599,34
ENSG00000149600,8503
ENSG00000149609,17
ENSG00000149633,3854
ENSG00000149634,16
ENSG00000149635,1
ENSG00000149636,3158
ENSG00000149639,6813
ENSG00000149646,53
ENSG00000149651,0
ENSG00000149654,20
ENSG00000149656,3
ENSG00000149657,5810
ENSG00000149658,10091
ENSG00000149679,2535
ENSG00000149716,3286
ENSG00000149735,7
ENSG00000149742,0
ENSG00000149743,3458
ENSG00000149761,2250
ENSG00000149781,7843
ENSG00000149782,4617
ENSG00000149792,7160
ENSG00000149798,637
ENSG00000149806,59202
ENSG00000149809,1800
ENSG00000149823,4654
ENSG00000149922,271
ENSG00000149923,14483
ENSG00000149925,87546
ENSG00000149926,15
ENSG00000149927,51
ENSG00000149929,2399
ENSG00000149930,3950
ENSG00000149932,14916
ENSG00000149948,8
ENSG00000149968,926
ENSG00000149970,339
ENSG00000149972,947
ENSG00000150045,325
ENSG00000150048,468
ENSG00000150051,29
ENSG00000150054,448
ENSG00000150076,110
ENSG00000150093,11001
ENSG00000150175,7
ENSG00000150201,85
ENSG00000150244,0
ENSG00000150261,0
ENSG00000150269,0
ENSG00000150275,0
ENSG00000150276,19
ENSG00000150281,1544
ENSG00000150316,11459
ENSG00000150337,742
ENSG00000150347,5673
ENSG00000150361,1
ENSG00000150394,14
ENSG00000150401,2292
ENSG00000150403,2246
ENSG00000150433,2031
ENSG00000150455,788
ENSG00000150456,1204
ENSG00000150457,1079
ENSG00000150459,16112
ENSG00000150471,12
ENSG00000150477,684
ENSG00000150510,268
ENSG00000150526,0
ENSG00000150527,344
ENSG00000150540,1849
ENSG00000150551,294
ENSG00000150556,160
ENSG00000150593,13516
ENSG00000150594,1085
ENSG00000150625,257
ENSG00000150627,41
ENSG00000150628,5
ENSG00000150630,754
ENSG00000150636,402
ENSG00000150637,1695
ENSG00000150656,20
ENSG00000150667,46
ENSG00000150672,138
ENSG00000150676,9
ENSG00000150681,286
ENSG00000150687,3631
ENSG00000150712,1803
ENSG00000150722,58
ENSG00000150732,0
ENSG00000150750,31
ENSG00000150753,14095
ENSG00000150756,757
ENSG00000150760,2275
ENSG00000150764,1735
ENSG00000150768,6604
ENSG00000150773,145
ENSG00000150776,5212
ENSG00000150779,7903
ENSG00000150782,2458
ENSG00000150783,33
ENSG00000150787,2667
ENSG00000150867,6827
ENSG00000150873,24
ENSG00000150893,2107
ENSG00000150907,3104
ENSG00000150938,4004
ENSG00000150961,2244
ENSG00000150967,738
ENSG00000150977,4359
ENSG00000150990,2535
ENSG00000150991,72312
ENSG00000150995,2086
ENSG00000151005,4
ENSG00000151006,104
ENSG00000151012,792
ENSG00000151014,512
ENSG00000151023,75
ENSG00000151025,1892
ENSG00000151033,2
ENSG00000151062,392
ENSG00000151065,2366
ENSG00000151067,1159
ENSG00000151079,0
ENSG00000151090,615
ENSG00000151092,4532
ENSG00000151093,1514
ENSG00000151116,1455
ENSG00000151117,594
ENSG00000151131,1736
ENSG00000151135,3748
ENSG00000151136,723
ENSG00000151148,4531
ENSG00000151150,4103
ENSG00000151151,1638
ENSG00000151164,146
ENSG00000151176,10436
ENSG00000151208,675
ENSG00000151224,34
ENSG00000151229,684
ENSG00000151233,2129
ENSG00000151239,4821
ENSG00000151240,3720
ENSG00000151247,2774
ENSG00000151276,1929
ENSG00000151287,2122
ENSG00000151292,2593
ENSG00000151303,18
ENSG00000151304,649
ENSG00000151320,117
ENSG00000151322,612
ENSG00000151327,3049
ENSG00000151332,1354
ENSG00000151338,519
ENSG00000151348,6584
ENSG00000151353,3329
ENSG00000151360,6
ENSG00000151364,3446
ENSG00000151365,597
ENSG00000151366,9885
ENSG00000151376,1525
ENSG00000151379,0
ENSG00000151388,571
ENSG00000151413,804
ENSG00000151414,2804
ENSG00000151418,3
ENSG00000151422,1180
ENSG00000151445,2498
ENSG00000151458,887
ENSG00000151461,8885
ENSG00000151465,14784
ENSG00000151466,2050
ENSG00000151468,937
ENSG00000151470,1058
ENSG00000151474,3073
ENSG00000151475,2
ENSG00000151490,630
ENSG00000151491,1451
ENSG00000151498,2424
ENSG00000151500,6304
ENSG00000151502,7578
ENSG00000151503,3180
ENSG00000151532,2178
ENSG00000151552,2841
ENSG00000151553,1946
ENSG00000151572,12
ENSG00000151575,459
ENSG00000151576,2711
ENSG00000151577,1
ENSG00000151611,1448
ENSG00000151612,1580
ENSG00000151615,0
ENSG00000151617,807
ENSG00000151623,1177
ENSG00000151631,13
ENSG00000151632,218
ENSG00000151640,297
ENSG00000151650,49
ENSG00000151651,2726
ENSG00000151655,64
ENSG00000151657,3079
ENSG00000151665,779
ENSG00000151687,446
ENSG00000151689,1176
ENSG00000151690,4107
ENSG00000151692,2153
ENSG00000151693,326
ENSG00000151694,1369
ENSG00000151702,5184
ENSG00000151704,38
ENSG00000151715,163
ENSG00000151718,255
ENSG00000151725,1980
ENSG00000151726,8417
ENSG00000151729,1741
ENSG00000151743,581
ENSG00000151746,955
ENSG00000151748,4387
ENSG00000151773,329
ENSG00000151778,92
ENSG00000151779,3627
ENSG00000151789,312
ENSG00000151790,178
ENSG00000151806,4602
ENSG00000151812,2
ENSG00000151834,9
ENSG00000151835,1639
ENSG00000151838,4
ENSG00000151846,50
ENSG00000151849,1393
ENSG00000151876,1160
ENSG00000151881,1340
ENSG00000151882,3349
ENSG00000151883,4347
ENSG00000151892,668
ENSG00000151893,3928
ENSG00000151914,12142
ENSG00000151917,721
ENSG00000151923,7537
ENSG00000151929,3294
ENSG00000151948,267
ENSG00000151952,2
ENSG00000151962,0
ENSG00000151963,8
ENSG00000151967,314
ENSG00000152034,1
ENSG00000152049,494
ENSG00000152056,189
ENSG00000152061,9444
ENSG00000152076,200
ENSG00000152078,135
ENSG00000152082,3026
ENSG00000152086,6
ENSG00000152092,173
ENSG00000152093,0
ENSG00000152102,6008
ENSG00000152104,4549
ENSG00000152117,1853
ENSG00000152127,8201
ENSG00000152128,594
ENSG00000152133,1353
ENSG00000152137,722
ENSG00000152147,2802
ENSG00000152154,130
ENSG00000152192,60
ENSG00000152193,2445
ENSG00000152207,190
ENSG00000152208,3
ENSG00000152213,663
ENSG00000152214,0
ENSG00000152217,909
ENSG00000152219,3981
ENSG00000152223,2448
ENSG00000152229,1762
ENSG00000152234,40694
ENSG00000152240,2360
ENSG00000152242,2681
ENSG00000152253,1122
ENSG00000152254,2
ENSG00000152256,3958
ENSG00000152266,0
ENSG00000152270,1917
ENSG00000152284,5311
ENSG00000152291,19019
ENSG00000152292,23
ENSG00000152315,94
ENSG00000152332,13618
ENSG00000152348,689
ENSG00000152359,1802
ENSG00000152377,525
ENSG00000152380,86
ENSG00000152382,1631
ENSG00000152402,207
ENSG00000152404,3640
ENSG00000152409,2341
ENSG00000152413,416
ENSG00000152422,835
ENSG00000152430,5
ENSG00000152433,352
ENSG00000152439,1313
ENSG00000152443,1761
ENSG00000152454,1173
ENSG00000152455,1844
ENSG00000152457,3676
ENSG00000152463,18
ENSG00000152464,3084
ENSG00000152465,2253
ENSG00000152467,57
ENSG00000152475,102
ENSG00000152484,2521
ENSG00000152492,9084
ENSG00000152495,1935
ENSG00000152503,176
ENSG00000152518,22278
ENSG00000152520,5573
ENSG00000152527,741
ENSG00000152556,3621
ENSG00000152558,51184
ENSG00000152578,247
ENSG00000152580,214
ENSG00000152582,472
ENSG00000152583,10123
ENSG00000152591,0
ENSG00000152592,1
ENSG00000152595,45
ENSG00000152601,26253
ENSG00000152611,0
ENSG00000152620,1666
ENSG00000152642,1434
ENSG00000152661,1956
ENSG00000152669,142
ENSG00000152670,25
ENSG00000152672,1386
ENSG00000152683,2749
ENSG00000152684,1440
ENSG00000152689,3099
ENSG00000152700,3640
ENSG00000152705,77
ENSG00000152749,2089
ENSG00000152760,112
ENSG00000152763,605
ENSG00000152766,969
ENSG00000152767,6282
ENSG00000152778,5273
ENSG00000152779,19
ENSG00000152782,95
ENSG00000152784,418
ENSG00000152785,18
ENSG00000152795,32012
ENSG00000152804,1413
ENSG00000152818,10825
ENSG00000152822,1
ENSG00000152894,8433
ENSG00000152904,7249
ENSG00000152910,12
ENSG00000152926,3771
ENSG00000152931,1014
ENSG00000152932,69
ENSG00000152936,0
ENSG00000152939,986
ENSG00000152942,2669
ENSG00000152944,3071
ENSG00000152952,3200
ENSG00000152953,125
ENSG00000152954,2
ENSG00000152969,502
ENSG00000152977,814
ENSG00000152990,4599
ENSG00000153002,10
ENSG00000153006,4492
ENSG00000153012,361
ENSG00000153015,3277
ENSG00000153029,2458
ENSG00000153037,3274
ENSG00000153044,2001
ENSG00000153046,1998
ENSG00000153048,5789
ENSG00000153060,54
ENSG00000153064,4252
ENSG00000153066,8193
ENSG00000153071,5267
ENSG00000153086,13
ENSG00000153093,43
ENSG00000153094,2201
ENSG00000153107,848
ENSG00000153113,14153
ENSG00000153130,4164
ENSG00000153132,40
ENSG00000153140,1722
ENSG00000153147,9786
ENSG00000153157,242
ENSG00000153162,128
ENSG00000153165,7
ENSG00000153179,5897
ENSG00000153187,61541
ENSG00000153201,7761
ENSG00000153207,9569
ENSG00000153208,584
ENSG00000153214,3143
ENSG00000153230,0
ENSG00000153233,12
ENSG00000153234,746
ENSG00000153237,64
ENSG00000153246,1821
ENSG00000153250,12908
ENSG00000153253,237
ENSG00000153266,20
ENSG00000153283,4653
ENSG00000153291,1202
ENSG00000153292,21
ENSG00000153294,5
ENSG00000153303,7
ENSG00000153310,11441
ENSG00000153317,3982
ENSG00000153339,3890
ENSG00000153347,8
ENSG00000153363,1285
ENSG00000153391,2267
ENSG00000153395,5321
ENSG00000153404,1334
ENSG00000153406,6856
ENSG00000153443,2427
ENSG00000153446,359
ENSG00000153485,1173
ENSG00000153487,2853
ENSG00000153495,63
ENSG00000153498,0
ENSG00000153531,636
ENSG00000153551,5005
ENSG00000153558,478
ENSG00000153560,10609
ENSG00000153561,5602
ENSG00000153563,5400
ENSG00000153574,4179
ENSG00000153684,0
ENSG00000153707,66
ENSG00000153714,311
ENSG00000153721,1674
ENSG00000153767,2177
ENSG00000153774,6636
ENSG00000153779,0
ENSG00000153786,5215
ENSG00000153789,20
ENSG00000153790,893
ENSG00000153802,8
ENSG00000153814,2465
ENSG00000153815,6017
ENSG00000153820,37
ENSG00000153822,11
ENSG00000153823,480
ENSG00000153827,16161
ENSG00000153832,383
ENSG00000153879,8567
ENSG00000153885,3210
ENSG00000153896,611
ENSG00000153898,1926
ENSG00000153902,254
ENSG00000153904,653
ENSG00000153914,5006
ENSG00000153922,4761
ENSG00000153923,4
ENSG00000153930,16
ENSG00000153933,2216
ENSG00000153936,3330
ENSG00000153944,8281
ENSG00000153956,315
ENSG00000153975,955
ENSG00000153976,189
ENSG00000153982,611
ENSG00000153989,4099
ENSG00000153993,981
ENSG00000154001,4397
ENSG00000154007,0
ENSG00000154016,181
ENSG00000154025,95
ENSG00000154027,284
ENSG00000154040,1989
ENSG00000154059,3314
ENSG00000154065,488
ENSG00000154079,1296
ENSG00000154080,94
ENSG00000154096,12018
ENSG00000154099,127
ENSG00000154102,1261
ENSG00000154114,2446
ENSG00000154118,30
ENSG00000154122,4213
ENSG00000154124,2124
ENSG00000154127,928
ENSG00000154133,1239
ENSG00000154134,869
ENSG00000154143,4
ENSG00000154144,3373
ENSG00000154146,535
ENSG00000154153,2912
ENSG00000154162,16
ENSG00000154165,34
ENSG00000154174,11465
ENSG00000154175,4388
ENSG00000154188,347
ENSG00000154198,3
ENSG00000154217,2992
ENSG00000154222,5474
ENSG00000154227,57
ENSG00000154229,1536
ENSG00000154237,2272
ENSG00000154240,454
ENSG00000154252,5
ENSG00000154258,376
ENSG00000154262,497
ENSG00000154263,243
ENSG00000154265,2499
ENSG00000154269,39
ENSG00000154274,192
ENSG00000154277,6651
ENSG00000154305,7882
ENSG00000154309,741
ENSG00000154310,1049
ENSG00000154316,213
ENSG00000154319,780
ENSG00000154328,3676
ENSG00000154330,214
ENSG00000154342,12
ENSG00000154358,2626
ENSG00000154359,1863
ENSG00000154370,4803
ENSG00000154380,9004
ENSG00000154415,0
ENSG00000154429,2456
ENSG00000154438,0
ENSG00000154447,1737
ENSG00000154451,7983
ENSG00000154473,10648
ENSG00000154478,4
ENSG00000154479,40
ENSG00000154485,6
ENSG00000154493,731
ENSG00000154511,1383
ENSG00000154518,36489
ENSG00000154529,587
ENSG00000154537,37
ENSG00000154545,1
ENSG00000154548,79
ENSG00000154553,875
ENSG00000154556,1043
ENSG00000154582,12964
ENSG00000154589,1591
ENSG00000154608,0
ENSG00000154611,25
ENSG00000154620,1
ENSG00000154639,2425
ENSG00000154640,6032
ENSG00000154642,5709
ENSG00000154645,1739
ENSG00000154646,16
ENSG00000154654,64
ENSG00000154655,1382
ENSG00000154678,272
ENSG00000154710,359
ENSG00000154719,3336
ENSG00000154721,1244
ENSG00000154723,18951
ENSG00000154727,2982
ENSG00000154734,1819
ENSG00000154736,477
ENSG00000154743,1526
ENSG00000154760,3374
ENSG00000154764,94
ENSG00000154767,3461
ENSG00000154781,3446
ENSG00000154783,1567
ENSG00000154803,1415
ENSG00000154813,3758
ENSG00000154814,2726
ENSG00000154822,1208
ENSG00000154832,4192
ENSG00000154839,1029
