Gene stable ID,7b05de56-fe4a-4188-a1c7-673d404177c2
ENSG00000182759,0
ENSG00000182768,3233
ENSG00000182771,304
ENSG00000182774,38427
ENSG00000182776,0
ENSG00000182782,10
ENSG00000182783,0
ENSG00000182791,143
ENSG00000182793,1
ENSG00000182795,71
ENSG00000182796,883
ENSG00000182798,2
ENSG00000182809,5203
ENSG00000182810,676
ENSG00000182814,0
ENSG00000182816,0
ENSG00000182824,0
ENSG00000182827,4130
ENSG00000182831,4410
ENSG00000182836,1
ENSG00000182841,307
ENSG00000182853,82
ENSG00000182854,0
ENSG00000182858,1139
ENSG00000182866,50
ENSG00000182870,4
ENSG00000182871,16153
ENSG00000182872,3028
ENSG00000182873,178
ENSG00000182885,2
ENSG00000182888,0
ENSG00000182890,117
ENSG00000182896,0
ENSG00000182898,0
ENSG00000182899,23568
ENSG00000182901,312
ENSG00000182902,39
ENSG00000182903,1482
ENSG00000182912,25
ENSG00000182916,204
ENSG00000182919,1038
ENSG00000182921,0
ENSG00000182923,1799
ENSG00000182931,5
ENSG00000182934,6553
ENSG00000182938,0
ENSG00000182944,11244
ENSG00000182950,2
ENSG00000182952,3284
ENSG00000182957,3247
ENSG00000182963,1304
ENSG00000182965,0
ENSG00000182968,0
ENSG00000182973,2143
ENSG00000182974,0
ENSG00000182979,2316
ENSG00000182983,814
ENSG00000182985,5771
ENSG00000182986,1867
ENSG00000182993,300
ENSG00000183010,2816
ENSG00000183011,873
ENSG00000183018,192
ENSG00000183019,3
ENSG00000183020,7147
ENSG00000183022,0
ENSG00000183023,425
ENSG00000183024,0
ENSG00000183032,48
ENSG00000183034,0
ENSG00000183035,0
ENSG00000183036,10
ENSG00000183044,6070
ENSG00000183048,589
ENSG00000183049,1254
ENSG00000183054,4
ENSG00000183055,2
ENSG00000183060,273
ENSG00000183066,25
ENSG00000183067,55
ENSG00000183072,0
ENSG00000183077,1766
ENSG00000183087,9678
ENSG00000183090,5
ENSG00000183091,111
ENSG00000183092,46
ENSG00000183098,2674
ENSG00000183111,514
ENSG00000183114,28
ENSG00000183117,673
ENSG00000183122,0
ENSG00000183128,4
ENSG00000183130,0
ENSG00000183134,28
ENSG00000183137,290
ENSG00000183145,205
ENSG00000183146,0
ENSG00000183148,0
ENSG00000183150,33
ENSG00000183153,0
ENSG00000183154,96
ENSG00000183155,947
ENSG00000183160,2567
ENSG00000183161,2651
ENSG00000183166,163
ENSG00000183169,0
ENSG00000183171,7
ENSG00000183172,1668
ENSG00000183185,0
ENSG00000183186,159
ENSG00000183196,406
ENSG00000183199,64
ENSG00000183206,2
ENSG00000183207,3238
ENSG00000183208,454
ENSG00000183230,52
ENSG00000183239,0
ENSG00000183242,8
ENSG00000183246,8
ENSG00000183248,3572
ENSG00000183249,0
ENSG00000183250,275
ENSG00000183251,0
ENSG00000183255,17681
ENSG00000183258,3649
ENSG00000183260,0
ENSG00000183269,0
ENSG00000183273,0
ENSG00000183281,9
ENSG00000183283,18994
ENSG00000183287,38
ENSG00000183291,8921
ENSG00000183292,1
ENSG00000183298,75
ENSG00000183303,0
ENSG00000183304,0
ENSG00000183305,0
ENSG00000183307,48
ENSG00000183308,5
ENSG00000183309,3801
ENSG00000183310,0
ENSG00000183313,0
ENSG00000183317,382
ENSG00000183318,0
ENSG00000183323,2252
ENSG00000183324,2
ENSG00000183336,0
ENSG00000183337,2815
ENSG00000183340,627
ENSG00000183346,37
ENSG00000183347,41
ENSG00000183354,3498
ENSG00000183378,3
ENSG00000183379,7
ENSG00000183385,0
ENSG00000183386,1411
ENSG00000183389,0
ENSG00000183395,6
ENSG00000183396,1
ENSG00000183397,78
ENSG00000183401,754
ENSG00000183421,482
ENSG00000183423,31
ENSG00000183426,181
ENSG00000183431,5070
ENSG00000183432,0
ENSG00000183434,6
ENSG00000183439,14
ENSG00000183444,111
ENSG00000183454,206
ENSG00000183458,122
ENSG00000183463,1
ENSG00000183470,0
ENSG00000183474,184
ENSG00000183475,1682
ENSG00000183476,2
ENSG00000183479,54
ENSG00000183484,69
ENSG00000183486,679
ENSG00000183495,5821
ENSG00000183496,347
ENSG00000183506,230
ENSG00000183508,6285
ENSG00000183513,1497
ENSG00000183514,0
ENSG00000183520,1550
ENSG00000183527,1126
ENSG00000183530,5212
ENSG00000183535,0
ENSG00000183542,9
ENSG00000183549,65
ENSG00000183559,0
ENSG00000183560,0
ENSG00000183562,9
ENSG00000183566,3
ENSG00000183569,1492
ENSG00000183570,70
ENSG00000183571,2
ENSG00000183576,4155
ENSG00000183578,176
ENSG00000183579,29
ENSG00000183580,2448
ENSG00000183586,2
ENSG00000183597,1273
ENSG00000183598,6
ENSG00000183604,39
ENSG00000183605,958
ENSG00000183607,0
ENSG00000183615,218
ENSG00000183617,1104
ENSG00000183621,720
ENSG00000183624,3115
ENSG00000183625,8
ENSG00000183628,88
ENSG00000183629,0
ENSG00000183631,0
ENSG00000183632,1
ENSG00000183638,6
ENSG00000183640,0
ENSG00000183643,0
ENSG00000183644,3
ENSG00000183647,239
ENSG00000183648,1414
ENSG00000183654,0
ENSG00000183655,682
ENSG00000183662,7
ENSG00000183663,0
ENSG00000183665,925
ENSG00000183666,591
ENSG00000183668,2
ENSG00000183671,363
ENSG00000183674,0
ENSG00000183682,117
ENSG00000183684,1557
ENSG00000183688,2171
ENSG00000183690,31
ENSG00000183691,21
ENSG00000183695,0
ENSG00000183696,617
ENSG00000183704,0
ENSG00000183706,0
ENSG00000183709,0
ENSG00000183715,35
ENSG00000183718,768
ENSG00000183722,2517
ENSG00000183723,5019
ENSG00000183726,7550
ENSG00000183729,1
ENSG00000183733,0
ENSG00000183734,16
ENSG00000183735,2200
ENSG00000183741,12862
ENSG00000183742,4850
ENSG00000183747,4
ENSG00000183751,2306
ENSG00000183753,0
ENSG00000183760,2
ENSG00000183762,0
ENSG00000183763,257
ENSG00000183765,509
ENSG00000183770,8
ENSG00000183773,49
ENSG00000183775,116
ENSG00000183778,470
ENSG00000183779,66893
ENSG00000183780,19
ENSG00000183783,0
ENSG00000183784,52
ENSG00000183785,14
ENSG00000183791,0
ENSG00000183793,60
ENSG00000183795,0
ENSG00000183798,30
ENSG00000183801,1377
ENSG00000183807,39
ENSG00000183808,1653
ENSG00000183813,73
ENSG00000183814,453
ENSG00000183822,6
ENSG00000183826,2706
ENSG00000183828,489
ENSG00000183831,5
ENSG00000183833,785
ENSG00000183837,1
ENSG00000183840,113
ENSG00000183844,16
ENSG00000183850,20
ENSG00000183853,4630
ENSG00000183856,867
ENSG00000183862,0
ENSG00000183864,4218
ENSG00000183873,31
ENSG00000183876,228
ENSG00000183878,0
ENSG00000183888,99
ENSG00000183889,16
ENSG00000183891,587
ENSG00000183908,36
ENSG00000183909,0
ENSG00000183911,3
ENSG00000183914,326
ENSG00000183918,7
ENSG00000183921,16
ENSG00000183929,4
ENSG00000183935,874
ENSG00000183938,0
ENSG00000183943,4717
ENSG00000183955,1583
ENSG00000183960,8
ENSG00000183963,2087
ENSG00000183971,5
ENSG00000183977,36
ENSG00000183978,2151
ENSG00000183979,2
ENSG00000183981,0
ENSG00000184005,84
ENSG00000184007,23713
ENSG00000184009,157220
ENSG00000184012,2346
ENSG00000184014,4381
ENSG00000184022,0
ENSG00000184029,0
ENSG00000184032,0
ENSG00000184033,0
ENSG00000184047,515
ENSG00000184055,0
ENSG00000184056,1002
ENSG00000184058,177
ENSG00000184060,656
ENSG00000184068,135
ENSG00000184076,2334
ENSG00000184083,3641
ENSG00000184084,0
ENSG00000184100,18
ENSG00000184106,12
ENSG00000184108,0
ENSG00000184110,593
ENSG00000184111,0
ENSG00000184113,236
ENSG00000184115,0
ENSG00000184117,4934
ENSG00000184139,8
ENSG00000184140,0
ENSG00000184144,2
ENSG00000184148,0
ENSG00000184154,1839
ENSG00000184155,0
ENSG00000184156,2058
ENSG00000184160,21
ENSG00000184162,1030
ENSG00000184163,13
ENSG00000184164,1807
ENSG00000184166,0
ENSG00000184178,1185
ENSG00000184182,1966
ENSG00000184185,53
ENSG00000184188,5
ENSG00000184194,1328
ENSG00000184203,4717
ENSG00000184205,3341
ENSG00000184206,9
ENSG00000184207,832
ENSG00000184208,1964
ENSG00000184209,943
ENSG00000184210,5
ENSG00000184216,7449
ENSG00000184220,1341
ENSG00000184221,3
ENSG00000184224,0
ENSG00000184226,225
ENSG00000184227,199
ENSG00000184232,1166
ENSG00000184254,88
ENSG00000184258,348
ENSG00000184260,10
ENSG00000184261,10
ENSG00000184270,1
ENSG00000184271,1022
ENSG00000184274,1
ENSG00000184276,1
ENSG00000184277,2105
ENSG00000184281,1663
ENSG00000184292,16489
ENSG00000184293,35
ENSG00000184302,0
ENSG00000184303,0
ENSG00000184304,1219
ENSG00000184305,315
ENSG00000184307,834
ENSG00000184313,26
ENSG00000184319,580
ENSG00000184321,0
ENSG00000184330,8
ENSG00000184343,39
ENSG00000184344,7
ENSG00000184345,0
ENSG00000184347,7340
ENSG00000184349,201
ENSG00000184350,2
ENSG00000184351,0
ENSG00000184357,1
ENSG00000184361,15
ENSG00000184363,5032
ENSG00000184368,46
ENSG00000184371,1370
ENSG00000184374,11
ENSG00000184378,122
ENSG00000184381,505
ENSG00000184384,866
ENSG00000184385,2
ENSG00000184388,0
ENSG00000184389,0
ENSG00000184394,0
ENSG00000184402,1829
ENSG00000184408,1087
ENSG00000184414,0
ENSG00000184423,0
ENSG00000184428,1340
ENSG00000184432,10741
ENSG00000184434,2
ENSG00000184436,1411
ENSG00000184441,185
ENSG00000184445,1498
ENSG00000184451,45
ENSG00000184454,35
ENSG00000184459,0
ENSG00000184465,490
ENSG00000184470,914
ENSG00000184471,0
ENSG00000184478,0
ENSG00000184481,2309
ENSG00000184486,13
ENSG00000184489,1042
ENSG00000184492,9
ENSG00000184497,297
ENSG00000184500,1149
ENSG00000184502,1
ENSG00000184507,0
ENSG00000184508,454
ENSG00000184515,85
ENSG00000184517,1196
ENSG00000184523,5
ENSG00000184524,33
ENSG00000184530,4
ENSG00000184544,1
ENSG00000184545,165
ENSG00000184557,1911
ENSG00000184560,1
ENSG00000184564,13266
ENSG00000184566,0
ENSG00000184571,0
ENSG00000184574,258
ENSG00000184575,5615
ENSG00000184584,2373
ENSG00000184588,1738
ENSG00000184599,3
ENSG00000184601,2
ENSG00000184602,1526
ENSG00000184608,0
ENSG00000184611,5
ENSG00000184612,2
ENSG00000184613,6369
ENSG00000184616,54
ENSG00000184617,0
ENSG00000184619,51
ENSG00000184624,0
ENSG00000184634,7883
ENSG00000184635,363
ENSG00000184640,15530
ENSG00000184647,0
ENSG00000184650,1
ENSG00000184659,3
ENSG00000184661,181
ENSG00000184669,278
ENSG00000184672,1
ENSG00000184675,1219
ENSG00000184677,3254
ENSG00000184678,6850
ENSG00000184682,15
ENSG00000184697,3
ENSG00000184698,0
ENSG00000184702,1577
ENSG00000184708,2572
ENSG00000184709,6
ENSG00000184716,0
ENSG00000184719,230
ENSG00000184724,0
ENSG00000184730,278
ENSG00000184731,1911
ENSG00000184735,0
ENSG00000184741,0
ENSG00000184743,6491
ENSG00000184752,1699
ENSG00000184761,0
ENSG00000184774,3
ENSG00000184785,177
ENSG00000184786,44
ENSG00000184787,5586
ENSG00000184788,0
ENSG00000184789,0
ENSG00000184792,1311
ENSG00000184795,1
ENSG00000184809,99
ENSG00000184811,13
ENSG00000184814,0
ENSG00000184828,901
ENSG00000184831,760
ENSG00000184838,63
ENSG00000184840,6466
ENSG00000184844,0
ENSG00000184845,13
ENSG00000184856,0
ENSG00000184857,504
ENSG00000184860,1731
ENSG00000184863,2754
ENSG00000184867,3438
ENSG00000184881,0
ENSG00000184887,2771
ENSG00000184895,0
ENSG00000184897,4221
ENSG00000184898,1934
ENSG00000184900,6065
ENSG00000184903,557
ENSG00000184905,26
ENSG00000184906,0
ENSG00000184908,1
ENSG00000184911,5
ENSG00000184916,1327
ENSG00000184922,984
ENSG00000184923,22
ENSG00000184924,600
ENSG00000184925,673
ENSG00000184933,0
ENSG00000184937,26
ENSG00000184939,3672
ENSG00000184945,0
ENSG00000184949,386
ENSG00000184954,0
ENSG00000184956,1
ENSG00000184961,0
ENSG00000184967,942
ENSG00000184979,423
ENSG00000184983,2452
ENSG00000184984,20
ENSG00000184985,3544
ENSG00000184986,364
ENSG00000184988,652
ENSG00000184990,1459
ENSG00000184991,0
ENSG00000184992,2426
ENSG00000184995,18
ENSG00000184999,0
ENSG00000185000,1424
ENSG00000185002,0
ENSG00000185008,905
ENSG00000185009,4505
ENSG00000185010,3716
ENSG00000185013,11
ENSG00000185015,161
ENSG00000185019,1202
ENSG00000185022,1374
ENSG00000185024,2225
ENSG00000185028,9
ENSG00000185031,8
ENSG00000185033,4293
ENSG00000185037,0
ENSG00000185038,0
ENSG00000185040,0
ENSG00000185041,0
ENSG00000185043,3054
ENSG00000185046,526
ENSG00000185049,1676
ENSG00000185052,63
ENSG00000185053,1
ENSG00000185055,17
ENSG00000185056,8
ENSG00000185065,80
ENSG00000185069,0
ENSG00000185070,3377
ENSG00000185074,0
ENSG00000185078,0
ENSG00000185085,1295
ENSG00000185087,0
ENSG00000185088,5848
ENSG00000185090,732
ENSG00000185100,551
ENSG00000185101,1684
ENSG00000185104,3304
ENSG00000185105,6
ENSG00000185112,309
ENSG00000185115,1547
ENSG00000185122,3528
ENSG00000185127,991
ENSG00000185129,3922
ENSG00000185130,19
ENSG00000185133,1575
ENSG00000185149,0
ENSG00000185155,4
ENSG00000185156,2
ENSG00000185158,329
ENSG00000185163,1588
ENSG00000185164,724
ENSG00000185168,106
ENSG00000185176,0
ENSG00000185177,0
ENSG00000185182,0
ENSG00000185186,3
ENSG00000185187,4082
ENSG00000185189,2232
ENSG00000185198,0
ENSG00000185201,15732
ENSG00000185203,1
ENSG00000185215,1480
ENSG00000185219,2534
ENSG00000185220,463
ENSG00000185221,0
ENSG00000185222,1752
ENSG00000185231,0
ENSG00000185236,4519
ENSG00000185238,1797
ENSG00000185245,35
ENSG00000185246,1808
ENSG00000185247,0
ENSG00000185250,179
ENSG00000185252,1163
ENSG00000185261,237
ENSG00000185262,1346
ENSG00000185264,0
ENSG00000185267,170
ENSG00000185269,30
ENSG00000185271,3
ENSG00000185272,503
ENSG00000185274,48
ENSG00000185275,23
ENSG00000185278,2390
ENSG00000185290,58
ENSG00000185291,339
ENSG00000185294,0
ENSG00000185296,0
ENSG00000185298,755
ENSG00000185303,9
ENSG00000185304,5
ENSG00000185305,1751
ENSG00000185306,4
ENSG00000185313,0
ENSG00000185319,0
ENSG00000185324,1172
ENSG00000185332,108
ENSG00000185338,63
ENSG00000185339,1560
ENSG00000185340,1032
ENSG00000185344,1968
ENSG00000185345,423
ENSG00000185347,335
ENSG00000185352,50
ENSG00000185359,3201
ENSG00000185361,1645
ENSG00000185372,0
ENSG00000185379,1146
ENSG00000185385,0
ENSG00000185386,751
ENSG00000185390,0
ENSG00000185404,400
ENSG00000185414,2038
ENSG00000185418,930
ENSG00000185420,855
ENSG00000185432,1291
ENSG00000185433,2
ENSG00000185436,345
ENSG00000185437,232
ENSG00000185442,7972
ENSG00000185448,2
ENSG00000185453,416
ENSG00000185467,3
ENSG00000185475,1298
ENSG00000185477,5806
ENSG00000185479,182
ENSG00000185480,364
ENSG00000185482,147
ENSG00000185483,451
ENSG00000185485,397
ENSG00000185495,281
ENSG00000185499,16274
ENSG00000185504,3189
ENSG00000185507,2814
ENSG00000185513,766
ENSG00000185515,3085
ENSG00000185518,8
ENSG00000185519,15
ENSG00000185522,346
ENSG00000185523,3
ENSG00000185527,10
ENSG00000185532,2085
ENSG00000185551,2279
ENSG00000185559,1
ENSG00000185561,335
ENSG00000185565,1188
ENSG00000185567,4416
ENSG00000185585,5023
ENSG00000185591,10587
ENSG00000185594,0
ENSG00000185596,263
ENSG00000185607,5
ENSG00000185608,1747
ENSG00000185610,1
ENSG00000185614,110
ENSG00000185615,3
ENSG00000185619,4237
ENSG00000185621,942
ENSG00000185624,42714
ENSG00000185627,7205
ENSG00000185630,20602
ENSG00000185631,0
ENSG00000185633,567
ENSG00000185634,10403
ENSG00000185638,0
ENSG00000185640,2
ENSG00000185641,95
ENSG00000185650,25836
ENSG00000185651,5267
ENSG00000185652,48
ENSG00000185658,6882
ENSG00000185662,1
ENSG00000185664,301
ENSG00000185666,71
ENSG00000185668,11
ENSG00000185669,54
ENSG00000185670,277
ENSG00000185674,2
ENSG00000185681,2
ENSG00000185684,1035
ENSG00000185686,2
ENSG00000185689,33
ENSG00000185697,519
ENSG00000185700,0
ENSG00000185701,0
ENSG00000185710,0
ENSG00000185716,1495
ENSG00000185721,3304
ENSG00000185722,4824
ENSG00000185728,5678
ENSG00000185730,309
ENSG00000185736,179
ENSG00000185737,8
ENSG00000185739,37
ENSG00000185742,2
ENSG00000185745,1594
ENSG00000185753,1434
ENSG00000185758,2
ENSG00000185760,189
ENSG00000185761,363
ENSG00000185774,103
ENSG00000185775,0
ENSG00000185787,13663
ENSG00000185792,1
ENSG00000185798,521
ENSG00000185800,1421
ENSG00000185803,2342
ENSG00000185808,1008
ENSG00000185811,381
ENSG00000185813,1929
ENSG00000185818,122
ENSG00000185821,0
ENSG00000185823,0
ENSG00000185825,19345
ENSG00000185829,78
ENSG00000185834,24
ENSG00000185837,12
ENSG00000185838,414
ENSG00000185839,16
ENSG00000185842,442
ENSG00000185847,0
ENSG00000185860,4
ENSG00000185862,485
ENSG00000185863,3
ENSG00000185864,115
ENSG00000185869,513
ENSG00000185873,0
ENSG00000185875,740
ENSG00000185880,893
ENSG00000185883,1487
ENSG00000185885,15884
ENSG00000185888,2
ENSG00000185894,0
ENSG00000185896,18949
ENSG00000185897,0
ENSG00000185899,0
ENSG00000185900,178
ENSG00000185903,0
ENSG00000185904,35
ENSG00000185905,33
ENSG00000185909,2448
ENSG00000185915,3
ENSG00000185917,984
ENSG00000185920,182
ENSG00000185924,641
ENSG00000185926,0
ENSG00000185933,8
ENSG00000185940,0
ENSG00000185942,12
ENSG00000185946,961
ENSG00000185947,1022
ENSG00000185950,1683
ENSG00000185955,7
ENSG00000185958,12
ENSG00000185960,1
ENSG00000185962,0
ENSG00000185963,2642
ENSG00000185966,0
ENSG00000185972,49
ENSG00000185973,843
ENSG00000185974,2
ENSG00000185982,0
ENSG00000185985,0
ENSG00000185986,256
ENSG00000185988,7
ENSG00000185989,1779
ENSG00000186001,2326
ENSG00000186007,3
ENSG00000186008,1
ENSG00000186009,1
ENSG00000186010,1003
ENSG00000186017,645
ENSG00000186019,23
ENSG00000186020,924
ENSG00000186026,172
ENSG00000186038,0
ENSG00000186047,66
ENSG00000186049,0
ENSG00000186051,1
ENSG00000186056,98
ENSG00000186063,1780
ENSG00000186073,442
ENSG00000186074,86
ENSG00000186075,0
ENSG00000186076,8
ENSG00000186081,1145
ENSG00000186082,2
ENSG00000186086,114
ENSG00000186088,1023
ENSG00000186090,0
ENSG00000186092,0
ENSG00000186094,57
ENSG00000186103,0
ENSG00000186104,932
ENSG00000186105,35
ENSG00000186106,1165
ENSG00000186111,4745
ENSG00000186113,0
ENSG00000186115,1
ENSG00000186117,0
ENSG00000186118,14
ENSG00000186119,0
ENSG00000186124,0
ENSG00000186130,1830
ENSG00000186132,572
ENSG00000186136,0
ENSG00000186141,1782
ENSG00000186143,0
ENSG00000186146,0
ENSG00000186148,0
ENSG00000186150,20
ENSG00000186152,0
ENSG00000186153,1148
ENSG00000186160,280
ENSG00000186162,385
ENSG00000186163,0
ENSG00000186166,370
ENSG00000186174,3329
ENSG00000186184,4354
ENSG00000186185,327
ENSG00000186187,2088
ENSG00000186188,24
ENSG00000186190,0
ENSG00000186191,8
ENSG00000186193,798
ENSG00000186197,1270
ENSG00000186198,15
ENSG00000186204,129
ENSG00000186205,217
ENSG00000186207,0
ENSG00000186212,282
ENSG00000186222,843
ENSG00000186223,0
ENSG00000186226,0
ENSG00000186230,367
ENSG00000186231,24
ENSG00000186232,0
ENSG00000186234,2
ENSG00000186235,21
ENSG00000186244,0
ENSG00000186260,7907
ENSG00000186265,7
ENSG00000186268,0
ENSG00000186272,532
ENSG00000186280,111
ENSG00000186281,55
ENSG00000186283,2664
ENSG00000186288,0
ENSG00000186297,20
ENSG00000186298,8342
ENSG00000186300,857
ENSG00000186301,70
ENSG00000186306,0
ENSG00000186310,1168
ENSG00000186312,268
ENSG00000186314,343
ENSG00000186318,3909
ENSG00000186326,3
ENSG00000186328,0
ENSG00000186329,0
ENSG00000186334,0
ENSG00000186335,1
ENSG00000186340,64515
ENSG00000186350,6753
ENSG00000186352,199
ENSG00000186354,61
ENSG00000186364,161
ENSG00000186367,1
ENSG00000186369,0
ENSG00000186376,1862
ENSG00000186377,199
ENSG00000186393,0
ENSG00000186395,1220
ENSG00000186399,15
ENSG00000186400,0
ENSG00000186407,25
ENSG00000186409,478
ENSG00000186416,1066
ENSG00000186417,4140
ENSG00000186431,3
ENSG00000186432,6213
ENSG00000186439,0
ENSG00000186440,0
ENSG00000186442,3
ENSG00000186446,745
ENSG00000186448,1951
ENSG00000186451,6
ENSG00000186452,0
ENSG00000186453,14
ENSG00000186458,7
ENSG00000186462,32
ENSG00000186466,2
ENSG00000186468,37010
ENSG00000186469,1493
ENSG00000186470,1626
ENSG00000186471,0
ENSG00000186472,2792
ENSG00000186474,3
ENSG00000186479,13
ENSG00000186480,3039
ENSG00000186481,237
ENSG00000186487,7
ENSG00000186493,81
ENSG00000186496,686
ENSG00000186501,2390
ENSG00000186508,0
ENSG00000186509,0
ENSG00000186510,30
ENSG00000186513,0
ENSG00000186517,602
ENSG00000186522,4435
ENSG00000186523,104
ENSG00000186526,3913
ENSG00000186529,233
ENSG00000186532,624
ENSG00000186543,2
ENSG00000186562,0
ENSG00000186564,10
ENSG00000186566,5056
ENSG00000186567,138
ENSG00000186572,0
ENSG00000186575,2771
ENSG00000186577,1292
ENSG00000186579,0
ENSG00000186583,5
ENSG00000186591,14937
ENSG00000186594,511
ENSG00000186599,0
ENSG00000186603,47
ENSG00000186615,528
ENSG00000186625,618
ENSG00000186628,2
ENSG00000186635,8107
ENSG00000186638,408
ENSG00000186642,2149
ENSG00000186645,1
ENSG00000186648,74
ENSG00000186652,4
ENSG00000186654,515
ENSG00000186660,3833
ENSG00000186665,1262
ENSG00000186666,494
ENSG00000186675,7
ENSG00000186676,1
ENSG00000186678,0
ENSG00000186684,32
ENSG00000186687,1341
ENSG00000186704,51
ENSG00000186710,6
ENSG00000186714,29
ENSG00000186715,69
ENSG00000186716,4827
ENSG00000186723,0
ENSG00000186732,49
ENSG00000186743,1
ENSG00000186765,101
ENSG00000186766,13
ENSG00000186767,1656
ENSG00000186777,21
ENSG00000186787,321
ENSG00000186788,0
ENSG00000186790,1
ENSG00000186792,255
ENSG00000186795,0
ENSG00000186803,0
ENSG00000186806,370
ENSG00000186810,38
ENSG00000186812,2568
ENSG00000186814,1612
ENSG00000186815,5110
ENSG00000186818,529
ENSG00000186825,0
ENSG00000186827,108
ENSG00000186831,0
ENSG00000186832,98
ENSG00000186834,6022
ENSG00000186838,0
ENSG00000186842,6
ENSG00000186844,0
ENSG00000186847,933
ENSG00000186854,39
ENSG00000186860,0
ENSG00000186862,253
ENSG00000186866,1878
ENSG00000186867,8
ENSG00000186868,11864
ENSG00000186871,434
ENSG00000186881,0
ENSG00000186886,0
ENSG00000186889,225
ENSG00000186891,391
ENSG00000186895,8
ENSG00000186897,3
ENSG00000186907,247
ENSG00000186908,2240
ENSG00000186910,65
ENSG00000186912,8
ENSG00000186918,2618
ENSG00000186919,12
ENSG00000186924,0
ENSG00000186925,0
ENSG00000186930,0
ENSG00000186940,92
ENSG00000186943,0
ENSG00000186951,1317
ENSG00000186952,167
ENSG00000186960,0
ENSG00000186965,0
ENSG00000186967,0
ENSG00000186970,0
ENSG00000186971,0
ENSG00000186973,36
ENSG00000186976,330
ENSG00000186977,0
ENSG00000186980,0
ENSG00000186994,92
ENSG00000186998,678
ENSG00000187003,0
ENSG00000187005,0
ENSG00000187010,31
ENSG00000187012,0
ENSG00000187013,27
ENSG00000187017,1464
ENSG00000187021,0
ENSG00000187024,20
ENSG00000187026,0
ENSG00000187033,0
ENSG00000187037,96
ENSG00000187045,594
ENSG00000187048,3
ENSG00000187049,438
