Gene stable ID,3a36d513-6e54-4f58-acb4-e7bda5135b99
ENSG00000196114,7
ENSG00000196115,0
ENSG00000196116,1050
ENSG00000196118,126
ENSG00000196119,0
ENSG00000196123,840
ENSG00000196126,27733
ENSG00000196131,0
ENSG00000196132,212
ENSG00000196136,224
ENSG00000196139,1094
ENSG00000196141,4020
ENSG00000196143,0
ENSG00000196150,1164
ENSG00000196151,542
ENSG00000196152,352
ENSG00000196154,3548
ENSG00000196155,1294
ENSG00000196156,0
ENSG00000196159,403
ENSG00000196166,17
ENSG00000196167,110
ENSG00000196169,113
ENSG00000196171,0
ENSG00000196172,528
ENSG00000196177,5080
ENSG00000196182,2854
ENSG00000196183,17
ENSG00000196184,0
ENSG00000196187,3317
ENSG00000196188,2
ENSG00000196189,1523
ENSG00000196196,145
ENSG00000196199,3878
ENSG00000196204,1048
ENSG00000196205,1201
ENSG00000196208,1896
ENSG00000196209,177
ENSG00000196214,1736
ENSG00000196218,1863
ENSG00000196220,557
ENSG00000196224,0
ENSG00000196227,754
ENSG00000196228,2
ENSG00000196230,47654
ENSG00000196233,1625
ENSG00000196235,9647
ENSG00000196236,1007
ENSG00000196240,0
ENSG00000196242,1
ENSG00000196243,0
ENSG00000196247,844
ENSG00000196248,0
ENSG00000196260,2
ENSG00000196262,20090
ENSG00000196263,155
ENSG00000196266,1
ENSG00000196267,792
ENSG00000196268,744
ENSG00000196273,0
ENSG00000196274,3
ENSG00000196275,581
ENSG00000196277,26
ENSG00000196284,529
ENSG00000196289,3
ENSG00000196290,991
ENSG00000196295,1071
ENSG00000196296,58
ENSG00000196301,4
ENSG00000196302,0
ENSG00000196305,3918
ENSG00000196312,117
ENSG00000196313,1242
ENSG00000196323,2191
ENSG00000196329,49
ENSG00000196335,17
ENSG00000196337,3
ENSG00000196338,178
ENSG00000196341,0
ENSG00000196344,0
ENSG00000196345,83
ENSG00000196350,1
ENSG00000196352,2452
ENSG00000196353,9
ENSG00000196357,202
ENSG00000196358,35
ENSG00000196361,4
ENSG00000196363,3598
ENSG00000196364,10
ENSG00000196365,6297
ENSG00000196366,37
ENSG00000196367,3610
ENSG00000196368,52
ENSG00000196369,123
ENSG00000196371,297
ENSG00000196372,8293
ENSG00000196376,51
ENSG00000196378,525
ENSG00000196381,96
ENSG00000196383,0
ENSG00000196387,1216
ENSG00000196388,227
ENSG00000196390,0
ENSG00000196391,316
ENSG00000196395,0
ENSG00000196396,3192
ENSG00000196403,0
ENSG00000196405,48504
ENSG00000196406,0
ENSG00000196407,53
ENSG00000196408,1
ENSG00000196411,5065
ENSG00000196415,101
ENSG00000196417,559
ENSG00000196418,207
ENSG00000196419,17349
ENSG00000196420,18
ENSG00000196421,91
ENSG00000196422,4722
ENSG00000196427,386
ENSG00000196428,1466
ENSG00000196431,5
ENSG00000196433,4
ENSG00000196436,290
ENSG00000196437,338
ENSG00000196440,621
ENSG00000196449,981
ENSG00000196453,1505
ENSG00000196455,1821
ENSG00000196456,1089
ENSG00000196458,1384
ENSG00000196459,964
ENSG00000196460,35
ENSG00000196465,2791
ENSG00000196466,393
ENSG00000196468,1
ENSG00000196470,851
ENSG00000196472,0
ENSG00000196475,0
ENSG00000196476,1119
ENSG00000196482,176
ENSG00000196497,568
ENSG00000196498,11703
ENSG00000196502,991
ENSG00000196503,56
ENSG00000196504,5088
ENSG00000196505,863
ENSG00000196507,2510
ENSG00000196510,3048
ENSG00000196511,198
ENSG00000196517,364
ENSG00000196526,2460
ENSG00000196531,50282
ENSG00000196534,0
ENSG00000196535,2736
ENSG00000196539,0
ENSG00000196542,484
ENSG00000196544,685
ENSG00000196547,2400
ENSG00000196549,911
ENSG00000196550,39
ENSG00000196553,8
ENSG00000196557,958
ENSG00000196562,8254
ENSG00000196564,0
ENSG00000196565,1
ENSG00000196566,0
ENSG00000196569,2497
ENSG00000196570,0
ENSG00000196576,20343
ENSG00000196578,0
ENSG00000196581,70
ENSG00000196584,223
ENSG00000196586,9811
ENSG00000196588,3521
ENSG00000196589,0
ENSG00000196591,6230
ENSG00000196593,0
ENSG00000196597,283
ENSG00000196600,0
ENSG00000196604,1
ENSG00000196605,373
ENSG00000196611,18
ENSG00000196616,7673
ENSG00000196620,12
ENSG00000196628,3193
ENSG00000196632,163
ENSG00000196634,1
ENSG00000196636,736
ENSG00000196639,335
ENSG00000196642,8815
ENSG00000196646,871
ENSG00000196652,1070
ENSG00000196653,190
ENSG00000196655,2446
ENSG00000196656,6
ENSG00000196659,666
ENSG00000196660,1
ENSG00000196661,0
ENSG00000196663,1629
ENSG00000196664,384
ENSG00000196666,71
ENSG00000196668,111
ENSG00000196670,1419
ENSG00000196678,717
ENSG00000196683,11858
ENSG00000196684,128
ENSG00000196689,19
ENSG00000196693,2304
ENSG00000196696,206
ENSG00000196700,3000
ENSG00000196704,3190
ENSG00000196705,1734
ENSG00000196711,0
ENSG00000196712,3955
ENSG00000196715,4150
ENSG00000196724,578
ENSG00000196730,563
ENSG00000196734,0
ENSG00000196735,8586
ENSG00000196739,2643
ENSG00000196741,232
ENSG00000196743,3625
ENSG00000196747,1
ENSG00000196748,30
ENSG00000196754,69
ENSG00000196756,1618
ENSG00000196757,795
ENSG00000196758,2
ENSG00000196767,0
ENSG00000196772,0
ENSG00000196776,6221
ENSG00000196778,0
ENSG00000196781,1308
ENSG00000196782,1178
ENSG00000196787,27
ENSG00000196792,1849
ENSG00000196793,694
ENSG00000196796,4
ENSG00000196800,1
ENSG00000196805,0
ENSG00000196810,1547
ENSG00000196811,3
ENSG00000196812,462
ENSG00000196814,2254
ENSG00000196821,6816
ENSG00000196826,1
ENSG00000196832,0
ENSG00000196834,9
ENSG00000196839,365
ENSG00000196843,4465
ENSG00000196844,1
ENSG00000196850,1540
ENSG00000196859,1
ENSG00000196860,16
ENSG00000196862,1
ENSG00000196865,2309
ENSG00000196866,15
ENSG00000196867,525
ENSG00000196872,1870
ENSG00000196873,174
ENSG00000196876,145
ENSG00000196878,3438
ENSG00000196890,48
ENSG00000196893,0
ENSG00000196900,0
ENSG00000196911,784
ENSG00000196912,52
ENSG00000196914,5131
ENSG00000196917,2055
ENSG00000196922,1088
ENSG00000196923,4016
ENSG00000196924,28826
ENSG00000196932,567
ENSG00000196933,9
ENSG00000196935,810
ENSG00000196936,0
ENSG00000196937,1447
ENSG00000196943,2270
ENSG00000196944,0
ENSG00000196946,0
ENSG00000196950,1354
ENSG00000196951,39
ENSG00000196954,1730
ENSG00000196961,6415
ENSG00000196967,546
ENSG00000196968,1155
ENSG00000196970,1
ENSG00000196972,59
ENSG00000196975,3865
ENSG00000196976,1767
ENSG00000196979,1
ENSG00000196981,697
ENSG00000196990,0
ENSG00000196993,0
ENSG00000196998,2150
ENSG00000197006,4596
ENSG00000197008,854
ENSG00000197013,504
ENSG00000197016,455
ENSG00000197019,1719
ENSG00000197020,792
ENSG00000197021,1492
ENSG00000197023,0
ENSG00000197024,1199
ENSG00000197037,1292
ENSG00000197038,0
ENSG00000197043,17735
ENSG00000197044,463
ENSG00000197045,2996
ENSG00000197046,165
ENSG00000197050,703
ENSG00000197054,271
ENSG00000197056,593
ENSG00000197057,26
ENSG00000197061,9
ENSG00000197062,730
ENSG00000197063,1603
ENSG00000197067,1
ENSG00000197070,3452
ENSG00000197077,3692
ENSG00000197079,0
ENSG00000197081,6115
ENSG00000197083,33
ENSG00000197084,0
ENSG00000197085,0
ENSG00000197092,0
ENSG00000197093,1115
ENSG00000197099,2
ENSG00000197102,20833
ENSG00000197106,10
ENSG00000197110,0
ENSG00000197111,26343
ENSG00000197114,502
ENSG00000197119,5643
ENSG00000197121,423
ENSG00000197122,3023
ENSG00000197123,0
ENSG00000197124,492
ENSG00000197125,0
ENSG00000197128,783
ENSG00000197134,135
ENSG00000197136,4505
ENSG00000197140,68
ENSG00000197142,1734
ENSG00000197147,1622
ENSG00000197149,145
ENSG00000197150,2283
ENSG00000197153,2
ENSG00000197157,9854
ENSG00000197161,0
ENSG00000197162,1461
ENSG00000197165,121
ENSG00000197168,309
ENSG00000197170,2655
ENSG00000197171,0
ENSG00000197172,0
ENSG00000197176,0
ENSG00000197177,0
ENSG00000197180,379
ENSG00000197181,66
ENSG00000197182,221
ENSG00000197183,3850
ENSG00000197185,0
ENSG00000197191,115
ENSG00000197208,192
ENSG00000197210,3
ENSG00000197213,0
ENSG00000197214,0
ENSG00000197217,2479
ENSG00000197223,1037
ENSG00000197226,8531
ENSG00000197233,0
ENSG00000197238,19
ENSG00000197241,2
ENSG00000197245,250
ENSG00000197249,2161
ENSG00000197251,0
ENSG00000197253,417
ENSG00000197254,5
ENSG00000197256,5258
ENSG00000197258,200
ENSG00000197261,1551
ENSG00000197263,0
ENSG00000197265,1686
ENSG00000197272,5
ENSG00000197273,2
ENSG00000197275,132
ENSG00000197279,311
ENSG00000197283,1645
ENSG00000197291,514
ENSG00000197296,1266
ENSG00000197299,416
ENSG00000197301,43
ENSG00000197302,809
ENSG00000197308,1181
ENSG00000197309,0
ENSG00000197312,4163
ENSG00000197320,3
ENSG00000197321,5807
ENSG00000197322,0
ENSG00000197323,2780
ENSG00000197324,16344
ENSG00000197329,885
ENSG00000197332,46
ENSG00000197334,0
ENSG00000197343,2551
ENSG00000197345,2406
ENSG00000197353,0
ENSG00000197355,1405
ENSG00000197358,4
ENSG00000197360,24
ENSG00000197361,112
ENSG00000197362,1150
ENSG00000197363,1437
ENSG00000197364,0
ENSG00000197372,503
ENSG00000197375,2293
ENSG00000197376,4
ENSG00000197380,559
ENSG00000197381,1283
ENSG00000197385,115
ENSG00000197386,5318
ENSG00000197403,0
ENSG00000197405,487
ENSG00000197406,121
ENSG00000197408,7
ENSG00000197409,25
ENSG00000197410,73
ENSG00000197415,60
ENSG00000197416,0
ENSG00000197417,399
ENSG00000197421,1
ENSG00000197428,0
ENSG00000197429,513
ENSG00000197430,1
ENSG00000197437,0
ENSG00000197442,912
ENSG00000197444,108
ENSG00000197445,10
ENSG00000197446,2
ENSG00000197448,7210
ENSG00000197451,8491
ENSG00000197454,0
ENSG00000197457,3857
ENSG00000197461,758
ENSG00000197462,0
ENSG00000197465,11
ENSG00000197467,220
ENSG00000197468,0
ENSG00000197471,477
ENSG00000197472,78
ENSG00000197475,0
ENSG00000197476,3
ENSG00000197479,127
ENSG00000197483,609
ENSG00000197487,0
ENSG00000197496,2395
ENSG00000197497,267
ENSG00000197498,1680
ENSG00000197503,0
ENSG00000197506,139
ENSG00000197520,20
ENSG00000197530,1806
ENSG00000197532,0
ENSG00000197535,1729
ENSG00000197536,321
ENSG00000197540,150
ENSG00000197548,1388
ENSG00000197549,1
ENSG00000197550,6
ENSG00000197555,2898
ENSG00000197557,809
ENSG00000197558,572
ENSG00000197561,22
ENSG00000197562,3157
ENSG00000197563,1730
ENSG00000197565,126
ENSG00000197566,227
ENSG00000197568,317
ENSG00000197575,4
ENSG00000197576,108
ENSG00000197579,1497
ENSG00000197580,25
ENSG00000197582,117
ENSG00000197584,3
ENSG00000197585,3
ENSG00000197586,5513
ENSG00000197587,28
ENSG00000197588,5
ENSG00000197591,1
ENSG00000197594,2873
ENSG00000197595,2
ENSG00000197599,111
ENSG00000197601,3951
ENSG00000197603,942
ENSG00000197608,500
ENSG00000197614,1189
ENSG00000197616,12
ENSG00000197617,0
ENSG00000197619,713
ENSG00000197620,1087
ENSG00000197622,8727
ENSG00000197627,0
ENSG00000197629,1378
ENSG00000197632,32
ENSG00000197635,219
ENSG00000197641,0
ENSG00000197644,0
ENSG00000197646,110
ENSG00000197647,318
ENSG00000197651,0
ENSG00000197653,18
ENSG00000197658,0
ENSG00000197665,0
ENSG00000197670,41
ENSG00000197674,0
ENSG00000197683,0
ENSG00000197692,2
ENSG00000197694,21924
ENSG00000197696,669
ENSG00000197702,5419
ENSG00000197705,69
ENSG00000197706,0
ENSG00000197712,3902
ENSG00000197713,1290
ENSG00000197714,46
ENSG00000197721,1
ENSG00000197724,3792
ENSG00000197728,12576
ENSG00000197734,2
ENSG00000197744,74
ENSG00000197745,0
ENSG00000197746,74667
ENSG00000197747,4012
ENSG00000197748,336
ENSG00000197753,0
ENSG00000197756,83807
ENSG00000197757,992
ENSG00000197763,676
ENSG00000197766,3790
ENSG00000197768,23
ENSG00000197769,55
ENSG00000197771,3524
ENSG00000197774,965
ENSG00000197776,278
ENSG00000197779,133
ENSG00000197780,1177
ENSG00000197782,868
ENSG00000197785,1538
ENSG00000197786,0
ENSG00000197790,0
ENSG00000197794,1
ENSG00000197798,424
ENSG00000197808,442
ENSG00000197813,3
ENSG00000197815,6
ENSG00000197816,70
ENSG00000197818,1688
ENSG00000197822,866
ENSG00000197826,0
ENSG00000197837,48
ENSG00000197838,2
ENSG00000197841,860
ENSG00000197847,24
ENSG00000197849,0
ENSG00000197852,341
ENSG00000197857,1131
ENSG00000197858,8506
ENSG00000197859,888
ENSG00000197860,398
ENSG00000197863,380
ENSG00000197866,0
ENSG00000197870,15
ENSG00000197872,585
ENSG00000197879,12072
ENSG00000197880,3
ENSG00000197882,5
ENSG00000197885,576
ENSG00000197887,0
ENSG00000197888,0
ENSG00000197889,6
ENSG00000197891,2
ENSG00000197892,6890
ENSG00000197893,0
ENSG00000197894,5630
ENSG00000197901,0
ENSG00000197903,644
ENSG00000197905,847
ENSG00000197912,3820
ENSG00000197915,0
ENSG00000197919,0
ENSG00000197921,4
ENSG00000197927,374
ENSG00000197928,198
ENSG00000197930,1935
ENSG00000197933,635
ENSG00000197934,0
ENSG00000197935,147
ENSG00000197937,863
ENSG00000197938,0
ENSG00000197943,1205
ENSG00000197948,1048
ENSG00000197951,971
ENSG00000197953,0
ENSG00000197956,25367
ENSG00000197958,63402
ENSG00000197959,356
ENSG00000197961,2323
ENSG00000197965,9151
ENSG00000197969,1422
ENSG00000197971,1912
ENSG00000197976,4156
ENSG00000197977,461
ENSG00000197978,147
ENSG00000197980,59
ENSG00000197982,1567
ENSG00000197984,0
ENSG00000197989,793
ENSG00000197990,0
ENSG00000197991,0
ENSG00000197992,53
ENSG00000197993,19
ENSG00000198000,2467
ENSG00000198001,1239
ENSG00000198003,133
ENSG00000198010,17
ENSG00000198015,2908
ENSG00000198018,340
ENSG00000198019,30
ENSG00000198021,0
ENSG00000198022,0
ENSG00000198026,2216
ENSG00000198028,0
ENSG00000198033,1
ENSG00000198034,160901
ENSG00000198039,431
ENSG00000198040,2635
ENSG00000198042,1004
ENSG00000198046,137
ENSG00000198049,0
ENSG00000198053,2357
ENSG00000198054,0
ENSG00000198055,2978
ENSG00000198056,380
ENSG00000198060,2753
ENSG00000198062,2
ENSG00000198064,7
ENSG00000198074,0
ENSG00000198075,144
ENSG00000198077,48
ENSG00000198081,1371
ENSG00000198083,0
ENSG00000198087,2880
ENSG00000198088,130
ENSG00000198089,3421
ENSG00000198090,0
ENSG00000198092,1
ENSG00000198093,718
ENSG00000198099,5
ENSG00000198104,0
ENSG00000198105,807
ENSG00000198106,8
ENSG00000198108,127
ENSG00000198113,367
ENSG00000198121,1212
ENSG00000198125,931
ENSG00000198128,0
ENSG00000198129,0
ENSG00000198130,857
ENSG00000198131,1752
ENSG00000198133,1001
ENSG00000198134,31
ENSG00000198142,575
ENSG00000198146,693
ENSG00000198153,2
ENSG00000198155,139
ENSG00000198156,14
ENSG00000198157,477
ENSG00000198160,3018
ENSG00000198162,2187
ENSG00000198168,2618
ENSG00000198169,1704
ENSG00000198171,4504
ENSG00000198173,0
ENSG00000198176,5026
ENSG00000198178,1
ENSG00000198182,959
ENSG00000198183,0
ENSG00000198185,100
ENSG00000198189,1850
ENSG00000198198,2129
ENSG00000198203,27
ENSG00000198205,230
ENSG00000198208,309
ENSG00000198211,1
ENSG00000198216,19
ENSG00000198217,0
ENSG00000198218,5175
ENSG00000198221,48
ENSG00000198223,630
ENSG00000198225,42
ENSG00000198231,8761
ENSG00000198237,14
ENSG00000198242,37513
ENSG00000198246,1613
ENSG00000198251,57
ENSG00000198252,1121
ENSG00000198258,6782
ENSG00000198261,0
ENSG00000198265,2841
ENSG00000198270,450
ENSG00000198271,0
ENSG00000198276,2880
ENSG00000198277,0
ENSG00000198283,0
ENSG00000198284,0
ENSG00000198286,415
ENSG00000198298,141
ENSG00000198300,256
ENSG00000198301,1330
ENSG00000198312,0
ENSG00000198315,1853
ENSG00000198324,1309
ENSG00000198326,0
ENSG00000198331,418
ENSG00000198336,11
ENSG00000198342,193
ENSG00000198346,610
ENSG00000198353,538
ENSG00000198354,85
ENSG00000198355,9061
ENSG00000198356,5604
ENSG00000198358,0
ENSG00000198363,9181
ENSG00000198367,0
ENSG00000198369,4453
ENSG00000198373,2794
ENSG00000198380,4476
ENSG00000198382,1172
ENSG00000198384,17
ENSG00000198390,0
ENSG00000198393,930
ENSG00000198398,0
ENSG00000198399,2040
ENSG00000198400,73
ENSG00000198406,8
ENSG00000198408,10789
ENSG00000198414,0
ENSG00000198416,44
ENSG00000198417,610
ENSG00000198420,1040
ENSG00000198429,436
ENSG00000198431,2863
ENSG00000198435,396
ENSG00000198440,264
ENSG00000198443,0
ENSG00000198445,0
ENSG00000198452,1
ENSG00000198453,729
ENSG00000198454,1
ENSG00000198455,1124
ENSG00000198464,881
ENSG00000198466,2716
ENSG00000198467,7681
ENSG00000198468,99
ENSG00000198471,2
ENSG00000198478,939
ENSG00000198482,566
ENSG00000198483,243
ENSG00000198488,0
ENSG00000198491,3
ENSG00000198492,5768
ENSG00000198496,346
ENSG00000198498,1389
ENSG00000198502,4238
ENSG00000198513,307
ENSG00000198515,50
ENSG00000198517,1464
ENSG00000198520,128
ENSG00000198521,2352
ENSG00000198522,2038
ENSG00000198523,378
ENSG00000198526,1
ENSG00000198535,37
ENSG00000198538,956
ENSG00000198542,1459
ENSG00000198546,876
ENSG00000198547,13
ENSG00000198551,1422
ENSG00000198553,18
ENSG00000198554,559
ENSG00000198555,0
ENSG00000198556,542
ENSG00000198561,9010
ENSG00000198563,6542
ENSG00000198569,13
ENSG00000198570,5
ENSG00000198573,0
ENSG00000198574,9
ENSG00000198576,433
ENSG00000198580,17
ENSG00000198585,2993
ENSG00000198586,3453
ENSG00000198589,6495
ENSG00000198590,108
ENSG00000198597,0
ENSG00000198598,671
ENSG00000198601,0
ENSG00000198604,2198
ENSG00000198610,0
ENSG00000198612,3330
ENSG00000198618,1083
ENSG00000198624,1753
ENSG00000198625,4174
ENSG00000198626,46
ENSG00000198633,7
ENSG00000198642,3200
ENSG00000198643,20
ENSG00000198646,3987
ENSG00000198648,1805
ENSG00000198650,745
ENSG00000198657,0
ENSG00000198658,4
ENSG00000198663,6248
ENSG00000198668,12675
ENSG00000198670,1
ENSG00000198671,0
ENSG00000198673,105
ENSG00000198674,0
ENSG00000198677,2886
ENSG00000198678,0
ENSG00000198680,1935
ENSG00000198681,4
ENSG00000198682,602
ENSG00000198685,1
ENSG00000198689,311
ENSG00000198690,710
ENSG00000198691,66
ENSG00000198692,0
ENSG00000198695,56796
ENSG00000198700,5487
ENSG00000198703,0
ENSG00000198704,0
ENSG00000198707,1134
ENSG00000198711,24
ENSG00000198712,319489
ENSG00000198715,2820
ENSG00000198718,1120
ENSG00000198719,730
ENSG00000198720,1394
ENSG00000198721,3131
ENSG00000198722,2106
ENSG00000198723,98
ENSG00000198727,264595
ENSG00000198728,4781
ENSG00000198729,65
ENSG00000198730,3577
ENSG00000198732,78
ENSG00000198734,17
ENSG00000198736,1611
ENSG00000198738,0
ENSG00000198739,3
ENSG00000198740,4702
ENSG00000198742,1915
ENSG00000198743,1604
ENSG00000198744,131
ENSG00000198746,1358
ENSG00000198752,6069
ENSG00000198753,209
ENSG00000198754,15
ENSG00000198755,56459
ENSG00000198756,80
ENSG00000198758,2
ENSG00000198759,49
ENSG00000198763,235477
ENSG00000198765,2
ENSG00000198768,29
ENSG00000198771,738
ENSG00000198774,150
ENSG00000198780,103
ENSG00000198783,1872
ENSG00000198785,46
ENSG00000198786,76071
ENSG00000198787,0
ENSG00000198788,288
ENSG00000198791,4684
ENSG00000198792,6312
ENSG00000198793,2741
ENSG00000198794,1244
ENSG00000198795,958
ENSG00000198796,33
ENSG00000198797,106
ENSG00000198798,1
ENSG00000198799,1739
ENSG00000198804,769032
ENSG00000198805,2250
ENSG00000198807,56
ENSG00000198812,2
ENSG00000198814,345
ENSG00000198815,3852
ENSG00000198816,4872
ENSG00000198818,2229
ENSG00000198821,389
ENSG00000198822,3
ENSG00000198824,1369
ENSG00000198825,795
ENSG00000198826,827
ENSG00000198829,111
ENSG00000198830,16392
ENSG00000198832,12814
ENSG00000198833,3200
ENSG00000198835,344
ENSG00000198836,2801
ENSG00000198837,3121
ENSG00000198838,51
ENSG00000198839,949
ENSG00000198840,118051
ENSG00000198841,608
ENSG00000198842,16
ENSG00000198843,5040
ENSG00000198844,1612
ENSG00000198846,116
ENSG00000198848,1044
ENSG00000198851,1081
ENSG00000198853,2137
ENSG00000198854,1
ENSG00000198855,412
ENSG00000198856,4171
ENSG00000198857,5
ENSG00000198858,6470
ENSG00000198860,1619
ENSG00000198862,1301
ENSG00000198863,2520
ENSG00000198865,116
ENSG00000198868,1
ENSG00000198870,96
ENSG00000198873,913
ENSG00000198874,1310
ENSG00000198876,4352
ENSG00000198877,0
ENSG00000198879,557
ENSG00000198881,6
ENSG00000198883,1
ENSG00000198885,78
ENSG00000198886,425646
ENSG00000198887,1695
ENSG00000198888,185241
ENSG00000198889,0
ENSG00000198890,1533
ENSG00000198892,1207
ENSG00000198894,2401
ENSG00000198898,5504
ENSG00000198899,190776
ENSG00000198900,4725
ENSG00000198901,2904
ENSG00000198908,232
ENSG00000198909,2443
ENSG00000198910,73
ENSG00000198911,8051
ENSG00000198912,1449
ENSG00000198914,18
ENSG00000198915,219
ENSG00000198917,2968
ENSG00000198918,8381
ENSG00000198919,987
ENSG00000198920,847
ENSG00000198923,1
ENSG00000198924,801
ENSG00000198925,4087
ENSG00000198929,160
ENSG00000198930,0
ENSG00000198931,3975
ENSG00000198932,421
ENSG00000198933,1289
ENSG00000198934,452
ENSG00000198937,923
ENSG00000198938,435595
ENSG00000198939,274
ENSG00000198944,275
ENSG00000198945,441
ENSG00000198947,612
ENSG00000198948,248
ENSG00000198951,3979
ENSG00000198952,6760
ENSG00000198954,2172
ENSG00000198959,3419
ENSG00000198960,996
ENSG00000198961,5527
ENSG00000198963,78
ENSG00000198964,969
ENSG00000198965,0
ENSG00000198967,0
ENSG00000198972,0
ENSG00000198973,0
ENSG00000198974,0
ENSG00000198975,0
ENSG00000198976,31
ENSG00000198982,0
ENSG00000198983,0
ENSG00000198984,0
ENSG00000198986,0
ENSG00000198987,0
ENSG00000198995,0
ENSG00000198997,0
ENSG00000199001,0
ENSG00000199004,0
ENSG00000199005,0
ENSG00000199012,0
ENSG00000199015,0
ENSG00000199017,0
ENSG00000199020,0
ENSG00000199023,6
ENSG00000199024,9
ENSG00000199025,0
ENSG00000199030,0
ENSG00000199031,0
ENSG00000199032,1
ENSG00000199035,0
ENSG00000199036,0
ENSG00000199038,0
ENSG00000199043,0
ENSG00000199047,0
ENSG00000199051,0
ENSG00000199053,0
ENSG00000199059,0
ENSG00000199065,0
ENSG00000199066,0
ENSG00000199069,0
ENSG00000199071,0
ENSG00000199072,0
ENSG00000199075,0
ENSG00000199077,0
ENSG00000199080,0
ENSG00000199082,2
ENSG00000199085,3
ENSG00000199088,0
ENSG00000199090,0
ENSG00000199092,0
ENSG00000199094,5
ENSG00000199095,0
ENSG00000199102,0
ENSG00000199104,0
ENSG00000199107,0
ENSG00000199109,0
ENSG00000199121,2
ENSG00000199122,0
ENSG00000199127,0
ENSG00000199130,0
ENSG00000199132,0
ENSG00000199133,12
ENSG00000199135,0
ENSG00000199143,0
ENSG00000199145,0
ENSG00000199150,2
ENSG00000199151,0
ENSG00000199153,0
ENSG00000199156,0
ENSG00000199157,0
ENSG00000199158,0
ENSG00000199161,6
ENSG00000199165,0
ENSG00000199168,0
ENSG00000199169,0
ENSG00000199172,9
ENSG00000199177,0
ENSG00000199179,0
ENSG00000199187,0
ENSG00000199196,0
