Gene stable ID,8997905f-23b7-4c4d-b4dd-aaa1ec7e8ad8
ENSG00000130538,0
ENSG00000130540,10
ENSG00000130544,360
ENSG00000130545,1326
ENSG00000130558,266
ENSG00000130559,2588
ENSG00000130560,1874
ENSG00000130561,4
ENSG00000130584,984
ENSG00000130589,2971
ENSG00000130590,853
ENSG00000130592,5002
ENSG00000130595,22
ENSG00000130598,49
ENSG00000130600,1239
ENSG00000130612,1000
ENSG00000130635,55928
ENSG00000130638,8849
ENSG00000130640,6370
ENSG00000130643,30
ENSG00000130649,31
ENSG00000130653,998
ENSG00000130656,1
ENSG00000130669,6823
ENSG00000130675,11
ENSG00000130684,142
ENSG00000130695,1364
ENSG00000130699,1346
ENSG00000130700,1416
ENSG00000130701,777
ENSG00000130702,12166
ENSG00000130703,2884
ENSG00000130706,5377
ENSG00000130707,782
ENSG00000130711,9
ENSG00000130713,968
ENSG00000130714,2488
ENSG00000130717,2059
ENSG00000130720,56
ENSG00000130723,13794
ENSG00000130724,8823
ENSG00000130725,4366
ENSG00000130726,23584
ENSG00000130731,4361
ENSG00000130733,4284
ENSG00000130734,864
ENSG00000130741,13314
ENSG00000130748,487
ENSG00000130749,4286
ENSG00000130751,253
ENSG00000130755,893
ENSG00000130758,799
ENSG00000130762,1547
ENSG00000130764,4950
ENSG00000130766,2791
ENSG00000130768,1676
ENSG00000130770,6407
ENSG00000130772,807
ENSG00000130775,837
ENSG00000130779,3685
ENSG00000130783,18
ENSG00000130787,2339
ENSG00000130803,2007
ENSG00000130810,453
ENSG00000130811,8423
ENSG00000130812,26
ENSG00000130813,1042
ENSG00000130816,6832
ENSG00000130818,911
ENSG00000130821,3441
ENSG00000130822,45
ENSG00000130826,4502
ENSG00000130827,3374
ENSG00000130829,10
ENSG00000130830,1613
ENSG00000130844,800
ENSG00000130856,840
ENSG00000130876,37
ENSG00000130881,2694
ENSG00000130921,1015
ENSG00000130935,2547
ENSG00000130939,4481
ENSG00000130940,4002
ENSG00000130943,19
ENSG00000130948,9
ENSG00000130950,0
ENSG00000130956,360
ENSG00000130957,1
ENSG00000130958,1017
ENSG00000130962,446
ENSG00000130985,27539
ENSG00000130988,308
ENSG00000130997,305
ENSG00000131002,0
ENSG00000131007,0
ENSG00000131013,1210
ENSG00000131015,13
ENSG00000131016,925
ENSG00000131018,1791
ENSG00000131019,7
ENSG00000131023,3002
ENSG00000131037,4400
ENSG00000131042,347
ENSG00000131043,3605
ENSG00000131044,274
ENSG00000131050,0
ENSG00000131051,10957
ENSG00000131055,106
ENSG00000131059,0
ENSG00000131061,607
ENSG00000131067,1776
ENSG00000131068,0
ENSG00000131069,2459
ENSG00000131080,88
ENSG00000131089,1472
ENSG00000131094,33
ENSG00000131095,152
ENSG00000131096,125
ENSG00000131097,69
ENSG00000131100,5463
ENSG00000131115,631
ENSG00000131116,1954
ENSG00000131126,5
ENSG00000131127,352
ENSG00000131142,4
ENSG00000131143,25252
ENSG00000131148,2232
ENSG00000131149,5310
ENSG00000131152,6
ENSG00000131153,773
ENSG00000131165,11784
ENSG00000131171,22076
ENSG00000131174,3979
ENSG00000131183,1
ENSG00000131187,1000
ENSG00000131188,471
ENSG00000131196,1242
ENSG00000131203,123
ENSG00000131233,2
ENSG00000131236,20699
ENSG00000131238,12118
ENSG00000131242,4060
ENSG00000131263,4593
ENSG00000131264,0
ENSG00000131269,1717
ENSG00000131323,3446
ENSG00000131351,279
ENSG00000131355,13
ENSG00000131368,1901
ENSG00000131370,425
ENSG00000131373,1566
ENSG00000131374,4524
ENSG00000131375,2261
ENSG00000131378,3386
ENSG00000131379,10
ENSG00000131381,2303
ENSG00000131386,606
ENSG00000131389,2053
ENSG00000131398,2199
ENSG00000131400,26
ENSG00000131401,1255
ENSG00000131408,4834
ENSG00000131409,21
ENSG00000131435,1445
ENSG00000131437,1277
ENSG00000131446,9361
ENSG00000131459,898
ENSG00000131462,2558
ENSG00000131467,6935
ENSG00000131469,27071
ENSG00000131470,157
ENSG00000131471,917
ENSG00000131473,19537
ENSG00000131475,3496
ENSG00000131477,879
ENSG00000131480,9
ENSG00000131482,1
ENSG00000131484,0
ENSG00000131495,3601
ENSG00000131503,219
ENSG00000131504,7726
ENSG00000131507,10116
ENSG00000131508,4859
ENSG00000131538,0
ENSG00000131548,0
ENSG00000131558,4801
ENSG00000131584,2386
ENSG00000131591,761
ENSG00000131620,5786
ENSG00000131626,2955
ENSG00000131634,1721
ENSG00000131650,63
ENSG00000131652,3130
ENSG00000131653,8901
ENSG00000131668,2
ENSG00000131669,10467
ENSG00000131686,0
ENSG00000131697,1486
ENSG00000131711,1026
ENSG00000131721,0
ENSG00000131724,8401
ENSG00000131725,1069
ENSG00000131730,48
ENSG00000131732,608
ENSG00000131737,0
ENSG00000131738,0
ENSG00000131746,1161
ENSG00000131747,3228
ENSG00000131748,2824
ENSG00000131759,8137
ENSG00000131771,2177
ENSG00000131773,190
ENSG00000131778,4869
ENSG00000131779,5760
ENSG00000131781,6448
ENSG00000131788,7529
ENSG00000131791,2126
ENSG00000131797,800
ENSG00000131808,0
ENSG00000131828,2624
ENSG00000131831,4363
ENSG00000131844,42728
ENSG00000131845,1052
ENSG00000131848,263
ENSG00000131849,186
ENSG00000131864,0
ENSG00000131871,2914
ENSG00000131873,3085
ENSG00000131876,1213
ENSG00000131885,0
ENSG00000131899,2680
ENSG00000131910,0
ENSG00000131914,0
ENSG00000131931,664
ENSG00000131941,942
ENSG00000131943,537
ENSG00000131944,306
ENSG00000131951,0
ENSG00000131966,2371
ENSG00000131969,116
ENSG00000131979,1464
ENSG00000131981,4737
ENSG00000131982,0
ENSG00000132000,767
ENSG00000132002,10636
ENSG00000132003,1260
ENSG00000132004,1646
ENSG00000132005,2035
ENSG00000132010,61
ENSG00000132016,305
ENSG00000132017,1172
ENSG00000132024,4275
ENSG00000132026,5
ENSG00000132031,1118
ENSG00000132109,740
ENSG00000132122,1875
ENSG00000132128,8335
ENSG00000132141,177
ENSG00000132153,6341
ENSG00000132155,5132
ENSG00000132164,450
ENSG00000132170,146
ENSG00000132182,7753
ENSG00000132185,6
ENSG00000132196,4075
ENSG00000132199,2287
ENSG00000132204,1
ENSG00000132205,776
ENSG00000132207,0
ENSG00000132254,4519
ENSG00000132256,568
ENSG00000132259,2
ENSG00000132274,1651
ENSG00000132275,862
ENSG00000132286,1330
ENSG00000132294,7882
ENSG00000132297,0
ENSG00000132300,3145
ENSG00000132305,8871
ENSG00000132313,2438
ENSG00000132321,58
ENSG00000132323,1104
ENSG00000132326,2263
ENSG00000132329,1453
ENSG00000132330,151
ENSG00000132334,1580
ENSG00000132341,14378
ENSG00000132356,3731
ENSG00000132357,382
ENSG00000132359,1240
ENSG00000132361,8535
ENSG00000132376,2922
ENSG00000132382,5488
ENSG00000132383,7347
ENSG00000132386,11536
ENSG00000132388,4135
ENSG00000132394,1800
ENSG00000132405,2624
ENSG00000132406,1249
ENSG00000132423,383
ENSG00000132424,3672
ENSG00000132429,4
ENSG00000132432,2054
ENSG00000132434,1914
ENSG00000132436,686
ENSG00000132437,10
ENSG00000132446,0
ENSG00000132463,5926
ENSG00000132464,1
ENSG00000132465,754
ENSG00000132466,8851
ENSG00000132467,2065
ENSG00000132470,5503
ENSG00000132471,7387
ENSG00000132475,31797
ENSG00000132478,1845
ENSG00000132481,1983
ENSG00000132485,2860
ENSG00000132507,28550
ENSG00000132510,2870
ENSG00000132514,77
ENSG00000132517,28
ENSG00000132518,13
ENSG00000132522,94
ENSG00000132530,179
ENSG00000132535,1281
ENSG00000132541,798
ENSG00000132549,2623
ENSG00000132554,771
ENSG00000132561,272
ENSG00000132563,126
ENSG00000132570,763
ENSG00000132581,2998
ENSG00000132589,8270
ENSG00000132591,3451
ENSG00000132600,1054
ENSG00000132603,793
ENSG00000132604,1302
ENSG00000132612,2400
ENSG00000132613,437
ENSG00000132622,635
ENSG00000132623,1461
ENSG00000132631,0
ENSG00000132635,1213
ENSG00000132639,8
ENSG00000132640,1570
ENSG00000132646,4077
ENSG00000132661,1022
ENSG00000132664,675
ENSG00000132669,4830
ENSG00000132670,6597
ENSG00000132671,2
ENSG00000132676,12017
ENSG00000132677,16
ENSG00000132680,2682
ENSG00000132681,2800
ENSG00000132688,2063
ENSG00000132692,176
ENSG00000132693,1
ENSG00000132694,6848
ENSG00000132698,11460
ENSG00000132702,22
ENSG00000132703,0
ENSG00000132704,1
ENSG00000132716,8008
ENSG00000132718,889
ENSG00000132740,1024
ENSG00000132744,12
ENSG00000132746,1016
ENSG00000132749,3058
ENSG00000132763,673
ENSG00000132768,1840
ENSG00000132773,647
ENSG00000132780,3336
ENSG00000132781,394
ENSG00000132792,2231
ENSG00000132793,595
ENSG00000132801,408
ENSG00000132819,1569
ENSG00000132821,12
ENSG00000132823,1788
ENSG00000132824,11787
ENSG00000132825,784
ENSG00000132832,25
ENSG00000132837,38
ENSG00000132840,89
ENSG00000132842,4765
ENSG00000132846,1292
ENSG00000132849,5346
ENSG00000132854,594
ENSG00000132855,2
ENSG00000132872,0
ENSG00000132874,180
ENSG00000132879,1108
ENSG00000132881,384
ENSG00000132906,1122
ENSG00000132911,1
ENSG00000132912,6362
ENSG00000132915,6
ENSG00000132932,252
ENSG00000132938,19
ENSG00000132950,478
ENSG00000132952,901
ENSG00000132953,1866
ENSG00000132958,5
ENSG00000132963,4641
ENSG00000132964,658
ENSG00000132965,2923
ENSG00000132967,667
ENSG00000132970,865
ENSG00000132972,0
ENSG00000132975,1
ENSG00000133019,4
ENSG00000133020,3
ENSG00000133026,5751
ENSG00000133027,1535
ENSG00000133028,2666
ENSG00000133030,6269
ENSG00000133048,316
ENSG00000133055,33
ENSG00000133056,2795
ENSG00000133059,2484
ENSG00000133063,134
ENSG00000133065,839
ENSG00000133067,59
ENSG00000133069,46
ENSG00000133083,3512
ENSG00000133101,7
ENSG00000133103,1531
ENSG00000133104,3542
ENSG00000133105,0
ENSG00000133106,747
ENSG00000133107,38
ENSG00000133110,91730
ENSG00000133111,224
ENSG00000133112,156595
ENSG00000133114,1182
ENSG00000133115,0
ENSG00000133116,34
ENSG00000133119,832
ENSG00000133121,3893
ENSG00000133124,0
ENSG00000133131,910
ENSG00000133134,355
ENSG00000133135,78
ENSG00000133136,2
ENSG00000133138,590
ENSG00000133142,5017
ENSG00000133169,8
ENSG00000133193,1176
ENSG00000133195,10826
ENSG00000133216,537
ENSG00000133226,5798
ENSG00000133243,7035
ENSG00000133246,346
ENSG00000133247,898
ENSG00000133250,1052
ENSG00000133256,1068
ENSG00000133265,3216
ENSG00000133275,4467
ENSG00000133302,476
ENSG00000133313,16080
ENSG00000133315,1064
ENSG00000133316,1402
ENSG00000133317,82
ENSG00000133318,11748
ENSG00000133321,8344
ENSG00000133328,154
ENSG00000133392,997
ENSG00000133393,2859
ENSG00000133398,1012
ENSG00000133401,701
ENSG00000133422,3814
ENSG00000133424,1800
ENSG00000133433,192
ENSG00000133454,106
ENSG00000133460,975
ENSG00000133466,3546
ENSG00000133475,3
ENSG00000133477,3590
ENSG00000133488,1
ENSG00000133519,32
ENSG00000133561,1526
ENSG00000133574,1400
ENSG00000133597,4150
ENSG00000133606,7778
ENSG00000133612,4638
ENSG00000133619,886
ENSG00000133624,412
ENSG00000133627,699
ENSG00000133636,0
ENSG00000133639,8203
ENSG00000133640,111
ENSG00000133641,1005
ENSG00000133657,5628
ENSG00000133661,105
ENSG00000133665,214
ENSG00000133678,6412
ENSG00000133687,124
ENSG00000133703,4560
ENSG00000133704,3646
ENSG00000133706,8002
ENSG00000133710,0
ENSG00000133731,532
ENSG00000133739,1072
ENSG00000133740,489
ENSG00000133742,5
ENSG00000133773,691
ENSG00000133789,2889
ENSG00000133794,612
ENSG00000133800,114
ENSG00000133805,1145
ENSG00000133808,292
ENSG00000133812,392
ENSG00000133816,8058
ENSG00000133818,384
ENSG00000133835,9599
ENSG00000133858,1234
ENSG00000133863,0
ENSG00000133872,21627
ENSG00000133874,366
ENSG00000133878,5
ENSG00000133884,3653
ENSG00000133895,3634
ENSG00000133935,2758
ENSG00000133937,42
ENSG00000133943,3469
ENSG00000133958,32
ENSG00000133961,3865
ENSG00000133962,259
ENSG00000133980,0
ENSG00000133983,1639
ENSG00000133985,2026
ENSG00000133997,825
ENSG00000134001,4165
ENSG00000134007,2
ENSG00000134013,5313
ENSG00000134014,3440
ENSG00000134020,1098
ENSG00000134028,33
ENSG00000134030,3596
ENSG00000134042,55
ENSG00000134046,6477
ENSG00000134049,2525
ENSG00000134056,832
ENSG00000134057,1599
ENSG00000134058,1272
ENSG00000134061,253
ENSG00000134070,179
ENSG00000134072,324
ENSG00000134077,2402
ENSG00000134086,2137
ENSG00000134107,32998
ENSG00000134108,5790
ENSG00000134109,4691
ENSG00000134115,5
ENSG00000134121,86
ENSG00000134138,177
ENSG00000134146,267
ENSG00000134152,1115
ENSG00000134153,2983
ENSG00000134160,0
ENSG00000134183,0
ENSG00000134184,13
ENSG00000134186,2358
ENSG00000134193,77
ENSG00000134198,101
ENSG00000134200,1
ENSG00000134201,59
ENSG00000134202,13548
ENSG00000134207,82
ENSG00000134215,18443
ENSG00000134216,0
ENSG00000134222,508
ENSG00000134240,9
ENSG00000134242,169
ENSG00000134243,9357
ENSG00000134245,109
ENSG00000134247,9135
ENSG00000134248,3162
ENSG00000134249,0
ENSG00000134250,20624
ENSG00000134253,1887
ENSG00000134255,1375
ENSG00000134256,62
ENSG00000134258,4099
ENSG00000134259,4
ENSG00000134262,881
ENSG00000134265,1395
ENSG00000134278,1604
ENSG00000134283,2424
ENSG00000134285,1251
ENSG00000134287,18575
ENSG00000134291,4775
ENSG00000134294,6185
ENSG00000134297,221
ENSG00000134308,14859
ENSG00000134313,4732
ENSG00000134317,1719
ENSG00000134318,1613
ENSG00000134321,868
ENSG00000134323,42
ENSG00000134324,1020
ENSG00000134326,351
ENSG00000134330,2025
ENSG00000134333,33228
ENSG00000134339,72
ENSG00000134343,9
ENSG00000134352,75094
ENSG00000134363,203
ENSG00000134365,0
ENSG00000134369,4070
ENSG00000134371,4575
ENSG00000134375,4559
ENSG00000134376,56
ENSG00000134389,0
ENSG00000134398,13
ENSG00000134419,24191
ENSG00000134438,0
ENSG00000134440,9435
ENSG00000134443,522
ENSG00000134444,1837
ENSG00000134452,3091
ENSG00000134453,3138
ENSG00000134460,84
ENSG00000134461,574
ENSG00000134463,1087
ENSG00000134470,284
ENSG00000134480,1374
ENSG00000134489,6
ENSG00000134490,2186
ENSG00000134504,2823
ENSG00000134508,2060
ENSG00000134516,1462
ENSG00000134531,8312
ENSG00000134532,19
ENSG00000134533,4163
ENSG00000134538,0
ENSG00000134539,26
ENSG00000134545,2
ENSG00000134548,13
ENSG00000134551,3
ENSG00000134569,227
ENSG00000134571,8
ENSG00000134574,1363
ENSG00000134575,3833
ENSG00000134588,1
ENSG00000134590,3547
ENSG00000134594,67
ENSG00000134595,0
ENSG00000134597,942
ENSG00000134602,108
ENSG00000134612,1
ENSG00000134627,28
ENSG00000134640,0
ENSG00000134644,8448
ENSG00000134668,275
ENSG00000134684,5974
ENSG00000134686,7097
ENSG00000134690,744
ENSG00000134697,3424
ENSG00000134698,1081
ENSG00000134709,3365
ENSG00000134716,773
ENSG00000134717,3018
ENSG00000134744,254
ENSG00000134748,2348
ENSG00000134755,1331
ENSG00000134757,1
ENSG00000134758,1234
ENSG00000134759,7691
ENSG00000134760,2
ENSG00000134762,7
ENSG00000134765,0
ENSG00000134769,1459
ENSG00000134775,501
ENSG00000134779,4417
ENSG00000134780,1046
ENSG00000134802,1190
ENSG00000134809,1807
ENSG00000134812,0
ENSG00000134815,1594
ENSG00000134817,2389
ENSG00000134824,17433
ENSG00000134825,3890
ENSG00000134827,258
ENSG00000134830,2463
ENSG00000134851,3824
ENSG00000134852,3327
ENSG00000134853,2261
ENSG00000134864,333
ENSG00000134871,27094
ENSG00000134873,4
ENSG00000134874,341
ENSG00000134882,4757
ENSG00000134884,2489
ENSG00000134897,850
ENSG00000134899,1319
ENSG00000134900,3116
ENSG00000134901,435
ENSG00000134905,3401
ENSG00000134909,3214
ENSG00000134910,5850
ENSG00000134917,543
ENSG00000134940,3
ENSG00000134954,3456
ENSG00000134955,1047
ENSG00000134962,62
ENSG00000134970,5603
ENSG00000134982,2110
ENSG00000134986,3529
ENSG00000134987,1807
ENSG00000134996,2101
ENSG00000135002,1421
ENSG00000135018,9510
ENSG00000135040,1770
ENSG00000135045,209
ENSG00000135046,2844
ENSG00000135047,2618
ENSG00000135048,2966
ENSG00000135049,530
ENSG00000135052,17182
ENSG00000135063,1230
ENSG00000135069,42
ENSG00000135070,2058
ENSG00000135074,1215
ENSG00000135077,1410
ENSG00000135083,673
ENSG00000135090,2161
ENSG00000135093,1334
ENSG00000135094,756
ENSG00000135097,165
ENSG00000135100,23
ENSG00000135108,4523
ENSG00000135111,4087
ENSG00000135114,308
ENSG00000135116,11
ENSG00000135119,280
ENSG00000135124,3975
ENSG00000135127,1058
ENSG00000135144,207
ENSG00000135148,3827
ENSG00000135164,1859
ENSG00000135175,0
ENSG00000135185,715
ENSG00000135205,217
ENSG00000135211,1352
ENSG00000135218,813
ENSG00000135220,1
ENSG00000135222,0
ENSG00000135226,21
ENSG00000135241,2167
ENSG00000135245,936
ENSG00000135248,6
ENSG00000135249,824
ENSG00000135250,4389
ENSG00000135253,68
ENSG00000135269,3802
ENSG00000135272,1628
ENSG00000135297,1130
ENSG00000135298,20
ENSG00000135299,303
ENSG00000135312,2
ENSG00000135314,60
ENSG00000135315,456
ENSG00000135316,10915
ENSG00000135317,3773
ENSG00000135318,793
ENSG00000135324,22
ENSG00000135333,1
ENSG00000135334,1429
ENSG00000135336,1395
ENSG00000135338,657
ENSG00000135341,2880
ENSG00000135346,2
ENSG00000135355,0
ENSG00000135362,731
ENSG00000135363,847
ENSG00000135365,2208
ENSG00000135372,4773
ENSG00000135373,8249
ENSG00000135374,455
ENSG00000135378,2395
ENSG00000135387,24187
ENSG00000135390,19506
ENSG00000135392,1487
ENSG00000135404,40554
ENSG00000135406,5
ENSG00000135407,191
ENSG00000135409,3
ENSG00000135413,252
ENSG00000135414,382
ENSG00000135423,53
ENSG00000135424,238
ENSG00000135426,67
ENSG00000135436,26
ENSG00000135437,37
ENSG00000135439,227
ENSG00000135441,1430
ENSG00000135443,1
ENSG00000135446,4931
ENSG00000135447,728
ENSG00000135451,247
ENSG00000135452,2702
ENSG00000135454,134
ENSG00000135457,2875
ENSG00000135469,388
ENSG00000135472,912
ENSG00000135473,1567
ENSG00000135476,662
ENSG00000135477,125
ENSG00000135480,35598
ENSG00000135482,482
ENSG00000135486,33169
ENSG00000135502,5
ENSG00000135503,2948
ENSG00000135506,18826
ENSG00000135517,3
ENSG00000135519,7
ENSG00000135521,914
ENSG00000135525,6272
ENSG00000135535,28846
ENSG00000135537,294
ENSG00000135540,590
ENSG00000135541,1003
ENSG00000135547,229
ENSG00000135549,6399
ENSG00000135569,0
ENSG00000135577,0
ENSG00000135587,1277
ENSG00000135596,2267
ENSG00000135597,2662
ENSG00000135604,180
ENSG00000135605,81
ENSG00000135617,1174
ENSG00000135622,888
ENSG00000135624,18449
ENSG00000135625,4
ENSG00000135631,3938
ENSG00000135632,1916
ENSG00000135636,1217
ENSG00000135637,293
ENSG00000135638,7
ENSG00000135643,388
ENSG00000135655,2001
ENSG00000135677,13213
ENSG00000135678,958
ENSG00000135679,4154
ENSG00000135686,2626
ENSG00000135697,2
ENSG00000135698,1936
ENSG00000135702,4
ENSG00000135709,1188
ENSG00000135720,3660
ENSG00000135722,517
ENSG00000135723,2235
ENSG00000135736,319
ENSG00000135740,140
ENSG00000135744,11202
ENSG00000135747,11
ENSG00000135749,1686
ENSG00000135750,80
ENSG00000135763,1877
ENSG00000135766,4700
ENSG00000135773,999
ENSG00000135775,7164
ENSG00000135776,2257
ENSG00000135778,4980
ENSG00000135801,2917
ENSG00000135821,155997
ENSG00000135823,4790
ENSG00000135824,21
ENSG00000135828,1732
ENSG00000135829,15724
ENSG00000135835,170
ENSG00000135837,4116
ENSG00000135838,1041
ENSG00000135842,30998
ENSG00000135845,3288
ENSG00000135862,17000
ENSG00000135870,2852
ENSG00000135898,15
ENSG00000135899,584
ENSG00000135900,2096
ENSG00000135902,0
ENSG00000135903,14
ENSG00000135905,1318
ENSG00000135912,1316
ENSG00000135913,718
ENSG00000135914,22
ENSG00000135916,1878
ENSG00000135917,54
ENSG00000135919,1082
ENSG00000135924,5858
ENSG00000135925,19
ENSG00000135926,4184
ENSG00000135929,3680
ENSG00000135930,3947
ENSG00000135931,1546
ENSG00000135932,4750
ENSG00000135940,5484
ENSG00000135945,1207
ENSG00000135951,267
ENSG00000135953,430
ENSG00000135956,9805
ENSG00000135960,3
ENSG00000135966,2691
ENSG00000135968,2404
ENSG00000135972,1449
ENSG00000135973,5
ENSG00000135974,969
ENSG00000135976,99
ENSG00000135999,1506
ENSG00000136002,63
ENSG00000136003,3940
ENSG00000136010,753
ENSG00000136011,14
ENSG00000136014,5
ENSG00000136021,3198
ENSG00000136026,8826
ENSG00000136040,2754
ENSG00000136044,3420
ENSG00000136045,2621
ENSG00000136048,743
ENSG00000136051,1848
ENSG00000136052,1206
ENSG00000136059,880
ENSG00000136068,32376
ENSG00000136098,323
ENSG00000136099,1
ENSG00000136100,2658
ENSG00000136104,1369
ENSG00000136108,2047
ENSG00000136110,2
ENSG00000136111,2674
ENSG00000136114,229
ENSG00000136122,177
ENSG00000136141,1793
ENSG00000136143,2021
ENSG00000136144,2894
ENSG00000136146,1973
ENSG00000136147,1906
ENSG00000136149,275
ENSG00000136152,1924
ENSG00000136153,1766
ENSG00000136155,1
ENSG00000136156,28836
ENSG00000136158,264
ENSG00000136159,1218
ENSG00000136160,176
ENSG00000136161,813
ENSG00000136167,4891
ENSG00000136169,855
ENSG00000136193,4927
ENSG00000136197,29
ENSG00000136205,8739
ENSG00000136206,10
ENSG00000136213,907
ENSG00000136231,0
ENSG00000136235,7146
ENSG00000136237,1342
ENSG00000136238,16318
ENSG00000136240,13427
ENSG00000136243,919
ENSG00000136244,1
ENSG00000136247,2242
ENSG00000136250,569
ENSG00000136261,6066
ENSG00000136267,1
ENSG00000136270,3486
ENSG00000136271,5054
ENSG00000136273,826
ENSG00000136274,157
ENSG00000136275,0
ENSG00000136279,9277
ENSG00000136280,2539
ENSG00000136286,556
ENSG00000136295,7711
ENSG00000136297,0
ENSG00000136305,52
ENSG00000136315,1
ENSG00000136319,926
ENSG00000136327,0
ENSG00000136352,0
ENSG00000136367,795
ENSG00000136371,355
ENSG00000136378,947
ENSG00000136379,1933
ENSG00000136381,3627
ENSG00000136383,438
ENSG00000136404,270
ENSG00000136425,97
ENSG00000136436,4176
ENSG00000136444,1918
ENSG00000136448,6305
ENSG00000136449,90
ENSG00000136450,11106
ENSG00000136451,4993
ENSG00000136457,1665
ENSG00000136463,1205
ENSG00000136478,5991
ENSG00000136485,7849
ENSG00000136487,0
ENSG00000136488,0
ENSG00000136490,864
ENSG00000136492,245
ENSG00000136504,3327
ENSG00000136514,200
ENSG00000136518,2919
ENSG00000136521,3980
ENSG00000136522,1718
ENSG00000136527,7264
ENSG00000136531,6
ENSG00000136535,0
ENSG00000136536,4368
ENSG00000136541,59
ENSG00000136542,500
ENSG00000136546,40
ENSG00000136560,1510
ENSG00000136573,5
ENSG00000136574,0
