Gene stable ID,bf53da30-6b9a-41cc-ada0-3a2c7c0547be
ENSG00000158246,2130
ENSG00000158258,1285
ENSG00000158270,1805
ENSG00000158286,2641
ENSG00000158290,6021
ENSG00000158292,431
ENSG00000158296,1142
ENSG00000158301,464
ENSG00000158315,207
ENSG00000158321,4857
ENSG00000158352,682
ENSG00000158373,1820
ENSG00000158402,512
ENSG00000158406,168
ENSG00000158411,1221
ENSG00000158417,26757
ENSG00000158423,305
ENSG00000158427,12
ENSG00000158428,26
ENSG00000158435,4453
ENSG00000158445,137
ENSG00000158457,1067
ENSG00000158458,51
ENSG00000158467,1597
ENSG00000158470,20161
ENSG00000158473,131
ENSG00000158477,16
ENSG00000158480,10127
ENSG00000158481,94
ENSG00000158482,7
ENSG00000158483,691
ENSG00000158485,7
ENSG00000158486,8
ENSG00000158488,57
ENSG00000158497,0
ENSG00000158516,0
ENSG00000158517,284
ENSG00000158525,10
ENSG00000158526,3646
ENSG00000158528,1212
ENSG00000158545,3556
ENSG00000158552,2159
ENSG00000158553,0
ENSG00000158555,3290
ENSG00000158560,64
ENSG00000158571,280
ENSG00000158578,2
ENSG00000158604,12608
ENSG00000158615,9439
ENSG00000158623,5821
ENSG00000158636,1694
ENSG00000158639,3
ENSG00000158669,4902
ENSG00000158683,59
ENSG00000158691,284
ENSG00000158710,31442
ENSG00000158711,5303
ENSG00000158714,1306
ENSG00000158715,227
ENSG00000158716,1621
ENSG00000158717,1117
ENSG00000158731,0
ENSG00000158747,1624
ENSG00000158748,0
ENSG00000158764,0
ENSG00000158769,13534
ENSG00000158773,5483
ENSG00000158786,2
ENSG00000158792,875
ENSG00000158793,2462
ENSG00000158796,3629
ENSG00000158805,2804
ENSG00000158806,21
ENSG00000158813,185
ENSG00000158815,3
ENSG00000158816,0
ENSG00000158825,199
ENSG00000158828,1142
ENSG00000158850,5579
ENSG00000158856,1575
ENSG00000158859,3250
ENSG00000158863,3502
ENSG00000158864,10299
ENSG00000158865,28
ENSG00000158869,6313
ENSG00000158874,0
ENSG00000158882,1043
ENSG00000158887,37
ENSG00000158901,2
ENSG00000158941,4349
ENSG00000158955,14
ENSG00000158966,433
ENSG00000158985,4675
ENSG00000158987,1401
ENSG00000159023,2551
ENSG00000159055,1229
ENSG00000159063,4969
ENSG00000159069,4423
ENSG00000159079,3677
ENSG00000159082,1256
ENSG00000159086,3863
ENSG00000159110,878
ENSG00000159111,2606
ENSG00000159128,6026
ENSG00000159131,4073
ENSG00000159140,18200
ENSG00000159147,1710
ENSG00000159164,123
ENSG00000159166,3843
ENSG00000159167,10241
ENSG00000159173,69
ENSG00000159176,20638
ENSG00000159182,1
ENSG00000159184,1
ENSG00000159186,2
ENSG00000159189,15260
ENSG00000159197,32
ENSG00000159199,3635
ENSG00000159200,5511
ENSG00000159202,8761
ENSG00000159208,995
ENSG00000159210,2398
ENSG00000159212,5052
ENSG00000159214,1725
ENSG00000159216,10183
ENSG00000159217,9
ENSG00000159224,1
ENSG00000159228,2619
ENSG00000159231,643
ENSG00000159239,523
ENSG00000159247,149
ENSG00000159248,0
ENSG00000159251,5
ENSG00000159256,2798
ENSG00000159259,1585
ENSG00000159261,40
ENSG00000159263,1758
ENSG00000159267,2964
ENSG00000159289,4
ENSG00000159307,60
ENSG00000159314,3443
ENSG00000159322,5131
ENSG00000159335,23322
ENSG00000159337,8
ENSG00000159339,8
ENSG00000159346,19011
ENSG00000159348,11975
ENSG00000159352,12852
ENSG00000159363,4545
ENSG00000159374,32
ENSG00000159377,21489
ENSG00000159387,122
ENSG00000159388,21554
ENSG00000159398,1
ENSG00000159399,6454
ENSG00000159403,8853
ENSG00000159409,182
ENSG00000159423,1568
ENSG00000159433,649
ENSG00000159445,3120
ENSG00000159450,165
ENSG00000159455,0
ENSG00000159459,1913
ENSG00000159461,24863
ENSG00000159479,2804
ENSG00000159495,2
ENSG00000159496,74
ENSG00000159516,0
ENSG00000159527,0
ENSG00000159556,1
ENSG00000159579,3101
ENSG00000159588,171
ENSG00000159592,9256
ENSG00000159593,5577
ENSG00000159596,3168
ENSG00000159618,96
ENSG00000159625,10
ENSG00000159640,1148
ENSG00000159648,5
ENSG00000159650,1
ENSG00000159658,9677
ENSG00000159674,918
ENSG00000159685,634
ENSG00000159692,12112
ENSG00000159708,31
ENSG00000159712,2
ENSG00000159713,2766
ENSG00000159714,779
ENSG00000159720,6608
ENSG00000159723,11
ENSG00000159733,1341
ENSG00000159753,220
ENSG00000159761,86
ENSG00000159763,4010
ENSG00000159784,52
ENSG00000159788,3679
ENSG00000159792,1882
ENSG00000159840,10237
ENSG00000159842,4287
ENSG00000159860,0
ENSG00000159871,150
ENSG00000159873,78
ENSG00000159882,329
ENSG00000159884,130
ENSG00000159885,213
ENSG00000159899,337
ENSG00000159904,1
ENSG00000159905,24
ENSG00000159915,325
ENSG00000159917,271
ENSG00000159921,1692
ENSG00000159958,56
ENSG00000159961,0
ENSG00000160007,7565
ENSG00000160013,143
ENSG00000160014,10466
ENSG00000160049,3064
ENSG00000160050,259
ENSG00000160051,425
ENSG00000160055,883
ENSG00000160058,7346
ENSG00000160062,735
ENSG00000160072,2389
ENSG00000160075,15605
ENSG00000160087,4467
ENSG00000160094,2382
ENSG00000160097,23
ENSG00000160111,3758
ENSG00000160113,6581
ENSG00000160117,38
ENSG00000160124,1167
ENSG00000160131,3740
ENSG00000160145,610
ENSG00000160161,156
ENSG00000160172,426
ENSG00000160179,5150
ENSG00000160180,18309
ENSG00000160181,29
ENSG00000160182,68170
ENSG00000160183,1771
ENSG00000160185,150
ENSG00000160188,394
ENSG00000160190,2860
ENSG00000160191,285
ENSG00000160193,578
ENSG00000160194,5123
ENSG00000160199,1579
ENSG00000160200,223
ENSG00000160201,110
ENSG00000160202,0
ENSG00000160207,77
ENSG00000160208,3435
ENSG00000160209,5318
ENSG00000160211,5949
ENSG00000160213,14422
ENSG00000160214,2563
ENSG00000160216,7148
ENSG00000160218,1354
ENSG00000160219,395
ENSG00000160221,217
ENSG00000160223,155
ENSG00000160224,0
ENSG00000160226,696
ENSG00000160229,641
ENSG00000160233,232
ENSG00000160255,6084
ENSG00000160256,461
ENSG00000160271,9767
ENSG00000160282,17
ENSG00000160284,428
ENSG00000160285,7674
ENSG00000160293,5936
ENSG00000160294,8836
ENSG00000160298,1298
ENSG00000160299,5737
ENSG00000160305,4243
ENSG00000160307,277
ENSG00000160310,4731
ENSG00000160318,20
ENSG00000160321,477
ENSG00000160323,224
ENSG00000160325,3310
ENSG00000160326,574
ENSG00000160336,1659
ENSG00000160339,81
ENSG00000160345,425
ENSG00000160349,0
ENSG00000160352,257
ENSG00000160360,389
ENSG00000160392,3047
ENSG00000160396,45
ENSG00000160401,400
ENSG00000160404,1212
ENSG00000160408,5209
ENSG00000160410,3290
ENSG00000160439,1293
ENSG00000160445,4301
ENSG00000160446,2625
ENSG00000160447,600
ENSG00000160460,683
ENSG00000160469,189
ENSG00000160471,19
ENSG00000160472,19
ENSG00000160505,1
ENSG00000160539,53
ENSG00000160551,7357
ENSG00000160563,1242
ENSG00000160570,1870
ENSG00000160584,3270
ENSG00000160588,2008
ENSG00000160593,499
ENSG00000160602,1081
ENSG00000160606,1735
ENSG00000160613,1855
ENSG00000160633,7629
ENSG00000160654,278
ENSG00000160678,514
ENSG00000160679,8356
ENSG00000160683,2
ENSG00000160685,4534
ENSG00000160688,4393
ENSG00000160691,9018
ENSG00000160695,5638
ENSG00000160703,1197
ENSG00000160710,32324
ENSG00000160712,751
ENSG00000160714,9929
ENSG00000160716,25
ENSG00000160741,5319
ENSG00000160746,4276
ENSG00000160752,5134
ENSG00000160753,6281
ENSG00000160766,531
ENSG00000160767,2465
ENSG00000160781,714
ENSG00000160783,2789
ENSG00000160785,3208
ENSG00000160789,30960
ENSG00000160791,1153
ENSG00000160796,6578
ENSG00000160799,3761
ENSG00000160801,80
ENSG00000160803,4404
ENSG00000160808,8
ENSG00000160813,1106
ENSG00000160818,2358
ENSG00000160838,26
ENSG00000160856,224
ENSG00000160862,14250
ENSG00000160867,1720
ENSG00000160868,4
ENSG00000160870,35
ENSG00000160877,10062
ENSG00000160882,0
ENSG00000160883,248
ENSG00000160886,329
ENSG00000160888,7506
ENSG00000160908,1840
ENSG00000160917,1201
ENSG00000160932,18201
ENSG00000160948,8392
ENSG00000160949,1196
ENSG00000160951,9
ENSG00000160953,2916
ENSG00000160957,1331
ENSG00000160959,1674
ENSG00000160961,1241
ENSG00000160963,8
ENSG00000160972,796
ENSG00000160973,31
ENSG00000160991,2441
ENSG00000160993,674
ENSG00000160994,0
ENSG00000160999,338
ENSG00000161010,2473
ENSG00000161011,18705
ENSG00000161013,6197
ENSG00000161016,69855
ENSG00000161021,4121
ENSG00000161031,100
ENSG00000161036,1165
ENSG00000161040,38
ENSG00000161048,1191
ENSG00000161055,1326
ENSG00000161057,8311
ENSG00000161082,15
ENSG00000161091,3659
ENSG00000161103,0
ENSG00000161132,5
ENSG00000161133,80
ENSG00000161149,33
ENSG00000161179,1936
ENSG00000161180,6
ENSG00000161202,8049
ENSG00000161203,19491
ENSG00000161204,4449
ENSG00000161217,4885
ENSG00000161243,846
ENSG00000161249,139
ENSG00000161265,905
ENSG00000161267,3347
ENSG00000161270,1
ENSG00000161277,559
ENSG00000161281,288
ENSG00000161298,555
ENSG00000161328,1179
ENSG00000161381,1556
ENSG00000161395,4350
ENSG00000161405,821
ENSG00000161509,113
ENSG00000161513,2264
ENSG00000161526,5161
ENSG00000161533,5008
ENSG00000161542,4801
ENSG00000161544,820
ENSG00000161547,19465
ENSG00000161551,2009
ENSG00000161558,450
ENSG00000161594,9
ENSG00000161609,9
ENSG00000161610,1
ENSG00000161618,3073
ENSG00000161634,0
ENSG00000161638,5335
ENSG00000161640,43
ENSG00000161642,10826
ENSG00000161643,15
ENSG00000161647,1596
ENSG00000161649,586
ENSG00000161652,0
ENSG00000161653,77
ENSG00000161654,1328
ENSG00000161664,161
ENSG00000161671,10146
ENSG00000161677,440
ENSG00000161681,15
ENSG00000161682,144
ENSG00000161692,603
ENSG00000161714,1235
ENSG00000161791,4159
ENSG00000161798,31
ENSG00000161800,2360
ENSG00000161807,0
ENSG00000161813,4701
ENSG00000161835,660
ENSG00000161847,543
ENSG00000161849,0
ENSG00000161850,0
ENSG00000161860,182
ENSG00000161888,1221
ENSG00000161896,4
ENSG00000161904,3820
ENSG00000161905,389
ENSG00000161911,51
ENSG00000161912,252
ENSG00000161914,354
ENSG00000161920,846
ENSG00000161921,4343
ENSG00000161929,247
ENSG00000161939,18
ENSG00000161940,1172
ENSG00000161944,35
ENSG00000161955,1000
ENSG00000161956,1044
ENSG00000161958,11
ENSG00000161960,960
ENSG00000161970,16582
ENSG00000161973,2
ENSG00000161980,2681
ENSG00000161981,3328
ENSG00000161992,0
ENSG00000161996,3827
ENSG00000161999,3087
ENSG00000162004,2029
ENSG00000162006,10
ENSG00000162009,5
ENSG00000162032,53
ENSG00000162039,2
ENSG00000162040,54
ENSG00000162062,379
ENSG00000162063,2152
ENSG00000162065,2719
ENSG00000162066,1447
ENSG00000162068,4
ENSG00000162069,4531
ENSG00000162073,1066
ENSG00000162076,1693
ENSG00000162078,3173
ENSG00000162086,3421
ENSG00000162104,6432
ENSG00000162105,3670
ENSG00000162129,963
ENSG00000162139,719
ENSG00000162144,2450
ENSG00000162148,163
ENSG00000162174,151
ENSG00000162188,14
ENSG00000162191,5844
ENSG00000162194,706
ENSG00000162222,1761
ENSG00000162227,939
ENSG00000162231,7237
ENSG00000162236,2465
ENSG00000162241,1527
ENSG00000162244,42965
ENSG00000162267,28
ENSG00000162298,8757
ENSG00000162300,396
ENSG00000162302,1914
ENSG00000162337,3657
ENSG00000162341,1350
ENSG00000162344,1
ENSG00000162365,2
ENSG00000162366,90
ENSG00000162367,187
ENSG00000162368,11154
ENSG00000162373,62
ENSG00000162374,12
ENSG00000162377,1786
ENSG00000162378,2627
ENSG00000162383,27
ENSG00000162384,3108
ENSG00000162385,2104
ENSG00000162390,171
ENSG00000162391,4
ENSG00000162396,299
ENSG00000162398,3
ENSG00000162399,0
ENSG00000162402,4863
ENSG00000162407,2645
ENSG00000162408,2519
ENSG00000162409,71
ENSG00000162413,8364
ENSG00000162415,272
ENSG00000162419,1738
ENSG00000162426,156
ENSG00000162430,9447
ENSG00000162433,4584
ENSG00000162434,11019
ENSG00000162437,1593
ENSG00000162438,8
ENSG00000162441,2101
ENSG00000162444,2459
ENSG00000162456,0
ENSG00000162458,2846
ENSG00000162460,5
ENSG00000162461,60
ENSG00000162482,2534
ENSG00000162490,24
ENSG00000162493,680
ENSG00000162494,0
ENSG00000162496,3965
ENSG00000162510,16
ENSG00000162511,26812
ENSG00000162512,5331
ENSG00000162517,4586
ENSG00000162520,115
ENSG00000162521,22213
ENSG00000162522,10086
ENSG00000162526,31
ENSG00000162542,2543
ENSG00000162543,1799
ENSG00000162545,11421
ENSG00000162551,1049
ENSG00000162552,469
ENSG00000162571,39
ENSG00000162572,576
ENSG00000162576,38717
ENSG00000162585,3472
ENSG00000162591,1879
ENSG00000162592,6
ENSG00000162594,2
ENSG00000162595,47
ENSG00000162598,1
ENSG00000162599,4290
ENSG00000162600,2094
ENSG00000162601,6969
ENSG00000162604,1832
ENSG00000162607,3203
ENSG00000162613,6421
ENSG00000162614,735
ENSG00000162616,1007
ENSG00000162618,2550
ENSG00000162620,33
ENSG00000162621,0
ENSG00000162623,1075
ENSG00000162624,0
ENSG00000162627,900
ENSG00000162630,16
ENSG00000162631,6
ENSG00000162636,11665
ENSG00000162639,1314
ENSG00000162641,38
ENSG00000162642,1304
ENSG00000162643,39
ENSG00000162645,8464
ENSG00000162650,851
ENSG00000162654,3494
ENSG00000162664,3343
ENSG00000162669,6
ENSG00000162670,2
ENSG00000162676,185
ENSG00000162685,0
ENSG00000162687,18
ENSG00000162688,2176
ENSG00000162692,2183
ENSG00000162694,1061
ENSG00000162695,3824
ENSG00000162699,0
ENSG00000162702,1519
ENSG00000162704,11957
ENSG00000162706,93
ENSG00000162711,462
ENSG00000162714,2671
ENSG00000162722,72
ENSG00000162723,17
ENSG00000162727,0
ENSG00000162728,3
ENSG00000162729,5448
ENSG00000162733,1579
ENSG00000162734,15445
ENSG00000162735,6221
ENSG00000162736,12705
ENSG00000162738,224
ENSG00000162739,471
ENSG00000162745,2157
ENSG00000162746,175
ENSG00000162747,24
ENSG00000162753,3
ENSG00000162755,891
ENSG00000162757,540
ENSG00000162761,3
ENSG00000162763,1
ENSG00000162769,2834
ENSG00000162771,0
ENSG00000162772,3301
ENSG00000162775,976
ENSG00000162777,5523
ENSG00000162779,15
ENSG00000162782,1677
ENSG00000162783,2295
ENSG00000162804,3284
ENSG00000162813,3804
ENSG00000162814,294
ENSG00000162817,4116
ENSG00000162819,8817
ENSG00000162825,355
ENSG00000162836,1744
ENSG00000162840,7
ENSG00000162843,2
ENSG00000162849,612
ENSG00000162851,1449
ENSG00000162852,2762
ENSG00000162869,1654
ENSG00000162873,58
ENSG00000162877,24
ENSG00000162878,313
ENSG00000162881,350
ENSG00000162882,985
ENSG00000162885,1057
ENSG00000162888,24
ENSG00000162889,36979
ENSG00000162891,52
ENSG00000162892,175
ENSG00000162894,711
ENSG00000162896,736
ENSG00000162897,2
ENSG00000162909,21100
ENSG00000162910,1311
ENSG00000162913,15
ENSG00000162923,8519
ENSG00000162924,580
ENSG00000162927,1064
ENSG00000162928,3439
ENSG00000162929,756
ENSG00000162931,99
ENSG00000162944,291
ENSG00000162946,375
ENSG00000162947,2
ENSG00000162949,945
ENSG00000162951,1
ENSG00000162959,220
ENSG00000162961,4052
ENSG00000162971,837
ENSG00000162972,1017
ENSG00000162975,80
ENSG00000162976,11337
ENSG00000162980,4017
ENSG00000162981,1536
ENSG00000162989,1301
ENSG00000162992,0
ENSG00000162994,417
ENSG00000162997,113
ENSG00000162998,455
ENSG00000162999,131
ENSG00000163001,3591
ENSG00000163002,877
ENSG00000163006,389
ENSG00000163009,18
ENSG00000163012,0
ENSG00000163013,1638
ENSG00000163016,92
ENSG00000163017,565
ENSG00000163026,446
ENSG00000163029,3118
ENSG00000163032,86
ENSG00000163040,1934
ENSG00000163041,2880
ENSG00000163046,2
ENSG00000163050,2826
ENSG00000163053,730
ENSG00000163060,81
ENSG00000163064,102
ENSG00000163069,1834
ENSG00000163071,2844
ENSG00000163072,2202
ENSG00000163075,9
ENSG00000163081,0
ENSG00000163082,62
ENSG00000163083,5038
ENSG00000163092,2
ENSG00000163093,553
ENSG00000163098,1
ENSG00000163104,2704
ENSG00000163106,492
ENSG00000163110,12158
ENSG00000163114,0
ENSG00000163116,22
ENSG00000163121,79
ENSG00000163125,5334
ENSG00000163126,181
ENSG00000163131,7533
ENSG00000163132,281
ENSG00000163138,545
ENSG00000163141,240
ENSG00000163145,47
ENSG00000163154,562
ENSG00000163155,820
ENSG00000163156,2362
ENSG00000163157,0
ENSG00000163159,2856
ENSG00000163161,3646
ENSG00000163162,5881
ENSG00000163166,5753
ENSG00000163170,1817
ENSG00000163171,980
ENSG00000163191,51055
ENSG00000163202,0
ENSG00000163206,0
ENSG00000163207,2
ENSG00000163209,0
ENSG00000163214,2043
ENSG00000163216,0
ENSG00000163217,0
ENSG00000163218,4
ENSG00000163219,1425
ENSG00000163220,1706
ENSG00000163221,7
ENSG00000163235,219
ENSG00000163239,40
ENSG00000163249,921
ENSG00000163251,342
ENSG00000163254,0
ENSG00000163257,2598
ENSG00000163263,13
ENSG00000163273,10
ENSG00000163281,1174
ENSG00000163283,0
ENSG00000163285,1
ENSG00000163286,0
ENSG00000163288,0
ENSG00000163291,537
ENSG00000163293,145
ENSG00000163295,0
ENSG00000163297,1612
ENSG00000163312,733
ENSG00000163319,948
ENSG00000163320,6329
ENSG00000163322,673
ENSG00000163328,596
ENSG00000163331,19
ENSG00000163344,3221
ENSG00000163346,6267
ENSG00000163347,1152
ENSG00000163348,6472
ENSG00000163349,6644
ENSG00000163352,6
ENSG00000163354,101
ENSG00000163357,115
ENSG00000163359,38429
ENSG00000163362,2042
ENSG00000163364,776
ENSG00000163374,4506
ENSG00000163376,127
ENSG00000163377,3
ENSG00000163378,1623
ENSG00000163380,6
ENSG00000163382,9305
ENSG00000163389,1187
ENSG00000163393,308
ENSG00000163394,1
ENSG00000163395,47
ENSG00000163399,15541
ENSG00000163406,67
ENSG00000163412,2778
ENSG00000163421,0
ENSG00000163424,0
ENSG00000163428,4873
ENSG00000163430,11463
ENSG00000163431,1205
ENSG00000163435,36786
ENSG00000163440,2
ENSG00000163444,3945
ENSG00000163449,32
ENSG00000163453,19957
ENSG00000163462,195
ENSG00000163463,2511
ENSG00000163464,16
ENSG00000163466,14653
ENSG00000163467,25
ENSG00000163468,24819
ENSG00000163472,1554
ENSG00000163479,24531
ENSG00000163481,1581
ENSG00000163482,4321
ENSG00000163485,2150
ENSG00000163491,342
ENSG00000163492,43
ENSG00000163497,1
ENSG00000163499,9
ENSG00000163501,5
ENSG00000163507,611
ENSG00000163508,207
ENSG00000163510,2269
ENSG00000163512,1591
ENSG00000163513,6005
ENSG00000163515,0
ENSG00000163516,3878
ENSG00000163517,5631
ENSG00000163518,0
ENSG00000163519,209
ENSG00000163520,4452
ENSG00000163521,972
ENSG00000163527,24209
ENSG00000163528,1411
ENSG00000163530,0
ENSG00000163531,1605
ENSG00000163534,12
ENSG00000163535,725
ENSG00000163536,207
ENSG00000163539,4087
ENSG00000163541,5723
ENSG00000163545,1027
ENSG00000163554,45
ENSG00000163558,2262
ENSG00000163563,1545
ENSG00000163564,302
ENSG00000163565,6777
ENSG00000163568,169
ENSG00000163576,132
ENSG00000163577,292
ENSG00000163581,0
ENSG00000163584,1861
ENSG00000163586,0
ENSG00000163590,956
ENSG00000163596,530
ENSG00000163597,2095
ENSG00000163599,213
ENSG00000163600,215
ENSG00000163602,4663
ENSG00000163605,6328
ENSG00000163606,87
ENSG00000163607,497
ENSG00000163608,2937
ENSG00000163611,2500
ENSG00000163612,2
ENSG00000163617,1125
ENSG00000163618,9
ENSG00000163623,26
ENSG00000163624,4582
ENSG00000163625,4665
ENSG00000163626,1886
ENSG00000163629,829
ENSG00000163630,4
ENSG00000163631,92
ENSG00000163632,9
ENSG00000163633,227
ENSG00000163634,5407
ENSG00000163635,3019
ENSG00000163636,7861
ENSG00000163637,1101
ENSG00000163638,948
ENSG00000163644,2808
ENSG00000163645,13
ENSG00000163646,5
ENSG00000163655,7228
ENSG00000163659,3431
ENSG00000163660,12000
ENSG00000163661,36
ENSG00000163666,135
ENSG00000163673,75
ENSG00000163681,4326
ENSG00000163682,42349
ENSG00000163683,14662
ENSG00000163684,1563
ENSG00000163686,617
ENSG00000163687,118
ENSG00000163689,367
ENSG00000163694,6677
ENSG00000163697,30665
ENSG00000163701,1132
ENSG00000163702,2400
ENSG00000163703,1629
ENSG00000163704,1086
ENSG00000163705,11
ENSG00000163710,365
ENSG00000163714,11016
ENSG00000163719,3471
ENSG00000163728,4529
ENSG00000163734,19
ENSG00000163735,40
ENSG00000163736,1
ENSG00000163737,0
ENSG00000163738,904
ENSG00000163739,30
ENSG00000163743,1318
ENSG00000163746,31
ENSG00000163749,81
ENSG00000163751,1650
ENSG00000163754,3830
ENSG00000163755,1827
ENSG00000163762,8626
ENSG00000163781,2779
ENSG00000163785,3536
ENSG00000163788,3324
ENSG00000163792,6
ENSG00000163793,1
ENSG00000163794,61
ENSG00000163795,1756
ENSG00000163798,2599
ENSG00000163803,184
ENSG00000163806,112
ENSG00000163807,2679
ENSG00000163808,950
ENSG00000163810,4
ENSG00000163811,4185
ENSG00000163812,3781
ENSG00000163814,4590
ENSG00000163815,479
ENSG00000163817,65
ENSG00000163818,1659
ENSG00000163820,4268
ENSG00000163823,1705
ENSG00000163825,1
ENSG00000163827,48
ENSG00000163832,1862
ENSG00000163833,1
ENSG00000163840,7056
ENSG00000163848,3583
ENSG00000163864,291
ENSG00000163866,1678
ENSG00000163867,1362
ENSG00000163870,3206
ENSG00000163872,1932
ENSG00000163873,1422
ENSG00000163874,4425
ENSG00000163875,13305
ENSG00000163877,1679
ENSG00000163879,3726
ENSG00000163882,4229
ENSG00000163884,141
ENSG00000163885,7
ENSG00000163888,24
ENSG00000163898,317
ENSG00000163900,1872
ENSG00000163902,33342
ENSG00000163904,2610
ENSG00000163909,710
ENSG00000163913,4676
ENSG00000163914,3
ENSG00000163915,2
ENSG00000163918,1205
ENSG00000163923,484
ENSG00000163930,4155
ENSG00000163931,21746
ENSG00000163932,5394
ENSG00000163933,1572
ENSG00000163935,2376
ENSG00000163938,14021
ENSG00000163939,5064
ENSG00000163945,1944
ENSG00000163946,6853
ENSG00000163947,2300
ENSG00000163950,4468
ENSG00000163956,6869
ENSG00000163958,2
ENSG00000163959,315
ENSG00000163960,3454
ENSG00000163961,1476
ENSG00000163964,3277
ENSG00000163975,1154
ENSG00000163982,0
ENSG00000163993,236
ENSG00000163995,247
ENSG00000164002,580
ENSG00000164007,33
ENSG00000164008,553
ENSG00000164010,1658
ENSG00000164011,646
ENSG00000164022,5330
ENSG00000164023,489
ENSG00000164024,3811
ENSG00000164031,3725
ENSG00000164032,19497
ENSG00000164035,1677
ENSG00000164037,45
ENSG00000164038,915
ENSG00000164039,754
