Gene stable ID,56babe63-bf30-4737-bc73-1000976821e8
ENSG00000163872,2407
ENSG00000163873,963
ENSG00000163874,649
ENSG00000163875,6945
ENSG00000163877,1909
ENSG00000163879,2030
ENSG00000163882,2428
ENSG00000163884,62
ENSG00000163885,0
ENSG00000163888,23
ENSG00000163898,1010
ENSG00000163900,2519
ENSG00000163902,25947
ENSG00000163904,3462
ENSG00000163909,1667
ENSG00000163913,2360
ENSG00000163914,6
ENSG00000163915,0
ENSG00000163918,809
ENSG00000163923,707
ENSG00000163930,5561
ENSG00000163931,12155
ENSG00000163932,6807
ENSG00000163933,1555
ENSG00000163935,1870
ENSG00000163938,8203
ENSG00000163939,4862
ENSG00000163945,871
ENSG00000163946,5310
ENSG00000163947,1838
ENSG00000163950,2938
ENSG00000163956,8171
ENSG00000163958,1
ENSG00000163959,236
ENSG00000163960,3589
ENSG00000163961,1599
ENSG00000163964,2131
ENSG00000163975,937
ENSG00000163982,0
ENSG00000163993,406
ENSG00000163995,1038
ENSG00000164002,684
ENSG00000164007,2
ENSG00000164008,590
ENSG00000164010,1428
ENSG00000164011,689
ENSG00000164022,3689
ENSG00000164023,1229
ENSG00000164024,3134
ENSG00000164031,1965
ENSG00000164032,6980
ENSG00000164035,800
ENSG00000164037,25
ENSG00000164038,348
ENSG00000164039,1031
ENSG00000164040,8592
ENSG00000164045,185
ENSG00000164047,31
ENSG00000164048,829
ENSG00000164049,21
ENSG00000164050,9312
ENSG00000164051,2075
ENSG00000164053,20
ENSG00000164054,13911
ENSG00000164056,1937
ENSG00000164061,261
ENSG00000164062,10615
ENSG00000164066,789
ENSG00000164068,1969
ENSG00000164070,959
ENSG00000164073,1043
ENSG00000164074,752
ENSG00000164076,0
ENSG00000164077,575
ENSG00000164078,830
ENSG00000164080,2543
ENSG00000164081,5363
ENSG00000164082,29
ENSG00000164086,1157
ENSG00000164087,558
ENSG00000164088,1348
ENSG00000164089,4
ENSG00000164091,10715
ENSG00000164093,61
ENSG00000164096,7945
ENSG00000164099,67
ENSG00000164100,32
ENSG00000164104,3482
ENSG00000164105,404
ENSG00000164106,39
ENSG00000164107,122
ENSG00000164109,506
ENSG00000164111,23255
ENSG00000164112,4
ENSG00000164113,0
ENSG00000164114,796
ENSG00000164116,887
ENSG00000164117,1683
ENSG00000164118,792
ENSG00000164120,152
ENSG00000164122,0
ENSG00000164123,0
ENSG00000164124,1619
ENSG00000164125,12230
ENSG00000164128,6935
ENSG00000164129,152
ENSG00000164134,4247
ENSG00000164136,95
ENSG00000164142,638
ENSG00000164144,4150
ENSG00000164151,4183
ENSG00000164161,21
ENSG00000164162,481
ENSG00000164163,4089
ENSG00000164164,3404
ENSG00000164167,469
ENSG00000164168,2626
ENSG00000164169,800
ENSG00000164171,7273
ENSG00000164172,3690
ENSG00000164175,10
ENSG00000164176,6007
ENSG00000164180,1045
ENSG00000164181,174
ENSG00000164182,762
ENSG00000164185,31
ENSG00000164187,1687
ENSG00000164188,198
ENSG00000164190,7553
ENSG00000164197,202
ENSG00000164199,2
ENSG00000164209,2729
ENSG00000164211,174
ENSG00000164219,2213
ENSG00000164220,2212
ENSG00000164221,731
ENSG00000164236,479
ENSG00000164237,2888
ENSG00000164241,174
ENSG00000164244,5330
ENSG00000164251,851
ENSG00000164252,2852
ENSG00000164253,2047
ENSG00000164256,0
ENSG00000164258,2845
ENSG00000164265,19
ENSG00000164266,28
ENSG00000164270,2
ENSG00000164283,440
ENSG00000164284,1547
ENSG00000164287,213
ENSG00000164291,232
ENSG00000164292,1928
ENSG00000164294,3455
ENSG00000164296,738
ENSG00000164299,0
ENSG00000164300,6166
ENSG00000164303,35
ENSG00000164304,4
ENSG00000164305,2255
ENSG00000164306,673
ENSG00000164307,3673
ENSG00000164308,4170
ENSG00000164309,3109
ENSG00000164318,724
ENSG00000164323,3479
ENSG00000164325,0
ENSG00000164326,3
ENSG00000164327,2273
ENSG00000164329,3341
ENSG00000164330,872
ENSG00000164331,953
ENSG00000164332,1666
ENSG00000164334,1
ENSG00000164338,1542
ENSG00000164342,640
ENSG00000164344,29
ENSG00000164346,7347
ENSG00000164347,1822
ENSG00000164362,4
ENSG00000164363,0
ENSG00000164366,2155
ENSG00000164379,24
ENSG00000164385,1
ENSG00000164393,1
ENSG00000164398,16
ENSG00000164399,0
ENSG00000164400,0
ENSG00000164402,5042
ENSG00000164403,350
ENSG00000164404,34
ENSG00000164405,3729
ENSG00000164406,42
ENSG00000164411,0
ENSG00000164414,1021
ENSG00000164418,57
ENSG00000164430,175
ENSG00000164434,4
ENSG00000164438,0
ENSG00000164440,323
ENSG00000164442,3021
ENSG00000164451,2
ENSG00000164458,0
ENSG00000164463,2037
ENSG00000164465,1162
ENSG00000164466,1892
ENSG00000164483,37
ENSG00000164484,1161
ENSG00000164485,0
ENSG00000164488,7
ENSG00000164494,1061
ENSG00000164500,0
ENSG00000164506,1300
ENSG00000164508,0
ENSG00000164509,5
ENSG00000164512,7
ENSG00000164520,38
ENSG00000164530,2473
ENSG00000164532,0
ENSG00000164535,1617
ENSG00000164542,670
ENSG00000164543,1743
ENSG00000164548,3985
ENSG00000164556,0
ENSG00000164574,10827
ENSG00000164576,3561
ENSG00000164587,40913
ENSG00000164588,1
ENSG00000164591,114
ENSG00000164597,2323
ENSG00000164600,0
ENSG00000164603,653
ENSG00000164604,107
ENSG00000164609,4525
ENSG00000164610,445
ENSG00000164611,456
ENSG00000164615,2103
ENSG00000164616,0
ENSG00000164619,45
ENSG00000164620,124
ENSG00000164621,2
ENSG00000164626,1265
ENSG00000164627,91
ENSG00000164631,2482
ENSG00000164638,171
ENSG00000164645,0
ENSG00000164647,377
ENSG00000164649,843
ENSG00000164651,0
ENSG00000164654,2003
ENSG00000164659,1565
ENSG00000164663,451
ENSG00000164669,45
ENSG00000164674,430
ENSG00000164675,70
ENSG00000164683,510
ENSG00000164684,5075
ENSG00000164687,819
ENSG00000164690,3
ENSG00000164691,433
ENSG00000164692,684705
ENSG00000164694,12211
ENSG00000164695,840
ENSG00000164707,78
ENSG00000164708,0
ENSG00000164713,3806
ENSG00000164715,2535
ENSG00000164729,0
ENSG00000164733,73983
ENSG00000164736,86
ENSG00000164740,0
ENSG00000164741,4209
ENSG00000164742,3696
ENSG00000164743,75
ENSG00000164744,1
ENSG00000164746,15
ENSG00000164749,6
ENSG00000164751,5765
ENSG00000164754,28032
ENSG00000164756,46
ENSG00000164758,483
ENSG00000164761,1612
ENSG00000164764,276
ENSG00000164776,151
ENSG00000164778,8
ENSG00000164794,0
ENSG00000164796,0
ENSG00000164808,4745
ENSG00000164815,1262
ENSG00000164816,0
ENSG00000164818,2600
ENSG00000164821,0
ENSG00000164822,0
ENSG00000164823,2991
ENSG00000164825,0
ENSG00000164828,9626
ENSG00000164830,4593
ENSG00000164841,3
ENSG00000164845,85
ENSG00000164849,70
ENSG00000164850,358
ENSG00000164853,0
ENSG00000164855,1452
ENSG00000164867,568
ENSG00000164871,0
ENSG00000164877,1821
ENSG00000164879,41
ENSG00000164880,8452
ENSG00000164885,955
ENSG00000164889,6747
ENSG00000164893,22
ENSG00000164896,3352
ENSG00000164897,1477
ENSG00000164898,194
ENSG00000164900,1
ENSG00000164902,1812
ENSG00000164904,2743
ENSG00000164916,5029
ENSG00000164919,33653
ENSG00000164920,625
ENSG00000164924,73555
ENSG00000164929,293
ENSG00000164930,8356
ENSG00000164932,10070
ENSG00000164933,2456
ENSG00000164934,5651
ENSG00000164935,41
ENSG00000164938,6846
ENSG00000164941,2546
ENSG00000164944,10588
ENSG00000164946,94
ENSG00000164949,2154
ENSG00000164951,1960
ENSG00000164953,1122
ENSG00000164961,9860
ENSG00000164967,1211
ENSG00000164970,1340
ENSG00000164972,11
ENSG00000164975,3131
ENSG00000164976,3422
ENSG00000164978,1761
ENSG00000164983,935
ENSG00000164985,3195
ENSG00000164989,304
ENSG00000165006,4727
ENSG00000165023,48
ENSG00000165025,2594
ENSG00000165028,87
ENSG00000165029,3016
ENSG00000165030,891
ENSG00000165046,122
ENSG00000165055,1216
ENSG00000165059,1
ENSG00000165060,484
ENSG00000165061,10
ENSG00000165066,0
ENSG00000165071,85
ENSG00000165072,333
ENSG00000165076,5
ENSG00000165078,17
ENSG00000165084,25
ENSG00000165091,9
ENSG00000165092,809
ENSG00000165097,1559
ENSG00000165102,14044
ENSG00000165105,4878
ENSG00000165113,194
ENSG00000165115,276
ENSG00000165118,1589
ENSG00000165119,45906
ENSG00000165120,0
ENSG00000165121,163
ENSG00000165124,3791
ENSG00000165125,45
ENSG00000165131,4
ENSG00000165138,503
ENSG00000165140,10189
ENSG00000165152,224
ENSG00000165156,3713
ENSG00000165164,11
ENSG00000165168,4820
ENSG00000165169,2380
ENSG00000165171,103
ENSG00000165175,1593
ENSG00000165178,34
ENSG00000165181,19
ENSG00000165182,0
ENSG00000165185,907
ENSG00000165186,20
ENSG00000165188,28
ENSG00000165192,0
ENSG00000165194,303
ENSG00000165195,422
ENSG00000165197,61
ENSG00000165202,0
ENSG00000165204,0
ENSG00000165209,4038
ENSG00000165215,10866
ENSG00000165219,5560
ENSG00000165233,2444
ENSG00000165238,1022
ENSG00000165240,1690
ENSG00000165244,411
ENSG00000165246,0
ENSG00000165259,149
ENSG00000165264,2051
ENSG00000165269,415
ENSG00000165271,6186
ENSG00000165272,7310
ENSG00000165275,598
ENSG00000165280,31141
ENSG00000165282,3828
ENSG00000165283,5774
ENSG00000165288,1043
ENSG00000165300,6
ENSG00000165304,365
ENSG00000165309,88
ENSG00000165312,1173
ENSG00000165322,3663
ENSG00000165323,360
ENSG00000165325,25
ENSG00000165338,881
ENSG00000165349,0
ENSG00000165355,972
ENSG00000165359,331
ENSG00000165370,0
ENSG00000165376,11
ENSG00000165379,12
ENSG00000165383,1
ENSG00000165389,3711
ENSG00000165392,907
ENSG00000165406,3794
ENSG00000165409,10
ENSG00000165410,930
ENSG00000165416,3201
ENSG00000165417,2727
ENSG00000165424,3565
ENSG00000165434,1010
ENSG00000165443,10
ENSG00000165449,237
ENSG00000165457,1054
ENSG00000165458,6969
ENSG00000165462,0
ENSG00000165471,3
ENSG00000165474,3340
ENSG00000165475,2090
ENSG00000165476,3639
ENSG00000165478,27
ENSG00000165480,162
ENSG00000165487,3306
ENSG00000165490,255
ENSG00000165494,3691
ENSG00000165495,25
ENSG00000165496,0
ENSG00000165501,554
ENSG00000165502,9059
ENSG00000165506,1008
ENSG00000165507,5765
ENSG00000165509,4
ENSG00000165511,158
ENSG00000165512,1042
ENSG00000165516,3465
ENSG00000165521,85
ENSG00000165525,2385
ENSG00000165526,1586
ENSG00000165527,15546
ENSG00000165533,2518
ENSG00000165548,1435
ENSG00000165553,2
ENSG00000165555,37
ENSG00000165556,0
ENSG00000165566,1
ENSG00000165568,114
ENSG00000165572,1377
ENSG00000165583,1
ENSG00000165584,0
ENSG00000165588,0
ENSG00000165591,727
ENSG00000165606,0
ENSG00000165609,3522
ENSG00000165617,2822
ENSG00000165621,3
ENSG00000165623,0
ENSG00000165626,820
ENSG00000165629,9284
ENSG00000165630,592
ENSG00000165632,813
ENSG00000165633,2201
ENSG00000165637,3715
ENSG00000165643,1
ENSG00000165644,489
ENSG00000165646,143
ENSG00000165650,2222
ENSG00000165655,548
ENSG00000165660,1877
ENSG00000165661,636
ENSG00000165669,3349
ENSG00000165671,7630
ENSG00000165672,7883
ENSG00000165675,660
ENSG00000165678,14675
ENSG00000165682,7
ENSG00000165684,1051
ENSG00000165685,100
ENSG00000165688,3336
ENSG00000165689,1513
ENSG00000165694,5
ENSG00000165695,383
ENSG00000165698,427
ENSG00000165699,3793
ENSG00000165702,6
ENSG00000165704,1612
ENSG00000165714,744
ENSG00000165716,244
ENSG00000165724,1121
ENSG00000165730,321
ENSG00000165731,4386
ENSG00000165732,8891
ENSG00000165733,4148
ENSG00000165752,805
ENSG00000165757,6356
ENSG00000165762,0
ENSG00000165775,5456
ENSG00000165782,2451
ENSG00000165792,1759
ENSG00000165794,10
ENSG00000165795,3149
ENSG00000165799,2
ENSG00000165801,3497
ENSG00000165802,2849
ENSG00000165804,1323
ENSG00000165805,2
ENSG00000165806,3810
ENSG00000165807,142
ENSG00000165810,369
ENSG00000165813,3100
ENSG00000165816,2354
ENSG00000165819,1974
ENSG00000165821,1597
ENSG00000165828,3
ENSG00000165832,1107
ENSG00000165837,21
ENSG00000165841,0
ENSG00000165861,2265
ENSG00000165863,193
ENSG00000165868,567
ENSG00000165874,10
ENSG00000165879,605
ENSG00000165886,1423
ENSG00000165887,47
ENSG00000165891,96
ENSG00000165895,924
ENSG00000165898,776
ENSG00000165899,50
ENSG00000165905,340
ENSG00000165912,1841
ENSG00000165914,892
ENSG00000165915,3299
ENSG00000165916,6921
ENSG00000165917,3
ENSG00000165923,51
ENSG00000165929,4200
ENSG00000165934,4086
ENSG00000165935,26
ENSG00000165943,3202
ENSG00000165948,409
ENSG00000165949,3232
ENSG00000165953,82
ENSG00000165959,6999
ENSG00000165966,100
ENSG00000165970,0
ENSG00000165972,6
ENSG00000165973,0
ENSG00000165983,1200
ENSG00000165985,113
ENSG00000165995,116
ENSG00000165996,140
ENSG00000165997,1450
ENSG00000166002,444
ENSG00000166004,834
ENSG00000166006,0
ENSG00000166007,0
ENSG00000166012,2637
ENSG00000166013,0
ENSG00000166016,851
ENSG00000166024,896
ENSG00000166025,3681
ENSG00000166033,26198
ENSG00000166035,39
ENSG00000166037,2025
ENSG00000166046,767
ENSG00000166049,0
ENSG00000166068,1756
ENSG00000166069,0
ENSG00000166073,1377
ENSG00000166086,2680
ENSG00000166090,3
ENSG00000166091,4
ENSG00000166104,1
ENSG00000166105,3
ENSG00000166106,8704
ENSG00000166111,0
ENSG00000166118,0
ENSG00000166123,924
ENSG00000166126,2
ENSG00000166128,1548
ENSG00000166130,992
ENSG00000166133,689
ENSG00000166135,6003
ENSG00000166136,1575
ENSG00000166140,2644
ENSG00000166143,28
ENSG00000166145,18430
ENSG00000166147,52490
ENSG00000166148,393
ENSG00000166152,0
ENSG00000166153,38
ENSG00000166159,8
ENSG00000166160,0
ENSG00000166164,2328
ENSG00000166165,2411
ENSG00000166166,1271
ENSG00000166167,3477
ENSG00000166169,1872
ENSG00000166170,5688
ENSG00000166171,1276
ENSG00000166173,439
ENSG00000166181,7712
ENSG00000166183,26
ENSG00000166188,494
ENSG00000166189,1942
ENSG00000166192,303
ENSG00000166197,9639
ENSG00000166199,1447
ENSG00000166200,5800
ENSG00000166206,46
ENSG00000166211,0
ENSG00000166220,12
ENSG00000166224,9030
ENSG00000166225,4260
ENSG00000166226,10659
ENSG00000166228,3466
ENSG00000166233,6204
ENSG00000166246,389
ENSG00000166250,8877
ENSG00000166257,49
ENSG00000166260,1591
ENSG00000166261,674
ENSG00000166262,292
ENSG00000166263,638
ENSG00000166265,764
ENSG00000166266,2440
ENSG00000166268,60
ENSG00000166272,9465
ENSG00000166275,1481
ENSG00000166278,1188
ENSG00000166289,588
ENSG00000166292,144
ENSG00000166295,6258
ENSG00000166311,3070
ENSG00000166313,1867
ENSG00000166317,281
ENSG00000166321,146
ENSG00000166323,49
ENSG00000166326,9902
ENSG00000166329,0
ENSG00000166333,1335
ENSG00000166337,3068
ENSG00000166340,14779
ENSG00000166341,4364
ENSG00000166342,62
ENSG00000166343,80
ENSG00000166347,8197
ENSG00000166348,3088
ENSG00000166349,45
ENSG00000166351,0
ENSG00000166352,378
ENSG00000166359,38
ENSG00000166363,0
ENSG00000166368,0
ENSG00000166377,1525
ENSG00000166387,1144
ENSG00000166391,7
ENSG00000166394,330
ENSG00000166396,90
ENSG00000166398,2506
ENSG00000166401,805
ENSG00000166402,479
ENSG00000166405,33
ENSG00000166407,0
ENSG00000166408,0
ENSG00000166411,1235
ENSG00000166415,0
ENSG00000166426,203
ENSG00000166428,529
ENSG00000166432,527
ENSG00000166435,1228
ENSG00000166436,1717
ENSG00000166439,1546
ENSG00000166441,41842
ENSG00000166444,3837
ENSG00000166446,2916
ENSG00000166448,71
ENSG00000166450,291
ENSG00000166451,184
ENSG00000166452,1040
ENSG00000166454,3661
ENSG00000166455,137
ENSG00000166471,1992
ENSG00000166473,155
ENSG00000166477,2484
ENSG00000166478,1186
ENSG00000166479,2415
ENSG00000166482,3901
ENSG00000166483,2549
ENSG00000166484,1055
ENSG00000166492,44
ENSG00000166501,219
ENSG00000166503,3743
ENSG00000166507,194
ENSG00000166508,4578
ENSG00000166509,530
ENSG00000166510,333
ENSG00000166523,23
ENSG00000166526,2683
ENSG00000166527,1
ENSG00000166529,424
ENSG00000166530,1
ENSG00000166532,2073
ENSG00000166535,12
ENSG00000166546,307
ENSG00000166548,2425
ENSG00000166557,17989
ENSG00000166558,2
ENSG00000166562,2500
ENSG00000166569,0
ENSG00000166573,9
ENSG00000166575,2359
ENSG00000166578,225
ENSG00000166579,2897
ENSG00000166582,242
ENSG00000166589,0
ENSG00000166592,78
ENSG00000166595,1739
ENSG00000166596,15
ENSG00000166598,67841
ENSG00000166603,5
ENSG00000166619,6859
ENSG00000166634,0
ENSG00000166664,13
ENSG00000166669,966
ENSG00000166670,25
ENSG00000166676,48
ENSG00000166681,2188
ENSG00000166682,46
ENSG00000166685,3449
ENSG00000166689,1784
ENSG00000166693,0
ENSG00000166704,1332
ENSG00000166707,27
ENSG00000166710,76397
ENSG00000166716,4344
ENSG00000166734,8323
ENSG00000166736,0
ENSG00000166741,8815
ENSG00000166743,121
ENSG00000166747,3512
ENSG00000166748,0
ENSG00000166750,3291
ENSG00000166762,283
ENSG00000166763,7
ENSG00000166770,684
ENSG00000166780,6469
ENSG00000166783,9512
ENSG00000166787,1
ENSG00000166788,395
ENSG00000166793,83
ENSG00000166794,14587
ENSG00000166796,0
ENSG00000166797,1907
ENSG00000166800,10
ENSG00000166801,2150
ENSG00000166803,431
ENSG00000166813,1218
ENSG00000166816,1016
ENSG00000166819,3247
ENSG00000166821,4115
ENSG00000166822,673
ENSG00000166823,2204
ENSG00000166825,129348
ENSG00000166828,351
ENSG00000166831,170
ENSG00000166833,1103
ENSG00000166839,243
ENSG00000166840,11
ENSG00000166845,199
ENSG00000166847,10224
ENSG00000166848,4571
ENSG00000166851,726
ENSG00000166855,3192
ENSG00000166856,6
ENSG00000166860,581
ENSG00000166862,0
ENSG00000166863,0
ENSG00000166866,6
ENSG00000166869,1
ENSG00000166881,1356
ENSG00000166884,0
ENSG00000166886,2745
ENSG00000166887,7571
ENSG00000166888,12138
ENSG00000166889,3801
ENSG00000166896,189
ENSG00000166897,14
ENSG00000166900,3743
ENSG00000166902,1545
ENSG00000166908,8137
ENSG00000166912,1416
ENSG00000166913,27896
ENSG00000166917,1
ENSG00000166920,1037
ENSG00000166922,202
ENSG00000166923,4552
ENSG00000166924,9
ENSG00000166925,2072
ENSG00000166926,3
ENSG00000166927,4000
ENSG00000166928,457
ENSG00000166930,0
ENSG00000166938,2321
ENSG00000166946,3148
ENSG00000166947,18
ENSG00000166948,0
ENSG00000166949,5126
ENSG00000166959,115
ENSG00000166960,22
ENSG00000166961,337
ENSG00000166963,3424
ENSG00000166965,391
ENSG00000166971,1680
ENSG00000166974,2725
ENSG00000166979,1501
ENSG00000166984,6
ENSG00000166986,6153
ENSG00000166987,3985
ENSG00000166997,1320
ENSG00000167004,41019
ENSG00000167005,5159
ENSG00000167011,0
ENSG00000167014,0
ENSG00000167034,158
ENSG00000167037,327
ENSG00000167046,1
ENSG00000167065,242
ENSG00000167074,3648
ENSG00000167077,133
ENSG00000167080,24
ENSG00000167081,3461
ENSG00000167083,42
ENSG00000167085,5890
ENSG00000167088,3047
ENSG00000167094,43
ENSG00000167098,0
ENSG00000167100,198
ENSG00000167103,331
ENSG00000167104,0
ENSG00000167105,28
ENSG00000167106,20019
ENSG00000167107,7016
ENSG00000167110,11392
ENSG00000167112,3520
ENSG00000167113,4069
ENSG00000167114,3353
ENSG00000167117,0
ENSG00000167118,4109
ENSG00000167123,9890
ENSG00000167130,1806
ENSG00000167131,3
ENSG00000167136,233
ENSG00000167139,0
ENSG00000167157,613
ENSG00000167165,0
ENSG00000167173,3128
ENSG00000167178,166
ENSG00000167182,2370
ENSG00000167183,4536
ENSG00000167186,2841
ENSG00000167191,2427
ENSG00000167193,6692
ENSG00000167194,0
ENSG00000167195,0
ENSG00000167196,2135
ENSG00000167202,3747
ENSG00000167207,495
ENSG00000167208,247
ENSG00000167210,52
ENSG00000167216,238
ENSG00000167220,1580
ENSG00000167232,2721
ENSG00000167244,8857
ENSG00000167257,1114
ENSG00000167258,5396
ENSG00000167261,115
ENSG00000167264,540
ENSG00000167272,794
ENSG00000167280,1004
ENSG00000167281,6
ENSG00000167283,8125
ENSG00000167286,119
ENSG00000167291,12227
ENSG00000167302,461
ENSG00000167306,6645
ENSG00000167311,30
ENSG00000167315,2575
ENSG00000167323,3634
ENSG00000167325,5946
ENSG00000167332,30
ENSG00000167333,321
ENSG00000167346,0
ENSG00000167355,0
ENSG00000167359,0
ENSG00000167360,2
ENSG00000167363,1725
ENSG00000167371,350
ENSG00000167377,44
ENSG00000167378,3313
ENSG00000167380,866
ENSG00000167384,620
ENSG00000167390,0
ENSG00000167393,556
ENSG00000167394,573
ENSG00000167395,4120
ENSG00000167397,3011
ENSG00000167414,3
ENSG00000167419,2
ENSG00000167434,39
ENSG00000167447,1440
ENSG00000167459,0
ENSG00000167460,62225
ENSG00000167461,2792
ENSG00000167468,13823
ENSG00000167470,6134
ENSG00000167476,65
ENSG00000167483,26
ENSG00000167487,1060
ENSG00000167491,6463
ENSG00000167494,0
ENSG00000167508,815
ENSG00000167513,278
ENSG00000167515,1662
ENSG00000167522,4492
ENSG00000167523,461
ENSG00000167524,192
ENSG00000167525,135
ENSG00000167526,34051
ENSG00000167528,1683
ENSG00000167531,0
ENSG00000167535,2036
ENSG00000167536,344
ENSG00000167543,1296
ENSG00000167548,10270
ENSG00000167549,237
ENSG00000167550,48
ENSG00000167552,21740
ENSG00000167553,6405
ENSG00000167554,162
ENSG00000167555,986
ENSG00000167562,852
ENSG00000167565,3567
ENSG00000167566,2151
ENSG00000167578,556
ENSG00000167580,0
ENSG00000167588,1983
ENSG00000167595,1089
ENSG00000167600,224
ENSG00000167601,7544
ENSG00000167604,239
ENSG00000167608,9803
ENSG00000167612,1
ENSG00000167613,1850
ENSG00000167614,64
ENSG00000167615,6905
ENSG00000167617,306
ENSG00000167618,14
ENSG00000167619,18
ENSG00000167625,1100
ENSG00000167632,4859
ENSG00000167633,0
ENSG00000167634,17
ENSG00000167635,7406
ENSG00000167637,372
ENSG00000167641,151
ENSG00000167642,47532
ENSG00000167644,2937
ENSG00000167645,2543
ENSG00000167646,202
ENSG00000167653,2431
ENSG00000167654,2
ENSG00000167656,3
ENSG00000167657,4036
ENSG00000167658,133665
ENSG00000167664,3
ENSG00000167670,755
ENSG00000167671,6789
ENSG00000167674,3308
ENSG00000167676,5073
ENSG00000167680,1289
ENSG00000167685,1849
ENSG00000167693,2370
ENSG00000167695,936
ENSG00000167699,5613
ENSG00000167700,2538
ENSG00000167701,103
ENSG00000167702,1773
ENSG00000167703,2416
ENSG00000167705,250
ENSG00000167711,194
ENSG00000167716,3953
ENSG00000167720,721
ENSG00000167721,4023
ENSG00000167723,52
ENSG00000167733,657
ENSG00000167740,1784
ENSG00000167741,2594
ENSG00000167747,2319
ENSG00000167748,156
