Gene stable ID,d86f17a9-0ee2-4bd1-993d-f23ba7fe3a26
ENSG00000115750,1339
ENSG00000115756,2101
ENSG00000115758,11239
ENSG00000115760,12988
ENSG00000115761,6525
ENSG00000115762,11304
ENSG00000115806,8669
ENSG00000115808,10103
ENSG00000115816,10116
ENSG00000115825,5365
ENSG00000115827,1583
ENSG00000115828,317
ENSG00000115839,6196
ENSG00000115840,2400
ENSG00000115841,82
ENSG00000115844,8
ENSG00000115850,896
ENSG00000115866,7901
ENSG00000115875,11059
ENSG00000115884,24486
ENSG00000115896,149
ENSG00000115902,1359
ENSG00000115904,6892
ENSG00000115919,2280
ENSG00000115934,0
ENSG00000115935,2865
ENSG00000115942,3732
ENSG00000115944,7918
ENSG00000115946,4000
ENSG00000115947,1914
ENSG00000115956,1877
ENSG00000115963,9085
ENSG00000115966,4664
ENSG00000115970,8041
ENSG00000115977,5365
ENSG00000115993,7471
ENSG00000115998,937
ENSG00000116001,10270
ENSG00000116005,18986
ENSG00000116014,1
ENSG00000116016,4526
ENSG00000116017,213
ENSG00000116030,12795
ENSG00000116031,3601
ENSG00000116032,7
ENSG00000116035,105
ENSG00000116039,1648
ENSG00000116044,10170
ENSG00000116062,9856
ENSG00000116095,1359
ENSG00000116096,2405
ENSG00000116106,1540
ENSG00000116117,2166
ENSG00000116120,10551
ENSG00000116127,5740
ENSG00000116128,8431
ENSG00000116132,5409
ENSG00000116133,14379
ENSG00000116138,2492
ENSG00000116141,1260
ENSG00000116147,9
ENSG00000116151,133
ENSG00000116157,1948
ENSG00000116161,9331
ENSG00000116171,7309
ENSG00000116176,0
ENSG00000116183,7
ENSG00000116191,710
ENSG00000116194,41
ENSG00000116198,2797
ENSG00000116199,8240
ENSG00000116205,826
ENSG00000116209,11217
ENSG00000116212,3261
ENSG00000116213,781
ENSG00000116218,0
ENSG00000116221,8185
ENSG00000116237,6230
ENSG00000116251,25096
ENSG00000116254,8
ENSG00000116260,14227
ENSG00000116266,4805
ENSG00000116273,2093
ENSG00000116285,9925
ENSG00000116288,8434
ENSG00000116299,5733
ENSG00000116329,5
ENSG00000116337,3615
ENSG00000116350,4882
ENSG00000116353,1898
ENSG00000116396,3599
ENSG00000116406,6581
ENSG00000116455,2517
ENSG00000116459,18322
ENSG00000116473,5266
ENSG00000116478,6553
ENSG00000116489,18228
ENSG00000116497,1478
ENSG00000116514,3367
ENSG00000116521,6620
ENSG00000116525,253
ENSG00000116539,12033
ENSG00000116544,29
ENSG00000116560,26489
ENSG00000116574,485
ENSG00000116580,3996
ENSG00000116584,5974
ENSG00000116586,2513
ENSG00000116604,3921
ENSG00000116641,11487
ENSG00000116649,5771
ENSG00000116652,26
ENSG00000116661,327
ENSG00000116663,699
ENSG00000116667,426
ENSG00000116668,994
ENSG00000116670,1250
ENSG00000116675,2512
ENSG00000116678,1287
ENSG00000116679,24424
ENSG00000116685,4393
ENSG00000116688,6742
ENSG00000116690,704
ENSG00000116691,932
ENSG00000116698,17037
ENSG00000116701,1034
ENSG00000116703,12
ENSG00000116704,2905
ENSG00000116711,702
ENSG00000116717,1567
ENSG00000116721,0
ENSG00000116726,0
ENSG00000116729,505
ENSG00000116731,1720
ENSG00000116741,18588
ENSG00000116745,2
ENSG00000116747,6365
ENSG00000116748,2
ENSG00000116750,6989
ENSG00000116752,3718
ENSG00000116754,7916
ENSG00000116761,61
ENSG00000116771,300
ENSG00000116774,1438
ENSG00000116783,4
ENSG00000116785,3
ENSG00000116786,3783
ENSG00000116791,2001
ENSG00000116793,1656
ENSG00000116809,1114
ENSG00000116815,1114
ENSG00000116819,142
ENSG00000116824,390
ENSG00000116830,4955
ENSG00000116833,119
ENSG00000116852,375
ENSG00000116857,6087
ENSG00000116863,1883
ENSG00000116871,3521
ENSG00000116874,2550
ENSG00000116882,3
ENSG00000116883,75
ENSG00000116885,197
ENSG00000116898,4333
ENSG00000116903,2699
ENSG00000116906,9191
ENSG00000116918,3829
ENSG00000116922,1188
ENSG00000116954,2276
ENSG00000116957,4013
ENSG00000116962,4729
ENSG00000116977,2558
ENSG00000116981,1
ENSG00000116983,18
ENSG00000116984,6941
ENSG00000116985,822
ENSG00000116990,1658
ENSG00000116991,3314
ENSG00000116996,0
ENSG00000117000,3924
ENSG00000117009,244
ENSG00000117010,224
ENSG00000117013,1700
ENSG00000117016,1758
ENSG00000117020,814
ENSG00000117036,6028
ENSG00000117054,3857
ENSG00000117069,969
ENSG00000117090,54
ENSG00000117091,492
ENSG00000117114,5640
ENSG00000117115,50815
ENSG00000117118,7275
ENSG00000117122,2579
ENSG00000117133,1947
ENSG00000117139,12267
ENSG00000117143,15134
ENSG00000117148,20
ENSG00000117151,1073
ENSG00000117152,500
ENSG00000117153,3601
ENSG00000117154,229
ENSG00000117155,3278
ENSG00000117174,3792
ENSG00000117215,9
ENSG00000117222,4028
ENSG00000117226,3365
ENSG00000117228,10666
ENSG00000117242,636
ENSG00000117245,32
ENSG00000117262,689
ENSG00000117266,3193
ENSG00000117280,5558
ENSG00000117281,85
ENSG00000117298,8198
ENSG00000117305,1355
ENSG00000117308,1085
ENSG00000117318,596
ENSG00000117322,162
ENSG00000117335,17969
ENSG00000117360,6849
ENSG00000117362,33439
ENSG00000117385,2259
ENSG00000117394,10801
ENSG00000117395,5434
ENSG00000117399,13909
ENSG00000117400,33
ENSG00000117407,286
ENSG00000117408,4851
ENSG00000117410,8659
ENSG00000117411,4546
ENSG00000117419,5815
ENSG00000117425,190
ENSG00000117448,5517
ENSG00000117450,37727
ENSG00000117461,4412
ENSG00000117472,19
ENSG00000117475,3140
ENSG00000117477,208
ENSG00000117479,2184
ENSG00000117480,291
ENSG00000117481,2354
ENSG00000117500,5755
ENSG00000117501,1
ENSG00000117505,7291
ENSG00000117507,19
ENSG00000117519,14972
ENSG00000117523,50212
ENSG00000117525,2572
ENSG00000117528,4383
ENSG00000117533,1212
ENSG00000117543,2320
ENSG00000117560,11
ENSG00000117569,1603
ENSG00000117586,429
ENSG00000117592,25597
ENSG00000117593,3423
ENSG00000117594,263
ENSG00000117595,23681
ENSG00000117597,7563
ENSG00000117598,11
ENSG00000117600,266
ENSG00000117601,8
ENSG00000117602,4598
ENSG00000117614,3347
ENSG00000117616,1432
ENSG00000117620,4981
ENSG00000117625,4823
ENSG00000117632,21538
ENSG00000117640,2408
ENSG00000117643,130
ENSG00000117650,6019
ENSG00000117676,2028
ENSG00000117682,2878
ENSG00000117691,4716
ENSG00000117697,1593
ENSG00000117707,44
ENSG00000117713,11891
ENSG00000117724,63034
ENSG00000117748,3669
ENSG00000117751,4586
ENSG00000117758,3784
ENSG00000117791,898
ENSG00000117834,6
ENSG00000117859,5102
ENSG00000117862,5816
ENSG00000117868,20680
ENSG00000117877,1453
ENSG00000117899,2349
ENSG00000117906,4173
ENSG00000117971,10
ENSG00000117983,13434
ENSG00000117984,51492
ENSG00000118004,64
ENSG00000118007,8001
ENSG00000118017,0
ENSG00000118046,3211
ENSG00000118058,8226
ENSG00000118094,7
ENSG00000118096,869
ENSG00000118113,120
ENSG00000118137,9
ENSG00000118156,13
ENSG00000118160,2
ENSG00000118162,562
ENSG00000118181,29521
ENSG00000118193,3833
ENSG00000118194,105
ENSG00000118197,1535
ENSG00000118200,8601
ENSG00000118217,9915
ENSG00000118231,0
ENSG00000118242,1828
ENSG00000118245,0
ENSG00000118246,5372
ENSG00000118257,5480
ENSG00000118260,5738
ENSG00000118263,5400
ENSG00000118271,0
ENSG00000118276,594
ENSG00000118292,401
ENSG00000118298,242
ENSG00000118307,15
ENSG00000118308,92
ENSG00000118322,69
ENSG00000118363,1775
ENSG00000118369,378
ENSG00000118402,706
ENSG00000118407,288
ENSG00000118412,3860
ENSG00000118418,3429
ENSG00000118420,413
ENSG00000118432,121
ENSG00000118434,0
ENSG00000118454,1555
ENSG00000118473,3063
ENSG00000118482,7100
ENSG00000118491,0
ENSG00000118492,1
ENSG00000118495,273
ENSG00000118496,1900
ENSG00000118503,3628
ENSG00000118507,461
ENSG00000118508,1380
ENSG00000118513,72
ENSG00000118514,9
ENSG00000118515,6880
ENSG00000118518,1280
ENSG00000118520,3
ENSG00000118523,16832
ENSG00000118526,0
ENSG00000118557,6
ENSG00000118564,3780
ENSG00000118579,2810
ENSG00000118596,425
ENSG00000118600,837
ENSG00000118620,1030
ENSG00000118640,6305
ENSG00000118655,2365
ENSG00000118680,17619
ENSG00000118689,10462
ENSG00000118690,192
ENSG00000118702,1
ENSG00000118705,41805
ENSG00000118707,6636
ENSG00000118729,15
ENSG00000118733,2
ENSG00000118762,1401
ENSG00000118777,163
ENSG00000118785,49613
ENSG00000118804,68
ENSG00000118816,25381
ENSG00000118849,4156
ENSG00000118855,7105
ENSG00000118873,9281
ENSG00000118894,1056
ENSG00000118898,7304
ENSG00000118900,8048
ENSG00000118903,0
ENSG00000118922,2774
ENSG00000118939,807
ENSG00000118946,860
ENSG00000118960,1823
ENSG00000118961,2222
ENSG00000118965,7142
ENSG00000118971,690
ENSG00000118972,0
ENSG00000118976,3
ENSG00000118985,2714
ENSG00000118990,0
ENSG00000118997,294
ENSG00000119004,4192
ENSG00000119013,6392
ENSG00000119041,10976
ENSG00000119042,305
ENSG00000119048,5077
ENSG00000119121,63
ENSG00000119125,0
ENSG00000119138,3839
ENSG00000119139,6496
ENSG00000119147,188
ENSG00000119185,3490
ENSG00000119203,4497
ENSG00000119227,219
ENSG00000119231,5949
ENSG00000119242,4134
ENSG00000119280,13725
ENSG00000119283,4
ENSG00000119285,12203
ENSG00000119314,32884
ENSG00000119318,32165
ENSG00000119321,6459
ENSG00000119326,3012
ENSG00000119328,2730
ENSG00000119333,2263
ENSG00000119335,36269
ENSG00000119383,7467
ENSG00000119392,3207
ENSG00000119396,17851
ENSG00000119397,2727
ENSG00000119401,1748
ENSG00000119402,10053
ENSG00000119403,3374
ENSG00000119408,3191
ENSG00000119411,8433
ENSG00000119414,6596
ENSG00000119421,4037
ENSG00000119431,1921
ENSG00000119440,1
ENSG00000119446,3927
ENSG00000119457,10
ENSG00000119471,4872
ENSG00000119487,7494
ENSG00000119508,630
ENSG00000119509,1294
ENSG00000119514,105
ENSG00000119522,4841
ENSG00000119523,2611
ENSG00000119535,372
ENSG00000119537,6450
ENSG00000119541,8606
ENSG00000119547,645
ENSG00000119559,655
ENSG00000119574,598
ENSG00000119596,6239
ENSG00000119599,2354
ENSG00000119608,9
ENSG00000119614,16
ENSG00000119616,3724
ENSG00000119630,389
ENSG00000119632,314
ENSG00000119636,247
ENSG00000119638,2480
ENSG00000119640,366
ENSG00000119650,627
ENSG00000119655,3514
ENSG00000119660,0
ENSG00000119661,788
ENSG00000119669,3421
ENSG00000119673,389
ENSG00000119681,4820
ENSG00000119682,4433
ENSG00000119684,826
ENSG00000119685,2679
ENSG00000119686,745
ENSG00000119688,775
ENSG00000119689,6396
ENSG00000119698,6
ENSG00000119699,1573
ENSG00000119703,84
ENSG00000119705,2243
ENSG00000119707,8026
ENSG00000119711,1077
ENSG00000119714,359
ENSG00000119715,5
ENSG00000119718,1286
ENSG00000119720,986
ENSG00000119723,553
ENSG00000119725,117
ENSG00000119729,7521
ENSG00000119737,305
ENSG00000119760,4629
ENSG00000119771,87
ENSG00000119772,2124
ENSG00000119777,8485
ENSG00000119778,2825
ENSG00000119782,39
ENSG00000119787,14678
ENSG00000119801,5667
ENSG00000119812,5264
ENSG00000119820,5972
ENSG00000119844,7550
ENSG00000119862,4755
ENSG00000119865,236
ENSG00000119866,4012
ENSG00000119878,2394
ENSG00000119888,37270
ENSG00000119899,2967
ENSG00000119900,22455
ENSG00000119906,5569
ENSG00000119912,6040
ENSG00000119913,0
ENSG00000119915,77
ENSG00000119917,3718
ENSG00000119919,0
ENSG00000119922,2643
ENSG00000119927,1659
ENSG00000119929,1981
ENSG00000119938,165
ENSG00000119943,709
ENSG00000119946,1
ENSG00000119950,3755
ENSG00000119953,4705
ENSG00000119965,742
ENSG00000119969,1671
ENSG00000119973,0
ENSG00000119977,4117
ENSG00000119979,1099
ENSG00000119986,763
ENSG00000120008,3606
ENSG00000120029,2549
ENSG00000120049,76
ENSG00000120051,51
ENSG00000120053,6864
ENSG00000120054,1
ENSG00000120055,79
ENSG00000120057,12
ENSG00000120063,11101
ENSG00000120068,20
ENSG00000120071,3275
ENSG00000120075,14
ENSG00000120088,7
ENSG00000120093,85
ENSG00000120094,0
ENSG00000120129,5002
ENSG00000120137,14227
ENSG00000120149,42
ENSG00000120156,332
ENSG00000120158,1700
ENSG00000120159,2013
ENSG00000120160,4
ENSG00000120162,3741
ENSG00000120210,321
ENSG00000120211,0
ENSG00000120215,35
ENSG00000120217,257
ENSG00000120235,0
ENSG00000120242,0
ENSG00000120251,1
ENSG00000120253,3349
ENSG00000120254,2464
ENSG00000120256,4455
ENSG00000120262,80
ENSG00000120265,5093
ENSG00000120278,2817
ENSG00000120279,235
ENSG00000120280,202
ENSG00000120289,73
ENSG00000120306,1555
ENSG00000120314,2757
ENSG00000120318,844
ENSG00000120322,626
ENSG00000120324,404
ENSG00000120327,506
ENSG00000120328,35
ENSG00000120329,1
ENSG00000120332,74
ENSG00000120333,1700
ENSG00000120334,1777
ENSG00000120337,8
ENSG00000120341,13
ENSG00000120370,1377
ENSG00000120436,7
ENSG00000120437,925
ENSG00000120438,21549
ENSG00000120440,92
ENSG00000120451,5613
ENSG00000120457,185
ENSG00000120458,280
ENSG00000120471,12
ENSG00000120498,15
ENSG00000120500,7
ENSG00000120509,2672
ENSG00000120519,906
ENSG00000120526,6413
ENSG00000120533,7863
ENSG00000120539,4307
ENSG00000120549,11826
ENSG00000120555,15
ENSG00000120563,36
ENSG00000120594,14290
ENSG00000120616,2727
ENSG00000120645,106
ENSG00000120647,1133
ENSG00000120656,1226
ENSG00000120658,68
ENSG00000120659,20
ENSG00000120662,642
ENSG00000120664,17
ENSG00000120669,46
ENSG00000120675,3600
ENSG00000120685,11477
ENSG00000120686,8454
ENSG00000120688,1265
ENSG00000120690,7443
ENSG00000120693,392
ENSG00000120694,11909
ENSG00000120696,2137
ENSG00000120697,2399
ENSG00000120699,2369
ENSG00000120705,15741
ENSG00000120708,19082
ENSG00000120709,6033
ENSG00000120725,1422
ENSG00000120727,6385
ENSG00000120729,25
ENSG00000120733,8922
ENSG00000120738,4345
ENSG00000120742,17966
ENSG00000120756,1222
ENSG00000120784,1198
ENSG00000120798,625
ENSG00000120800,10246
ENSG00000120802,8914
ENSG00000120805,7073
ENSG00000120820,469
ENSG00000120832,664
ENSG00000120833,445
ENSG00000120837,1139
ENSG00000120860,448
ENSG00000120868,1023
ENSG00000120875,497
ENSG00000120885,118192
ENSG00000120889,4924
ENSG00000120896,3928
ENSG00000120899,4502
ENSG00000120903,1
ENSG00000120907,3
ENSG00000120910,863
ENSG00000120913,1414
ENSG00000120915,2140
ENSG00000120925,909
ENSG00000120937,0
ENSG00000120942,1508
ENSG00000120948,8330
ENSG00000120949,37
ENSG00000120952,0
ENSG00000120963,12631
ENSG00000120992,7265
ENSG00000121005,17387
ENSG00000121022,9631
ENSG00000121039,3864
ENSG00000121053,103
ENSG00000121057,15644
ENSG00000121058,3578
ENSG00000121060,8703
ENSG00000121064,19050
ENSG00000121067,3708
ENSG00000121068,213
ENSG00000121073,5661
ENSG00000121075,40
ENSG00000121089,58
ENSG00000121101,37
ENSG00000121104,438
ENSG00000121152,3354
ENSG00000121207,221
ENSG00000121210,4149
ENSG00000121211,723
ENSG00000121236,265
ENSG00000121270,18
ENSG00000121274,1910
ENSG00000121281,938
ENSG00000121289,3665
ENSG00000121297,546
ENSG00000121310,1948
ENSG00000121314,1
ENSG00000121316,3524
ENSG00000121318,15
ENSG00000121335,32
ENSG00000121350,1829
ENSG00000121351,0
ENSG00000121361,358
ENSG00000121377,1
ENSG00000121380,2336
ENSG00000121381,0
ENSG00000121388,0
ENSG00000121390,3274
ENSG00000121406,518
ENSG00000121410,4
ENSG00000121413,663
ENSG00000121417,536
ENSG00000121440,2096
ENSG00000121446,0
ENSG00000121454,94
ENSG00000121481,3172
ENSG00000121486,2911
ENSG00000121542,1396
ENSG00000121552,461
ENSG00000121570,1
ENSG00000121577,143
ENSG00000121578,2511
ENSG00000121579,42893
ENSG00000121594,200
ENSG00000121621,2292
ENSG00000121634,0
ENSG00000121644,10852
ENSG00000121653,553
ENSG00000121671,1183
ENSG00000121680,1021
ENSG00000121690,273
ENSG00000121691,15487
ENSG00000121716,142
ENSG00000121741,4552
ENSG00000121742,31
ENSG00000121743,4
ENSG00000121749,3599
ENSG00000121753,112
ENSG00000121764,1
ENSG00000121766,2926
ENSG00000121769,778
ENSG00000121774,20643
ENSG00000121775,950
ENSG00000121797,195
ENSG00000121807,80
ENSG00000121851,1083
ENSG00000121853,3
ENSG00000121858,17795
ENSG00000121864,4224
ENSG00000121871,26
ENSG00000121879,3648
ENSG00000121892,13976
ENSG00000121895,20
ENSG00000121897,573
ENSG00000121898,228
ENSG00000121900,1937
ENSG00000121903,269
ENSG00000121904,89
ENSG00000121905,5
ENSG00000121931,2778
ENSG00000121933,259
ENSG00000121940,1732
ENSG00000121957,6210
ENSG00000121964,1191
ENSG00000121966,18203
ENSG00000121988,775
ENSG00000121989,562
ENSG00000122008,1153
ENSG00000122012,9
ENSG00000122025,13
ENSG00000122026,9735
ENSG00000122033,1337
ENSG00000122034,5397
ENSG00000122035,31
ENSG00000122042,3066
ENSG00000122043,0
ENSG00000122068,13709
ENSG00000122085,1586
ENSG00000122121,32
ENSG00000122122,677
ENSG00000122126,2730
ENSG00000122133,0
ENSG00000122136,17
ENSG00000122140,3664
ENSG00000122145,0
ENSG00000122176,1034
ENSG00000122180,1
ENSG00000122188,32
ENSG00000122194,0
ENSG00000122203,8645
ENSG00000122218,39829
ENSG00000122223,13
ENSG00000122224,39
ENSG00000122254,37
ENSG00000122257,11275
ENSG00000122299,4590
ENSG00000122304,0
ENSG00000122335,1865
ENSG00000122359,6706
ENSG00000122367,32
ENSG00000122375,0
ENSG00000122376,3709
ENSG00000122378,6587
ENSG00000122386,589
ENSG00000122390,1128
ENSG00000122406,70691
ENSG00000122417,2134
ENSG00000122420,220
ENSG00000122432,23
ENSG00000122435,985
ENSG00000122477,35
ENSG00000122481,485
ENSG00000122482,6523
ENSG00000122483,1284
ENSG00000122484,2652
ENSG00000122490,2309
ENSG00000122507,703
ENSG00000122512,796
ENSG00000122515,8056
ENSG00000122543,0
ENSG00000122545,12053
ENSG00000122547,665
ENSG00000122548,0
ENSG00000122550,2188
ENSG00000122557,1564
ENSG00000122565,21522
ENSG00000122566,52835
ENSG00000122574,1195
ENSG00000122584,0
ENSG00000122585,33
ENSG00000122591,2087
ENSG00000122592,3
ENSG00000122641,7113
ENSG00000122642,6577
ENSG00000122643,2657
ENSG00000122644,901
ENSG00000122674,678
ENSG00000122678,844
ENSG00000122679,172
ENSG00000122687,1939
ENSG00000122691,86
ENSG00000122692,11628
ENSG00000122694,11841
ENSG00000122696,2003
ENSG00000122705,14927
ENSG00000122707,1499
ENSG00000122711,5
ENSG00000122718,0
ENSG00000122728,5
ENSG00000122729,5221
ENSG00000122733,51
ENSG00000122735,14
ENSG00000122741,9049
ENSG00000122756,168
ENSG00000122778,4736
ENSG00000122779,8325
ENSG00000122783,1933
ENSG00000122786,29644
ENSG00000122787,7
ENSG00000122824,11
ENSG00000122852,4
ENSG00000122859,2
ENSG00000122861,9440
ENSG00000122862,3926
ENSG00000122863,12357
ENSG00000122870,824
ENSG00000122872,0
ENSG00000122873,1517
ENSG00000122877,343
ENSG00000122882,2986
ENSG00000122884,3070
ENSG00000122912,1433
ENSG00000122952,2940
ENSG00000122958,10991
ENSG00000122965,2227
ENSG00000122966,5923
ENSG00000122970,947
ENSG00000122971,547
ENSG00000122986,205
ENSG00000123009,13
ENSG00000123064,4499
ENSG00000123066,10308
ENSG00000123080,1138
ENSG00000123091,5692
ENSG00000123094,848
ENSG00000123095,1668
ENSG00000123096,810
ENSG00000123104,14886
ENSG00000123106,1940
ENSG00000123119,44
ENSG00000123124,8301
ENSG00000123130,3362
ENSG00000123131,9046
ENSG00000123136,7448
ENSG00000123143,6360
ENSG00000123144,6276
ENSG00000123146,3538
ENSG00000123154,277
ENSG00000123159,6602
ENSG00000123165,0
ENSG00000123171,2
ENSG00000123178,1329
ENSG00000123179,5082
ENSG00000123191,526
ENSG00000123200,8135
ENSG00000123201,193
ENSG00000123213,7324
ENSG00000123219,639
ENSG00000123240,12984
ENSG00000123243,610
ENSG00000123268,1624
ENSG00000123297,4019
ENSG00000123307,0
ENSG00000123329,323
ENSG00000123338,2447
ENSG00000123342,604
ENSG00000123349,7643
ENSG00000123352,1322
ENSG00000123353,937
ENSG00000123358,3031
ENSG00000123360,229
ENSG00000123364,319
ENSG00000123374,3247
ENSG00000123384,9844
ENSG00000123388,24
ENSG00000123395,1006
ENSG00000123405,29
ENSG00000123407,67
ENSG00000123411,525
ENSG00000123415,731
ENSG00000123416,25669
ENSG00000123427,1535
ENSG00000123444,733
ENSG00000123447,0
ENSG00000123453,42
ENSG00000123454,1
ENSG00000123472,4610
ENSG00000123473,5910
ENSG00000123485,4304
ENSG00000123496,29
ENSG00000123500,3852
ENSG00000123505,8981
ENSG00000123545,3426
ENSG00000123552,1026
ENSG00000123560,122
ENSG00000123561,0
ENSG00000123562,17074
ENSG00000123569,0
ENSG00000123570,30
ENSG00000123572,25
ENSG00000123575,5582
ENSG00000123576,0
ENSG00000123584,0
ENSG00000123594,0
ENSG00000123595,4615
ENSG00000123600,2250
ENSG00000123607,1601
ENSG00000123609,2015
ENSG00000123610,649
ENSG00000123612,46
ENSG00000123636,2681
ENSG00000123643,1805
ENSG00000123684,12361
ENSG00000123685,133
ENSG00000123689,926
ENSG00000123700,1851
ENSG00000123728,2218
ENSG00000123737,3915
ENSG00000123739,3378
ENSG00000123810,285
ENSG00000123815,1340
ENSG00000123836,7191
ENSG00000123838,87
ENSG00000123843,60
ENSG00000123870,450
ENSG00000123892,285
ENSG00000123901,22
ENSG00000123908,11803
ENSG00000123933,2930
ENSG00000123965,128
ENSG00000123975,10912
ENSG00000123977,0
ENSG00000123983,28513
ENSG00000123989,10023
ENSG00000123992,6405
ENSG00000123999,36
ENSG00000124003,28
ENSG00000124006,4788
ENSG00000124019,65
ENSG00000124067,977
ENSG00000124074,268
ENSG00000124089,0
ENSG00000124091,13
ENSG00000124092,0
ENSG00000124097,65
ENSG00000124098,5868
ENSG00000124102,485
ENSG00000124103,18
ENSG00000124104,384
ENSG00000124107,42735
ENSG00000124116,46
ENSG00000124120,2024
ENSG00000124126,1464
ENSG00000124134,1298
ENSG00000124140,42
ENSG00000124143,7
ENSG00000124145,30062
ENSG00000124151,8074
ENSG00000124155,16960
ENSG00000124157,1
ENSG00000124159,1130
ENSG00000124160,6357
ENSG00000124164,6693
ENSG00000124171,913
ENSG00000124172,15356
ENSG00000124177,6391
ENSG00000124181,4884
ENSG00000124191,38
ENSG00000124193,13744
ENSG00000124194,2
ENSG00000124196,4
ENSG00000124198,14259
ENSG00000124201,5478
ENSG00000124203,34
ENSG00000124205,0
ENSG00000124207,28983
ENSG00000124208,2
