Gene stable ID,6b3c3b8b-3158-4475-ad04-9001ffb1e775
ENSG00000138472,0
ENSG00000138483,2
ENSG00000138495,1695
ENSG00000138496,13696
ENSG00000138587,370
ENSG00000138592,6223
ENSG00000138593,3680
ENSG00000138594,5656
ENSG00000138600,8834
ENSG00000138604,7499
ENSG00000138606,176
ENSG00000138613,3424
ENSG00000138614,4478
ENSG00000138615,3809
ENSG00000138617,1436
ENSG00000138621,839
ENSG00000138622,4
ENSG00000138623,455
ENSG00000138629,3281
ENSG00000138639,460
ENSG00000138640,2573
ENSG00000138641,1662
ENSG00000138642,2964
ENSG00000138646,1587
ENSG00000138650,25
ENSG00000138653,1
ENSG00000138658,352
ENSG00000138660,4867
ENSG00000138663,3671
ENSG00000138668,13038
ENSG00000138669,41
ENSG00000138670,1344
ENSG00000138674,17366
ENSG00000138675,2
ENSG00000138678,219
ENSG00000138684,1
ENSG00000138685,274
ENSG00000138686,713
ENSG00000138688,10765
ENSG00000138696,97259
ENSG00000138698,5865
ENSG00000138709,2028
ENSG00000138722,221
ENSG00000138735,1399
ENSG00000138738,283
ENSG00000138741,31
ENSG00000138744,1183
ENSG00000138750,2541
ENSG00000138755,829
ENSG00000138756,896
ENSG00000138757,13369
ENSG00000138758,6555
ENSG00000138759,214
ENSG00000138760,22568
ENSG00000138764,11195
ENSG00000138767,5375
ENSG00000138768,8134
ENSG00000138769,3
ENSG00000138771,8773
ENSG00000138772,317
ENSG00000138777,4398
ENSG00000138778,1052
ENSG00000138780,3773
ENSG00000138785,2400
ENSG00000138792,930
ENSG00000138794,3026
ENSG00000138795,12724
ENSG00000138796,6190
ENSG00000138798,508
ENSG00000138801,4638
ENSG00000138802,5172
ENSG00000138813,0
ENSG00000138814,6294
ENSG00000138821,1699
ENSG00000138823,72
ENSG00000138829,118
ENSG00000138834,3184
ENSG00000138835,3489
ENSG00000138867,9135
ENSG00000138892,0
ENSG00000138942,3846
ENSG00000138944,148
ENSG00000138964,807
ENSG00000139044,2164
ENSG00000139053,0
ENSG00000139055,684
ENSG00000139083,4137
ENSG00000139112,2884
ENSG00000139116,1903
ENSG00000139117,327
ENSG00000139131,1100
ENSG00000139132,1133
ENSG00000139133,392
ENSG00000139144,8
ENSG00000139146,1345
ENSG00000139151,0
ENSG00000139154,2281
ENSG00000139155,49
ENSG00000139160,693
ENSG00000139163,7522
ENSG00000139168,4162
ENSG00000139173,159
ENSG00000139174,641
ENSG00000139178,6006
ENSG00000139180,2139
ENSG00000139182,10901
ENSG00000139187,104
ENSG00000139190,810
ENSG00000139192,2156
ENSG00000139193,132
ENSG00000139194,412
ENSG00000139197,4117
ENSG00000139200,36
ENSG00000139209,43
ENSG00000139211,2631
ENSG00000139218,11033
ENSG00000139219,6
ENSG00000139220,48
ENSG00000139223,1
ENSG00000139233,1594
ENSG00000139239,166
ENSG00000139263,807
ENSG00000139266,1548
ENSG00000139269,3
ENSG00000139278,1405
ENSG00000139287,2
ENSG00000139289,6942
ENSG00000139291,2429
ENSG00000139292,25
ENSG00000139304,302
ENSG00000139318,1829
ENSG00000139323,1722
ENSG00000139324,3402
ENSG00000139329,50301
ENSG00000139330,28
ENSG00000139343,2356
ENSG00000139344,316
ENSG00000139350,3604
ENSG00000139351,34
ENSG00000139352,0
ENSG00000139354,587
ENSG00000139364,46
ENSG00000139370,1967
ENSG00000139372,1653
ENSG00000139405,1768
ENSG00000139410,1373
ENSG00000139428,1409
ENSG00000139433,3176
ENSG00000139436,2469
ENSG00000139437,705
ENSG00000139438,649
ENSG00000139445,3
ENSG00000139496,4167
ENSG00000139505,2142
ENSG00000139508,1979
ENSG00000139514,2761
ENSG00000139515,0
ENSG00000139517,2687
ENSG00000139531,3603
ENSG00000139537,145
ENSG00000139540,4
ENSG00000139546,1398
ENSG00000139547,26
ENSG00000139549,35
ENSG00000139567,1814
ENSG00000139572,184
ENSG00000139574,0
ENSG00000139579,2679
ENSG00000139597,769
ENSG00000139610,1
ENSG00000139613,10023
ENSG00000139618,871
ENSG00000139620,1881
ENSG00000139624,3839
ENSG00000139625,1920
ENSG00000139626,339
ENSG00000139629,11189
ENSG00000139631,1982
ENSG00000139636,1609
ENSG00000139637,2867
ENSG00000139641,12987
ENSG00000139644,119372
ENSG00000139645,5154
ENSG00000139648,0
ENSG00000139651,4342
ENSG00000139656,1
ENSG00000139668,1862
ENSG00000139675,291
ENSG00000139679,2107
ENSG00000139684,4546
ENSG00000139687,5853
ENSG00000139697,6225
ENSG00000139714,331
ENSG00000139718,4492
ENSG00000139719,1511
ENSG00000139722,1977
ENSG00000139725,67
ENSG00000139726,5823
ENSG00000139734,574
ENSG00000139737,22
ENSG00000139746,5740
ENSG00000139767,6
ENSG00000139780,2
ENSG00000139793,3065
ENSG00000139797,3
ENSG00000139800,0
ENSG00000139826,1518
ENSG00000139832,1014
ENSG00000139835,1759
ENSG00000139842,12581
ENSG00000139865,778
ENSG00000139874,15
ENSG00000139880,497
ENSG00000139890,127
ENSG00000139899,730
ENSG00000139908,125
ENSG00000139910,5965
ENSG00000139914,28
ENSG00000139915,2
ENSG00000139921,5847
ENSG00000139926,4654
ENSG00000139946,1561
ENSG00000139970,5556
ENSG00000139971,385
ENSG00000139973,1
ENSG00000139974,749
ENSG00000139977,2600
ENSG00000139985,54
ENSG00000139988,22
ENSG00000139990,9343
ENSG00000139998,4226
ENSG00000140006,1477
ENSG00000140009,25
ENSG00000140015,0
ENSG00000140022,2891
ENSG00000140025,1028
ENSG00000140030,403
ENSG00000140043,1834
ENSG00000140044,1035
ENSG00000140057,414
ENSG00000140067,0
ENSG00000140090,26
ENSG00000140092,1840
ENSG00000140093,167
ENSG00000140104,2537
ENSG00000140105,9847
ENSG00000140107,1
ENSG00000140153,2162
ENSG00000140157,2685
ENSG00000140199,1724
ENSG00000140254,27
ENSG00000140259,4038
ENSG00000140262,8847
ENSG00000140263,8852
ENSG00000140264,24169
ENSG00000140265,2390
ENSG00000140274,1
ENSG00000140279,7
ENSG00000140280,333
ENSG00000140284,1446
ENSG00000140285,309
ENSG00000140287,142
ENSG00000140297,4
ENSG00000140299,3975
ENSG00000140307,1749
ENSG00000140319,19117
ENSG00000140320,2528
ENSG00000140323,600
ENSG00000140326,1202
ENSG00000140332,20453
ENSG00000140350,11923
ENSG00000140365,3715
ENSG00000140367,4830
ENSG00000140368,201
ENSG00000140374,3099
ENSG00000140379,230
ENSG00000140382,2078
ENSG00000140386,1211
ENSG00000140391,10566
ENSG00000140395,4386
ENSG00000140396,6174
ENSG00000140398,1537
ENSG00000140400,2619
ENSG00000140403,6244
ENSG00000140406,2004
ENSG00000140416,15980
ENSG00000140443,33860
ENSG00000140450,3166
ENSG00000140451,109
ENSG00000140455,3235
ENSG00000140459,48
ENSG00000140463,4072
ENSG00000140464,5672
ENSG00000140465,177
ENSG00000140470,75
ENSG00000140471,1133
ENSG00000140474,2445
ENSG00000140478,0
ENSG00000140479,3770
ENSG00000140481,1
ENSG00000140488,2
ENSG00000140497,7985
ENSG00000140505,0
ENSG00000140506,1
ENSG00000140511,576
ENSG00000140519,10
ENSG00000140521,2935
ENSG00000140522,1
ENSG00000140525,3034
ENSG00000140526,25346
ENSG00000140527,484
ENSG00000140534,350
ENSG00000140538,80
ENSG00000140543,571
ENSG00000140545,8764
ENSG00000140548,1155
ENSG00000140553,6935
ENSG00000140557,6
ENSG00000140563,97
ENSG00000140564,12499
ENSG00000140575,30241
ENSG00000140577,5357
ENSG00000140598,2449
ENSG00000140600,0
ENSG00000140612,7145
ENSG00000140623,50
ENSG00000140632,13221
ENSG00000140650,1189
ENSG00000140675,16
ENSG00000140678,1557
ENSG00000140682,1669
ENSG00000140688,4432
ENSG00000140691,1147
ENSG00000140694,8040
ENSG00000140718,3178
ENSG00000140740,16431
ENSG00000140743,1653
ENSG00000140749,1167
ENSG00000140750,3562
ENSG00000140795,19
ENSG00000140798,25
ENSG00000140807,145
ENSG00000140829,2540
ENSG00000140830,498
ENSG00000140832,1114
ENSG00000140835,2
ENSG00000140836,2001
ENSG00000140839,4
ENSG00000140848,1246
ENSG00000140853,1952
ENSG00000140854,946
ENSG00000140859,948
ENSG00000140873,143
ENSG00000140876,162
ENSG00000140905,232
ENSG00000140931,3332
ENSG00000140932,9
ENSG00000140937,7908
ENSG00000140939,2092
ENSG00000140941,4201
ENSG00000140943,10204
ENSG00000140945,1530
ENSG00000140948,2321
ENSG00000140950,910
ENSG00000140955,2
ENSG00000140961,451
ENSG00000140968,1216
ENSG00000140983,6076
ENSG00000140986,20
ENSG00000140987,264
ENSG00000140988,43947
ENSG00000140990,6369
ENSG00000140992,4212
ENSG00000140993,328
ENSG00000140995,1342
ENSG00000141002,5255
ENSG00000141012,1171
ENSG00000141013,1626
ENSG00000141026,1417
ENSG00000141027,4065
ENSG00000141028,1
ENSG00000141030,4263
ENSG00000141034,2295
ENSG00000141040,372
ENSG00000141052,97
ENSG00000141068,754
ENSG00000141076,1977
ENSG00000141084,2365
ENSG00000141086,1
ENSG00000141096,4
ENSG00000141098,1548
ENSG00000141101,1569
ENSG00000141127,3474
ENSG00000141161,7
ENSG00000141179,822
ENSG00000141194,0
ENSG00000141198,4528
ENSG00000141200,0
ENSG00000141219,3535
ENSG00000141232,16654
ENSG00000141252,2070
ENSG00000141255,4
ENSG00000141258,4016
ENSG00000141279,24693
ENSG00000141293,2758
ENSG00000141294,1100
ENSG00000141295,2756
ENSG00000141298,4339
ENSG00000141314,918
ENSG00000141316,1
ENSG00000141337,4447
ENSG00000141338,407
ENSG00000141349,8022
ENSG00000141367,91657
ENSG00000141371,1
ENSG00000141376,3574
ENSG00000141378,1483
ENSG00000141380,8177
ENSG00000141384,151
ENSG00000141385,4807
ENSG00000141391,281
ENSG00000141401,620
ENSG00000141404,188
ENSG00000141424,239116
ENSG00000141425,7358
ENSG00000141428,702
ENSG00000141429,8173
ENSG00000141431,8
ENSG00000141433,152
ENSG00000141434,1
ENSG00000141437,2
ENSG00000141441,174
ENSG00000141446,1920
ENSG00000141447,4873
ENSG00000141448,239
ENSG00000141449,697
ENSG00000141452,1408
ENSG00000141456,8826
ENSG00000141458,4266
ENSG00000141469,128
ENSG00000141480,3253
ENSG00000141485,46
ENSG00000141497,242
ENSG00000141499,459
ENSG00000141503,11525
ENSG00000141504,1417
ENSG00000141505,47
ENSG00000141506,737
ENSG00000141510,3957
ENSG00000141519,2732
ENSG00000141522,14460
ENSG00000141524,1839
ENSG00000141526,5256
ENSG00000141527,525
ENSG00000141540,393
ENSG00000141542,812
ENSG00000141543,9212
ENSG00000141551,14786
ENSG00000141552,4848
ENSG00000141556,9637
ENSG00000141560,3908
ENSG00000141562,2389
ENSG00000141564,4334
ENSG00000141568,6039
ENSG00000141569,1973
ENSG00000141570,678
ENSG00000141574,3040
ENSG00000141576,264
ENSG00000141577,1075
ENSG00000141579,99
ENSG00000141580,8234
ENSG00000141582,5824
ENSG00000141622,141
ENSG00000141627,4155
ENSG00000141639,3
ENSG00000141642,319
ENSG00000141644,4132
ENSG00000141646,5601
ENSG00000141655,222
ENSG00000141664,2398
ENSG00000141665,315
ENSG00000141668,54
ENSG00000141682,4405
ENSG00000141696,3845
ENSG00000141698,3339
ENSG00000141699,12122
ENSG00000141736,54661
ENSG00000141738,2472
ENSG00000141741,3399
ENSG00000141744,0
ENSG00000141748,1
ENSG00000141750,12
ENSG00000141753,93272
ENSG00000141756,13365
ENSG00000141759,2984
ENSG00000141837,89
ENSG00000141854,713
ENSG00000141858,2876
ENSG00000141867,8203
ENSG00000141873,1402
ENSG00000141905,23571
ENSG00000141933,320
ENSG00000141934,7053
ENSG00000141946,0
ENSG00000141956,962
ENSG00000141959,7471
ENSG00000141965,143
ENSG00000141968,673
ENSG00000141971,2767
ENSG00000141977,106
ENSG00000141979,0
ENSG00000141985,4870
ENSG00000141994,805
ENSG00000142002,6398
ENSG00000142025,2
ENSG00000142039,4720
ENSG00000142046,318
ENSG00000142065,1369
ENSG00000142082,2628
ENSG00000142089,23188
ENSG00000142102,3193
ENSG00000142149,236
ENSG00000142156,39375
ENSG00000142163,0
ENSG00000142166,7744
ENSG00000142168,13071
ENSG00000142173,50328
ENSG00000142178,7
ENSG00000142182,0
ENSG00000142185,1141
ENSG00000142186,7001
ENSG00000142188,4424
ENSG00000142192,66768
ENSG00000142197,5788
ENSG00000142207,4604
ENSG00000142208,10051
ENSG00000142224,13
ENSG00000142227,1451
ENSG00000142230,6992
ENSG00000142233,37
ENSG00000142235,1003
ENSG00000142252,889
ENSG00000142273,1306
ENSG00000142279,345
ENSG00000142303,426
ENSG00000142319,1
ENSG00000142327,4578
ENSG00000142330,670
ENSG00000142347,1428
ENSG00000142396,1653
ENSG00000142405,44
ENSG00000142408,35
ENSG00000142409,1123
ENSG00000142444,1049
ENSG00000142449,15
ENSG00000142453,2980
ENSG00000142459,1629
ENSG00000142484,0
ENSG00000142494,598
ENSG00000142507,8169
ENSG00000142511,1
ENSG00000142512,560
ENSG00000142513,3
ENSG00000142515,1
ENSG00000142528,717
ENSG00000142530,121
ENSG00000142534,55273
ENSG00000142538,0
ENSG00000142539,0
ENSG00000142541,88125
ENSG00000142544,110
ENSG00000142546,2123
ENSG00000142549,11
ENSG00000142552,2126
ENSG00000142556,628
ENSG00000142583,49
ENSG00000142599,14176
ENSG00000142606,348
ENSG00000142609,21
ENSG00000142611,105
ENSG00000142615,1
ENSG00000142619,11
ENSG00000142621,477
ENSG00000142623,1
ENSG00000142627,927
ENSG00000142632,1947
ENSG00000142634,3789
ENSG00000142655,1582
ENSG00000142657,10796
ENSG00000142661,93
ENSG00000142669,8767
ENSG00000142675,2429
ENSG00000142676,45688
ENSG00000142677,22
ENSG00000142684,224
ENSG00000142686,2189
ENSG00000142687,12260
ENSG00000142694,3844
ENSG00000142698,0
ENSG00000142700,0
ENSG00000142731,546
ENSG00000142733,2289
ENSG00000142748,131
ENSG00000142751,2244
ENSG00000142765,1726
ENSG00000142784,8117
ENSG00000142789,0
ENSG00000142794,905
ENSG00000142798,28379
ENSG00000142856,1376
ENSG00000142864,17656
ENSG00000142867,2017
ENSG00000142871,6489
ENSG00000142875,1198
ENSG00000142892,3702
ENSG00000142910,838
ENSG00000142920,1009
ENSG00000142937,49351
ENSG00000142945,1305
ENSG00000142949,63800
ENSG00000142959,10
ENSG00000142961,1551
ENSG00000142973,1966
ENSG00000143001,119
ENSG00000143006,0
ENSG00000143013,1418
ENSG00000143028,76
ENSG00000143032,0
ENSG00000143033,2095
ENSG00000143036,988
ENSG00000143061,6642
ENSG00000143067,1192
ENSG00000143079,2313
ENSG00000143093,3136
ENSG00000143105,1
ENSG00000143106,7035
ENSG00000143107,0
ENSG00000143110,1224
ENSG00000143119,2739
ENSG00000143125,44
ENSG00000143126,38488
ENSG00000143127,221
ENSG00000143147,588
ENSG00000143149,15528
ENSG00000143153,16462
ENSG00000143155,4013
ENSG00000143156,2066
ENSG00000143157,7675
ENSG00000143158,6070
ENSG00000143162,7429
ENSG00000143164,15236
ENSG00000143167,48
ENSG00000143171,7
ENSG00000143178,102
ENSG00000143179,2810
ENSG00000143183,13486
ENSG00000143184,29
ENSG00000143185,21
ENSG00000143190,4580
ENSG00000143194,33
ENSG00000143195,328
ENSG00000143196,1241
ENSG00000143198,5918
ENSG00000143199,21
ENSG00000143207,3367
ENSG00000143217,3992
ENSG00000143222,9071
ENSG00000143224,1366
ENSG00000143226,3009
ENSG00000143228,607
ENSG00000143248,19761
ENSG00000143252,10544
ENSG00000143256,2331
ENSG00000143257,23
ENSG00000143258,2865
ENSG00000143278,2
ENSG00000143294,6986
ENSG00000143297,69
ENSG00000143303,2721
ENSG00000143314,6883
ENSG00000143315,2748
ENSG00000143318,232
ENSG00000143319,5213
ENSG00000143320,73924
ENSG00000143321,34791
ENSG00000143322,5009
ENSG00000143324,6778
ENSG00000143333,2032
ENSG00000143337,8926
ENSG00000143340,9
ENSG00000143341,2076
ENSG00000143344,1531
ENSG00000143353,1442
ENSG00000143355,3
ENSG00000143363,7453
ENSG00000143365,3610
ENSG00000143367,5653
ENSG00000143368,7358
ENSG00000143369,5439
ENSG00000143373,6112
ENSG00000143374,4714
ENSG00000143375,8866
ENSG00000143376,8834
ENSG00000143379,4782
ENSG00000143382,363
ENSG00000143384,29923
ENSG00000143387,12753
ENSG00000143390,4740
ENSG00000143393,7561
ENSG00000143398,10118
ENSG00000143401,6691
ENSG00000143409,13258
ENSG00000143412,8174
ENSG00000143416,14484
ENSG00000143418,40783
ENSG00000143420,21284
ENSG00000143429,45
ENSG00000143434,822
ENSG00000143436,3510
ENSG00000143437,9229
ENSG00000143442,13946
ENSG00000143443,967
ENSG00000143450,437
ENSG00000143452,5
ENSG00000143457,8228
ENSG00000143458,2070
ENSG00000143469,7
ENSG00000143473,1309
ENSG00000143476,1485
ENSG00000143479,1444
ENSG00000143486,4711
ENSG00000143493,3803
ENSG00000143494,603
ENSG00000143498,395
ENSG00000143499,2295
ENSG00000143502,1320
ENSG00000143507,630
ENSG00000143512,379
ENSG00000143514,4397
ENSG00000143515,3718
ENSG00000143520,1
ENSG00000143536,0
ENSG00000143537,13797
ENSG00000143543,9677
ENSG00000143545,7940
ENSG00000143546,138
ENSG00000143549,27400
ENSG00000143552,28
ENSG00000143553,3585
ENSG00000143554,1820
ENSG00000143556,0
ENSG00000143569,18687
ENSG00000143570,13809
ENSG00000143575,6486
ENSG00000143578,8148
ENSG00000143590,1393
ENSG00000143595,4
ENSG00000143603,539
ENSG00000143612,25031
ENSG00000143614,6181
ENSG00000143621,16099
ENSG00000143622,3935
ENSG00000143624,11274
ENSG00000143627,5
ENSG00000143630,401
ENSG00000143631,4
ENSG00000143632,21
ENSG00000143633,1112
ENSG00000143641,7228
ENSG00000143643,1233
ENSG00000143653,9200
ENSG00000143669,3426
ENSG00000143674,76
ENSG00000143702,2181
ENSG00000143727,4898
ENSG00000143740,3289
ENSG00000143742,18569
ENSG00000143748,4623
ENSG00000143751,2976
ENSG00000143753,7217
ENSG00000143756,7384
ENSG00000143761,39321
ENSG00000143768,6
ENSG00000143771,3475
ENSG00000143772,3208
ENSG00000143774,7156
ENSG00000143776,1789
ENSG00000143786,502
ENSG00000143793,1088
ENSG00000143797,14294
ENSG00000143799,19538
ENSG00000143801,2399
ENSG00000143811,5716
ENSG00000143815,2603
ENSG00000143816,427
ENSG00000143819,12267
ENSG00000143839,7
ENSG00000143842,6727
ENSG00000143845,4906
ENSG00000143847,833
ENSG00000143850,6009
ENSG00000143851,499
ENSG00000143858,16
ENSG00000143862,6193
ENSG00000143867,58
ENSG00000143869,34
ENSG00000143870,10168
ENSG00000143878,35471
ENSG00000143882,72
ENSG00000143889,2928
ENSG00000143891,673
ENSG00000143919,452
ENSG00000143921,4
ENSG00000143924,2982
ENSG00000143933,35560
ENSG00000143942,62
ENSG00000143947,25483
ENSG00000143951,580
ENSG00000143952,3016
ENSG00000143954,0
ENSG00000143970,6501
ENSG00000143971,1588
ENSG00000143977,1987
ENSG00000143994,124
ENSG00000143995,418
ENSG00000144010,0
ENSG00000144015,0
ENSG00000144021,6254
ENSG00000144026,1395
ENSG00000144028,23519
ENSG00000144029,2162
ENSG00000144031,36
ENSG00000144034,1321
ENSG00000144035,27
ENSG00000144036,3354
ENSG00000144040,5800
ENSG00000144043,6664
ENSG00000144045,82
ENSG00000144048,1629
ENSG00000144057,686
ENSG00000144061,896
ENSG00000144063,61
ENSG00000144115,7182
ENSG00000144118,3906
ENSG00000144119,0
ENSG00000144120,916
ENSG00000144130,14
ENSG00000144134,899
ENSG00000144136,14606
ENSG00000144152,1175
ENSG00000144158,0
ENSG00000144161,898
ENSG00000144182,375
ENSG00000144188,0
ENSG00000144191,15
ENSG00000144199,1101
ENSG00000144214,29
ENSG00000144218,14822
ENSG00000144224,15286
ENSG00000144227,4
ENSG00000144228,8796
ENSG00000144229,94
ENSG00000144230,39
ENSG00000144231,2954
ENSG00000144233,2895
ENSG00000144278,91
ENSG00000144283,14764
ENSG00000144285,0
ENSG00000144290,4
ENSG00000144306,1982
ENSG00000144320,4190
ENSG00000144331,5832
ENSG00000144339,1
ENSG00000144354,104
ENSG00000144355,14
ENSG00000144357,6182
ENSG00000144362,668
ENSG00000144366,442
ENSG00000144369,328
ENSG00000144381,18359
ENSG00000144395,123
ENSG00000144401,696
ENSG00000144406,3
ENSG00000144407,75
ENSG00000144410,21
ENSG00000144426,1740
ENSG00000144445,473
ENSG00000144451,123
ENSG00000144452,578
ENSG00000144455,6442
ENSG00000144460,1
ENSG00000144468,3398
ENSG00000144476,1896
ENSG00000144481,3
ENSG00000144485,142
ENSG00000144488,52
ENSG00000144504,1137
ENSG00000144524,2502
ENSG00000144535,1757
ENSG00000144550,51
ENSG00000144554,1279
ENSG00000144559,395
ENSG00000144560,4091
ENSG00000144566,5020
ENSG00000144567,12443
ENSG00000144579,8677
ENSG00000144580,4141
ENSG00000144583,33
ENSG00000144589,1780
ENSG00000144591,3089
ENSG00000144596,214
ENSG00000144597,4060
ENSG00000144619,1586
ENSG00000144635,2311
ENSG00000144642,814
ENSG00000144644,2
ENSG00000144645,1033
ENSG00000144647,1795
ENSG00000144648,276
ENSG00000144649,725
ENSG00000144655,2096
ENSG00000144659,2755
ENSG00000144668,1114
ENSG00000144671,1
ENSG00000144674,19010
ENSG00000144677,5480
ENSG00000144681,44
ENSG00000144711,2645
ENSG00000144712,153
ENSG00000144713,34915
ENSG00000144724,3556
ENSG00000144730,864
ENSG00000144736,2175
ENSG00000144741,1158
ENSG00000144744,4899
ENSG00000144746,14820
ENSG00000144747,5813
ENSG00000144749,24728
ENSG00000144771,1
ENSG00000144785,0
ENSG00000144791,5106
ENSG00000144792,91
ENSG00000144802,11882
ENSG00000144810,8506
ENSG00000144815,13951
ENSG00000144820,0
ENSG00000144821,6
ENSG00000144824,1410
ENSG00000144827,1781
ENSG00000144834,1
ENSG00000144837,236
ENSG00000144840,3733
ENSG00000144843,742
ENSG00000144847,1
ENSG00000144848,2771
ENSG00000144852,6
ENSG00000144857,555
ENSG00000144867,4283
ENSG00000144868,38
ENSG00000144891,11549
ENSG00000144893,324
ENSG00000144895,7314
ENSG00000144908,126
ENSG00000144909,1795
ENSG00000144935,193
ENSG00000144959,3470
ENSG00000144962,0
ENSG00000145002,17
ENSG00000145012,17727
ENSG00000145014,506
ENSG00000145016,2540
ENSG00000145020,320
ENSG00000145022,5157
ENSG00000145029,1685
ENSG00000145040,8
ENSG00000145041,4146
ENSG00000145050,3415
ENSG00000145063,3
ENSG00000145075,387
ENSG00000145087,0
ENSG00000145088,84
ENSG00000145103,1521
ENSG00000145107,80
ENSG00000145113,44
ENSG00000145147,865
ENSG00000145191,4862
ENSG00000145192,0
ENSG00000145194,335
ENSG00000145198,7
ENSG00000145214,1664
ENSG00000145216,3464
ENSG00000145217,610
ENSG00000145220,694
ENSG00000145241,1887
ENSG00000145242,1
ENSG00000145244,802
ENSG00000145246,3244
ENSG00000145247,2629
ENSG00000145248,7
ENSG00000145283,48
ENSG00000145284,236
ENSG00000145287,107
ENSG00000145293,2811
ENSG00000145309,0
ENSG00000145321,0
ENSG00000145331,1147
ENSG00000145332,1411
ENSG00000145335,153
