Gene stable ID,c1762c7e-cebc-4380-a207-eec4dc44aa63
ENSG00000149573,158
ENSG00000149575,0
ENSG00000149577,2072
ENSG00000149582,988
ENSG00000149591,1353
ENSG00000149596,57
ENSG00000149599,16
ENSG00000149600,3290
ENSG00000149609,18
ENSG00000149633,25
ENSG00000149634,11
ENSG00000149635,3
ENSG00000149636,2221
ENSG00000149639,3365
ENSG00000149646,14
ENSG00000149651,0
ENSG00000149654,0
ENSG00000149656,0
ENSG00000149657,3593
ENSG00000149658,4276
ENSG00000149679,453
ENSG00000149716,3721
ENSG00000149735,4
ENSG00000149742,0
ENSG00000149743,791
ENSG00000149761,609
ENSG00000149781,442
ENSG00000149782,1586
ENSG00000149792,3574
ENSG00000149798,513
ENSG00000149806,7929
ENSG00000149809,1022
ENSG00000149823,1805
ENSG00000149922,139
ENSG00000149923,4297
ENSG00000149925,29508
ENSG00000149926,12
ENSG00000149927,524
ENSG00000149929,895
ENSG00000149930,3442
ENSG00000149932,4773
ENSG00000149948,4
ENSG00000149968,6
ENSG00000149970,0
ENSG00000149972,38
ENSG00000150045,0
ENSG00000150048,10
ENSG00000150051,1
ENSG00000150054,773
ENSG00000150076,27
ENSG00000150093,5694
ENSG00000150175,0
ENSG00000150201,1
ENSG00000150244,0
ENSG00000150261,0
ENSG00000150269,0
ENSG00000150275,5
ENSG00000150276,0
ENSG00000150281,10
ENSG00000150316,1403
ENSG00000150337,75
ENSG00000150347,257
ENSG00000150361,0
ENSG00000150394,12
ENSG00000150401,1456
ENSG00000150403,2556
ENSG00000150433,610
ENSG00000150455,284
ENSG00000150456,245
ENSG00000150457,320
ENSG00000150459,5481
ENSG00000150471,2
ENSG00000150477,258
ENSG00000150510,90
ENSG00000150526,0
ENSG00000150527,264
ENSG00000150540,2018
ENSG00000150551,28
ENSG00000150556,5818
ENSG00000150593,12911
ENSG00000150594,708
ENSG00000150625,2
ENSG00000150627,135
ENSG00000150628,8
ENSG00000150630,107
ENSG00000150636,94
ENSG00000150637,21
ENSG00000150656,1
ENSG00000150667,1738
ENSG00000150672,47
ENSG00000150676,4
ENSG00000150681,6
ENSG00000150687,3312
ENSG00000150712,2570
ENSG00000150722,3
ENSG00000150732,0
ENSG00000150750,0
ENSG00000150753,7751
ENSG00000150756,534
ENSG00000150760,1127
ENSG00000150764,382
ENSG00000150768,1391
ENSG00000150773,39
ENSG00000150776,758
ENSG00000150779,1209
ENSG00000150782,62
ENSG00000150783,1
ENSG00000150787,961
ENSG00000150867,3324
ENSG00000150873,52
ENSG00000150893,132
ENSG00000150907,315
ENSG00000150938,199
ENSG00000150961,4356
ENSG00000150967,318
ENSG00000150977,2157
ENSG00000150990,1584
ENSG00000150991,37773
ENSG00000150995,460
ENSG00000151005,1
ENSG00000151006,31
ENSG00000151012,1139
ENSG00000151014,510
ENSG00000151023,25
ENSG00000151025,17
ENSG00000151033,0
ENSG00000151062,114
ENSG00000151065,837
ENSG00000151067,36
ENSG00000151079,0
ENSG00000151090,1124
ENSG00000151092,2158
ENSG00000151093,861
ENSG00000151116,1708
ENSG00000151117,263
ENSG00000151131,359
ENSG00000151135,2501
ENSG00000151136,138
ENSG00000151148,2134
ENSG00000151150,2403
ENSG00000151151,362
ENSG00000151164,10
ENSG00000151176,1771
ENSG00000151208,5160
ENSG00000151224,8
ENSG00000151229,166
ENSG00000151233,848
ENSG00000151239,2757
ENSG00000151240,2118
ENSG00000151247,1963
ENSG00000151276,1938
ENSG00000151287,595
ENSG00000151292,1211
ENSG00000151303,5
ENSG00000151304,183
ENSG00000151320,27
ENSG00000151322,2
ENSG00000151327,3192
ENSG00000151332,480
ENSG00000151338,366
ENSG00000151348,3203
ENSG00000151353,1353
ENSG00000151360,0
ENSG00000151364,35
ENSG00000151365,0
ENSG00000151366,3198
ENSG00000151376,160
ENSG00000151379,0
ENSG00000151388,112
ENSG00000151413,508
ENSG00000151414,2393
ENSG00000151418,0
ENSG00000151422,266
ENSG00000151445,911
ENSG00000151458,1248
ENSG00000151461,2129
ENSG00000151465,4046
ENSG00000151466,335
ENSG00000151468,40
ENSG00000151470,708
ENSG00000151474,1268
ENSG00000151475,0
ENSG00000151490,159
ENSG00000151491,563
ENSG00000151498,862
ENSG00000151500,884
ENSG00000151502,2194
ENSG00000151503,841
ENSG00000151532,503
ENSG00000151552,11156
ENSG00000151553,246
ENSG00000151572,2
ENSG00000151575,132
ENSG00000151576,1070
ENSG00000151577,0
ENSG00000151611,351
ENSG00000151612,1108
ENSG00000151615,0
ENSG00000151617,271
ENSG00000151623,78
ENSG00000151631,0
ENSG00000151632,14
ENSG00000151640,22
ENSG00000151650,13
ENSG00000151651,1385
ENSG00000151655,7
ENSG00000151657,725
ENSG00000151665,352
ENSG00000151687,112
ENSG00000151689,390
ENSG00000151690,1330
ENSG00000151692,315
ENSG00000151693,277
ENSG00000151694,565
ENSG00000151702,126
ENSG00000151704,0
ENSG00000151715,7045
ENSG00000151718,408
ENSG00000151725,1474
ENSG00000151726,234
ENSG00000151729,2348
ENSG00000151743,262
ENSG00000151746,263
ENSG00000151748,1042
ENSG00000151773,236
ENSG00000151778,6
ENSG00000151779,2539
ENSG00000151789,7
ENSG00000151790,32
ENSG00000151806,1902
ENSG00000151812,7
ENSG00000151834,14
ENSG00000151835,399
ENSG00000151838,5
ENSG00000151846,10
ENSG00000151849,366
ENSG00000151876,702
ENSG00000151881,428
ENSG00000151882,10
ENSG00000151883,54
ENSG00000151892,656
ENSG00000151893,1730
ENSG00000151914,2383
ENSG00000151917,12
ENSG00000151923,2654
ENSG00000151929,4146
ENSG00000151948,1
ENSG00000151952,0
ENSG00000151962,0
ENSG00000151963,3
ENSG00000151967,9
ENSG00000152034,0
ENSG00000152049,4987
ENSG00000152056,193
ENSG00000152061,624
ENSG00000152076,101
ENSG00000152078,388
ENSG00000152082,2270
ENSG00000152086,3
ENSG00000152092,1
ENSG00000152093,0
ENSG00000152102,4189
ENSG00000152104,1348
ENSG00000152117,1253
ENSG00000152127,1204
ENSG00000152128,8
ENSG00000152133,359
ENSG00000152137,4752
ENSG00000152147,846
ENSG00000152154,13
ENSG00000152192,0
ENSG00000152193,370
ENSG00000152207,7
ENSG00000152208,1
ENSG00000152213,73
ENSG00000152214,3
ENSG00000152217,283
ENSG00000152219,1351
ENSG00000152223,1181
ENSG00000152229,1306
ENSG00000152234,24793
ENSG00000152240,1122
ENSG00000152242,945
ENSG00000152253,318
ENSG00000152254,1
ENSG00000152256,288
ENSG00000152266,0
ENSG00000152270,13
ENSG00000152284,517
ENSG00000152291,7810
ENSG00000152292,15
ENSG00000152315,48
ENSG00000152332,7557
ENSG00000152348,421
ENSG00000152359,395
ENSG00000152377,708
ENSG00000152380,84
ENSG00000152382,1128
ENSG00000152402,221
ENSG00000152404,555
ENSG00000152409,339
ENSG00000152413,11
ENSG00000152422,424
ENSG00000152430,0
ENSG00000152433,91
ENSG00000152439,168
ENSG00000152443,574
ENSG00000152454,22
ENSG00000152455,378
ENSG00000152457,542
ENSG00000152463,0
ENSG00000152464,1020
ENSG00000152465,473
ENSG00000152467,1
ENSG00000152475,155
ENSG00000152484,717
ENSG00000152492,1575
ENSG00000152495,7
ENSG00000152503,29
ENSG00000152518,9032
ENSG00000152520,1520
ENSG00000152527,17
ENSG00000152556,859
ENSG00000152558,3324
ENSG00000152578,2
ENSG00000152580,11
ENSG00000152582,455
ENSG00000152583,1290
ENSG00000152591,0
ENSG00000152592,1
ENSG00000152595,0
ENSG00000152601,2003
ENSG00000152611,2
ENSG00000152620,2587
ENSG00000152642,2107
ENSG00000152661,305
ENSG00000152669,7
ENSG00000152670,0
ENSG00000152672,28
ENSG00000152683,1403
ENSG00000152684,813
ENSG00000152689,237
ENSG00000152700,3680
ENSG00000152705,43
ENSG00000152749,687
ENSG00000152760,10
ENSG00000152763,61
ENSG00000152766,902
ENSG00000152767,4762
ENSG00000152778,1020
ENSG00000152779,2
ENSG00000152782,777
ENSG00000152784,42
ENSG00000152785,2
ENSG00000152795,5161
ENSG00000152804,48
ENSG00000152818,793
ENSG00000152822,0
ENSG00000152894,976
ENSG00000152904,4054
ENSG00000152910,0
ENSG00000152926,165
ENSG00000152931,5
ENSG00000152932,57
ENSG00000152936,0
ENSG00000152939,1736
ENSG00000152942,1581
ENSG00000152944,1455
ENSG00000152952,890
ENSG00000152953,46
ENSG00000152954,0
ENSG00000152969,4
ENSG00000152977,0
ENSG00000152990,712
ENSG00000153002,2498
ENSG00000153006,601
ENSG00000153012,33
ENSG00000153015,1074
ENSG00000153029,1186
ENSG00000153037,1334
ENSG00000153044,410
ENSG00000153046,2223
ENSG00000153048,2919
ENSG00000153060,51
ENSG00000153064,50
ENSG00000153066,3483
ENSG00000153071,557
ENSG00000153086,0
ENSG00000153093,6
ENSG00000153094,1156
ENSG00000153107,605
ENSG00000153113,8532
ENSG00000153130,2254
ENSG00000153132,2913
ENSG00000153140,670
ENSG00000153147,4255
ENSG00000153157,5
ENSG00000153162,9
ENSG00000153165,1
ENSG00000153179,1605
ENSG00000153187,20886
ENSG00000153201,5336
ENSG00000153207,3580
ENSG00000153208,318
ENSG00000153214,2890
ENSG00000153230,0
ENSG00000153233,6
ENSG00000153234,873
ENSG00000153237,74
ENSG00000153246,468
ENSG00000153250,161
ENSG00000153253,0
ENSG00000153266,0
ENSG00000153283,23
ENSG00000153291,110
ENSG00000153292,0
ENSG00000153294,7
ENSG00000153303,3
ENSG00000153310,2347
ENSG00000153317,494
ENSG00000153339,2232
ENSG00000153347,4
ENSG00000153363,1150
ENSG00000153391,589
ENSG00000153395,2322
ENSG00000153404,23
ENSG00000153406,2283
ENSG00000153443,1444
ENSG00000153446,7
ENSG00000153485,1498
ENSG00000153487,1344
ENSG00000153495,29
ENSG00000153498,0
ENSG00000153531,87
ENSG00000153551,100
ENSG00000153558,317
ENSG00000153560,3448
ENSG00000153561,2234
ENSG00000153563,287
ENSG00000153574,865
ENSG00000153684,0
ENSG00000153707,77
ENSG00000153714,1213
ENSG00000153721,189
ENSG00000153767,817
ENSG00000153774,1920
ENSG00000153779,0
ENSG00000153786,2807
ENSG00000153789,1
ENSG00000153790,154
ENSG00000153802,0
ENSG00000153814,51
ENSG00000153815,2263
ENSG00000153820,0
ENSG00000153822,0
ENSG00000153823,25
ENSG00000153827,6119
ENSG00000153832,119
ENSG00000153879,2630
ENSG00000153885,2044
ENSG00000153896,183
ENSG00000153898,33
ENSG00000153902,57
ENSG00000153904,2694
ENSG00000153914,1913
ENSG00000153922,2647
ENSG00000153923,1
ENSG00000153930,4
ENSG00000153933,104
ENSG00000153936,448
ENSG00000153944,3924
ENSG00000153956,21
ENSG00000153975,314
ENSG00000153976,7
ENSG00000153982,331
ENSG00000153989,974
ENSG00000153993,1
ENSG00000154001,2106
ENSG00000154007,0
ENSG00000154016,15
ENSG00000154025,64
ENSG00000154027,5
ENSG00000154040,292
ENSG00000154059,761
ENSG00000154065,60
ENSG00000154079,396
ENSG00000154080,2
ENSG00000154096,1675
ENSG00000154099,177
ENSG00000154102,112
ENSG00000154114,478
ENSG00000154118,2
ENSG00000154122,505
ENSG00000154124,880
ENSG00000154127,77
ENSG00000154133,293
ENSG00000154134,56
ENSG00000154143,0
ENSG00000154144,632
ENSG00000154146,81
ENSG00000154153,242
ENSG00000154162,0
ENSG00000154165,1
ENSG00000154174,4220
ENSG00000154175,20
ENSG00000154188,7
ENSG00000154198,0
ENSG00000154217,240
ENSG00000154222,1631
ENSG00000154227,3
ENSG00000154229,238
ENSG00000154237,494
ENSG00000154240,58
ENSG00000154252,5
ENSG00000154258,0
ENSG00000154262,5
ENSG00000154263,1
ENSG00000154265,331
ENSG00000154269,77
ENSG00000154274,129
ENSG00000154277,34
ENSG00000154305,12103
ENSG00000154309,825
ENSG00000154310,52
ENSG00000154316,4
ENSG00000154319,40
ENSG00000154328,490
ENSG00000154330,513
ENSG00000154342,2
ENSG00000154358,360
ENSG00000154359,334
ENSG00000154370,4602
ENSG00000154380,985
ENSG00000154415,0
ENSG00000154429,1199
ENSG00000154438,0
ENSG00000154447,2705
ENSG00000154451,136
ENSG00000154473,3194
ENSG00000154478,0
ENSG00000154479,32
ENSG00000154485,1
ENSG00000154493,2
ENSG00000154511,187
ENSG00000154518,5206
ENSG00000154529,27
ENSG00000154537,10
ENSG00000154545,1
ENSG00000154548,7
ENSG00000154553,356
ENSG00000154556,2405
ENSG00000154582,1925
ENSG00000154589,70
ENSG00000154608,1
ENSG00000154611,0
ENSG00000154620,0
ENSG00000154639,2136
ENSG00000154640,120
ENSG00000154642,113
ENSG00000154645,1
ENSG00000154646,0
ENSG00000154654,4882
ENSG00000154655,51
ENSG00000154678,17
ENSG00000154710,160
ENSG00000154719,1284
ENSG00000154721,59
ENSG00000154723,3233
ENSG00000154727,772
ENSG00000154734,300
ENSG00000154736,120
ENSG00000154743,575
ENSG00000154760,195
ENSG00000154764,0
ENSG00000154767,2720
ENSG00000154781,935
ENSG00000154783,283
ENSG00000154803,1367
ENSG00000154813,734
ENSG00000154814,582
ENSG00000154822,42
ENSG00000154832,2550
ENSG00000154839,339
ENSG00000154845,2453
ENSG00000154856,918
ENSG00000154864,919
ENSG00000154874,1
ENSG00000154889,828
ENSG00000154898,1
ENSG00000154914,2363
ENSG00000154917,182
ENSG00000154920,226
ENSG00000154928,34
ENSG00000154930,4233
ENSG00000154945,2392
ENSG00000154957,735
ENSG00000154975,0
ENSG00000154978,720
ENSG00000154997,2
ENSG00000155008,543
ENSG00000155011,3
ENSG00000155016,274
ENSG00000155026,3
ENSG00000155034,137
ENSG00000155052,0
ENSG00000155066,5110
ENSG00000155070,2
ENSG00000155085,125
ENSG00000155087,1
ENSG00000155090,890
ENSG00000155093,1091
ENSG00000155096,6152
ENSG00000155097,3069
ENSG00000155099,717
ENSG00000155100,524
ENSG00000155111,900
ENSG00000155115,2711
ENSG00000155158,620
ENSG00000155189,822
ENSG00000155229,4074
ENSG00000155249,0
ENSG00000155252,2110
ENSG00000155254,2923
ENSG00000155256,1650
ENSG00000155265,47
ENSG00000155269,10
ENSG00000155275,687
ENSG00000155287,1778
ENSG00000155304,1965
ENSG00000155307,75
ENSG00000155313,498
ENSG00000155324,806
ENSG00000155329,812
ENSG00000155330,174
ENSG00000155363,2237
ENSG00000155366,11716
ENSG00000155367,110
ENSG00000155368,6928
ENSG00000155380,611
ENSG00000155393,1802
ENSG00000155428,0
ENSG00000155438,1932
ENSG00000155463,4048
ENSG00000155465,258
ENSG00000155495,10
ENSG00000155506,3729
ENSG00000155508,1170
ENSG00000155511,2
ENSG00000155530,24
ENSG00000155542,242
ENSG00000155545,895
ENSG00000155561,1616
ENSG00000155592,452
ENSG00000155621,349
ENSG00000155622,0
ENSG00000155629,238
ENSG00000155636,614
ENSG00000155640,209
ENSG00000155657,71
ENSG00000155659,347
ENSG00000155660,10673
ENSG00000155666,168
ENSG00000155714,5
ENSG00000155719,5
ENSG00000155729,762
ENSG00000155744,667
ENSG00000155749,1
ENSG00000155754,2
ENSG00000155755,1105
ENSG00000155760,376
ENSG00000155761,121
ENSG00000155792,2238
ENSG00000155816,3
ENSG00000155827,1884
ENSG00000155833,0
ENSG00000155846,26
ENSG00000155849,123
ENSG00000155850,754
ENSG00000155858,121
ENSG00000155868,231
ENSG00000155875,5
ENSG00000155876,3313
ENSG00000155886,5
ENSG00000155890,0
ENSG00000155893,869
ENSG00000155897,1
ENSG00000155903,435
ENSG00000155906,6157
ENSG00000155918,1
ENSG00000155926,216
ENSG00000155957,2203
ENSG00000155959,1677
ENSG00000155961,13
ENSG00000155962,48
ENSG00000155966,1
ENSG00000155970,28
ENSG00000155974,52
ENSG00000155975,1015
ENSG00000155980,0
ENSG00000156006,8
ENSG00000156009,0
ENSG00000156011,238
ENSG00000156017,810
ENSG00000156026,687
ENSG00000156030,2004
ENSG00000156042,109
ENSG00000156049,227
ENSG00000156050,872
ENSG00000156052,197
ENSG00000156076,14
ENSG00000156096,45
ENSG00000156097,8
ENSG00000156103,474
ENSG00000156110,1637
ENSG00000156113,1296
ENSG00000156127,2628
ENSG00000156136,861
ENSG00000156140,241
ENSG00000156150,0
ENSG00000156162,1082
ENSG00000156170,1096
ENSG00000156171,2133
ENSG00000156172,99
ENSG00000156194,3
ENSG00000156206,0
ENSG00000156218,414
ENSG00000156219,4
ENSG00000156222,0
ENSG00000156232,1039
ENSG00000156234,1
ENSG00000156239,687
ENSG00000156253,967
ENSG00000156256,1754
ENSG00000156261,8037
ENSG00000156265,83
ENSG00000156269,0
ENSG00000156273,329
ENSG00000156282,0
ENSG00000156284,223
ENSG00000156298,17
ENSG00000156299,570
ENSG00000156304,1431
ENSG00000156313,299
ENSG00000156345,569
ENSG00000156374,303
ENSG00000156381,1166
ENSG00000156384,187
ENSG00000156395,3
ENSG00000156398,859
ENSG00000156411,2616
ENSG00000156413,54
ENSG00000156414,2
ENSG00000156427,11
ENSG00000156453,1034
ENSG00000156463,94
ENSG00000156466,7
ENSG00000156467,6152
ENSG00000156469,1293
ENSG00000156471,2258
ENSG00000156475,5
ENSG00000156482,24583
ENSG00000156486,0
ENSG00000156500,44
ENSG00000156502,1945
ENSG00000156504,766
ENSG00000156508,92102
ENSG00000156509,59
ENSG00000156510,91
ENSG00000156515,12673
ENSG00000156521,3378
ENSG00000156531,210
ENSG00000156535,316
ENSG00000156564,307
ENSG00000156574,2
ENSG00000156575,0
ENSG00000156587,3094
ENSG00000156599,3122
ENSG00000156603,732
ENSG00000156639,4497
ENSG00000156642,1934
ENSG00000156650,2150
ENSG00000156671,638
ENSG00000156675,8393
ENSG00000156687,0
ENSG00000156689,46
ENSG00000156697,870
ENSG00000156709,2901
ENSG00000156711,9491
ENSG00000156735,3245
ENSG00000156738,3
ENSG00000156755,0
ENSG00000156787,593
ENSG00000156795,511
ENSG00000156802,1967
ENSG00000156804,6047
ENSG00000156831,887
ENSG00000156853,448
ENSG00000156858,1944
ENSG00000156860,3430
ENSG00000156869,136
ENSG00000156873,2110
ENSG00000156875,1438
ENSG00000156876,270
ENSG00000156885,1
ENSG00000156886,1
ENSG00000156920,0
ENSG00000156925,21
ENSG00000156928,616
ENSG00000156931,1102
ENSG00000156958,1457
ENSG00000156959,7
ENSG00000156966,77
ENSG00000156968,775
ENSG00000156970,838
ENSG00000156973,545
ENSG00000156976,9772
ENSG00000156983,1108
ENSG00000156990,1808
ENSG00000157005,0
ENSG00000157014,1321
ENSG00000157017,5
ENSG00000157020,6579
ENSG00000157021,0
ENSG00000157036,143
ENSG00000157045,359
ENSG00000157060,0
ENSG00000157064,30
ENSG00000157077,97
ENSG00000157087,3
ENSG00000157093,0
ENSG00000157103,20
ENSG00000157106,2885
ENSG00000157107,1071
ENSG00000157110,1742
ENSG00000157111,6
ENSG00000157119,0
ENSG00000157131,0
ENSG00000157150,0
ENSG00000157152,1
ENSG00000157168,8
ENSG00000157181,4295
ENSG00000157184,1429
ENSG00000157191,1867
ENSG00000157193,80
ENSG00000157211,1
ENSG00000157212,893
ENSG00000157214,124
ENSG00000157216,1663
ENSG00000157219,0
ENSG00000157224,1212
ENSG00000157227,2700
ENSG00000157240,804
ENSG00000157259,1353
ENSG00000157303,2813
ENSG00000157306,48
ENSG00000157315,24
ENSG00000157322,1
ENSG00000157326,638
ENSG00000157330,0
ENSG00000157335,5
ENSG00000157343,0
ENSG00000157349,939
ENSG00000157350,384
ENSG00000157353,1709
ENSG00000157368,25
ENSG00000157379,655
ENSG00000157388,164
ENSG00000157399,108
ENSG00000157404,73
ENSG00000157423,4
ENSG00000157426,712
ENSG00000157429,267
ENSG00000157445,0
ENSG00000157450,818
ENSG00000157456,1299
ENSG00000157470,128
ENSG00000157483,3210
ENSG00000157500,1666
ENSG00000157502,7
ENSG00000157510,153
ENSG00000157514,2756
ENSG00000157538,2236
ENSG00000157540,2425
ENSG00000157542,4
ENSG00000157551,8
ENSG00000157554,121
ENSG00000157557,2168
ENSG00000157570,205
ENSG00000157578,171
ENSG00000157593,4783
ENSG00000157600,836
ENSG00000157601,7314
ENSG00000157613,2004
ENSG00000157617,202
ENSG00000157625,1238
ENSG00000157637,8071
ENSG00000157653,7
ENSG00000157654,0
ENSG00000157657,1001
ENSG00000157680,7
ENSG00000157693,2452
ENSG00000157703,34
ENSG00000157734,186
ENSG00000157741,767
ENSG00000157764,948
ENSG00000157765,0
ENSG00000157766,144
ENSG00000157778,1281
ENSG00000157782,6
ENSG00000157796,640
ENSG00000157800,968
ENSG00000157823,799
ENSG00000157827,202
ENSG00000157833,142
ENSG00000157837,2625
ENSG00000157851,1
ENSG00000157856,4
ENSG00000157869,706
ENSG00000157870,1703
ENSG00000157873,1620
ENSG00000157881,808
ENSG00000157884,0
ENSG00000157890,23
ENSG00000157895,1059
ENSG00000157911,649
ENSG00000157916,5541
ENSG00000157927,956
ENSG00000157933,1243
ENSG00000157954,2631
ENSG00000157965,0
ENSG00000157978,1900
ENSG00000157985,2454
ENSG00000157992,1798
ENSG00000157999,10
ENSG00000158006,1256
ENSG00000158008,68
ENSG00000158014,18
ENSG00000158019,1323
ENSG00000158022,2
ENSG00000158023,168
ENSG00000158042,4144
ENSG00000158050,77
ENSG00000158055,477
ENSG00000158062,905
ENSG00000158077,7
ENSG00000158079,358
ENSG00000158089,584
ENSG00000158092,699
ENSG00000158104,12
ENSG00000158106,2370
ENSG00000158109,2181
ENSG00000158113,4
ENSG00000158122,556
ENSG00000158125,114
ENSG00000158156,313
ENSG00000158158,1799
ENSG00000158161,1325
ENSG00000158163,435
ENSG00000158164,7
ENSG00000158169,719
ENSG00000158186,139
ENSG00000158195,3814
ENSG00000158201,646
ENSG00000158220,7
ENSG00000158234,725
ENSG00000158246,32
ENSG00000158258,10827
ENSG00000158270,283
ENSG00000158286,176
ENSG00000158290,1845
ENSG00000158292,176
ENSG00000158296,360
ENSG00000158301,283
ENSG00000158315,45
ENSG00000158321,414
ENSG00000158352,135
ENSG00000158373,5632
ENSG00000158402,365
ENSG00000158406,737
ENSG00000158411,512
ENSG00000158417,5508
ENSG00000158423,137
ENSG00000158427,14
ENSG00000158428,41
ENSG00000158435,3584
ENSG00000158445,4
ENSG00000158457,636
ENSG00000158458,2
ENSG00000158467,1069
ENSG00000158470,944
ENSG00000158473,16
ENSG00000158477,26
ENSG00000158480,948
ENSG00000158481,6
ENSG00000158482,0
ENSG00000158483,2467
ENSG00000158485,0
ENSG00000158486,3
ENSG00000158488,8
ENSG00000158497,1
ENSG00000158516,0
ENSG00000158517,56
ENSG00000158525,2
ENSG00000158526,1043
ENSG00000158528,803
ENSG00000158545,2878
ENSG00000158552,1661
ENSG00000158553,7
ENSG00000158555,3104
ENSG00000158560,1
ENSG00000158571,12
ENSG00000158578,1
ENSG00000158604,2815
ENSG00000158615,4689
ENSG00000158623,1415
ENSG00000158636,3563
ENSG00000158639,0
ENSG00000158669,9282
ENSG00000158683,167
ENSG00000158691,315
ENSG00000158710,43169
ENSG00000158711,2052
ENSG00000158714,158
ENSG00000158715,61
ENSG00000158716,2237
ENSG00000158717,495
ENSG00000158731,0
ENSG00000158747,686
ENSG00000158748,0
ENSG00000158764,6
ENSG00000158769,4926
ENSG00000158773,4829
ENSG00000158786,0
ENSG00000158792,850
ENSG00000158793,2077
ENSG00000158796,3073
ENSG00000158805,736
ENSG00000158806,43
ENSG00000158813,47
ENSG00000158815,5
ENSG00000158816,0
ENSG00000158825,22
ENSG00000158828,609
ENSG00000158850,4685
ENSG00000158856,1805
ENSG00000158859,778
ENSG00000158863,2300
