Gene stable ID,19662bc7-e171-4a8e-b88a-4bd95c553b0c
ENSG00000223138,3
ENSG00000223142,0
ENSG00000223145,0
ENSG00000223149,0
ENSG00000223152,0
ENSG00000223156,0
ENSG00000223158,0
ENSG00000223162,0
ENSG00000223164,0
ENSG00000223168,0
ENSG00000223169,0
ENSG00000223174,0
ENSG00000223175,0
ENSG00000223177,1
ENSG00000223179,0
ENSG00000223180,0
ENSG00000223181,0
ENSG00000223188,4
ENSG00000223189,0
ENSG00000223190,0
ENSG00000223191,0
ENSG00000223197,0
ENSG00000223198,7
ENSG00000223200,0
ENSG00000223201,0
ENSG00000223202,0
ENSG00000223203,2
ENSG00000223208,0
ENSG00000223212,0
ENSG00000223214,0
ENSG00000223215,0
ENSG00000223217,0
ENSG00000223220,1
ENSG00000223223,0
ENSG00000223224,0
ENSG00000223225,0
ENSG00000223229,0
ENSG00000223238,0
ENSG00000223243,0
ENSG00000223244,0
ENSG00000223245,0
ENSG00000223247,0
ENSG00000223249,1
ENSG00000223253,0
ENSG00000223254,5
ENSG00000223256,0
ENSG00000223258,0
ENSG00000223259,0
ENSG00000223260,0
ENSG00000223262,0
ENSG00000223263,5
ENSG00000223265,0
ENSG00000223269,0
ENSG00000223271,0
ENSG00000223273,0
ENSG00000223274,0
ENSG00000223275,0
ENSG00000223280,0
ENSG00000223281,0
ENSG00000223282,0
ENSG00000223284,2
ENSG00000223286,2
ENSG00000223287,0
ENSG00000223290,0
ENSG00000223291,0
ENSG00000223293,0
ENSG00000223294,0
ENSG00000223297,0
ENSG00000223298,0
ENSG00000223299,0
ENSG00000223300,0
ENSG00000223302,0
ENSG00000223305,4
ENSG00000223306,0
ENSG00000223307,0
ENSG00000223308,0
ENSG00000223309,14
ENSG00000223313,17
ENSG00000223315,0
ENSG00000223316,0
ENSG00000223318,2
ENSG00000223321,0
ENSG00000223322,1
ENSG00000223324,0
ENSG00000223327,0
ENSG00000223330,0
ENSG00000223335,0
ENSG00000223336,0
ENSG00000223341,0
ENSG00000223342,0
ENSG00000223343,17
ENSG00000223344,2
ENSG00000223345,1
ENSG00000223349,0
ENSG00000223350,2
ENSG00000223351,0
ENSG00000223353,0
ENSG00000223356,7
ENSG00000223358,0
ENSG00000223360,0
ENSG00000223361,9
ENSG00000223362,0
ENSG00000223368,0
ENSG00000223373,0
ENSG00000223374,30
ENSG00000223375,1
ENSG00000223377,0
ENSG00000223379,0
ENSG00000223381,0
ENSG00000223382,37
ENSG00000223383,0
ENSG00000223387,14
ENSG00000223389,0
ENSG00000223390,3
ENSG00000223391,0
ENSG00000223392,0
ENSG00000223393,33
ENSG00000223394,0
ENSG00000223395,0
ENSG00000223396,217
ENSG00000223398,1
ENSG00000223400,0
ENSG00000223401,21
ENSG00000223402,0
ENSG00000223403,5
ENSG00000223404,0
ENSG00000223406,0
ENSG00000223407,0
ENSG00000223409,0
ENSG00000223410,0
ENSG00000223414,2
ENSG00000223416,2
ENSG00000223417,0
ENSG00000223418,0
ENSG00000223419,0
ENSG00000223421,0
ENSG00000223422,0
ENSG00000223427,1
ENSG00000223428,0
ENSG00000223429,1
ENSG00000223430,0
ENSG00000223431,2
ENSG00000223432,0
ENSG00000223433,0
ENSG00000223436,0
ENSG00000223437,0
ENSG00000223438,0
ENSG00000223440,0
ENSG00000223442,10
ENSG00000223443,0
ENSG00000223445,0
ENSG00000223446,0
ENSG00000223450,3
ENSG00000223452,1
ENSG00000223455,0
ENSG00000223457,0
ENSG00000223458,0
ENSG00000223459,244
ENSG00000223460,0
ENSG00000223461,6
ENSG00000223462,1
ENSG00000223466,5
ENSG00000223467,0
ENSG00000223469,0
ENSG00000223470,0
ENSG00000223473,59
ENSG00000223475,0
ENSG00000223476,22
ENSG00000223478,178
ENSG00000223479,0
ENSG00000223482,695
ENSG00000223484,0
ENSG00000223485,10
ENSG00000223486,3
ENSG00000223487,0
ENSG00000223488,1
ENSG00000223489,1
ENSG00000223490,1
ENSG00000223492,0
ENSG00000223495,0
ENSG00000223496,4235
ENSG00000223497,0
ENSG00000223498,2
ENSG00000223500,1
ENSG00000223501,3497
ENSG00000223502,0
ENSG00000223503,3
ENSG00000223504,0
ENSG00000223505,8
ENSG00000223506,0
ENSG00000223508,194
ENSG00000223509,89
ENSG00000223510,5
ENSG00000223511,9
ENSG00000223513,3
ENSG00000223514,0
ENSG00000223516,0
ENSG00000223517,0
ENSG00000223518,3
ENSG00000223519,73
ENSG00000223522,11
ENSG00000223523,1140
ENSG00000223525,1
ENSG00000223528,7
ENSG00000223529,28
ENSG00000223530,0
ENSG00000223534,3
ENSG00000223535,0
ENSG00000223536,1
ENSG00000223537,3
ENSG00000223538,0
ENSG00000223539,0
ENSG00000223540,0
ENSG00000223542,1
ENSG00000223543,0
ENSG00000223544,0
ENSG00000223546,191
ENSG00000223547,1851
ENSG00000223548,0
ENSG00000223549,15
ENSG00000223550,0
ENSG00000223551,14
ENSG00000223552,28
ENSG00000223553,3
ENSG00000223554,0
ENSG00000223555,0
ENSG00000223558,21
ENSG00000223559,47
ENSG00000223561,3
ENSG00000223562,0
ENSG00000223563,1
ENSG00000223564,7
ENSG00000223565,0
ENSG00000223566,11
ENSG00000223568,0
ENSG00000223569,0
ENSG00000223570,1
ENSG00000223571,17
ENSG00000223572,229
ENSG00000223573,268
ENSG00000223574,0
ENSG00000223575,0
ENSG00000223576,3
ENSG00000223581,0
ENSG00000223583,3
ENSG00000223584,2
ENSG00000223586,1
ENSG00000223587,0
ENSG00000223589,0
ENSG00000223591,0
ENSG00000223592,1
ENSG00000223593,0
ENSG00000223595,0
ENSG00000223597,0
ENSG00000223598,0
ENSG00000223599,5
ENSG00000223600,0
ENSG00000223601,5
ENSG00000223602,0
ENSG00000223603,0
ENSG00000223604,0
ENSG00000223605,0
ENSG00000223608,0
ENSG00000223609,1
ENSG00000223611,1
ENSG00000223612,82
ENSG00000223614,0
ENSG00000223615,0
ENSG00000223617,0
ENSG00000223619,0
ENSG00000223620,0
ENSG00000223621,1
ENSG00000223622,1
ENSG00000223623,0
ENSG00000223624,1
ENSG00000223625,0
ENSG00000223626,0
ENSG00000223628,2
ENSG00000223629,0
ENSG00000223631,0
ENSG00000223633,0
ENSG00000223634,0
ENSG00000223635,4
ENSG00000223636,0
ENSG00000223637,0
ENSG00000223638,0
ENSG00000223640,0
ENSG00000223641,0
ENSG00000223642,1
ENSG00000223643,0
ENSG00000223646,0
ENSG00000223647,1
ENSG00000223648,23
ENSG00000223649,0
ENSG00000223650,1
ENSG00000223651,1
ENSG00000223652,28
ENSG00000223653,6
ENSG00000223655,0
ENSG00000223656,7
ENSG00000223657,2
ENSG00000223658,327
ENSG00000223659,0
ENSG00000223660,0
ENSG00000223662,1
ENSG00000223663,5
ENSG00000223665,0
ENSG00000223668,10
ENSG00000223669,0
ENSG00000223671,0
ENSG00000223672,0
ENSG00000223675,0
ENSG00000223676,0
ENSG00000223677,0
ENSG00000223678,2
ENSG00000223679,0
ENSG00000223683,6
ENSG00000223684,6
ENSG00000223685,22
ENSG00000223688,0
ENSG00000223691,0
ENSG00000223692,2
ENSG00000223694,0
ENSG00000223695,5
ENSG00000223697,31
ENSG00000223698,0
ENSG00000223700,1
ENSG00000223701,3
ENSG00000223702,0
ENSG00000223703,1
ENSG00000223704,19
ENSG00000223705,359
ENSG00000223707,1
ENSG00000223709,0
ENSG00000223710,0
ENSG00000223711,10
ENSG00000223714,6
ENSG00000223715,87
ENSG00000223716,0
ENSG00000223717,0
ENSG00000223718,0
ENSG00000223719,0
ENSG00000223720,0
ENSG00000223721,3
ENSG00000223722,6
ENSG00000223723,6
ENSG00000223724,0
ENSG00000223725,2
ENSG00000223726,1
ENSG00000223727,4
ENSG00000223728,0
ENSG00000223729,0
ENSG00000223730,9
ENSG00000223731,5
ENSG00000223732,0
ENSG00000223733,0
ENSG00000223734,3
ENSG00000223735,1
ENSG00000223738,0
ENSG00000223739,0
ENSG00000223740,0
ENSG00000223741,0
ENSG00000223742,0
ENSG00000223744,0
ENSG00000223745,404
ENSG00000223746,0
ENSG00000223749,61
ENSG00000223750,1
ENSG00000223751,0
ENSG00000223753,0
ENSG00000223754,1
ENSG00000223756,32
ENSG00000223760,10
ENSG00000223761,0
ENSG00000223764,64
ENSG00000223765,0
ENSG00000223768,582
ENSG00000223770,1
ENSG00000223772,0
ENSG00000223773,147
ENSG00000223774,2
ENSG00000223776,65
ENSG00000223777,0
ENSG00000223779,11
ENSG00000223782,0
ENSG00000223783,2
ENSG00000223784,0
ENSG00000223786,0
ENSG00000223787,1
ENSG00000223788,3
ENSG00000223791,0
ENSG00000223794,0
ENSG00000223795,0
ENSG00000223797,92
ENSG00000223799,56
ENSG00000223800,0
ENSG00000223802,16
ENSG00000223803,19
ENSG00000223804,287
ENSG00000223806,1
ENSG00000223807,0
ENSG00000223808,60
ENSG00000223809,0
ENSG00000223810,0
ENSG00000223811,0
ENSG00000223812,0
ENSG00000223813,129
ENSG00000223814,0
ENSG00000223815,0
ENSG00000223816,0
ENSG00000223817,0
ENSG00000223819,0
ENSG00000223820,47
ENSG00000223821,6
ENSG00000223822,9
ENSG00000223823,13
ENSG00000223824,0
ENSG00000223825,109
ENSG00000223826,0
ENSG00000223828,0
ENSG00000223829,1
ENSG00000223831,0
ENSG00000223834,5
ENSG00000223836,0
ENSG00000223837,8
ENSG00000223838,0
ENSG00000223839,1
ENSG00000223841,0
ENSG00000223842,5
ENSG00000223843,21
ENSG00000223845,0
ENSG00000223847,0
ENSG00000223849,1
ENSG00000223850,0
ENSG00000223855,3
ENSG00000223856,0
ENSG00000223859,0
ENSG00000223861,14
ENSG00000223863,1
ENSG00000223864,3
ENSG00000223865,3737
ENSG00000223866,0
ENSG00000223867,0
ENSG00000223869,0
ENSG00000223870,0
ENSG00000223872,0
ENSG00000223873,0
ENSG00000223874,0
ENSG00000223875,1
ENSG00000223876,3
ENSG00000223877,0
ENSG00000223878,26
ENSG00000223880,0
ENSG00000223881,1
ENSG00000223882,3
ENSG00000223883,2
ENSG00000223884,4
ENSG00000223885,0
ENSG00000223886,20
ENSG00000223889,0
ENSG00000223890,2
ENSG00000223891,1063
ENSG00000223893,0
ENSG00000223896,0
ENSG00000223897,0
ENSG00000223899,5
ENSG00000223901,12
ENSG00000223903,0
ENSG00000223904,0
ENSG00000223905,0
ENSG00000223906,0
ENSG00000223907,16
ENSG00000223908,1
ENSG00000223910,1
ENSG00000223911,0
ENSG00000223912,0
ENSG00000223914,0
ENSG00000223915,0
ENSG00000223916,2
ENSG00000223917,0
ENSG00000223918,0
ENSG00000223920,1
ENSG00000223921,0
ENSG00000223922,7
ENSG00000223923,19
ENSG00000223928,0
ENSG00000223929,0
ENSG00000223930,1
ENSG00000223931,0
ENSG00000223935,10
ENSG00000223940,15
ENSG00000223941,0
ENSG00000223942,0
ENSG00000223944,0
ENSG00000223945,14
ENSG00000223946,0
ENSG00000223947,8
ENSG00000223948,0
ENSG00000223949,1
ENSG00000223951,1
ENSG00000223953,0
ENSG00000223955,0
ENSG00000223956,11
ENSG00000223958,0
ENSG00000223959,1433
ENSG00000223960,1950
ENSG00000223962,1
ENSG00000223963,4
ENSG00000223965,0
ENSG00000223966,0
ENSG00000223967,0
ENSG00000223968,0
ENSG00000223969,124
ENSG00000223970,1
ENSG00000223972,0
ENSG00000223973,0
ENSG00000223974,1
ENSG00000223975,0
ENSG00000223976,0
ENSG00000223977,0
ENSG00000223978,0
ENSG00000223979,13
ENSG00000223982,0
ENSG00000223984,4
ENSG00000223985,0
ENSG00000223986,0
ENSG00000223987,0
ENSG00000223989,0
ENSG00000223991,1
ENSG00000223993,0
ENSG00000223995,0
ENSG00000223997,0
ENSG00000223999,0
ENSG00000224000,0
ENSG00000224001,0
ENSG00000224003,13
ENSG00000224004,2
ENSG00000224007,0
ENSG00000224008,0
ENSG00000224011,0
ENSG00000224012,0
ENSG00000224014,28
ENSG00000224015,0
ENSG00000224016,23
ENSG00000224017,2
ENSG00000224018,0
ENSG00000224019,2
ENSG00000224020,20
ENSG00000224023,106
ENSG00000224025,0
ENSG00000224027,0
ENSG00000224028,0
ENSG00000224029,0
ENSG00000224031,2
ENSG00000224032,370
ENSG00000224033,0
ENSG00000224034,5
ENSG00000224035,0
ENSG00000224038,0
ENSG00000224039,0
ENSG00000224040,21
ENSG00000224041,3
ENSG00000224042,0
ENSG00000224043,165
ENSG00000224045,0
ENSG00000224046,42
ENSG00000224048,0
ENSG00000224049,2
ENSG00000224050,0
ENSG00000224051,1906
ENSG00000224054,0
ENSG00000224055,0
ENSG00000224057,2
ENSG00000224058,0
ENSG00000224059,0
ENSG00000224060,0
ENSG00000224061,0
ENSG00000224062,0
ENSG00000224063,5
ENSG00000224064,7
ENSG00000224065,0
ENSG00000224066,27
ENSG00000224067,1
ENSG00000224069,0
ENSG00000224070,0
ENSG00000224071,0
ENSG00000224072,7
ENSG00000224074,1
ENSG00000224075,0
ENSG00000224076,0
ENSG00000224077,0
ENSG00000224078,3223
ENSG00000224079,2
ENSG00000224080,50
ENSG00000224081,116
ENSG00000224082,1
ENSG00000224083,6
ENSG00000224085,0
ENSG00000224086,184
ENSG00000224087,4
ENSG00000224089,0
ENSG00000224090,36
ENSG00000224091,0
ENSG00000224092,0
ENSG00000224093,35
ENSG00000224094,17
ENSG00000224095,0
ENSG00000224097,28
ENSG00000224099,1
ENSG00000224100,1
ENSG00000224101,0
ENSG00000224104,0
ENSG00000224106,0
ENSG00000224107,3
ENSG00000224109,0
ENSG00000224110,0
ENSG00000224114,6
ENSG00000224116,28
ENSG00000224117,1
ENSG00000224121,0
ENSG00000224122,0
ENSG00000224124,0
ENSG00000224126,3
ENSG00000224127,0
ENSG00000224128,0
ENSG00000224129,0
ENSG00000224132,2
ENSG00000224134,0
ENSG00000224136,0
ENSG00000224137,16
ENSG00000224138,41
ENSG00000224141,28
ENSG00000224142,0
ENSG00000224144,1
ENSG00000224149,0
ENSG00000224151,0
ENSG00000224152,216
ENSG00000224153,3
ENSG00000224155,0
ENSG00000224157,1
ENSG00000224159,1
ENSG00000224160,0
ENSG00000224161,0
ENSG00000224162,0
ENSG00000224163,0
ENSG00000224164,5
ENSG00000224165,87
ENSG00000224166,0
ENSG00000224167,1
ENSG00000224169,0
ENSG00000224172,21
ENSG00000224173,0
ENSG00000224174,2
ENSG00000224177,2
ENSG00000224183,11
ENSG00000224184,160
ENSG00000224185,1
ENSG00000224186,156
ENSG00000224187,1
ENSG00000224188,0
ENSG00000224189,1139
ENSG00000224190,0
ENSG00000224192,0
ENSG00000224194,0
ENSG00000224195,16
ENSG00000224196,0
ENSG00000224198,0
ENSG00000224203,1
ENSG00000224204,0
ENSG00000224205,1
ENSG00000224207,1
ENSG00000224208,7
ENSG00000224209,85
ENSG00000224210,0
ENSG00000224215,2
ENSG00000224216,5
ENSG00000224217,0
ENSG00000224218,2
ENSG00000224219,0
ENSG00000224220,2
ENSG00000224221,0
ENSG00000224222,5
ENSG00000224223,0
ENSG00000224224,1
ENSG00000224227,1
ENSG00000224228,0
ENSG00000224231,0
ENSG00000224232,4
ENSG00000224233,0
ENSG00000224235,0
ENSG00000224236,0
ENSG00000224237,59
ENSG00000224238,110
ENSG00000224239,2
ENSG00000224240,0
ENSG00000224243,0
ENSG00000224244,65
ENSG00000224245,1
ENSG00000224247,0
ENSG00000224250,0
ENSG00000224251,0
ENSG00000224252,0
ENSG00000224254,0
ENSG00000224255,4
ENSG00000224256,1
ENSG00000224257,0
ENSG00000224259,17
ENSG00000224260,96
ENSG00000224261,10
ENSG00000224263,0
ENSG00000224265,5
ENSG00000224267,0
ENSG00000224269,1
ENSG00000224271,71
ENSG00000224272,28
ENSG00000224273,3
ENSG00000224274,0
ENSG00000224276,4
ENSG00000224277,0
ENSG00000224278,0
ENSG00000224279,0
ENSG00000224280,5
ENSG00000224281,261
ENSG00000224282,2
ENSG00000224286,5
ENSG00000224287,144
ENSG00000224288,0
ENSG00000224289,0
ENSG00000224291,0
ENSG00000224292,3
ENSG00000224294,2
ENSG00000224295,89
ENSG00000224296,0
ENSG00000224297,0
ENSG00000224299,0
ENSG00000224300,0
ENSG00000224301,0
ENSG00000224302,2
ENSG00000224307,16
ENSG00000224308,0
ENSG00000224309,2
ENSG00000224310,0
ENSG00000224311,0
ENSG00000224312,0
ENSG00000224314,0
ENSG00000224315,1
ENSG00000224316,21
ENSG00000224318,0
ENSG00000224321,4
ENSG00000224322,0
ENSG00000224323,1
ENSG00000224324,2
ENSG00000224326,0
ENSG00000224328,0
ENSG00000224329,0
ENSG00000224330,0
ENSG00000224331,6
ENSG00000224333,1
ENSG00000224334,5
ENSG00000224335,0
ENSG00000224336,0
ENSG00000224337,0
ENSG00000224338,0
ENSG00000224339,0
ENSG00000224340,3
ENSG00000224341,0
ENSG00000224342,1
ENSG00000224344,0
ENSG00000224346,0
ENSG00000224347,0
ENSG00000224348,0
ENSG00000224349,1
ENSG00000224351,0
ENSG00000224352,0
ENSG00000224353,0
ENSG00000224354,0
ENSG00000224356,24
ENSG00000224357,0
ENSG00000224358,64
ENSG00000224359,0
ENSG00000224361,0
ENSG00000224363,0
ENSG00000224365,0
ENSG00000224366,0
ENSG00000224367,11
ENSG00000224368,0
ENSG00000224370,0
ENSG00000224371,0
ENSG00000224372,0
ENSG00000224373,71
ENSG00000224374,2
ENSG00000224375,0
ENSG00000224376,214
ENSG00000224382,0
ENSG00000224383,179
ENSG00000224384,0
ENSG00000224387,2
ENSG00000224388,0
ENSG00000224389,5376
ENSG00000224391,1
ENSG00000224394,0
ENSG00000224396,0
ENSG00000224397,180
ENSG00000224400,0
ENSG00000224401,7
ENSG00000224402,0
ENSG00000224403,2
ENSG00000224404,0
ENSG00000224405,0
ENSG00000224406,1
ENSG00000224407,0
ENSG00000224408,0
ENSG00000224409,1
ENSG00000224410,0
ENSG00000224411,37
ENSG00000224412,0
ENSG00000224413,5
ENSG00000224414,0
ENSG00000224415,10
ENSG00000224416,0
ENSG00000224417,0
ENSG00000224418,15
ENSG00000224419,1
ENSG00000224420,26
ENSG00000224421,0
ENSG00000224424,113
ENSG00000224425,1
ENSG00000224426,6
ENSG00000224427,1
ENSG00000224429,47
ENSG00000224430,1
ENSG00000224431,25
ENSG00000224435,0
ENSG00000224436,0
ENSG00000224437,1
ENSG00000224438,0
ENSG00000224439,0
ENSG00000224440,0
ENSG00000224441,5
ENSG00000224442,0
ENSG00000224443,1
ENSG00000224445,0
ENSG00000224447,0
ENSG00000224448,5
ENSG00000224451,1
ENSG00000224452,12
ENSG00000224458,3
ENSG00000224459,2
ENSG00000224460,5
ENSG00000224462,0
ENSG00000224463,1
ENSG00000224464,3
ENSG00000224465,0
ENSG00000224466,0
ENSG00000224467,0
ENSG00000224468,5
ENSG00000224469,0
ENSG00000224470,7481
ENSG00000224471,0
ENSG00000224473,1
ENSG00000224475,1
ENSG00000224476,0
ENSG00000224477,0
ENSG00000224478,1
ENSG00000224479,7
ENSG00000224481,2
ENSG00000224482,0
ENSG00000224484,0
ENSG00000224485,0
ENSG00000224486,0
ENSG00000224488,0
ENSG00000224490,5
ENSG00000224493,0
ENSG00000224494,1
ENSG00000224497,0
ENSG00000224498,0
ENSG00000224500,0
ENSG00000224504,0
ENSG00000224505,8
ENSG00000224506,0
ENSG00000224509,0
ENSG00000224510,0
ENSG00000224511,5
ENSG00000224513,3
ENSG00000224514,0
ENSG00000224515,0
ENSG00000224516,0
ENSG00000224517,0
ENSG00000224518,0
ENSG00000224519,0
ENSG00000224520,74
ENSG00000224521,0
ENSG00000224523,1
ENSG00000224524,0
ENSG00000224525,3
ENSG00000224529,0
ENSG00000224530,0
ENSG00000224531,2269
ENSG00000224532,0
ENSG00000224533,7
ENSG00000224535,10
ENSG00000224536,56
ENSG00000224537,0
ENSG00000224539,0
ENSG00000224540,0
ENSG00000224541,0
ENSG00000224543,32
ENSG00000224545,0
ENSG00000224546,63
ENSG00000224547,0
ENSG00000224548,0
ENSG00000224549,0
ENSG00000224550,6
ENSG00000224551,0
ENSG00000224553,0
ENSG00000224555,2
ENSG00000224556,0
ENSG00000224557,32
ENSG00000224559,1148
ENSG00000224560,0
ENSG00000224563,0
ENSG00000224565,4
ENSG00000224566,1
ENSG00000224567,0
ENSG00000224568,2
ENSG00000224569,0
ENSG00000224570,0
ENSG00000224571,0
ENSG00000224573,0
ENSG00000224574,0
ENSG00000224577,52
ENSG00000224578,213
ENSG00000224579,0
ENSG00000224582,0
ENSG00000224583,0
ENSG00000224584,0
ENSG00000224585,2
ENSG00000224586,0
ENSG00000224589,0
ENSG00000224590,0
ENSG00000224592,2
ENSG00000224593,0
ENSG00000224594,8
ENSG00000224595,0
ENSG00000224596,76
ENSG00000224597,1383
ENSG00000224598,0
ENSG00000224599,0
ENSG00000224600,0
ENSG00000224602,0
ENSG00000224603,0
ENSG00000224604,45
ENSG00000224605,0
ENSG00000224606,0
ENSG00000224607,1
ENSG00000224609,7
ENSG00000224610,0
ENSG00000224611,7
ENSG00000224612,0
ENSG00000224613,1
ENSG00000224614,68
ENSG00000224616,37
ENSG00000224617,0
ENSG00000224618,0
ENSG00000224620,0
ENSG00000224621,2
ENSG00000224622,0
ENSG00000224625,0
ENSG00000224626,0
ENSG00000224627,0
ENSG00000224628,0
ENSG00000224629,12
ENSG00000224630,0
ENSG00000224631,70
ENSG00000224632,0
ENSG00000224634,0
ENSG00000224635,40
ENSG00000224637,2
ENSG00000224638,0
ENSG00000224640,0
ENSG00000224643,0
ENSG00000224644,2
ENSG00000224645,0
ENSG00000224646,6
ENSG00000224647,2
ENSG00000224648,0
ENSG00000224649,1
ENSG00000224650,82
ENSG00000224652,161
ENSG00000224653,0
ENSG00000224655,0
ENSG00000224656,0
ENSG00000224657,0
ENSG00000224658,0
ENSG00000224659,0
ENSG00000224660,721
ENSG00000224661,0
ENSG00000224662,0
ENSG00000224664,0
ENSG00000224666,6
ENSG00000224667,0
ENSG00000224668,38
ENSG00000224669,2
ENSG00000224670,0
ENSG00000224671,3
ENSG00000224672,0
ENSG00000224674,0
ENSG00000224675,5
ENSG00000224677,1
ENSG00000224678,1
ENSG00000224679,16
ENSG00000224680,41
ENSG00000224681,0
ENSG00000224682,8
ENSG00000224683,0
ENSG00000224685,0
ENSG00000224686,0
ENSG00000224687,50
ENSG00000224688,0
ENSG00000224689,55
ENSG00000224690,4
ENSG00000224691,0
ENSG00000224692,0
ENSG00000224695,0
ENSG00000224697,0
ENSG00000224698,14
ENSG00000224699,114
ENSG00000224700,0
ENSG00000224701,0
ENSG00000224702,0
ENSG00000224706,0
ENSG00000224707,1
ENSG00000224709,1
ENSG00000224710,0
ENSG00000224711,0
ENSG00000224712,2
ENSG00000224713,32
ENSG00000224714,2
ENSG00000224715,24
ENSG00000224717,2
ENSG00000224718,0
ENSG00000224719,0
ENSG00000224721,1
ENSG00000224722,3
ENSG00000224723,0
ENSG00000224725,0
ENSG00000224727,3
ENSG00000224728,16
ENSG00000224729,10
ENSG00000224730,0
ENSG00000224731,0
ENSG00000224732,0
ENSG00000224733,0
ENSG00000224735,0
ENSG00000224738,53
ENSG00000224739,0
ENSG00000224743,2
ENSG00000224745,10
ENSG00000224746,12
ENSG00000224747,1
ENSG00000224750,2
ENSG00000224751,1
ENSG00000224752,3
ENSG00000224755,0
ENSG00000224758,2
ENSG00000224760,0
ENSG00000224761,0
ENSG00000224762,0
ENSG00000224763,36
ENSG00000224764,3
ENSG00000224765,0
ENSG00000224769,3389
ENSG00000224771,0
ENSG00000224773,1
ENSG00000224775,1
ENSG00000224776,0
ENSG00000224777,0
ENSG00000224778,7
ENSG00000224781,2
ENSG00000224783,0
ENSG00000224784,1
ENSG00000224785,0
ENSG00000224786,24
ENSG00000224788,0
ENSG00000224789,0
ENSG00000224790,24
ENSG00000224791,2
ENSG00000224792,0
ENSG00000224794,1
ENSG00000224795,0
ENSG00000224796,1
ENSG00000224797,3
ENSG00000224799,3
ENSG00000224800,5
ENSG00000224802,0
ENSG00000224805,55
ENSG00000224806,0
ENSG00000224807,1
ENSG00000224808,0
ENSG00000224809,0
ENSG00000224810,360
ENSG00000224812,8
ENSG00000224813,0
ENSG00000224814,0
ENSG00000224815,0
ENSG00000224816,0
ENSG00000224817,0
ENSG00000224818,0
ENSG00000224819,1
ENSG00000224820,2
ENSG00000224821,5
ENSG00000224822,4
ENSG00000224825,0
ENSG00000224826,1
ENSG00000224827,0
ENSG00000224829,0
ENSG00000224830,0
ENSG00000224831,56
ENSG00000224832,0
ENSG00000224834,1
ENSG00000224836,0
ENSG00000224837,3
ENSG00000224839,1
ENSG00000224842,112
ENSG00000224843,44
ENSG00000224844,0
ENSG00000224846,7
ENSG00000224848,48
ENSG00000224849,2
ENSG00000224850,0
ENSG00000224851,0
ENSG00000224852,0
ENSG00000224853,0
ENSG00000224854,0
ENSG00000224855,9
ENSG00000224856,2
ENSG00000224857,7
ENSG00000224858,7
ENSG00000224860,0
ENSG00000224861,43
ENSG00000224863,10
ENSG00000224864,0
ENSG00000224865,1
ENSG00000224866,0
ENSG00000224869,0
ENSG00000224870,1227
ENSG00000224871,2
ENSG00000224873,0
ENSG00000224875,7
ENSG00000224876,0
ENSG00000224877,829
ENSG00000224879,0
ENSG00000224880,0
ENSG00000224881,0
ENSG00000224883,2
ENSG00000224884,1
ENSG00000224885,26
ENSG00000224886,0
ENSG00000224887,0
ENSG00000224888,43
ENSG00000224891,7
ENSG00000224892,48
ENSG00000224893,0
ENSG00000224895,1
ENSG00000224896,0
ENSG00000224897,421
ENSG00000224899,81
ENSG00000224901,0
ENSG00000224902,0
ENSG00000224903,36
ENSG00000224904,0
ENSG00000224905,93
ENSG00000224906,6
ENSG00000224907,0
ENSG00000224908,0
ENSG00000224910,0
ENSG00000224911,0
ENSG00000224914,331
ENSG00000224916,7
ENSG00000224917,0
ENSG00000224918,0
ENSG00000224919,0
ENSG00000224920,11
ENSG00000224922,0
ENSG00000224924,0
ENSG00000224927,197
ENSG00000224928,0
ENSG00000224931,0
ENSG00000224932,0
ENSG00000224933,0
ENSG00000224934,73
ENSG00000224935,0
ENSG00000224936,1
ENSG00000224939,6
ENSG00000224940,43
ENSG00000224942,0
ENSG00000224943,2
ENSG00000224944,0
ENSG00000224945,42
ENSG00000224946,0
ENSG00000224947,0
ENSG00000224948,0
ENSG00000224949,0
ENSG00000224950,18
ENSG00000224953,0
ENSG00000224955,0
ENSG00000224956,16
ENSG00000224957,4
ENSG00000224958,0
