Gene stable ID,c118b9c9-9a9e-43dc-bdf6-cce1d9f8ff74
ENSG00000220986,0
ENSG00000220987,0
ENSG00000220988,0
ENSG00000220989,0
ENSG00000220990,0
ENSG00000220992,0
ENSG00000220993,0
ENSG00000220996,0
ENSG00000220997,0
ENSG00000220999,1
ENSG00000221000,0
ENSG00000221002,0
ENSG00000221003,0
ENSG00000221005,0
ENSG00000221007,0
ENSG00000221008,0
ENSG00000221010,0
ENSG00000221015,0
ENSG00000221016,0
ENSG00000221017,0
ENSG00000221018,0
ENSG00000221019,0
ENSG00000221020,0
ENSG00000221021,0
ENSG00000221023,0
ENSG00000221025,0
ENSG00000221026,0
ENSG00000221028,0
ENSG00000221029,0
ENSG00000221030,0
ENSG00000221031,0
ENSG00000221032,0
ENSG00000221033,0
ENSG00000221036,0
ENSG00000221038,0
ENSG00000221039,0
ENSG00000221040,0
ENSG00000221041,0
ENSG00000221042,0
ENSG00000221043,0
ENSG00000221044,9
ENSG00000221046,1
ENSG00000221048,0
ENSG00000221050,0
ENSG00000221051,2
ENSG00000221052,0
ENSG00000221053,0
ENSG00000221055,4
ENSG00000221058,0
ENSG00000221059,0
ENSG00000221060,0
ENSG00000221062,0
ENSG00000221063,2
ENSG00000221065,0
ENSG00000221066,1
ENSG00000221069,0
ENSG00000221070,0
ENSG00000221072,0
ENSG00000221073,0
ENSG00000221074,0
ENSG00000221075,0
ENSG00000221077,0
ENSG00000221079,0
ENSG00000221081,0
ENSG00000221082,0
ENSG00000221083,1
ENSG00000221084,0
ENSG00000221085,0
ENSG00000221087,0
ENSG00000221091,0
ENSG00000221093,0
ENSG00000221094,0
ENSG00000221095,0
ENSG00000221100,1
ENSG00000221102,0
ENSG00000221104,1
ENSG00000221105,0
ENSG00000221108,0
ENSG00000221110,0
ENSG00000221111,0
ENSG00000221112,0
ENSG00000221113,0
ENSG00000221114,0
ENSG00000221116,0
ENSG00000221118,0
ENSG00000221120,0
ENSG00000221121,1
ENSG00000221123,0
ENSG00000221125,0
ENSG00000221126,0
ENSG00000221128,0
ENSG00000221130,0
ENSG00000221131,0
ENSG00000221132,0
ENSG00000221134,0
ENSG00000221135,1
ENSG00000221137,0
ENSG00000221139,0
ENSG00000221141,0
ENSG00000221142,0
ENSG00000221148,0
ENSG00000221156,0
ENSG00000221157,0
ENSG00000221160,0
ENSG00000221163,0
ENSG00000221164,16
ENSG00000221165,0
ENSG00000221169,0
ENSG00000221170,0
ENSG00000221172,0
ENSG00000221173,1
ENSG00000221174,0
ENSG00000221175,0
ENSG00000221176,0
ENSG00000221178,0
ENSG00000221179,0
ENSG00000221183,0
ENSG00000221184,29
ENSG00000221185,0
ENSG00000221186,0
ENSG00000221187,0
ENSG00000221189,0
ENSG00000221190,0
ENSG00000221192,0
ENSG00000221198,0
ENSG00000221199,0
ENSG00000221200,0
ENSG00000221201,0
ENSG00000221203,0
ENSG00000221204,0
ENSG00000221206,0
ENSG00000221210,0
ENSG00000221211,1
ENSG00000221214,0
ENSG00000221216,1
ENSG00000221217,0
ENSG00000221220,0
ENSG00000221221,0
ENSG00000221222,0
ENSG00000221225,0
ENSG00000221227,0
ENSG00000221230,1
ENSG00000221232,0
ENSG00000221233,2
ENSG00000221234,0
ENSG00000221235,0
ENSG00000221236,0
ENSG00000221237,0
ENSG00000221238,0
ENSG00000221240,0
ENSG00000221241,1
ENSG00000221245,1
ENSG00000221246,5
ENSG00000221247,0
ENSG00000221249,0
ENSG00000221250,0
ENSG00000221251,0
ENSG00000221254,0
ENSG00000221255,0
ENSG00000221257,0
ENSG00000221258,0
ENSG00000221259,0
ENSG00000221260,0
ENSG00000221261,1
ENSG00000221262,0
ENSG00000221263,0
ENSG00000221264,0
ENSG00000221265,0
ENSG00000221266,0
ENSG00000221267,0
ENSG00000221269,0
ENSG00000221272,0
ENSG00000221273,0
ENSG00000221275,0
ENSG00000221278,0
ENSG00000221280,2
ENSG00000221286,0
ENSG00000221287,0
ENSG00000221288,0
ENSG00000221289,0
ENSG00000221290,0
ENSG00000221291,0
ENSG00000221293,0
ENSG00000221294,0
ENSG00000221296,0
ENSG00000221297,0
ENSG00000221299,5
ENSG00000221300,0
ENSG00000221301,0
ENSG00000221302,0
ENSG00000221303,0
ENSG00000221304,0
ENSG00000221305,0
ENSG00000221309,0
ENSG00000221310,0
ENSG00000221312,0
ENSG00000221313,0
ENSG00000221314,0
ENSG00000221316,0
ENSG00000221317,0
ENSG00000221318,0
ENSG00000221319,2
ENSG00000221320,0
ENSG00000221321,0
ENSG00000221322,0
ENSG00000221323,0
ENSG00000221324,0
ENSG00000221325,0
ENSG00000221326,0
ENSG00000221328,0
ENSG00000221330,0
ENSG00000221331,0
ENSG00000221332,0
ENSG00000221333,0
ENSG00000221334,0
ENSG00000221335,0
ENSG00000221336,0
ENSG00000221337,0
ENSG00000221338,15
ENSG00000221340,2
ENSG00000221344,0
ENSG00000221345,0
ENSG00000221346,0
ENSG00000221347,0
ENSG00000221348,0
ENSG00000221351,0
ENSG00000221352,0
ENSG00000221354,0
ENSG00000221355,0
ENSG00000221356,0
ENSG00000221357,0
ENSG00000221358,0
ENSG00000221359,0
ENSG00000221362,0
ENSG00000221363,0
ENSG00000221365,0
ENSG00000221366,0
ENSG00000221369,0
ENSG00000221371,0
ENSG00000221372,0
ENSG00000221373,0
ENSG00000221374,0
ENSG00000221375,0
ENSG00000221376,0
ENSG00000221377,0
ENSG00000221378,0
ENSG00000221379,0
ENSG00000221380,0
ENSG00000221381,0
ENSG00000221382,0
ENSG00000221383,0
ENSG00000221384,0
ENSG00000221385,0
ENSG00000221386,0
ENSG00000221387,0
ENSG00000221388,0
ENSG00000221389,0
ENSG00000221390,0
ENSG00000221392,0
ENSG00000221393,0
ENSG00000221394,0
ENSG00000221395,0
ENSG00000221398,0
ENSG00000221400,0
ENSG00000221401,0
ENSG00000221402,0
ENSG00000221403,0
ENSG00000221405,0
ENSG00000221406,1
ENSG00000221407,0
ENSG00000221409,0
ENSG00000221410,0
ENSG00000221411,0
ENSG00000221412,0
ENSG00000221413,0
ENSG00000221415,0
ENSG00000221416,0
ENSG00000221417,0
ENSG00000221418,0
ENSG00000221419,0
ENSG00000221420,0
ENSG00000221421,0
ENSG00000221424,1
ENSG00000221425,0
ENSG00000221427,0
ENSG00000221428,0
ENSG00000221429,0
ENSG00000221430,0
ENSG00000221431,0
ENSG00000221432,0
ENSG00000221436,0
ENSG00000221437,0
ENSG00000221438,0
ENSG00000221439,0
ENSG00000221440,0
ENSG00000221442,0
ENSG00000221443,0
ENSG00000221444,0
ENSG00000221445,0
ENSG00000221446,0
ENSG00000221447,0
ENSG00000221448,0
ENSG00000221449,0
ENSG00000221450,0
ENSG00000221451,0
ENSG00000221454,0
ENSG00000221455,0
ENSG00000221456,0
ENSG00000221457,0
ENSG00000221458,0
ENSG00000221459,0
ENSG00000221461,0
ENSG00000221463,0
ENSG00000221464,0
ENSG00000221466,0
ENSG00000221467,0
ENSG00000221468,0
ENSG00000221469,0
ENSG00000221470,0
ENSG00000221471,0
ENSG00000221473,0
ENSG00000221474,0
ENSG00000221475,0
ENSG00000221476,0
ENSG00000221477,0
ENSG00000221479,0
ENSG00000221486,1
ENSG00000221487,3
ENSG00000221488,0
ENSG00000221489,0
ENSG00000221491,1
ENSG00000221492,0
ENSG00000221493,0
ENSG00000221494,0
ENSG00000221495,0
ENSG00000221496,0
ENSG00000221497,0
ENSG00000221498,0
ENSG00000221499,0
ENSG00000221500,12
ENSG00000221502,1
ENSG00000221504,0
ENSG00000221505,0
ENSG00000221506,0
ENSG00000221507,1
ENSG00000221510,2
ENSG00000221511,0
ENSG00000221514,0
ENSG00000221515,0
ENSG00000221516,0
ENSG00000221518,5
ENSG00000221519,0
ENSG00000221520,2
ENSG00000221521,6
ENSG00000221523,0
ENSG00000221524,0
ENSG00000221525,0
ENSG00000221526,0
ENSG00000221527,0
ENSG00000221528,0
ENSG00000221530,0
ENSG00000221531,0
ENSG00000221533,0
ENSG00000221534,0
ENSG00000221535,0
ENSG00000221536,0
ENSG00000221537,1
ENSG00000221539,22
ENSG00000221540,2
ENSG00000221541,0
ENSG00000221542,0
ENSG00000221545,0
ENSG00000221547,0
ENSG00000221548,0
ENSG00000221550,0
ENSG00000221551,0
ENSG00000221552,0
ENSG00000221553,0
ENSG00000221555,1
ENSG00000221556,0
ENSG00000221558,0
ENSG00000221559,0
ENSG00000221560,0
ENSG00000221562,1
ENSG00000221563,0
ENSG00000221564,0
ENSG00000221565,0
ENSG00000221566,0
ENSG00000221567,0
ENSG00000221568,0
ENSG00000221571,0
ENSG00000221573,1
ENSG00000221574,0
ENSG00000221576,0
ENSG00000221578,0
ENSG00000221579,1
ENSG00000221581,0
ENSG00000221583,0
ENSG00000221585,0
ENSG00000221586,0
ENSG00000221589,0
ENSG00000221590,0
ENSG00000221591,0
ENSG00000221593,0
ENSG00000221594,0
ENSG00000221595,1
ENSG00000221598,10
ENSG00000221599,0
ENSG00000221601,0
ENSG00000221602,0
ENSG00000221603,0
ENSG00000221604,0
ENSG00000221606,0
ENSG00000221607,0
ENSG00000221608,0
ENSG00000221610,0
ENSG00000221611,0
ENSG00000221612,0
ENSG00000221613,0
ENSG00000221614,0
ENSG00000221615,0
ENSG00000221616,0
ENSG00000221617,0
ENSG00000221618,0
ENSG00000221619,0
ENSG00000221621,0
ENSG00000221623,0
ENSG00000221628,0
ENSG00000221629,0
ENSG00000221630,0
ENSG00000221631,0
ENSG00000221633,0
ENSG00000221634,0
ENSG00000221635,0
ENSG00000221637,0
ENSG00000221638,0
ENSG00000221639,3
ENSG00000221641,0
ENSG00000221643,1
ENSG00000221644,0
ENSG00000221649,0
ENSG00000221650,0
ENSG00000221653,0
ENSG00000221654,0
ENSG00000221655,0
ENSG00000221656,0
ENSG00000221657,0
ENSG00000221659,0
ENSG00000221662,0
ENSG00000221664,0
ENSG00000221665,0
ENSG00000221667,0
ENSG00000221669,0
ENSG00000221670,0
ENSG00000221673,0
ENSG00000221676,0
ENSG00000221677,0
ENSG00000221679,0
ENSG00000221680,0
ENSG00000221683,0
ENSG00000221685,0
ENSG00000221686,1
ENSG00000221690,0
ENSG00000221691,0
ENSG00000221693,0
ENSG00000221695,0
ENSG00000221696,0
ENSG00000221697,0
ENSG00000221698,0
ENSG00000221699,0
ENSG00000221701,0
ENSG00000221702,0
ENSG00000221703,0
ENSG00000221704,0
ENSG00000221705,0
ENSG00000221706,0
ENSG00000221707,0
ENSG00000221708,0
ENSG00000221710,0
ENSG00000221711,0
ENSG00000221716,19
ENSG00000221717,0
ENSG00000221719,0
ENSG00000221720,0
ENSG00000221721,0
ENSG00000221723,0
ENSG00000221724,0
ENSG00000221725,0
ENSG00000221726,0
ENSG00000221729,0
ENSG00000221730,2
ENSG00000221731,0
ENSG00000221732,0
ENSG00000221733,0
ENSG00000221736,0
ENSG00000221737,2
ENSG00000221739,0
ENSG00000221740,0
ENSG00000221741,0
ENSG00000221745,0
ENSG00000221746,0
ENSG00000221747,0
ENSG00000221749,0
ENSG00000221750,0
ENSG00000221751,0
ENSG00000221753,0
ENSG00000221754,0
ENSG00000221756,0
ENSG00000221760,0
ENSG00000221762,0
ENSG00000221763,0
ENSG00000221764,0
ENSG00000221766,0
ENSG00000221767,1
ENSG00000221768,0
ENSG00000221770,0
ENSG00000221771,1
ENSG00000221772,0
ENSG00000221774,0
ENSG00000221777,0
ENSG00000221778,0
ENSG00000221781,0
ENSG00000221782,0
ENSG00000221783,0
ENSG00000221785,0
ENSG00000221786,0
ENSG00000221788,0
ENSG00000221789,0
ENSG00000221790,0
ENSG00000221792,0
ENSG00000221793,1
ENSG00000221795,1
ENSG00000221796,0
ENSG00000221798,0
ENSG00000221799,0
ENSG00000221801,0
ENSG00000221803,0
ENSG00000221804,0
ENSG00000221806,0
ENSG00000221807,0
ENSG00000221808,0
ENSG00000221809,0
ENSG00000221813,0
ENSG00000221817,451
ENSG00000221818,174
ENSG00000221819,12
ENSG00000221821,190
ENSG00000221823,2452
ENSG00000221826,0
ENSG00000221829,1207
ENSG00000221836,0
ENSG00000221837,0
ENSG00000221838,1979
ENSG00000221840,0
ENSG00000221843,142
ENSG00000221844,0
ENSG00000221845,3
ENSG00000221849,0
ENSG00000221852,1
ENSG00000221855,0
ENSG00000221857,0
ENSG00000221858,0
ENSG00000221859,0
ENSG00000221864,0
ENSG00000221866,360
ENSG00000221867,0
ENSG00000221869,1549
ENSG00000221870,0
ENSG00000221874,2
ENSG00000221878,0
ENSG00000221879,0
ENSG00000221880,0
ENSG00000221882,1
ENSG00000221883,148
ENSG00000221886,721
ENSG00000221887,4
ENSG00000221888,0
ENSG00000221890,751
ENSG00000221891,0
ENSG00000221900,0
ENSG00000221909,864
ENSG00000221910,0
ENSG00000221914,4288
ENSG00000221916,29
ENSG00000221923,447
ENSG00000221926,694
ENSG00000221930,9
ENSG00000221931,0
ENSG00000221932,0
ENSG00000221933,0
ENSG00000221937,0
ENSG00000221938,0
ENSG00000221944,322
ENSG00000221946,9
ENSG00000221947,19
ENSG00000221949,37
ENSG00000221953,40
ENSG00000221954,0
ENSG00000221955,1308
ENSG00000221957,0
ENSG00000221961,0
ENSG00000221962,0
ENSG00000221963,2960
ENSG00000221968,1062
ENSG00000221970,6
ENSG00000221971,0
ENSG00000221972,18
ENSG00000221977,0
ENSG00000221978,10758
ENSG00000221983,21475
ENSG00000221986,5
ENSG00000221988,528
ENSG00000221989,0
ENSG00000221990,190
ENSG00000221994,327
ENSG00000221995,193
ENSG00000221996,0
ENSG00000222000,0
ENSG00000222001,0
ENSG00000222004,1
ENSG00000222005,11
ENSG00000222007,0
ENSG00000222009,342
ENSG00000222011,372
ENSG00000222012,8
ENSG00000222014,480
ENSG00000222017,5
ENSG00000222018,0
ENSG00000222019,80
ENSG00000222020,25
ENSG00000222022,1
ENSG00000222024,0
ENSG00000222028,0
ENSG00000222030,0
ENSG00000222031,0
ENSG00000222032,5
ENSG00000222033,79
ENSG00000222035,7
ENSG00000222036,0
ENSG00000222037,3
ENSG00000222038,2
ENSG00000222041,526
ENSG00000222042,0
ENSG00000222043,7
ENSG00000222044,2
ENSG00000222046,28
ENSG00000222047,55
ENSG00000222051,2
ENSG00000222054,0
ENSG00000222055,0
ENSG00000222057,2
ENSG00000222064,0
ENSG00000222066,0
ENSG00000222067,0
ENSG00000222068,0
ENSG00000222069,0
ENSG00000222070,0
ENSG00000222071,0
ENSG00000222072,0
ENSG00000222076,0
ENSG00000222078,0
ENSG00000222080,0
ENSG00000222084,0
ENSG00000222085,0
ENSG00000222086,0
ENSG00000222087,0
ENSG00000222092,0
ENSG00000222094,0
ENSG00000222095,2
ENSG00000222096,0
ENSG00000222099,0
ENSG00000222101,0
ENSG00000222102,0
ENSG00000222107,0
ENSG00000222108,5
ENSG00000222109,0
ENSG00000222111,0
ENSG00000222112,11
ENSG00000222114,0
ENSG00000222117,0
ENSG00000222118,0
ENSG00000222120,0
ENSG00000222121,0
ENSG00000222122,0
ENSG00000222123,0
ENSG00000222126,0
ENSG00000222129,0
ENSG00000222133,0
ENSG00000222139,0
ENSG00000222145,2
ENSG00000222146,0
ENSG00000222148,0
ENSG00000222150,0
ENSG00000222154,0
ENSG00000222158,0
ENSG00000222160,0
ENSG00000222161,0
ENSG00000222162,1
ENSG00000222164,0
ENSG00000222169,0
ENSG00000222170,0
ENSG00000222174,0
ENSG00000222177,0
ENSG00000222178,0
ENSG00000222179,4
ENSG00000222182,0
ENSG00000222185,0
ENSG00000222196,0
ENSG00000222197,0
ENSG00000222202,0
ENSG00000222205,0
ENSG00000222206,0
ENSG00000222207,0
ENSG00000222208,0
ENSG00000222209,0
ENSG00000222210,0
ENSG00000222213,1
ENSG00000222219,0
ENSG00000222220,0
ENSG00000222222,0
ENSG00000222224,0
ENSG00000222225,0
ENSG00000222226,0
ENSG00000222230,0
ENSG00000222231,0
ENSG00000222232,0
ENSG00000222235,0
ENSG00000222236,0
ENSG00000222238,0
ENSG00000222240,0
ENSG00000222244,0
ENSG00000222246,0
ENSG00000222248,1
ENSG00000222249,0
ENSG00000222251,0
ENSG00000222255,0
ENSG00000222257,0
ENSG00000222259,0
ENSG00000222262,0
ENSG00000222266,1
ENSG00000222267,5
ENSG00000222268,0
ENSG00000222274,0
ENSG00000222276,1
ENSG00000222281,0
ENSG00000222282,4
ENSG00000222285,0
ENSG00000222287,0
ENSG00000222293,0
ENSG00000222297,1
ENSG00000222298,0
ENSG00000222299,0
ENSG00000222300,0
ENSG00000222302,0
ENSG00000222303,0
ENSG00000222305,0
ENSG00000222308,0
ENSG00000222309,0
ENSG00000222311,0
ENSG00000222312,0
ENSG00000222313,0
ENSG00000222314,0
ENSG00000222316,0
ENSG00000222317,2
ENSG00000222320,0
ENSG00000222321,0
ENSG00000222326,0
ENSG00000222327,0
ENSG00000222328,0
ENSG00000222329,0
ENSG00000222331,0
ENSG00000222333,0
ENSG00000222334,0
ENSG00000222335,0
ENSG00000222337,0
ENSG00000222338,0
ENSG00000222339,0
ENSG00000222343,0
ENSG00000222344,0
ENSG00000222345,15
ENSG00000222346,0
ENSG00000222351,0
ENSG00000222352,0
ENSG00000222355,0
ENSG00000222356,0
ENSG00000222357,0
ENSG00000222359,0
ENSG00000222361,0
ENSG00000222363,0
ENSG00000222364,1
ENSG00000222365,4
ENSG00000222370,0
ENSG00000222371,0
ENSG00000222374,0
ENSG00000222375,0
ENSG00000222376,0
ENSG00000222378,0
ENSG00000222383,12
ENSG00000222385,0
ENSG00000222386,0
ENSG00000222389,1
ENSG00000222391,0
ENSG00000222394,0
ENSG00000222395,0
ENSG00000222397,0
ENSG00000222398,0
ENSG00000222399,0
ENSG00000222404,0
ENSG00000222405,0
ENSG00000222407,0
ENSG00000222408,0
ENSG00000222409,1
ENSG00000222412,0
ENSG00000222413,0
ENSG00000222414,0
ENSG00000222416,0
ENSG00000222418,0
ENSG00000222419,0
ENSG00000222421,0
ENSG00000222426,0
ENSG00000222427,0
ENSG00000222428,0
ENSG00000222429,0
ENSG00000222430,0
ENSG00000222431,2
ENSG00000222432,0
ENSG00000222436,0
ENSG00000222437,0
ENSG00000222438,0
ENSG00000222439,0
ENSG00000222440,0
ENSG00000222445,0
ENSG00000222448,8
ENSG00000222449,1
ENSG00000222451,0
ENSG00000222452,0
ENSG00000222455,0
ENSG00000222457,0
ENSG00000222459,0
ENSG00000222460,2
ENSG00000222463,0
ENSG00000222465,0
ENSG00000222467,0
ENSG00000222468,0
ENSG00000222472,0
ENSG00000222477,0
ENSG00000222481,0
ENSG00000222482,0
ENSG00000222486,0
ENSG00000222488,0
ENSG00000222489,0
ENSG00000222490,0
ENSG00000222494,0
ENSG00000222496,0
ENSG00000222499,0
ENSG00000222500,0
ENSG00000222501,1
ENSG00000222503,0
ENSG00000222506,0
ENSG00000222509,0
ENSG00000222511,0
ENSG00000222512,0
ENSG00000222514,0
ENSG00000222515,1
ENSG00000222518,0
ENSG00000222520,0
ENSG00000222521,0
ENSG00000222522,0
ENSG00000222524,0
ENSG00000222526,0
ENSG00000222529,0
ENSG00000222532,0
ENSG00000222533,0
ENSG00000222536,0
ENSG00000222543,0
ENSG00000222544,0
ENSG00000222545,0
ENSG00000222546,0
ENSG00000222548,0
ENSG00000222552,0
ENSG00000222558,1
ENSG00000222560,0
ENSG00000222561,1
ENSG00000222570,0
ENSG00000222574,0
ENSG00000222578,0
ENSG00000222579,0
ENSG00000222581,0
ENSG00000222582,0
ENSG00000222583,0
ENSG00000222585,1
ENSG00000222586,0
ENSG00000222588,1
ENSG00000222589,0
ENSG00000222592,0
ENSG00000222594,0
ENSG00000222598,0
ENSG00000222601,1
ENSG00000222602,0
ENSG00000222604,0
ENSG00000222607,0
ENSG00000222608,0
ENSG00000222609,0
ENSG00000222610,0
ENSG00000222611,0
ENSG00000222612,0
ENSG00000222613,0
ENSG00000222614,1
ENSG00000222615,0
ENSG00000222616,0
ENSG00000222617,0
ENSG00000222623,0
ENSG00000222624,0
ENSG00000222626,0
ENSG00000222627,1
ENSG00000222629,0
ENSG00000222630,0
ENSG00000222631,0
ENSG00000222635,0
ENSG00000222636,0
ENSG00000222640,8
ENSG00000222643,0
ENSG00000222644,0
ENSG00000222647,0
ENSG00000222649,0
ENSG00000222650,0
ENSG00000222651,0
ENSG00000222652,0
ENSG00000222658,0
ENSG00000222659,0
ENSG00000222663,0
ENSG00000222664,0
ENSG00000222666,0
ENSG00000222667,0
ENSG00000222675,0
ENSG00000222677,0
ENSG00000222678,0
ENSG00000222679,0
ENSG00000222682,0
ENSG00000222683,0
ENSG00000222685,1
ENSG00000222686,0
ENSG00000222691,0
ENSG00000222692,0
ENSG00000222693,0
ENSG00000222698,0
ENSG00000222701,0
ENSG00000222704,0
ENSG00000222705,0
ENSG00000222706,0
ENSG00000222713,0
ENSG00000222714,0
ENSG00000222715,0
ENSG00000222719,0
ENSG00000222720,0
ENSG00000222721,0
ENSG00000222722,0
ENSG00000222724,0
ENSG00000222726,6
ENSG00000222727,0
ENSG00000222732,0
ENSG00000222733,0
ENSG00000222736,0
ENSG00000222740,0
ENSG00000222741,0
ENSG00000222743,0
ENSG00000222744,0
ENSG00000222747,1
ENSG00000222749,0
ENSG00000222750,0
ENSG00000222755,0
ENSG00000222760,0
ENSG00000222761,0
ENSG00000222764,0
ENSG00000222765,0
ENSG00000222767,0
ENSG00000222770,0
ENSG00000222774,0
ENSG00000222776,0
ENSG00000222777,0
ENSG00000222778,0
ENSG00000222783,0
ENSG00000222784,0
ENSG00000222787,0
ENSG00000222788,1
ENSG00000222790,2
ENSG00000222791,0
ENSG00000222792,0
ENSG00000222795,0
ENSG00000222796,0
ENSG00000222800,0
ENSG00000222805,0
ENSG00000222806,0
ENSG00000222808,4
ENSG00000222810,2
ENSG00000222821,0
ENSG00000222826,0
ENSG00000222831,0
ENSG00000222832,0
ENSG00000222833,0
ENSG00000222834,0
ENSG00000222835,0
ENSG00000222838,0
ENSG00000222842,0
ENSG00000222844,0
ENSG00000222845,0
ENSG00000222849,0
ENSG00000222852,0
ENSG00000222854,0
ENSG00000222858,0
ENSG00000222859,0
ENSG00000222862,0
ENSG00000222864,0
ENSG00000222869,0
ENSG00000222870,0
ENSG00000222872,5
ENSG00000222874,0
ENSG00000222880,0
ENSG00000222881,2
ENSG00000222883,0
ENSG00000222884,0
ENSG00000222889,0
ENSG00000222890,0
ENSG00000222894,24
ENSG00000222895,0
ENSG00000222898,8
ENSG00000222899,0
ENSG00000222909,0
ENSG00000222915,13
ENSG00000222920,0
ENSG00000222921,0
ENSG00000222922,0
ENSG00000222923,0
ENSG00000222924,0
ENSG00000222931,0
ENSG00000222932,1
ENSG00000222934,0
ENSG00000222937,33
ENSG00000222939,0
ENSG00000222940,0
ENSG00000222941,0
ENSG00000222942,0
ENSG00000222945,0
ENSG00000222950,0
ENSG00000222952,0
ENSG00000222954,1
ENSG00000222955,0
ENSG00000222958,0
ENSG00000222960,0
ENSG00000222961,0
ENSG00000222966,0
ENSG00000222969,0
ENSG00000222971,0
ENSG00000222972,0
ENSG00000222973,0
ENSG00000222974,0
ENSG00000222976,0
ENSG00000222979,0
ENSG00000222982,0
ENSG00000222983,0
ENSG00000222985,0
ENSG00000222986,0
ENSG00000222987,0
ENSG00000222990,5
ENSG00000222994,0
ENSG00000222997,0
ENSG00000222998,0
ENSG00000222999,0
ENSG00000223001,0
ENSG00000223003,0
ENSG00000223004,0
ENSG00000223006,0
ENSG00000223007,0
ENSG00000223009,0
ENSG00000223012,0
ENSG00000223013,0
ENSG00000223015,0
ENSG00000223018,0
ENSG00000223019,0
ENSG00000223023,0
ENSG00000223024,0
ENSG00000223026,0
ENSG00000223027,0
ENSG00000223029,0
ENSG00000223030,0
ENSG00000223036,0
ENSG00000223037,0
ENSG00000223039,0
ENSG00000223040,0
ENSG00000223042,0
ENSG00000223044,3
ENSG00000223046,0
ENSG00000223047,0
ENSG00000223052,0
ENSG00000223053,0
ENSG00000223056,0
ENSG00000223059,0
ENSG00000223060,8
ENSG00000223062,0
ENSG00000223063,0
ENSG00000223064,0
ENSG00000223070,0
ENSG00000223075,0
ENSG00000223076,0
ENSG00000223078,0
ENSG00000223080,0
ENSG00000223082,0
ENSG00000223086,2
ENSG00000223087,0
ENSG00000223088,0
ENSG00000223091,0
ENSG00000223092,0
ENSG00000223096,0
ENSG00000223099,0
ENSG00000223101,0
ENSG00000223107,0
ENSG00000223109,0
ENSG00000223111,0
ENSG00000223113,0
ENSG00000223116,0
ENSG00000223117,3
ENSG00000223118,0
ENSG00000223119,0
ENSG00000223120,0
ENSG00000223123,0
ENSG00000223125,1
ENSG00000223126,0
ENSG00000223128,0
ENSG00000223131,0
ENSG00000223134,0
ENSG00000223136,0
ENSG00000223138,1
ENSG00000223142,0
ENSG00000223145,0
ENSG00000223149,0
ENSG00000223152,0
ENSG00000223156,0
ENSG00000223158,0
ENSG00000223162,0
ENSG00000223164,0
ENSG00000223168,0
ENSG00000223169,1
ENSG00000223174,0
ENSG00000223175,0
ENSG00000223177,2
ENSG00000223179,0
ENSG00000223180,0
ENSG00000223181,0
ENSG00000223188,2
ENSG00000223189,1
ENSG00000223190,0
ENSG00000223191,2
ENSG00000223197,0
ENSG00000223198,4
ENSG00000223200,0
ENSG00000223201,0
ENSG00000223202,0
ENSG00000223203,0
ENSG00000223208,0
ENSG00000223212,0
ENSG00000223214,0
ENSG00000223215,0
ENSG00000223217,0
ENSG00000223220,1
ENSG00000223223,0
ENSG00000223224,0
ENSG00000223225,0
ENSG00000223229,0
ENSG00000223238,0
ENSG00000223243,0
ENSG00000223244,0
ENSG00000223245,0
ENSG00000223247,0
ENSG00000223249,6
ENSG00000223253,0
ENSG00000223254,0
ENSG00000223256,0
ENSG00000223258,0
ENSG00000223259,0
ENSG00000223260,0
ENSG00000223262,0
ENSG00000223263,5
ENSG00000223265,0
ENSG00000223269,0
ENSG00000223271,0
ENSG00000223273,0
ENSG00000223274,1
ENSG00000223275,0
ENSG00000223280,0
ENSG00000223281,0
ENSG00000223282,0
ENSG00000223284,3
ENSG00000223286,1
ENSG00000223287,0
ENSG00000223290,0
ENSG00000223291,0
ENSG00000223293,0
ENSG00000223294,0
ENSG00000223297,0
ENSG00000223298,3
ENSG00000223299,0
ENSG00000223300,2
ENSG00000223302,0
ENSG00000223305,2
ENSG00000223306,1
ENSG00000223307,0
ENSG00000223308,0
ENSG00000223309,5
