Gene stable ID,b7fda5e6-ac95-4d80-9d5d-653bf871b156
ENSG00000186925,0
ENSG00000186930,0
ENSG00000186940,72
ENSG00000186943,0
ENSG00000186951,3883
ENSG00000186952,185
ENSG00000186960,0
ENSG00000186965,0
ENSG00000186967,0
ENSG00000186970,0
ENSG00000186971,7
ENSG00000186973,64
ENSG00000186976,504
ENSG00000186977,0
ENSG00000186980,0
ENSG00000186994,1656
ENSG00000186998,248
ENSG00000187003,1
ENSG00000187005,0
ENSG00000187010,0
ENSG00000187012,0
ENSG00000187013,11
ENSG00000187017,412
ENSG00000187021,2
ENSG00000187024,22
ENSG00000187026,0
ENSG00000187033,0
ENSG00000187037,30
ENSG00000187045,186
ENSG00000187048,27
ENSG00000187049,1272
ENSG00000187051,2110
ENSG00000187054,4
ENSG00000187066,145
ENSG00000187068,692
ENSG00000187079,13852
ENSG00000187080,1
ENSG00000187082,0
ENSG00000187091,2198
ENSG00000187094,5
ENSG00000187097,4660
ENSG00000187098,3810
ENSG00000187103,0
ENSG00000187105,198
ENSG00000187109,32751
ENSG00000187116,77
ENSG00000187118,850
ENSG00000187122,60
ENSG00000187123,3636
ENSG00000187134,5307
ENSG00000187135,0
ENSG00000187140,0
ENSG00000187144,10
ENSG00000187147,4609
ENSG00000187151,31
ENSG00000187164,5230
ENSG00000187166,9
ENSG00000187170,0
ENSG00000187172,0
ENSG00000187173,0
ENSG00000187175,1
ENSG00000187180,0
ENSG00000187185,27
ENSG00000187186,66
ENSG00000187187,956
ENSG00000187189,4760
ENSG00000187191,0
ENSG00000187193,4572
ENSG00000187210,1715
ENSG00000187223,0
ENSG00000187229,0
ENSG00000187231,11127
ENSG00000187238,0
ENSG00000187239,5759
ENSG00000187240,5034
ENSG00000187242,8
ENSG00000187243,0
ENSG00000187244,17160
ENSG00000187257,5247
ENSG00000187258,0
ENSG00000187260,1632
ENSG00000187266,730
ENSG00000187268,1
ENSG00000187272,0
ENSG00000187288,8220
ENSG00000187323,82
ENSG00000187325,4042
ENSG00000187372,492
ENSG00000187391,1460
ENSG00000187398,547
ENSG00000187416,4
ENSG00000187446,8119
ENSG00000187472,0
ENSG00000187474,933
ENSG00000187475,0
ENSG00000187479,2679
ENSG00000187481,1
ENSG00000187483,0
ENSG00000187486,606
ENSG00000187492,9
ENSG00000187498,34960
ENSG00000187504,2
ENSG00000187510,8
ENSG00000187513,2296
ENSG00000187514,38100
ENSG00000187516,0
ENSG00000187522,2284
ENSG00000187527,1750
ENSG00000187531,1221
ENSG00000187533,1
ENSG00000187534,81
ENSG00000187535,3670
ENSG00000187536,0
ENSG00000187537,1
ENSG00000187545,0
ENSG00000187546,265
ENSG00000187550,1
ENSG00000187553,12
ENSG00000187554,2155
ENSG00000187555,14138
ENSG00000187556,19
ENSG00000187559,0
ENSG00000187566,144
ENSG00000187569,0
ENSG00000187581,2
ENSG00000187583,160
ENSG00000187589,1
ENSG00000187595,366
ENSG00000187600,1
ENSG00000187601,2123
ENSG00000187605,3141
ENSG00000187607,820
ENSG00000187608,475
ENSG00000187609,1159
ENSG00000187612,0
ENSG00000187616,0
ENSG00000187621,0
ENSG00000187624,298
ENSG00000187626,757
ENSG00000187627,2
ENSG00000187630,854
ENSG00000187634,92
ENSG00000187642,74
ENSG00000187650,706
ENSG00000187653,82
ENSG00000187657,0
ENSG00000187658,0
ENSG00000187664,0
ENSG00000187672,61
ENSG00000187676,1575
ENSG00000187678,3405
ENSG00000187682,5
ENSG00000187686,11
ENSG00000187688,1121
ENSG00000187689,0
ENSG00000187690,1
ENSG00000187695,81
ENSG00000187699,1528
ENSG00000187701,0
ENSG00000187713,2487
ENSG00000187714,0
ENSG00000187715,101
ENSG00000187720,15093
ENSG00000187721,0
ENSG00000187726,21
ENSG00000187730,10
ENSG00000187733,0
ENSG00000187735,6320
ENSG00000187736,77
ENSG00000187741,171
ENSG00000187742,6728
ENSG00000187747,1
ENSG00000187753,9
ENSG00000187754,0
ENSG00000187758,125
ENSG00000187762,10
ENSG00000187763,0
ENSG00000187764,2690
ENSG00000187766,0
ENSG00000187772,0
ENSG00000187773,48
ENSG00000187775,278
ENSG00000187778,3301
ENSG00000187783,1
ENSG00000187790,1655
ENSG00000187791,12
ENSG00000187792,1157
ENSG00000187796,222
ENSG00000187800,5418
ENSG00000187801,129
ENSG00000187806,0
ENSG00000187808,24
ENSG00000187812,0
ENSG00000187815,612
ENSG00000187821,0
ENSG00000187823,1
ENSG00000187824,1449
ENSG00000187833,0
ENSG00000187837,722
ENSG00000187838,81
ENSG00000187840,971
ENSG00000187847,0
ENSG00000187848,21
ENSG00000187855,6
ENSG00000187857,0
ENSG00000187860,155
ENSG00000187862,7
ENSG00000187866,5116
ENSG00000187867,73
ENSG00000187870,3
ENSG00000187871,4
ENSG00000187889,200
ENSG00000187893,0
ENSG00000187900,0
ENSG00000187902,7
ENSG00000187904,2
ENSG00000187905,4
ENSG00000187908,84
ENSG00000187912,32
ENSG00000187918,0
ENSG00000187922,55
ENSG00000187942,543
ENSG00000187944,16
ENSG00000187950,50
ENSG00000187951,193
ENSG00000187952,12
ENSG00000187953,640
ENSG00000187954,3314
ENSG00000187955,21527
ENSG00000187957,67
ENSG00000187959,10
ENSG00000187961,357
ENSG00000187969,0
ENSG00000187979,0
ENSG00000187980,1
ENSG00000187984,68
ENSG00000187987,269
ENSG00000187988,5
ENSG00000187994,717
ENSG00000187997,3
ENSG00000187999,0
ENSG00000188000,118
ENSG00000188001,1445
ENSG00000188002,677
ENSG00000188004,232
ENSG00000188010,608
ENSG00000188011,3
ENSG00000188013,121
ENSG00000188015,39
ENSG00000188021,6484
ENSG00000188026,878
ENSG00000188029,1
ENSG00000188032,4
ENSG00000188033,284
ENSG00000188037,48
ENSG00000188038,0
ENSG00000188039,314
ENSG00000188042,6818
ENSG00000188050,20
ENSG00000188051,95
ENSG00000188056,0
ENSG00000188060,387
ENSG00000188064,517
ENSG00000188069,0
ENSG00000188070,3277
ENSG00000188076,2
ENSG00000188078,0
ENSG00000188086,118
ENSG00000188089,0
ENSG00000188092,266
ENSG00000188095,52
ENSG00000188100,1
ENSG00000188101,0
ENSG00000188107,214
ENSG00000188112,2955
ENSG00000188120,0
ENSG00000188124,0
ENSG00000188130,691
ENSG00000188133,2
ENSG00000188152,17
ENSG00000188153,4764
ENSG00000188155,0
ENSG00000188157,10454
ENSG00000188158,1705
ENSG00000188162,0
ENSG00000188163,8
ENSG00000188167,244
ENSG00000188171,2312
ENSG00000188175,1111
ENSG00000188176,87
ENSG00000188177,3832
ENSG00000188185,620
ENSG00000188186,2675
ENSG00000188191,1962
ENSG00000188199,25
ENSG00000188206,1573
ENSG00000188211,202
ENSG00000188215,2652
ENSG00000188219,8
ENSG00000188223,0
ENSG00000188227,1553
ENSG00000188229,10007
ENSG00000188234,272
ENSG00000188242,945
ENSG00000188243,5633
ENSG00000188257,200
ENSG00000188263,9
ENSG00000188266,566
ENSG00000188269,41
ENSG00000188277,249
ENSG00000188280,0
ENSG00000188282,16
ENSG00000188283,1868
ENSG00000188290,141
ENSG00000188293,3
ENSG00000188295,626
ENSG00000188305,30
ENSG00000188306,5
ENSG00000188312,422
ENSG00000188313,5367
ENSG00000188314,0
ENSG00000188315,1158
ENSG00000188316,58
ENSG00000188321,2403
ENSG00000188322,733
ENSG00000188324,0
ENSG00000188334,0
ENSG00000188338,120
ENSG00000188340,0
ENSG00000188342,1743
ENSG00000188343,1623
ENSG00000188352,4336
ENSG00000188365,14
ENSG00000188368,63
ENSG00000188372,323
ENSG00000188373,0
ENSG00000188375,17
ENSG00000188379,0
ENSG00000188383,21
ENSG00000188385,391
ENSG00000188386,2
ENSG00000188388,6
ENSG00000188389,25
ENSG00000188393,0
ENSG00000188394,1
ENSG00000188396,22
ENSG00000188399,0
ENSG00000188403,16
ENSG00000188404,382
ENSG00000188408,0
ENSG00000188419,4027
ENSG00000188425,1
ENSG00000188428,2016
ENSG00000188438,0
ENSG00000188439,0
ENSG00000188451,7
ENSG00000188452,395
ENSG00000188459,6
ENSG00000188460,4
ENSG00000188467,0
ENSG00000188477,10
ENSG00000188483,360
ENSG00000188486,728
ENSG00000188487,24
ENSG00000188488,3379
ENSG00000188493,880
ENSG00000188501,11
ENSG00000188505,71
ENSG00000188508,21
ENSG00000188511,213
ENSG00000188512,2
ENSG00000188517,889
ENSG00000188522,1167
ENSG00000188523,9
ENSG00000188525,12
ENSG00000188529,12443
ENSG00000188536,380
ENSG00000188542,416
ENSG00000188549,2292
ENSG00000188554,22194
ENSG00000188558,0
ENSG00000188559,8790
ENSG00000188566,954
ENSG00000188573,40
ENSG00000188580,126
ENSG00000188581,5
ENSG00000188582,0
ENSG00000188585,0
ENSG00000188596,214
ENSG00000188599,470
ENSG00000188603,1656
ENSG00000188610,20
ENSG00000188611,49
ENSG00000188612,10131
ENSG00000188613,447
ENSG00000188620,0
ENSG00000188624,0
ENSG00000188626,71
ENSG00000188629,6
ENSG00000188636,5467
ENSG00000188641,6203
ENSG00000188643,6817
ENSG00000188646,0
ENSG00000188647,9505
ENSG00000188649,25
ENSG00000188655,0
ENSG00000188656,0
ENSG00000188659,203
ENSG00000188660,1
ENSG00000188662,5
ENSG00000188668,0
ENSG00000188672,46
ENSG00000188674,0
ENSG00000188676,5
ENSG00000188677,2553
ENSG00000188681,280
ENSG00000188687,180
ENSG00000188690,1957
ENSG00000188691,1
ENSG00000188693,13
ENSG00000188694,0
ENSG00000188706,4513
ENSG00000188707,798
ENSG00000188710,23
ENSG00000188712,0
ENSG00000188716,1
ENSG00000188725,4853
ENSG00000188729,24
ENSG00000188730,10
ENSG00000188732,934
ENSG00000188735,1263
ENSG00000188738,215
ENSG00000188739,139
ENSG00000188747,694
ENSG00000188755,0
ENSG00000188760,194
ENSG00000188761,50
ENSG00000188763,61
ENSG00000188765,9
ENSG00000188766,211
ENSG00000188770,1
ENSG00000188771,2
ENSG00000188778,8
ENSG00000188779,67
ENSG00000188782,1
ENSG00000188783,20523
ENSG00000188784,0
ENSG00000188785,2029
ENSG00000188786,3660
ENSG00000188800,4
ENSG00000188801,0
ENSG00000188803,439
ENSG00000188807,1340
ENSG00000188811,4422
ENSG00000188816,0
ENSG00000188817,16
ENSG00000188818,298
ENSG00000188820,265
ENSG00000188822,19
ENSG00000188825,417
ENSG00000188827,927
ENSG00000188828,93
ENSG00000188831,0
ENSG00000188833,51
ENSG00000188846,40281
ENSG00000188848,53
ENSG00000188850,2
ENSG00000188856,4
ENSG00000188859,188
ENSG00000188868,435
ENSG00000188869,106
ENSG00000188873,16
ENSG00000188877,0
ENSG00000188878,328
ENSG00000188883,134
ENSG00000188886,10
ENSG00000188895,10622
ENSG00000188897,110
ENSG00000188906,2187
ENSG00000188909,1
ENSG00000188910,101
ENSG00000188916,195
ENSG00000188917,1799
ENSG00000188921,1257
ENSG00000188931,0
ENSG00000188933,592
ENSG00000188937,0
ENSG00000188938,4713
ENSG00000188958,38
ENSG00000188959,1956
ENSG00000188976,4198
ENSG00000188981,26
ENSG00000188984,7
ENSG00000188985,8
ENSG00000188986,4472
ENSG00000188991,9
ENSG00000188992,19
ENSG00000188993,74
ENSG00000188994,10060
ENSG00000188996,12
ENSG00000188997,1291
ENSG00000189001,0
ENSG00000189002,4
ENSG00000189007,975
ENSG00000189013,10
ENSG00000189014,11
ENSG00000189023,0
ENSG00000189030,6
ENSG00000189037,0
ENSG00000189042,1049
ENSG00000189043,7043
ENSG00000189045,153
ENSG00000189046,802
ENSG00000189050,1038
ENSG00000189051,11
ENSG00000189052,1
ENSG00000189056,5489
ENSG00000189057,123
ENSG00000189058,79500
ENSG00000189060,19861
ENSG00000189064,0
ENSG00000189067,15861
ENSG00000189068,2
ENSG00000189077,2447
ENSG00000189079,5760
ENSG00000189089,27
ENSG00000189090,0
ENSG00000189091,13168
ENSG00000189099,0
ENSG00000189108,141
ENSG00000189114,1091
ENSG00000189120,367
ENSG00000189127,4
ENSG00000189129,1973
ENSG00000189132,0
ENSG00000189134,166
ENSG00000189136,561
ENSG00000189139,0
ENSG00000189143,13267
ENSG00000189144,407
ENSG00000189145,0
ENSG00000189149,33
ENSG00000189152,28
ENSG00000189157,669
ENSG00000189159,1275
ENSG00000189164,956
ENSG00000189166,3
ENSG00000189167,1
ENSG00000189169,0
ENSG00000189171,3620
ENSG00000189180,8928
ENSG00000189181,0
ENSG00000189182,0
ENSG00000189184,7659
ENSG00000189186,0
ENSG00000189190,1471
ENSG00000189195,157
ENSG00000189196,4
ENSG00000189212,16
ENSG00000189221,12996
ENSG00000189223,1007
ENSG00000189227,583
ENSG00000189229,1
ENSG00000189233,87
ENSG00000189238,6
ENSG00000189241,12331
ENSG00000189252,0
ENSG00000189253,0
ENSG00000189266,10306
ENSG00000189269,68
ENSG00000189275,0
ENSG00000189280,104
ENSG00000189283,572
ENSG00000189292,367
ENSG00000189295,40
ENSG00000189298,1211
ENSG00000189299,1
ENSG00000189306,4305
ENSG00000189308,2043
ENSG00000189316,28
ENSG00000189319,3126
ENSG00000189320,523
ENSG00000189325,0
ENSG00000189326,0
ENSG00000189332,0
ENSG00000189334,2179
ENSG00000189337,2776
ENSG00000189339,7854
ENSG00000189343,364
ENSG00000189348,0
ENSG00000189350,44
ENSG00000189357,0
ENSG00000189362,1003
ENSG00000189366,53
ENSG00000189367,65
ENSG00000189369,1513
ENSG00000189372,0
ENSG00000189375,1
ENSG00000189376,395
ENSG00000189377,196
ENSG00000189393,0
ENSG00000189398,41
ENSG00000189401,1
ENSG00000189403,22581
ENSG00000189409,7
ENSG00000189410,2
ENSG00000189419,92
ENSG00000189420,320
ENSG00000189423,38
ENSG00000189430,18
ENSG00000189431,722
ENSG00000189433,22
ENSG00000194297,0
ENSG00000194717,1
ENSG00000195024,0
ENSG00000195401,0
ENSG00000196071,73
ENSG00000196072,2458
ENSG00000196074,2071
ENSG00000196081,134
ENSG00000196083,1564
ENSG00000196085,0
ENSG00000196090,1714
ENSG00000196091,6479
ENSG00000196092,45
ENSG00000196096,7
ENSG00000196098,0
ENSG00000196099,0
ENSG00000196104,230
ENSG00000196109,307
ENSG00000196110,773
ENSG00000196114,2
ENSG00000196115,0
ENSG00000196116,2256
ENSG00000196118,40
ENSG00000196119,0
ENSG00000196123,1051
ENSG00000196126,26793
ENSG00000196131,1
ENSG00000196132,17
ENSG00000196136,203
ENSG00000196139,7089
ENSG00000196141,5680
ENSG00000196143,1
ENSG00000196150,1617
ENSG00000196151,1485
ENSG00000196152,698
ENSG00000196154,9245
ENSG00000196155,2550
ENSG00000196156,0
ENSG00000196159,5162
ENSG00000196166,33
ENSG00000196167,766
ENSG00000196169,166
ENSG00000196171,0
ENSG00000196172,787
ENSG00000196177,12966
ENSG00000196182,5523
ENSG00000196183,9
ENSG00000196184,0
ENSG00000196187,9459
ENSG00000196188,1
ENSG00000196189,1898
ENSG00000196196,496
ENSG00000196199,10628
ENSG00000196204,1267
ENSG00000196205,1711
ENSG00000196208,7986
ENSG00000196209,185
ENSG00000196214,2642
ENSG00000196218,847
ENSG00000196220,1788
ENSG00000196224,0
ENSG00000196227,2630
ENSG00000196228,0
ENSG00000196230,29444
ENSG00000196233,3837
ENSG00000196235,10228
ENSG00000196236,1898
ENSG00000196240,0
ENSG00000196242,1
ENSG00000196243,0
ENSG00000196247,3565
ENSG00000196248,0
ENSG00000196260,4
ENSG00000196262,16825
ENSG00000196263,2310
ENSG00000196266,1
ENSG00000196267,1283
ENSG00000196268,2641
ENSG00000196273,1
ENSG00000196274,13
ENSG00000196275,728
ENSG00000196277,44
ENSG00000196284,872
ENSG00000196289,2
ENSG00000196290,1742
ENSG00000196295,2676
ENSG00000196296,91
ENSG00000196301,22
ENSG00000196302,0
ENSG00000196305,9616
ENSG00000196312,456
ENSG00000196313,4229
ENSG00000196323,12906
ENSG00000196329,848
ENSG00000196335,48
ENSG00000196337,26
ENSG00000196338,301
ENSG00000196341,0
ENSG00000196344,1
ENSG00000196345,548
ENSG00000196350,35
ENSG00000196352,6467
ENSG00000196353,12
ENSG00000196357,422
ENSG00000196358,40
ENSG00000196361,3
ENSG00000196363,3333
ENSG00000196364,0
ENSG00000196365,3944
ENSG00000196366,29
ENSG00000196367,10276
ENSG00000196368,258
ENSG00000196369,317
ENSG00000196371,1011
ENSG00000196372,3405
ENSG00000196376,123
ENSG00000196378,943
ENSG00000196381,431
ENSG00000196383,0
ENSG00000196387,1938
ENSG00000196388,703
ENSG00000196390,0
ENSG00000196391,879
ENSG00000196395,0
ENSG00000196396,5986
ENSG00000196403,4
ENSG00000196405,10918
ENSG00000196406,0
ENSG00000196407,198
ENSG00000196408,0
ENSG00000196411,12143
ENSG00000196415,13
ENSG00000196417,1581
ENSG00000196418,459
ENSG00000196419,20735
ENSG00000196420,12
ENSG00000196421,65
ENSG00000196422,2591
ENSG00000196427,57
ENSG00000196428,4442
ENSG00000196431,1
ENSG00000196433,16
ENSG00000196436,249
ENSG00000196437,931
ENSG00000196440,3506
ENSG00000196449,1414
ENSG00000196453,1558
ENSG00000196455,5897
ENSG00000196456,1035
ENSG00000196458,2599
ENSG00000196459,1555
ENSG00000196460,118
ENSG00000196465,1666
ENSG00000196466,714
ENSG00000196468,7
ENSG00000196470,1646
ENSG00000196472,0
ENSG00000196475,0
ENSG00000196476,1077
ENSG00000196482,858
ENSG00000196497,257
ENSG00000196498,13687
ENSG00000196502,1220
ENSG00000196503,25
ENSG00000196504,11920
ENSG00000196505,2036
ENSG00000196507,2358
ENSG00000196510,3155
ENSG00000196511,574
ENSG00000196517,713
ENSG00000196526,6685
ENSG00000196531,57373
ENSG00000196534,0
ENSG00000196535,8400
ENSG00000196539,0
ENSG00000196542,430
ENSG00000196544,592
ENSG00000196547,8012
ENSG00000196549,14729
ENSG00000196550,27
ENSG00000196553,8
ENSG00000196557,1099
ENSG00000196562,9819
ENSG00000196564,0
ENSG00000196565,8
ENSG00000196566,0
ENSG00000196569,13160
ENSG00000196570,0
ENSG00000196576,18481
ENSG00000196578,0
ENSG00000196581,215
ENSG00000196584,304
ENSG00000196586,18883
ENSG00000196588,4462
ENSG00000196589,0
ENSG00000196591,8011
ENSG00000196593,0
ENSG00000196597,711
ENSG00000196600,9
ENSG00000196604,21
ENSG00000196605,1092
ENSG00000196611,3
ENSG00000196616,69660
ENSG00000196620,178
ENSG00000196628,18512
ENSG00000196632,641
ENSG00000196634,0
ENSG00000196636,632
ENSG00000196639,1351
ENSG00000196642,4274
ENSG00000196646,2016
ENSG00000196652,1889
ENSG00000196653,962
ENSG00000196655,2745
ENSG00000196656,1
ENSG00000196659,1302
ENSG00000196660,0
ENSG00000196661,0
ENSG00000196663,4379
ENSG00000196664,783
ENSG00000196666,145
ENSG00000196668,143
ENSG00000196670,3381
ENSG00000196678,1864
ENSG00000196683,11875
ENSG00000196684,247
ENSG00000196689,35
ENSG00000196693,6687
ENSG00000196696,663
ENSG00000196700,3514
ENSG00000196704,4089
ENSG00000196705,3124
ENSG00000196711,0
ENSG00000196712,14350
ENSG00000196715,10677
ENSG00000196724,996
ENSG00000196730,2192
ENSG00000196734,0
ENSG00000196735,8265
ENSG00000196739,2468
ENSG00000196741,364
ENSG00000196743,6219
ENSG00000196747,2
ENSG00000196748,19
ENSG00000196754,122
ENSG00000196756,1042
ENSG00000196757,1555
ENSG00000196758,0
ENSG00000196767,0
ENSG00000196772,0
ENSG00000196776,15494
ENSG00000196778,0
ENSG00000196781,4015
ENSG00000196782,2702
ENSG00000196787,46
ENSG00000196792,4683
ENSG00000196793,464
ENSG00000196796,7
ENSG00000196800,2
ENSG00000196805,0
ENSG00000196810,1500
ENSG00000196811,6
ENSG00000196812,578
ENSG00000196814,2251
ENSG00000196821,12876
ENSG00000196826,1
ENSG00000196832,0
ENSG00000196834,21
ENSG00000196839,594
ENSG00000196843,5750
ENSG00000196844,2
ENSG00000196850,4651
ENSG00000196859,6
ENSG00000196860,30
ENSG00000196862,2
ENSG00000196865,6914
ENSG00000196866,9
ENSG00000196867,1750
ENSG00000196872,1119
ENSG00000196873,228
ENSG00000196876,530
ENSG00000196878,6228
ENSG00000196890,32
ENSG00000196893,0
ENSG00000196900,0
ENSG00000196911,2741
ENSG00000196912,326
ENSG00000196914,36807
ENSG00000196917,7034
ENSG00000196922,3594
ENSG00000196923,2902
ENSG00000196924,98558
ENSG00000196932,3335
ENSG00000196933,1
ENSG00000196935,3033
ENSG00000196936,0
ENSG00000196937,3240
ENSG00000196943,4680
ENSG00000196944,0
ENSG00000196946,3
ENSG00000196950,4244
ENSG00000196951,59
ENSG00000196954,4240
ENSG00000196961,5691
ENSG00000196967,1376
ENSG00000196968,2718
ENSG00000196970,2
ENSG00000196972,289
ENSG00000196975,6778
ENSG00000196976,387
ENSG00000196979,0
ENSG00000196981,1344
ENSG00000196990,0
ENSG00000196993,0
ENSG00000196998,3036
ENSG00000197006,8048
ENSG00000197008,1431
ENSG00000197013,1690
ENSG00000197016,1315
ENSG00000197019,1789
ENSG00000197020,1659
ENSG00000197021,1430
ENSG00000197023,0
ENSG00000197024,2862
ENSG00000197037,2582
ENSG00000197038,0
ENSG00000197043,24442
ENSG00000197044,1716
ENSG00000197045,7308
ENSG00000197046,172
ENSG00000197050,1635
ENSG00000197054,375
ENSG00000197056,1929
ENSG00000197057,33
ENSG00000197061,5
ENSG00000197062,2597
ENSG00000197063,3287
ENSG00000197067,2
ENSG00000197070,2240
ENSG00000197077,20145
ENSG00000197079,0
ENSG00000197081,18737
ENSG00000197083,1363
ENSG00000197084,1
ENSG00000197085,5
ENSG00000197092,0
ENSG00000197093,758
ENSG00000197099,2
ENSG00000197102,46370
ENSG00000197106,39
ENSG00000197110,0
ENSG00000197111,26945
ENSG00000197114,392
ENSG00000197119,4871
ENSG00000197121,3419
ENSG00000197122,2635
ENSG00000197123,0
ENSG00000197124,418
ENSG00000197125,0
ENSG00000197128,1296
ENSG00000197134,414
ENSG00000197136,5116
ENSG00000197140,383
ENSG00000197142,4834
ENSG00000197147,2773
ENSG00000197149,258
ENSG00000197150,1590
ENSG00000197153,2
ENSG00000197157,12117
ENSG00000197161,0
ENSG00000197162,1458
ENSG00000197165,71
ENSG00000197168,343
ENSG00000197170,4803
ENSG00000197171,1
ENSG00000197172,0
ENSG00000197176,0
ENSG00000197177,20
ENSG00000197180,171
ENSG00000197181,122
ENSG00000197182,389
ENSG00000197183,5436
ENSG00000197185,0
ENSG00000197191,32
ENSG00000197208,441
ENSG00000197210,0
ENSG00000197213,2
ENSG00000197214,0
ENSG00000197217,4541
ENSG00000197223,1216
ENSG00000197226,16247
ENSG00000197233,5
ENSG00000197238,2
ENSG00000197241,2
ENSG00000197245,906
ENSG00000197249,1621
ENSG00000197251,3
ENSG00000197253,546
ENSG00000197254,19
ENSG00000197256,13197
ENSG00000197258,418
ENSG00000197261,1068
ENSG00000197263,0
ENSG00000197265,1841
ENSG00000197272,3
ENSG00000197273,0
ENSG00000197275,182
ENSG00000197279,334
ENSG00000197283,2826
ENSG00000197291,1120
ENSG00000197296,2404
ENSG00000197299,185
ENSG00000197301,147
ENSG00000197302,2060
ENSG00000197308,208
ENSG00000197309,0
ENSG00000197312,9453
ENSG00000197320,6
ENSG00000197321,13188
ENSG00000197322,1
ENSG00000197323,9237
ENSG00000197324,22981
ENSG00000197329,6081
ENSG00000197332,182
ENSG00000197334,2
ENSG00000197343,8564
ENSG00000197345,1296
ENSG00000197353,3
ENSG00000197355,1504
ENSG00000197358,8
ENSG00000197360,240
ENSG00000197361,195
ENSG00000197362,799
ENSG00000197363,1228
ENSG00000197364,0
ENSG00000197372,1029
ENSG00000197375,2904
ENSG00000197376,1
ENSG00000197380,480
ENSG00000197381,4306
ENSG00000197385,357
ENSG00000197386,11522
ENSG00000197403,0
ENSG00000197405,983
ENSG00000197406,119
ENSG00000197408,1
ENSG00000197409,9
ENSG00000197410,617
ENSG00000197415,274
ENSG00000197416,0
ENSG00000197417,366
ENSG00000197421,4
