Gene stable ID,313fe71e-7a50-43f9-bd28-4c65127aecad
ENSG00000230416,0
ENSG00000230417,17
ENSG00000230418,0
ENSG00000230423,1
ENSG00000230424,16
ENSG00000230425,0
ENSG00000230426,0
ENSG00000230427,1
ENSG00000230428,0
ENSG00000230430,0
ENSG00000230432,2
ENSG00000230433,4
ENSG00000230434,0
ENSG00000230435,7
ENSG00000230437,0
ENSG00000230438,39
ENSG00000230439,82
ENSG00000230440,0
ENSG00000230442,0
ENSG00000230444,0
ENSG00000230445,67
ENSG00000230447,0
ENSG00000230448,14
ENSG00000230449,2
ENSG00000230450,0
ENSG00000230451,0
ENSG00000230452,12
ENSG00000230453,9
ENSG00000230454,137
ENSG00000230457,3
ENSG00000230458,0
ENSG00000230459,0
ENSG00000230461,0
ENSG00000230465,0
ENSG00000230468,0
ENSG00000230469,1
ENSG00000230470,0
ENSG00000230471,0
ENSG00000230472,0
ENSG00000230474,0
ENSG00000230476,0
ENSG00000230477,0
ENSG00000230478,2
ENSG00000230479,51
ENSG00000230480,1
ENSG00000230481,0
ENSG00000230482,0
ENSG00000230483,0
ENSG00000230484,0
ENSG00000230485,0
ENSG00000230487,989
ENSG00000230489,5
ENSG00000230490,18
ENSG00000230491,0
ENSG00000230492,0
ENSG00000230495,3
ENSG00000230496,0
ENSG00000230497,0
ENSG00000230498,5
ENSG00000230499,20
ENSG00000230500,0
ENSG00000230501,2
ENSG00000230502,0
ENSG00000230506,3
ENSG00000230507,2
ENSG00000230508,11
ENSG00000230510,13
ENSG00000230513,95
ENSG00000230515,0
ENSG00000230516,0
ENSG00000230519,4
ENSG00000230520,0
ENSG00000230521,100
ENSG00000230522,0
ENSG00000230523,1
ENSG00000230524,0
ENSG00000230525,0
ENSG00000230526,6
ENSG00000230528,0
ENSG00000230529,0
ENSG00000230530,5
ENSG00000230531,0
ENSG00000230532,0
ENSG00000230533,0
ENSG00000230534,3
ENSG00000230535,1
ENSG00000230536,4
ENSG00000230537,11
ENSG00000230538,0
ENSG00000230539,0
ENSG00000230542,3
ENSG00000230543,0
ENSG00000230546,0
ENSG00000230547,2
ENSG00000230548,0
ENSG00000230549,0
ENSG00000230550,4
ENSG00000230551,1816
ENSG00000230552,24
ENSG00000230555,97
ENSG00000230556,0
ENSG00000230558,0
ENSG00000230559,0
ENSG00000230561,32
ENSG00000230562,2
ENSG00000230563,0
ENSG00000230564,0
ENSG00000230565,40
ENSG00000230568,4
ENSG00000230569,1
ENSG00000230570,0
ENSG00000230571,0
ENSG00000230572,0
ENSG00000230573,0
ENSG00000230575,0
ENSG00000230576,0
ENSG00000230578,0
ENSG00000230580,9
ENSG00000230581,14
ENSG00000230583,16
ENSG00000230584,2
ENSG00000230585,9
ENSG00000230587,1
ENSG00000230589,0
ENSG00000230590,71
ENSG00000230592,6
ENSG00000230593,5
ENSG00000230594,0
ENSG00000230595,1
ENSG00000230596,1
ENSG00000230597,0
ENSG00000230598,0
ENSG00000230599,0
ENSG00000230600,0
ENSG00000230601,0
ENSG00000230603,0
ENSG00000230604,0
ENSG00000230605,0
ENSG00000230606,6
ENSG00000230607,0
ENSG00000230609,0
ENSG00000230611,0
ENSG00000230612,5
ENSG00000230613,5
ENSG00000230614,0
ENSG00000230615,88
ENSG00000230617,0
ENSG00000230618,0
ENSG00000230621,0
ENSG00000230622,2
ENSG00000230623,1
ENSG00000230626,6
ENSG00000230627,0
ENSG00000230628,2
ENSG00000230629,86
ENSG00000230630,564
ENSG00000230631,0
ENSG00000230634,0
ENSG00000230635,4
ENSG00000230636,0
ENSG00000230637,2
ENSG00000230638,384
ENSG00000230639,0
ENSG00000230641,1
ENSG00000230643,0
ENSG00000230645,0
ENSG00000230646,0
ENSG00000230647,0
ENSG00000230648,1
ENSG00000230649,0
ENSG00000230650,18
ENSG00000230651,0
ENSG00000230654,0
ENSG00000230655,0
ENSG00000230657,0
ENSG00000230658,151
ENSG00000230659,1
ENSG00000230661,0
ENSG00000230662,0
ENSG00000230663,0
ENSG00000230665,6
ENSG00000230666,0
ENSG00000230667,5
ENSG00000230668,0
ENSG00000230671,0
ENSG00000230673,20
ENSG00000230676,28
ENSG00000230679,10
ENSG00000230680,0
ENSG00000230681,0
ENSG00000230682,0
ENSG00000230683,0
ENSG00000230684,0
ENSG00000230686,0
ENSG00000230687,0
ENSG00000230690,0
ENSG00000230691,0
ENSG00000230694,2
ENSG00000230695,0
ENSG00000230696,0
ENSG00000230697,0
ENSG00000230698,0
ENSG00000230699,0
ENSG00000230701,45
ENSG00000230702,2
ENSG00000230703,0
ENSG00000230704,0
ENSG00000230706,0
ENSG00000230707,0
ENSG00000230709,0
ENSG00000230710,0
ENSG00000230711,0
ENSG00000230712,0
ENSG00000230714,0
ENSG00000230715,223
ENSG00000230716,23
ENSG00000230718,0
ENSG00000230720,0
ENSG00000230721,3
ENSG00000230724,16
ENSG00000230725,0
ENSG00000230727,0
ENSG00000230728,0
ENSG00000230729,0
ENSG00000230730,10
ENSG00000230731,1
ENSG00000230732,20
ENSG00000230733,1136
ENSG00000230734,30
ENSG00000230735,4
ENSG00000230736,9
ENSG00000230737,0
ENSG00000230739,0
ENSG00000230741,0
ENSG00000230746,0
ENSG00000230747,7
ENSG00000230748,0
ENSG00000230749,0
ENSG00000230750,0
ENSG00000230751,3
ENSG00000230753,14
ENSG00000230755,0
ENSG00000230756,3
ENSG00000230757,0
ENSG00000230758,2
ENSG00000230759,0
ENSG00000230764,0
ENSG00000230768,0
ENSG00000230769,0
ENSG00000230772,12
ENSG00000230773,2
ENSG00000230777,4
ENSG00000230778,0
ENSG00000230779,0
ENSG00000230781,0
ENSG00000230782,0
ENSG00000230783,3
ENSG00000230785,0
ENSG00000230787,0
ENSG00000230788,0
ENSG00000230789,0
ENSG00000230790,0
ENSG00000230793,19
ENSG00000230794,0
ENSG00000230795,111
ENSG00000230796,0
ENSG00000230797,60
ENSG00000230798,315
ENSG00000230799,1
ENSG00000230801,0
ENSG00000230803,0
ENSG00000230804,3
ENSG00000230805,0
ENSG00000230806,2
ENSG00000230807,7
ENSG00000230809,1
ENSG00000230812,16
ENSG00000230813,0
ENSG00000230814,0
ENSG00000230815,1
ENSG00000230817,0
ENSG00000230818,0
ENSG00000230819,0
ENSG00000230820,0
ENSG00000230821,0
ENSG00000230823,0
ENSG00000230825,0
ENSG00000230826,2
ENSG00000230828,0
ENSG00000230829,1
ENSG00000230830,0
ENSG00000230831,0
ENSG00000230832,2
ENSG00000230833,1
ENSG00000230834,0
ENSG00000230835,0
ENSG00000230836,52
ENSG00000230837,0
ENSG00000230838,881
ENSG00000230839,4
ENSG00000230840,0
ENSG00000230841,1
ENSG00000230843,0
ENSG00000230844,308
ENSG00000230845,1
ENSG00000230846,0
ENSG00000230847,8
ENSG00000230848,0
ENSG00000230849,14
ENSG00000230851,0
ENSG00000230852,0
ENSG00000230853,0
ENSG00000230854,0
ENSG00000230859,0
ENSG00000230860,0
ENSG00000230863,0
ENSG00000230864,0
ENSG00000230865,1
ENSG00000230866,0
ENSG00000230867,0
ENSG00000230869,7
ENSG00000230870,13
ENSG00000230871,0
ENSG00000230872,7
ENSG00000230873,1088
ENSG00000230876,0
ENSG00000230879,0
ENSG00000230881,0
ENSG00000230882,965
ENSG00000230886,0
ENSG00000230889,0
ENSG00000230891,0
ENSG00000230894,1
ENSG00000230896,275
ENSG00000230897,23
ENSG00000230898,0
ENSG00000230899,1
ENSG00000230902,0
ENSG00000230904,0
ENSG00000230908,0
ENSG00000230910,2
ENSG00000230911,3
ENSG00000230912,17
ENSG00000230913,4
ENSG00000230914,2
ENSG00000230916,5
ENSG00000230918,1
ENSG00000230920,0
ENSG00000230921,0
ENSG00000230922,0
ENSG00000230923,0
ENSG00000230926,0
ENSG00000230927,1
ENSG00000230928,0
ENSG00000230929,8
ENSG00000230931,0
ENSG00000230932,0
ENSG00000230934,0
ENSG00000230935,0
ENSG00000230936,0
ENSG00000230937,77
ENSG00000230939,26
ENSG00000230941,0
ENSG00000230942,0
ENSG00000230943,9
ENSG00000230944,0
ENSG00000230945,0
ENSG00000230946,1
ENSG00000230947,0
ENSG00000230948,0
ENSG00000230950,0
ENSG00000230951,0
ENSG00000230952,0
ENSG00000230953,8
ENSG00000230955,0
ENSG00000230956,0
ENSG00000230958,0
ENSG00000230960,0
ENSG00000230962,0
ENSG00000230964,0
ENSG00000230965,0
ENSG00000230967,0
ENSG00000230968,0
ENSG00000230969,0
ENSG00000230970,0
ENSG00000230971,5
ENSG00000230972,0
ENSG00000230973,0
ENSG00000230975,0
ENSG00000230977,0
ENSG00000230978,39
ENSG00000230979,13
ENSG00000230980,0
ENSG00000230982,71
ENSG00000230986,0
ENSG00000230987,6
ENSG00000230988,1
ENSG00000230989,9216
ENSG00000230990,0
ENSG00000230991,0
ENSG00000230992,3
ENSG00000230993,5
ENSG00000230994,0
ENSG00000230997,0
ENSG00000230998,0
ENSG00000230999,0
ENSG00000231001,0
ENSG00000231004,0
ENSG00000231005,0
ENSG00000231006,16
ENSG00000231007,59
ENSG00000231009,0
ENSG00000231010,28
ENSG00000231011,0
ENSG00000231013,1
ENSG00000231015,0
ENSG00000231017,0
ENSG00000231018,0
ENSG00000231019,0
ENSG00000231020,0
ENSG00000231022,0
ENSG00000231023,0
ENSG00000231024,1
ENSG00000231025,1262
ENSG00000231026,0
ENSG00000231027,27
ENSG00000231028,58
ENSG00000231029,0
ENSG00000231031,0
ENSG00000231032,0
ENSG00000231034,0
ENSG00000231035,0
ENSG00000231039,0
ENSG00000231040,0
ENSG00000231043,94
ENSG00000231046,0
ENSG00000231047,0
ENSG00000231049,0
ENSG00000231050,14
ENSG00000231051,0
ENSG00000231052,0
ENSG00000231053,0
ENSG00000231054,0
ENSG00000231056,0
ENSG00000231057,26
ENSG00000231058,1
ENSG00000231060,0
ENSG00000231061,0
ENSG00000231062,1
ENSG00000231063,0
ENSG00000231064,44
ENSG00000231066,8
ENSG00000231068,0
ENSG00000231069,2
ENSG00000231070,0
ENSG00000231071,0
ENSG00000231072,2
ENSG00000231073,2
ENSG00000231074,1724
ENSG00000231078,0
ENSG00000231079,2
ENSG00000231080,0
ENSG00000231081,7
ENSG00000231082,0
ENSG00000231083,2
ENSG00000231084,30
ENSG00000231086,4
ENSG00000231087,0
ENSG00000231090,0
ENSG00000231092,0
ENSG00000231093,0
ENSG00000231095,1
ENSG00000231096,1
ENSG00000231098,1
ENSG00000231099,0
ENSG00000231100,0
ENSG00000231102,0
ENSG00000231103,0
ENSG00000231104,0
ENSG00000231105,10
ENSG00000231106,363
ENSG00000231107,168
ENSG00000231108,1
ENSG00000231110,0
ENSG00000231112,0
ENSG00000231113,204
ENSG00000231114,0
ENSG00000231119,29
ENSG00000231120,4
ENSG00000231121,15
ENSG00000231122,4
ENSG00000231123,56
ENSG00000231124,0
ENSG00000231125,34
ENSG00000231128,0
ENSG00000231130,1
ENSG00000231131,1
ENSG00000231132,0
ENSG00000231133,2
ENSG00000231134,0
ENSG00000231136,0
ENSG00000231137,0
ENSG00000231138,0
ENSG00000231139,0
ENSG00000231140,0
ENSG00000231141,0
ENSG00000231143,0
ENSG00000231144,0
ENSG00000231147,1
ENSG00000231148,0
ENSG00000231149,0
ENSG00000231150,0
ENSG00000231152,0
ENSG00000231153,0
ENSG00000231154,29
ENSG00000231156,0
ENSG00000231158,0
ENSG00000231159,0
ENSG00000231160,38
ENSG00000231162,0
ENSG00000231163,0
ENSG00000231164,1
ENSG00000231165,0
ENSG00000231166,0
ENSG00000231167,13
ENSG00000231169,1
ENSG00000231170,7
ENSG00000231171,0
ENSG00000231172,0
ENSG00000231173,0
ENSG00000231175,0
ENSG00000231177,97
ENSG00000231178,0
ENSG00000231181,1
ENSG00000231183,0
ENSG00000231184,1
ENSG00000231185,17
ENSG00000231187,17
ENSG00000231188,1
ENSG00000231189,0
ENSG00000231192,0
ENSG00000231193,1
ENSG00000231194,1
ENSG00000231195,0
ENSG00000231196,2
ENSG00000231198,0
ENSG00000231199,0
ENSG00000231200,0
ENSG00000231201,6
ENSG00000231202,4
ENSG00000231203,4
ENSG00000231204,0
ENSG00000231205,626
ENSG00000231206,0
ENSG00000231207,0
ENSG00000231208,0
ENSG00000231210,0
ENSG00000231211,0
ENSG00000231212,0
ENSG00000231213,0
ENSG00000231216,0
ENSG00000231217,1
ENSG00000231219,0
ENSG00000231221,0
ENSG00000231222,0
ENSG00000231226,1
ENSG00000231227,0
ENSG00000231228,0
ENSG00000231231,1
ENSG00000231232,0
ENSG00000231233,17
ENSG00000231234,35
ENSG00000231235,0
ENSG00000231236,2
ENSG00000231237,0
ENSG00000231238,0
ENSG00000231240,0
ENSG00000231241,0
ENSG00000231243,0
ENSG00000231244,2
ENSG00000231245,1
ENSG00000231246,4
ENSG00000231248,0
ENSG00000231249,25
ENSG00000231251,0
ENSG00000231252,0
ENSG00000231253,0
ENSG00000231254,0
ENSG00000231255,2
ENSG00000231256,1
ENSG00000231258,1
ENSG00000231259,67
ENSG00000231261,1
ENSG00000231264,0
ENSG00000231265,0
ENSG00000231266,0
ENSG00000231270,0
ENSG00000231271,10
ENSG00000231272,0
ENSG00000231274,4
ENSG00000231276,0
ENSG00000231278,0
ENSG00000231280,0
ENSG00000231290,31
ENSG00000231291,0
ENSG00000231292,3
ENSG00000231293,0
ENSG00000231294,0
ENSG00000231295,6
ENSG00000231296,3
ENSG00000231297,0
ENSG00000231298,6
ENSG00000231299,0
ENSG00000231300,0
ENSG00000231301,0
ENSG00000231302,1
ENSG00000231304,0
ENSG00000231305,68
ENSG00000231307,0
ENSG00000231310,2
ENSG00000231311,0
ENSG00000231312,358
ENSG00000231313,5
ENSG00000231316,0
ENSG00000231317,2
ENSG00000231322,0
ENSG00000231324,477
ENSG00000231326,0
ENSG00000231327,41
ENSG00000231328,0
ENSG00000231329,10
ENSG00000231331,1
ENSG00000231332,0
ENSG00000231333,0
ENSG00000231334,0
ENSG00000231335,2
ENSG00000231336,0
ENSG00000231340,3
ENSG00000231341,2
ENSG00000231344,7
ENSG00000231345,1
ENSG00000231346,10
ENSG00000231349,0
ENSG00000231351,3
ENSG00000231353,0
ENSG00000231355,2
ENSG00000231356,1
ENSG00000231357,1
ENSG00000231358,0
ENSG00000231359,79
ENSG00000231361,0
ENSG00000231362,1
ENSG00000231363,1
ENSG00000231364,0
ENSG00000231365,240
ENSG00000231366,0
ENSG00000231367,77
ENSG00000231368,0
ENSG00000231369,8
ENSG00000231371,0
ENSG00000231373,2
ENSG00000231375,0
ENSG00000231376,0
ENSG00000231378,0
ENSG00000231381,7
ENSG00000231382,0
ENSG00000231383,0
ENSG00000231384,1
ENSG00000231386,1
ENSG00000231388,0
ENSG00000231389,20904
ENSG00000231390,0
ENSG00000231392,0
ENSG00000231393,4
ENSG00000231394,3
ENSG00000231395,2
ENSG00000231396,0
ENSG00000231397,0
ENSG00000231398,0
ENSG00000231399,0
ENSG00000231401,7
ENSG00000231402,0
ENSG00000231403,0
ENSG00000231404,1
ENSG00000231405,3
ENSG00000231407,42
ENSG00000231409,12
ENSG00000231411,0
ENSG00000231412,0
ENSG00000231413,0
ENSG00000231414,5
ENSG00000231416,0
ENSG00000231417,0
ENSG00000231418,0
ENSG00000231419,13
ENSG00000231420,0
ENSG00000231421,0
ENSG00000231422,0
ENSG00000231423,0
ENSG00000231424,63
ENSG00000231426,4
ENSG00000231427,0
ENSG00000231428,0
ENSG00000231429,2
ENSG00000231431,0
ENSG00000231434,23
ENSG00000231435,3
ENSG00000231436,0
ENSG00000231437,9
ENSG00000231439,79
ENSG00000231440,0
ENSG00000231441,4
ENSG00000231442,0
ENSG00000231443,31
ENSG00000231445,4
ENSG00000231447,0
ENSG00000231449,0
ENSG00000231453,4
ENSG00000231454,0
ENSG00000231458,0
ENSG00000231459,0
ENSG00000231460,3
ENSG00000231461,0
ENSG00000231464,22
ENSG00000231465,0
ENSG00000231466,14
ENSG00000231467,0
ENSG00000231468,1
ENSG00000231470,2
ENSG00000231471,0
ENSG00000231473,17
ENSG00000231475,19
ENSG00000231476,0
ENSG00000231477,0
ENSG00000231478,0
ENSG00000231480,0
ENSG00000231482,29
ENSG00000231483,50
ENSG00000231484,0
ENSG00000231485,0
ENSG00000231487,0
ENSG00000231489,0
ENSG00000231490,0
ENSG00000231491,0
ENSG00000231492,0
ENSG00000231494,3
ENSG00000231495,0
ENSG00000231496,1
ENSG00000231500,88628
ENSG00000231501,0
ENSG00000231503,79
ENSG00000231504,0
ENSG00000231505,2
ENSG00000231507,12
ENSG00000231508,0
ENSG00000231509,0
ENSG00000231510,0
ENSG00000231512,0
ENSG00000231513,0
ENSG00000231514,2
ENSG00000231515,0
ENSG00000231516,0
ENSG00000231518,0
ENSG00000231519,9
ENSG00000231521,0
ENSG00000231523,0
ENSG00000231525,0
ENSG00000231527,3
ENSG00000231528,370
ENSG00000231529,0
ENSG00000231530,6
ENSG00000231531,2
ENSG00000231532,0
ENSG00000231533,0
ENSG00000231534,2
ENSG00000231535,0
ENSG00000231536,2
ENSG00000231537,0
ENSG00000231538,0
ENSG00000231539,0
ENSG00000231540,0
ENSG00000231541,0
ENSG00000231542,0
ENSG00000231544,2
ENSG00000231546,1
ENSG00000231547,0
ENSG00000231548,1
ENSG00000231549,1
ENSG00000231550,1
ENSG00000231551,29
ENSG00000231552,0
ENSG00000231553,0
ENSG00000231556,0
ENSG00000231557,0
ENSG00000231559,0
ENSG00000231560,2
ENSG00000231561,0
ENSG00000231562,0
ENSG00000231563,11
ENSG00000231564,1
ENSG00000231565,0
ENSG00000231566,0
ENSG00000231567,0
ENSG00000231568,0
ENSG00000231569,0
ENSG00000231570,0
ENSG00000231574,7
ENSG00000231575,2
ENSG00000231576,0
ENSG00000231579,0
ENSG00000231582,0
ENSG00000231583,0
ENSG00000231584,527
ENSG00000231585,0
ENSG00000231586,0
ENSG00000231587,8
ENSG00000231588,0
ENSG00000231589,0
ENSG00000231590,0
ENSG00000231593,0
ENSG00000231595,34
ENSG00000231597,0
ENSG00000231599,0
ENSG00000231600,0
ENSG00000231601,1
ENSG00000231603,0
ENSG00000231604,0
ENSG00000231605,0
ENSG00000231606,0
ENSG00000231607,194
ENSG00000231609,20
ENSG00000231610,0
ENSG00000231612,2
ENSG00000231613,0
ENSG00000231615,0
ENSG00000231616,3
ENSG00000231619,0
ENSG00000231620,0
ENSG00000231621,2
ENSG00000231622,0
ENSG00000231625,1
ENSG00000231626,0
ENSG00000231628,7
ENSG00000231630,0
ENSG00000231633,0
ENSG00000231635,1
ENSG00000231636,4
ENSG00000231637,0
ENSG00000231638,5
ENSG00000231643,0
ENSG00000231645,0
ENSG00000231646,2
ENSG00000231648,0
ENSG00000231649,0
ENSG00000231650,0
ENSG00000231651,5
ENSG00000231652,39
ENSG00000231653,0
ENSG00000231654,0
ENSG00000231655,1
ENSG00000231656,0
ENSG00000231660,0
ENSG00000231662,0
ENSG00000231663,54
ENSG00000231665,6
ENSG00000231666,4
ENSG00000231667,0
ENSG00000231668,0
ENSG00000231671,0
ENSG00000231672,97
ENSG00000231674,0
ENSG00000231675,0
ENSG00000231678,0
ENSG00000231680,1
ENSG00000231681,0
ENSG00000231682,0
ENSG00000231683,0
ENSG00000231684,4
ENSG00000231686,1
ENSG00000231688,0
ENSG00000231689,0
ENSG00000231690,12
ENSG00000231691,4
ENSG00000231694,0
ENSG00000231697,0
ENSG00000231698,0
ENSG00000231699,0
ENSG00000231700,0
ENSG00000231701,0
ENSG00000231702,0
ENSG00000231703,1
ENSG00000231704,5
ENSG00000231705,1
ENSG00000231706,0
ENSG00000231707,12
ENSG00000231709,0
ENSG00000231711,274
ENSG00000231712,0
ENSG00000231713,19
ENSG00000231714,0
ENSG00000231715,3
ENSG00000231716,0
ENSG00000231718,0
ENSG00000231720,0
ENSG00000231721,225
ENSG00000231722,0
ENSG00000231723,0
ENSG00000231724,0
ENSG00000231725,1
ENSG00000231726,0
ENSG00000231728,3
ENSG00000231729,0
ENSG00000231731,32
ENSG00000231735,1
ENSG00000231738,0
ENSG00000231739,0
ENSG00000231740,0
ENSG00000231741,1
ENSG00000231742,14
ENSG00000231743,0
ENSG00000231744,0
ENSG00000231747,111
ENSG00000231748,0
ENSG00000231749,4
ENSG00000231750,0
ENSG00000231752,58
ENSG00000231754,0
ENSG00000231755,0
ENSG00000231756,0
ENSG00000231758,0
ENSG00000231760,8
ENSG00000231762,0
ENSG00000231763,0
ENSG00000231764,4
ENSG00000231765,0
ENSG00000231766,0
ENSG00000231767,21
ENSG00000231768,10
ENSG00000231769,2
ENSG00000231770,261
ENSG00000231772,1
ENSG00000231774,0
ENSG00000231776,1
ENSG00000231777,0
ENSG00000231780,2
ENSG00000231781,0
ENSG00000231782,0
ENSG00000231784,33
ENSG00000231787,0
ENSG00000231788,1
ENSG00000231789,20
ENSG00000231791,0
ENSG00000231793,3
ENSG00000231794,5
ENSG00000231795,1
ENSG00000231799,5
ENSG00000231801,1
ENSG00000231802,0
ENSG00000231804,0
ENSG00000231806,19
ENSG00000231808,0
ENSG00000231809,0
ENSG00000231810,0
ENSG00000231811,0
ENSG00000231812,0
ENSG00000231814,0
ENSG00000231815,0
ENSG00000231816,3
ENSG00000231817,0
ENSG00000231821,0
ENSG00000231822,3
ENSG00000231824,0
ENSG00000231826,30
ENSG00000231827,0
ENSG00000231829,2
ENSG00000231830,2
ENSG00000231831,29
ENSG00000231837,0
ENSG00000231838,0
ENSG00000231839,0
ENSG00000231840,4
ENSG00000231841,1
ENSG00000231842,2
ENSG00000231845,0
ENSG00000231846,0
ENSG00000231848,2
ENSG00000231849,1
ENSG00000231851,10
ENSG00000231852,400
ENSG00000231855,0
ENSG00000231856,85
ENSG00000231857,0
ENSG00000231858,0
ENSG00000231859,1
ENSG00000231861,2
ENSG00000231863,1
ENSG00000231864,0
ENSG00000231865,1
ENSG00000231866,0
ENSG00000231867,0
ENSG00000231868,6
ENSG00000231870,3
ENSG00000231871,6
ENSG00000231873,12
ENSG00000231874,0
ENSG00000231875,0
ENSG00000231876,0
ENSG00000231877,6
ENSG00000231878,1
ENSG00000231879,0
ENSG00000231880,0
ENSG00000231881,2
ENSG00000231882,0
ENSG00000231883,0
ENSG00000231884,2
ENSG00000231887,2
ENSG00000231888,1
ENSG00000231889,100
ENSG00000231890,59
ENSG00000231892,0
ENSG00000231894,0
ENSG00000231896,0
ENSG00000231897,0
ENSG00000231898,2
ENSG00000231900,0
ENSG00000231901,1
ENSG00000231902,0
ENSG00000231903,0
ENSG00000231905,1
ENSG00000231906,0
ENSG00000231907,2
ENSG00000231908,17
ENSG00000231909,0
ENSG00000231910,1
ENSG00000231911,0
ENSG00000231912,0
ENSG00000231913,0
ENSG00000231914,0
ENSG00000231915,0
ENSG00000231916,8
ENSG00000231918,0
ENSG00000231920,33
ENSG00000231922,0
ENSG00000231923,0
ENSG00000231924,2
ENSG00000231925,25669
ENSG00000231926,0
ENSG00000231927,2
ENSG00000231929,0
ENSG00000231930,0
ENSG00000231931,0
ENSG00000231933,0
ENSG00000231934,0
ENSG00000231937,0
ENSG00000231940,4
ENSG00000231942,5
ENSG00000231943,1
ENSG00000231944,0
ENSG00000231947,0
ENSG00000231948,5
ENSG00000231949,1
ENSG00000231951,0
ENSG00000231952,27
ENSG00000231953,0
ENSG00000231954,0
ENSG00000231955,0
ENSG00000231956,0
ENSG00000231957,0
ENSG00000231961,0
ENSG00000231963,0
ENSG00000231964,9
ENSG00000231965,0
ENSG00000231966,2
ENSG00000231967,2
ENSG00000231969,9
ENSG00000231970,4
ENSG00000231971,10
ENSG00000231976,0
ENSG00000231977,0
ENSG00000231978,0
ENSG00000231979,0
ENSG00000231980,1
ENSG00000231981,0
ENSG00000231982,0
ENSG00000231983,0
ENSG00000231984,0
ENSG00000231985,0
ENSG00000231986,0
ENSG00000231987,0
ENSG00000231988,0
ENSG00000231989,7
ENSG00000231990,11
ENSG00000231991,399
ENSG00000231992,1
ENSG00000231993,4
ENSG00000231995,0
ENSG00000231996,0
ENSG00000231999,16
ENSG00000232000,24
ENSG00000232001,0
ENSG00000232002,0
ENSG00000232003,0
ENSG00000232004,13
ENSG00000232006,9
ENSG00000232009,0
ENSG00000232010,0
ENSG00000232015,0
ENSG00000232018,0
ENSG00000232019,0
ENSG00000232021,78
ENSG00000232022,84
ENSG00000232023,0
ENSG00000232024,108
ENSG00000232025,0
ENSG00000232027,3
ENSG00000232028,0
ENSG00000232029,0
ENSG00000232030,0
ENSG00000232031,2
ENSG00000232032,0
ENSG00000232034,6
ENSG00000232035,0
ENSG00000232036,0
ENSG00000232037,7
ENSG00000232039,0
ENSG00000232040,33
ENSG00000232041,0
ENSG00000232042,0
ENSG00000232043,10
ENSG00000232044,3
ENSG00000232046,1
ENSG00000232048,0
ENSG00000232050,0
ENSG00000232053,0
ENSG00000232054,3
ENSG00000232056,0
ENSG00000232057,0
ENSG00000232058,0
ENSG00000232059,8
ENSG00000232060,1
ENSG00000232063,19
ENSG00000232064,0
ENSG00000232065,2
ENSG00000232068,0
ENSG00000232069,0
ENSG00000232070,8
ENSG00000232072,0
ENSG00000232073,0
ENSG00000232075,13
ENSG00000232077,0
ENSG00000232079,0
ENSG00000232080,0
ENSG00000232081,0
ENSG00000232082,2
ENSG00000232083,0
ENSG00000232084,0
ENSG00000232085,0
ENSG00000232086,0
ENSG00000232087,0
ENSG00000232089,0
ENSG00000232090,0
ENSG00000232091,0
ENSG00000232093,271
ENSG00000232096,0
ENSG00000232097,0
ENSG00000232098,278
ENSG00000232100,0
ENSG00000232101,0
ENSG00000232102,0
ENSG00000232104,6
ENSG00000232105,0
ENSG00000232109,0
ENSG00000232110,6
ENSG00000232111,0
ENSG00000232112,6043
ENSG00000232113,0
ENSG00000232114,0
ENSG00000232115,0
ENSG00000232117,0
ENSG00000232118,43
ENSG00000232119,3184
ENSG00000232120,0
ENSG00000232121,0
ENSG00000232124,5
ENSG00000232125,0
ENSG00000232128,0
ENSG00000232130,0
ENSG00000232131,0
ENSG00000232132,0
ENSG00000232133,0
ENSG00000232134,34
ENSG00000232135,0
ENSG00000232136,0
ENSG00000232138,0
ENSG00000232139,3
ENSG00000232140,0
ENSG00000232142,0
ENSG00000232144,0
ENSG00000232145,0
ENSG00000232148,0
ENSG00000232149,5
ENSG00000232150,10
ENSG00000232153,0
ENSG00000232154,0
ENSG00000232155,0
