Gene stable ID,89039d8c-d631-4898-99b2-6d188ff7f02c
ENSG00000230487,1012
ENSG00000230489,15
ENSG00000230490,117
ENSG00000230491,0
ENSG00000230492,0
ENSG00000230495,2
ENSG00000230496,0
ENSG00000230497,0
ENSG00000230498,32
ENSG00000230499,22
ENSG00000230500,26
ENSG00000230501,1
ENSG00000230502,0
ENSG00000230506,0
ENSG00000230507,1
ENSG00000230508,39
ENSG00000230510,27
ENSG00000230513,211
ENSG00000230515,0
ENSG00000230516,0
ENSG00000230519,11
ENSG00000230520,0
ENSG00000230521,202
ENSG00000230522,0
ENSG00000230523,1
ENSG00000230524,0
ENSG00000230525,0
ENSG00000230526,4
ENSG00000230528,2
ENSG00000230529,0
ENSG00000230530,27
ENSG00000230531,0
ENSG00000230532,0
ENSG00000230533,0
ENSG00000230534,3
ENSG00000230535,0
ENSG00000230536,6
ENSG00000230537,10
ENSG00000230538,0
ENSG00000230539,0
ENSG00000230542,1
ENSG00000230543,0
ENSG00000230546,0
ENSG00000230547,1
ENSG00000230548,0
ENSG00000230549,0
ENSG00000230550,33
ENSG00000230551,2206
ENSG00000230552,96
ENSG00000230555,111
ENSG00000230556,0
ENSG00000230558,0
ENSG00000230559,0
ENSG00000230561,25
ENSG00000230562,5
ENSG00000230563,10
ENSG00000230564,0
ENSG00000230565,70
ENSG00000230568,8
ENSG00000230569,5
ENSG00000230570,1
ENSG00000230571,0
ENSG00000230572,0
ENSG00000230573,0
ENSG00000230575,0
ENSG00000230576,1
ENSG00000230578,0
ENSG00000230580,17
ENSG00000230581,17
ENSG00000230583,13
ENSG00000230584,0
ENSG00000230585,13
ENSG00000230587,4
ENSG00000230589,0
ENSG00000230590,334
ENSG00000230592,3
ENSG00000230593,6
ENSG00000230594,0
ENSG00000230595,0
ENSG00000230596,0
ENSG00000230597,1
ENSG00000230598,1
ENSG00000230599,0
ENSG00000230600,0
ENSG00000230601,5
ENSG00000230603,0
ENSG00000230604,0
ENSG00000230605,0
ENSG00000230606,56
ENSG00000230607,0
ENSG00000230609,1
ENSG00000230611,1
ENSG00000230612,15
ENSG00000230613,2
ENSG00000230614,0
ENSG00000230615,47
ENSG00000230617,0
ENSG00000230618,1
ENSG00000230621,0
ENSG00000230622,0
ENSG00000230623,3
ENSG00000230626,16
ENSG00000230627,0
ENSG00000230628,48
ENSG00000230629,37
ENSG00000230630,638
ENSG00000230631,15
ENSG00000230634,1
ENSG00000230635,0
ENSG00000230636,0
ENSG00000230637,4
ENSG00000230638,407
ENSG00000230639,0
ENSG00000230641,3
ENSG00000230643,0
ENSG00000230645,0
ENSG00000230646,3
ENSG00000230647,0
ENSG00000230648,3
ENSG00000230649,2
ENSG00000230650,19
ENSG00000230651,1
ENSG00000230654,1
ENSG00000230655,1
ENSG00000230657,0
ENSG00000230658,249
ENSG00000230659,1
ENSG00000230661,0
ENSG00000230662,0
ENSG00000230663,1
ENSG00000230665,5
ENSG00000230666,2
ENSG00000230667,4
ENSG00000230668,0
ENSG00000230671,0
ENSG00000230673,36
ENSG00000230676,8
ENSG00000230679,15
ENSG00000230680,0
ENSG00000230681,0
ENSG00000230682,0
ENSG00000230683,1
ENSG00000230684,0
ENSG00000230686,0
ENSG00000230687,0
ENSG00000230690,0
ENSG00000230691,0
ENSG00000230694,1
ENSG00000230695,1
ENSG00000230696,0
ENSG00000230697,6
ENSG00000230698,0
ENSG00000230699,60
ENSG00000230701,21
ENSG00000230702,6
ENSG00000230703,0
ENSG00000230704,0
ENSG00000230706,0
ENSG00000230707,0
ENSG00000230709,3
ENSG00000230710,2
ENSG00000230711,0
ENSG00000230712,2
ENSG00000230714,0
ENSG00000230715,347
ENSG00000230716,50
ENSG00000230718,0
ENSG00000230720,0
ENSG00000230721,7
ENSG00000230724,100
ENSG00000230725,0
ENSG00000230727,0
ENSG00000230728,0
ENSG00000230729,0
ENSG00000230730,2
ENSG00000230731,0
ENSG00000230732,55
ENSG00000230733,804
ENSG00000230734,16
ENSG00000230735,5
ENSG00000230736,14
ENSG00000230737,0
ENSG00000230739,0
ENSG00000230741,1
ENSG00000230746,0
ENSG00000230747,9
ENSG00000230748,0
ENSG00000230749,1
ENSG00000230750,0
ENSG00000230751,1
ENSG00000230753,15
ENSG00000230755,0
ENSG00000230756,7
ENSG00000230757,2
ENSG00000230758,1
ENSG00000230759,0
ENSG00000230764,0
ENSG00000230768,0
ENSG00000230769,3
ENSG00000230772,16
ENSG00000230773,2
ENSG00000230777,5
ENSG00000230778,1
ENSG00000230779,1
ENSG00000230781,0
ENSG00000230782,2
ENSG00000230783,24
ENSG00000230785,0
ENSG00000230787,6
ENSG00000230788,0
ENSG00000230789,3
ENSG00000230790,1
ENSG00000230793,33
ENSG00000230794,0
ENSG00000230795,29
ENSG00000230796,0
ENSG00000230797,109
ENSG00000230798,420
ENSG00000230799,2
ENSG00000230801,0
ENSG00000230803,0
ENSG00000230804,0
ENSG00000230805,0
ENSG00000230806,0
ENSG00000230807,8
ENSG00000230809,0
ENSG00000230812,15
ENSG00000230813,0
ENSG00000230814,0
ENSG00000230815,2
ENSG00000230817,0
ENSG00000230818,0
ENSG00000230819,0
ENSG00000230820,0
ENSG00000230821,0
ENSG00000230823,2
ENSG00000230825,36
ENSG00000230826,3
ENSG00000230828,0
ENSG00000230829,1
ENSG00000230830,0
ENSG00000230831,1
ENSG00000230832,27
ENSG00000230833,0
ENSG00000230834,46
ENSG00000230835,0
ENSG00000230836,11
ENSG00000230837,1
ENSG00000230838,1214
ENSG00000230839,6
ENSG00000230840,0
ENSG00000230841,1
ENSG00000230843,0
ENSG00000230844,215
ENSG00000230845,0
ENSG00000230846,0
ENSG00000230847,69
ENSG00000230848,0
ENSG00000230849,15
ENSG00000230851,0
ENSG00000230852,0
ENSG00000230853,0
ENSG00000230854,0
ENSG00000230859,0
ENSG00000230860,0
ENSG00000230863,0
ENSG00000230864,0
ENSG00000230865,3
ENSG00000230866,0
ENSG00000230867,0
ENSG00000230869,13
ENSG00000230870,58
ENSG00000230871,0
ENSG00000230872,41
ENSG00000230873,474
ENSG00000230876,1
ENSG00000230879,0
ENSG00000230881,23
ENSG00000230882,1339
ENSG00000230886,0
ENSG00000230889,0
ENSG00000230891,0
ENSG00000230894,2
ENSG00000230896,202
ENSG00000230897,52
ENSG00000230898,1
ENSG00000230899,1
ENSG00000230902,0
ENSG00000230904,0
ENSG00000230908,0
ENSG00000230910,9
ENSG00000230911,1
ENSG00000230912,13
ENSG00000230913,0
ENSG00000230914,1
ENSG00000230916,6
ENSG00000230918,2
ENSG00000230920,0
ENSG00000230921,0
ENSG00000230922,2
ENSG00000230923,0
ENSG00000230926,0
ENSG00000230927,1
ENSG00000230928,9
ENSG00000230929,11
ENSG00000230931,0
ENSG00000230932,0
ENSG00000230934,0
ENSG00000230935,1
ENSG00000230936,0
ENSG00000230937,7554
ENSG00000230939,25
ENSG00000230941,0
ENSG00000230942,0
ENSG00000230943,13
ENSG00000230944,0
ENSG00000230945,7
ENSG00000230946,1
ENSG00000230947,1
ENSG00000230948,0
ENSG00000230950,1
ENSG00000230951,3
ENSG00000230952,0
ENSG00000230953,88
ENSG00000230955,0
ENSG00000230956,2
ENSG00000230958,0
ENSG00000230960,0
ENSG00000230962,0
ENSG00000230964,0
ENSG00000230965,2
ENSG00000230967,5
ENSG00000230968,0
ENSG00000230969,0
ENSG00000230970,2
ENSG00000230971,1
ENSG00000230972,0
ENSG00000230973,0
ENSG00000230975,0
ENSG00000230977,0
ENSG00000230978,352
ENSG00000230979,27
ENSG00000230980,2
ENSG00000230982,86
ENSG00000230986,1
ENSG00000230987,0
ENSG00000230988,2
ENSG00000230989,9038
ENSG00000230990,0
ENSG00000230991,2
ENSG00000230992,1
ENSG00000230993,10
ENSG00000230994,0
ENSG00000230997,0
ENSG00000230998,0
ENSG00000230999,1
ENSG00000231001,0
ENSG00000231004,0
ENSG00000231005,0
ENSG00000231006,26
ENSG00000231007,49
ENSG00000231009,0
ENSG00000231010,17
ENSG00000231011,0
ENSG00000231013,2
ENSG00000231015,0
ENSG00000231017,0
ENSG00000231018,0
ENSG00000231019,0
ENSG00000231020,0
ENSG00000231022,0
ENSG00000231023,0
ENSG00000231024,9
ENSG00000231025,667
ENSG00000231026,0
ENSG00000231027,5
ENSG00000231028,108
ENSG00000231029,1
ENSG00000231031,0
ENSG00000231032,0
ENSG00000231034,0
ENSG00000231035,0
ENSG00000231039,1
ENSG00000231040,0
ENSG00000231043,63
ENSG00000231046,0
ENSG00000231047,0
ENSG00000231049,0
ENSG00000231050,40
ENSG00000231051,0
ENSG00000231052,0
ENSG00000231053,0
ENSG00000231054,3
ENSG00000231056,1
ENSG00000231057,14
ENSG00000231058,0
ENSG00000231060,0
ENSG00000231061,0
ENSG00000231062,0
ENSG00000231063,2
ENSG00000231064,461
ENSG00000231066,12
ENSG00000231068,0
ENSG00000231069,5
ENSG00000231070,0
ENSG00000231071,0
ENSG00000231072,3
ENSG00000231073,12
ENSG00000231074,2787
ENSG00000231078,0
ENSG00000231079,0
ENSG00000231080,0
ENSG00000231081,7
ENSG00000231082,0
ENSG00000231083,1
ENSG00000231084,61
ENSG00000231086,5
ENSG00000231087,1
ENSG00000231090,0
ENSG00000231092,1
ENSG00000231093,1
ENSG00000231095,1
ENSG00000231096,1
ENSG00000231098,3
ENSG00000231099,0
ENSG00000231100,0
ENSG00000231102,0
ENSG00000231103,0
ENSG00000231104,6
ENSG00000231105,30
ENSG00000231106,82
ENSG00000231107,12
ENSG00000231108,0
ENSG00000231110,0
ENSG00000231112,0
ENSG00000231113,91
ENSG00000231114,0
ENSG00000231119,44
ENSG00000231120,3
ENSG00000231121,24
ENSG00000231122,0
ENSG00000231123,24
ENSG00000231124,0
ENSG00000231125,35
ENSG00000231128,4
ENSG00000231130,3
ENSG00000231131,20
ENSG00000231132,0
ENSG00000231133,55
ENSG00000231134,3
ENSG00000231136,0
ENSG00000231137,0
ENSG00000231138,0
ENSG00000231139,0
ENSG00000231140,0
ENSG00000231141,0
ENSG00000231143,0
ENSG00000231144,0
ENSG00000231147,2
ENSG00000231148,0
ENSG00000231149,1
ENSG00000231150,3
ENSG00000231152,0
ENSG00000231153,0
ENSG00000231154,48
ENSG00000231156,3
ENSG00000231158,0
ENSG00000231159,0
ENSG00000231160,226
ENSG00000231162,1
ENSG00000231163,0
ENSG00000231164,0
ENSG00000231165,1
ENSG00000231166,0
ENSG00000231167,10
ENSG00000231169,1
ENSG00000231170,10
ENSG00000231171,0
ENSG00000231172,1
ENSG00000231173,0
ENSG00000231175,1
ENSG00000231177,42
ENSG00000231178,0
ENSG00000231181,13
ENSG00000231183,0
ENSG00000231184,0
ENSG00000231185,26
ENSG00000231187,47
ENSG00000231188,3
ENSG00000231189,4
ENSG00000231192,0
ENSG00000231193,1
ENSG00000231194,5
ENSG00000231195,0
ENSG00000231196,88
ENSG00000231198,0
ENSG00000231199,0
ENSG00000231200,0
ENSG00000231201,12
ENSG00000231202,0
ENSG00000231203,16
ENSG00000231204,0
ENSG00000231205,328
ENSG00000231206,3
ENSG00000231207,2
ENSG00000231208,1
ENSG00000231210,0
ENSG00000231211,0
ENSG00000231212,0
ENSG00000231213,0
ENSG00000231216,0
ENSG00000231217,6
ENSG00000231219,0
ENSG00000231221,0
ENSG00000231222,0
ENSG00000231226,0
ENSG00000231227,0
ENSG00000231228,1
ENSG00000231231,4
ENSG00000231232,0
ENSG00000231233,22
ENSG00000231234,49
ENSG00000231235,0
ENSG00000231236,15
ENSG00000231237,0
ENSG00000231238,0
ENSG00000231240,9
ENSG00000231241,1
ENSG00000231243,0
ENSG00000231244,0
ENSG00000231245,4
ENSG00000231246,3
ENSG00000231248,0
ENSG00000231249,32
ENSG00000231251,0
ENSG00000231252,0
ENSG00000231253,0
ENSG00000231254,0
ENSG00000231255,3
ENSG00000231256,7
ENSG00000231258,6
ENSG00000231259,99
ENSG00000231261,0
ENSG00000231264,0
ENSG00000231265,2
ENSG00000231266,0
ENSG00000231270,0
ENSG00000231271,0
ENSG00000231272,0
ENSG00000231274,7
ENSG00000231276,0
ENSG00000231278,0
ENSG00000231280,34
ENSG00000231290,24
ENSG00000231291,0
ENSG00000231292,16
ENSG00000231293,0
ENSG00000231294,0
ENSG00000231295,7
ENSG00000231296,5
ENSG00000231297,0
ENSG00000231298,7
ENSG00000231299,0
ENSG00000231300,0
ENSG00000231301,0
ENSG00000231302,2
ENSG00000231304,2
ENSG00000231305,130
ENSG00000231307,6
ENSG00000231310,14
ENSG00000231311,0
ENSG00000231312,692
ENSG00000231313,5
ENSG00000231316,0
ENSG00000231317,0
ENSG00000231322,1
ENSG00000231324,18
ENSG00000231326,0
ENSG00000231327,14
ENSG00000231328,0
ENSG00000231329,5
ENSG00000231331,1
ENSG00000231332,0
ENSG00000231333,3
ENSG00000231334,0
ENSG00000231335,5
ENSG00000231336,1
ENSG00000231340,32
ENSG00000231341,2
ENSG00000231344,5
ENSG00000231345,182
ENSG00000231346,24
ENSG00000231349,0
ENSG00000231351,15
ENSG00000231353,0
ENSG00000231355,1
ENSG00000231356,0
ENSG00000231357,0
ENSG00000231358,0
ENSG00000231359,49
ENSG00000231361,1
ENSG00000231362,0
ENSG00000231363,1
ENSG00000231364,1
ENSG00000231365,862
ENSG00000231366,1
ENSG00000231367,59
ENSG00000231368,0
ENSG00000231369,11
ENSG00000231371,0
ENSG00000231373,0
ENSG00000231375,0
ENSG00000231376,0
ENSG00000231378,1
ENSG00000231381,1
ENSG00000231382,0
ENSG00000231383,0
ENSG00000231384,0
ENSG00000231386,1
ENSG00000231388,0
ENSG00000231389,14418
ENSG00000231390,0
ENSG00000231392,0
ENSG00000231393,5
ENSG00000231394,1
ENSG00000231395,13
ENSG00000231396,0
ENSG00000231397,1
ENSG00000231398,0
ENSG00000231399,0
ENSG00000231401,1
ENSG00000231402,156
ENSG00000231403,0
ENSG00000231404,1
ENSG00000231405,0
ENSG00000231407,103
ENSG00000231409,5
ENSG00000231411,0
ENSG00000231412,6
ENSG00000231413,0
ENSG00000231414,5
ENSG00000231416,2
ENSG00000231417,0
ENSG00000231418,0
ENSG00000231419,24
ENSG00000231420,0
ENSG00000231421,0
ENSG00000231422,3
ENSG00000231423,0
ENSG00000231424,19
ENSG00000231426,3
ENSG00000231427,0
ENSG00000231428,0
ENSG00000231429,0
ENSG00000231431,0
ENSG00000231434,19
ENSG00000231435,10
ENSG00000231436,0
ENSG00000231437,14
ENSG00000231439,234
ENSG00000231440,0
ENSG00000231441,0
ENSG00000231442,0
ENSG00000231443,57
ENSG00000231445,13
ENSG00000231447,0
ENSG00000231449,1
ENSG00000231453,122
ENSG00000231454,0
ENSG00000231458,0
ENSG00000231459,2
ENSG00000231460,1
ENSG00000231461,0
ENSG00000231464,6
ENSG00000231465,0
ENSG00000231466,9
ENSG00000231467,12
ENSG00000231468,2
ENSG00000231470,0
ENSG00000231471,0
ENSG00000231473,27
ENSG00000231475,128
ENSG00000231476,2
ENSG00000231477,0
ENSG00000231478,0
ENSG00000231480,0
ENSG00000231482,75
ENSG00000231483,28
ENSG00000231484,0
ENSG00000231485,1
ENSG00000231487,0
ENSG00000231489,0
ENSG00000231490,0
ENSG00000231491,0
ENSG00000231492,0
ENSG00000231494,0
ENSG00000231495,0
ENSG00000231496,0
ENSG00000231500,117576
ENSG00000231501,1
ENSG00000231503,48
ENSG00000231504,0
ENSG00000231505,0
ENSG00000231507,21
ENSG00000231508,0
ENSG00000231509,1
ENSG00000231510,0
ENSG00000231512,0
ENSG00000231513,0
ENSG00000231514,0
ENSG00000231515,0
ENSG00000231516,0
ENSG00000231518,1
ENSG00000231519,11
ENSG00000231521,3
ENSG00000231523,0
ENSG00000231525,1
ENSG00000231527,4
ENSG00000231528,59
ENSG00000231529,0
ENSG00000231530,26
ENSG00000231531,0
ENSG00000231532,0
ENSG00000231533,1
ENSG00000231534,1
ENSG00000231535,0
ENSG00000231536,0
ENSG00000231537,0
ENSG00000231538,0
ENSG00000231539,0
ENSG00000231540,0
ENSG00000231541,0
ENSG00000231542,0
ENSG00000231544,3
ENSG00000231546,1
ENSG00000231547,0
ENSG00000231548,1
ENSG00000231549,5
ENSG00000231550,0
ENSG00000231551,364
ENSG00000231552,0
ENSG00000231553,0
ENSG00000231556,0
ENSG00000231557,0
ENSG00000231559,0
ENSG00000231560,5
ENSG00000231561,4
ENSG00000231562,0
ENSG00000231563,40
ENSG00000231564,3
ENSG00000231565,0
ENSG00000231566,2
ENSG00000231567,1
ENSG00000231568,0
ENSG00000231569,0
ENSG00000231570,0
ENSG00000231574,1480
ENSG00000231575,0
ENSG00000231576,0
ENSG00000231579,3
ENSG00000231582,0
ENSG00000231583,0
ENSG00000231584,516
ENSG00000231585,0
ENSG00000231586,0
ENSG00000231587,16
ENSG00000231588,0
ENSG00000231589,0
ENSG00000231590,0
ENSG00000231593,0
ENSG00000231595,13
ENSG00000231597,0
ENSG00000231599,0
ENSG00000231600,0
ENSG00000231601,0
ENSG00000231603,0
ENSG00000231604,0
ENSG00000231605,0
ENSG00000231606,2
ENSG00000231607,682
ENSG00000231609,28
ENSG00000231610,0
ENSG00000231612,3
ENSG00000231613,3
ENSG00000231615,1
ENSG00000231616,16
ENSG00000231619,0
ENSG00000231620,0
ENSG00000231621,6
ENSG00000231622,0
ENSG00000231625,4
ENSG00000231626,0
ENSG00000231628,23
ENSG00000231630,0
ENSG00000231633,0
ENSG00000231635,0
ENSG00000231636,1
ENSG00000231637,0
ENSG00000231638,15
ENSG00000231643,2
ENSG00000231645,1
ENSG00000231646,11
ENSG00000231648,1
ENSG00000231649,0
ENSG00000231650,2
ENSG00000231651,38
ENSG00000231652,66
ENSG00000231653,0
ENSG00000231654,2
ENSG00000231655,5
ENSG00000231656,0
ENSG00000231660,0
ENSG00000231662,0
ENSG00000231663,133
ENSG00000231665,5
ENSG00000231666,0
ENSG00000231667,0
ENSG00000231668,0
ENSG00000231671,0
ENSG00000231672,70
ENSG00000231674,0
ENSG00000231675,0
ENSG00000231678,1
ENSG00000231680,5
ENSG00000231681,0
ENSG00000231682,2
ENSG00000231683,1
ENSG00000231684,5
ENSG00000231686,2
ENSG00000231688,0
ENSG00000231689,2
ENSG00000231690,79
ENSG00000231691,16
ENSG00000231694,0
ENSG00000231697,0
ENSG00000231698,6
ENSG00000231699,0
ENSG00000231700,2
ENSG00000231701,0
ENSG00000231702,1
ENSG00000231703,2
ENSG00000231704,4
ENSG00000231705,18
ENSG00000231706,0
ENSG00000231707,16
ENSG00000231709,0
ENSG00000231711,407
ENSG00000231712,0
ENSG00000231713,33
ENSG00000231714,0
ENSG00000231715,1
ENSG00000231716,0
ENSG00000231718,0
ENSG00000231720,0
ENSG00000231721,401
ENSG00000231722,0
ENSG00000231723,0
ENSG00000231724,1
ENSG00000231725,0
ENSG00000231726,1
ENSG00000231728,4
ENSG00000231729,0
ENSG00000231731,61
ENSG00000231735,0
ENSG00000231738,1
ENSG00000231739,2
ENSG00000231740,1
ENSG00000231741,4
ENSG00000231742,15
ENSG00000231743,0
ENSG00000231744,3
ENSG00000231747,29
ENSG00000231748,0
ENSG00000231749,1
ENSG00000231750,0
ENSG00000231752,49
ENSG00000231754,0
ENSG00000231755,0
ENSG00000231756,0
ENSG00000231758,0
ENSG00000231760,43
ENSG00000231762,1
ENSG00000231763,0
ENSG00000231764,5
ENSG00000231765,2
ENSG00000231766,0
ENSG00000231767,28
ENSG00000231768,20
ENSG00000231769,7
ENSG00000231770,754
ENSG00000231772,0
ENSG00000231774,0
ENSG00000231776,2
ENSG00000231777,0
ENSG00000231780,0
ENSG00000231781,0
ENSG00000231782,0
ENSG00000231784,64
ENSG00000231787,0
ENSG00000231788,0
ENSG00000231789,26
ENSG00000231791,0
ENSG00000231793,6
ENSG00000231794,9
ENSG00000231795,1
ENSG00000231799,11
ENSG00000231801,0
ENSG00000231802,0
ENSG00000231804,4
ENSG00000231806,40
ENSG00000231808,0
ENSG00000231809,0
ENSG00000231810,1
ENSG00000231811,3
ENSG00000231812,0
ENSG00000231814,1
ENSG00000231815,0
ENSG00000231816,6
ENSG00000231817,2
ENSG00000231821,1
ENSG00000231822,17
ENSG00000231824,1
ENSG00000231826,41
ENSG00000231827,4
ENSG00000231829,9
ENSG00000231830,0
ENSG00000231831,13
ENSG00000231837,0
ENSG00000231838,0
ENSG00000231839,0
ENSG00000231840,3
ENSG00000231841,5
ENSG00000231842,15
ENSG00000231845,4
ENSG00000231846,0
ENSG00000231848,2
ENSG00000231849,0
ENSG00000231851,18
ENSG00000231852,1273
ENSG00000231855,0
ENSG00000231856,192
ENSG00000231857,0
ENSG00000231858,4
ENSG00000231859,0
ENSG00000231861,2
ENSG00000231863,8
ENSG00000231864,0
ENSG00000231865,9
ENSG00000231866,0
ENSG00000231867,0
ENSG00000231868,31
ENSG00000231870,0
ENSG00000231871,5
ENSG00000231873,5
ENSG00000231874,0
ENSG00000231875,4
ENSG00000231876,0
ENSG00000231877,1
ENSG00000231878,2
ENSG00000231879,0
ENSG00000231880,0
ENSG00000231881,1
ENSG00000231882,14
ENSG00000231883,0
ENSG00000231884,2
ENSG00000231887,21
ENSG00000231888,10
ENSG00000231889,122
ENSG00000231890,74
ENSG00000231892,0
ENSG00000231894,0
ENSG00000231896,0
ENSG00000231897,0
ENSG00000231898,4
ENSG00000231900,0
ENSG00000231901,1
ENSG00000231902,0
ENSG00000231903,1
ENSG00000231905,0
ENSG00000231906,0
ENSG00000231907,0
ENSG00000231908,23
ENSG00000231909,1
ENSG00000231910,6
ENSG00000231911,0
ENSG00000231912,0
ENSG00000231913,0
ENSG00000231914,0
ENSG00000231915,0
ENSG00000231916,0
ENSG00000231918,0
ENSG00000231920,70
ENSG00000231922,0
ENSG00000231923,0
ENSG00000231924,0
ENSG00000231925,20088
ENSG00000231926,0
ENSG00000231927,4
ENSG00000231929,0
ENSG00000231930,0
ENSG00000231931,0
ENSG00000231933,1
ENSG00000231934,0
ENSG00000231937,1
ENSG00000231940,5
ENSG00000231942,12
ENSG00000231943,2
ENSG00000231944,1
ENSG00000231947,0
ENSG00000231948,17
ENSG00000231949,0
ENSG00000231951,1
ENSG00000231952,16
ENSG00000231953,0
ENSG00000231954,0
ENSG00000231955,0
ENSG00000231956,3
ENSG00000231957,0
ENSG00000231961,0
ENSG00000231963,0
ENSG00000231964,13
ENSG00000231965,0
ENSG00000231966,15
ENSG00000231967,1
ENSG00000231969,12
ENSG00000231970,2
ENSG00000231971,7
ENSG00000231976,0
ENSG00000231977,3
ENSG00000231978,0
ENSG00000231979,0
ENSG00000231980,3
ENSG00000231981,1
ENSG00000231982,13
ENSG00000231983,2
ENSG00000231984,0
ENSG00000231985,0
ENSG00000231986,0
ENSG00000231987,2
ENSG00000231988,0
ENSG00000231989,5
ENSG00000231990,0
ENSG00000231991,572
ENSG00000231992,2
ENSG00000231993,43
ENSG00000231995,6
ENSG00000231996,0
ENSG00000231999,25
ENSG00000232000,18
ENSG00000232001,0
ENSG00000232002,0
ENSG00000232003,0
ENSG00000232004,20
ENSG00000232006,4
ENSG00000232009,0
ENSG00000232010,0
ENSG00000232015,1
ENSG00000232018,2
ENSG00000232019,0
ENSG00000232021,29
ENSG00000232022,61
ENSG00000232023,0
ENSG00000232024,142
ENSG00000232025,0
ENSG00000232027,6
ENSG00000232028,0
ENSG00000232029,0
ENSG00000232030,0
ENSG00000232031,0
ENSG00000232032,0
ENSG00000232034,2
ENSG00000232035,0
ENSG00000232036,8
ENSG00000232037,14
ENSG00000232039,0
ENSG00000232040,244
ENSG00000232041,0
ENSG00000232042,0
ENSG00000232043,61
ENSG00000232044,3
ENSG00000232046,5
ENSG00000232048,0
ENSG00000232050,0
ENSG00000232053,7
ENSG00000232054,2
ENSG00000232056,0
ENSG00000232057,0
ENSG00000232058,0
ENSG00000232059,11
ENSG00000232060,2
ENSG00000232063,15
ENSG00000232064,0
ENSG00000232065,15
ENSG00000232068,0
ENSG00000232069,0
ENSG00000232070,28
ENSG00000232072,0
ENSG00000232073,0
ENSG00000232075,12
ENSG00000232077,0
ENSG00000232079,30
ENSG00000232080,0
ENSG00000232081,0
ENSG00000232082,0
ENSG00000232083,3
ENSG00000232084,0
ENSG00000232085,1
ENSG00000232086,0
ENSG00000232087,0
ENSG00000232089,0
ENSG00000232090,0
ENSG00000232091,0
ENSG00000232093,231
ENSG00000232096,1
ENSG00000232097,3
ENSG00000232098,533
ENSG00000232100,0
ENSG00000232101,0
ENSG00000232102,0
ENSG00000232104,124
ENSG00000232105,0
ENSG00000232109,0
ENSG00000232110,4
ENSG00000232111,0
ENSG00000232112,2634
ENSG00000232113,0
ENSG00000232114,0
ENSG00000232115,0
ENSG00000232117,4
ENSG00000232118,2
ENSG00000232119,2657
ENSG00000232120,0
ENSG00000232121,0
ENSG00000232124,22
ENSG00000232125,0
ENSG00000232128,0
ENSG00000232130,0
ENSG00000232131,1
ENSG00000232132,0
ENSG00000232133,0
ENSG00000232134,116
ENSG00000232135,0
ENSG00000232136,1
ENSG00000232138,0
ENSG00000232139,11
ENSG00000232140,0
ENSG00000232142,5
ENSG00000232144,0
ENSG00000232145,0
ENSG00000232148,0
ENSG00000232149,12
ENSG00000232150,21
ENSG00000232153,0
ENSG00000232154,0
ENSG00000232155,0
ENSG00000232158,0
ENSG00000232159,0
ENSG00000232160,309
ENSG00000232161,0
ENSG00000232162,0
ENSG00000232163,1
ENSG00000232164,0
ENSG00000232165,0
ENSG00000232166,0
ENSG00000232167,0
ENSG00000232168,0
ENSG00000232170,0
ENSG00000232172,2
ENSG00000232173,0
ENSG00000232174,1
ENSG00000232175,0
ENSG00000232176,14
ENSG00000232177,2
ENSG00000232179,0
ENSG00000232183,0
ENSG00000232184,0
ENSG00000232185,0
ENSG00000232186,15
ENSG00000232187,531
ENSG00000232188,0
ENSG00000232190,0
ENSG00000232192,1
ENSG00000232193,0
ENSG00000232194,4
ENSG00000232195,0
ENSG00000232196,66
ENSG00000232197,0
ENSG00000232198,0
ENSG00000232199,0
ENSG00000232200,1
ENSG00000232202,17
ENSG00000232203,8
ENSG00000232204,0
ENSG00000232205,0
ENSG00000232208,1
ENSG00000232211,0
ENSG00000232212,0
