Gene stable ID,002c7ead-0e16-4a3f-ae29-5ffcfdcd2e3a
ENSG00000142949,143859
ENSG00000142959,81
ENSG00000142961,1571
ENSG00000142973,8
ENSG00000143001,6
ENSG00000143006,1
ENSG00000143013,7639
ENSG00000143028,20
ENSG00000143032,7
ENSG00000143033,2203
ENSG00000143036,537
ENSG00000143061,7721
ENSG00000143067,645
ENSG00000143079,3392
ENSG00000143093,2819
ENSG00000143105,1
ENSG00000143106,12717
ENSG00000143107,3
ENSG00000143110,554
ENSG00000143119,2522
ENSG00000143125,6
ENSG00000143126,8164
ENSG00000143127,734
ENSG00000143147,2710
ENSG00000143149,9351
ENSG00000143153,6029
ENSG00000143155,4691
ENSG00000143156,1162
ENSG00000143157,7673
ENSG00000143158,2898
ENSG00000143162,8058
ENSG00000143164,7194
ENSG00000143167,53
ENSG00000143171,7
ENSG00000143178,405
ENSG00000143179,9448
ENSG00000143183,8237
ENSG00000143184,71
ENSG00000143185,29
ENSG00000143190,2922
ENSG00000143194,5522
ENSG00000143195,238
ENSG00000143196,2305
ENSG00000143198,9397
ENSG00000143199,11
ENSG00000143207,4146
ENSG00000143217,8544
ENSG00000143222,9260
ENSG00000143224,945
ENSG00000143226,1932
ENSG00000143228,2854
ENSG00000143248,439
ENSG00000143252,10614
ENSG00000143256,5688
ENSG00000143257,22
ENSG00000143258,2871
ENSG00000143278,0
ENSG00000143294,7132
ENSG00000143297,394
ENSG00000143303,2469
ENSG00000143314,4981
ENSG00000143315,1440
ENSG00000143318,12
ENSG00000143319,6642
ENSG00000143320,2624
ENSG00000143321,47413
ENSG00000143322,5196
ENSG00000143324,3465
ENSG00000143333,1677
ENSG00000143337,8913
ENSG00000143340,59
ENSG00000143341,636
ENSG00000143344,669
ENSG00000143353,968
ENSG00000143355,5
ENSG00000143363,3755
ENSG00000143365,368
ENSG00000143367,2304
ENSG00000143368,9708
ENSG00000143369,1269
ENSG00000143373,4398
ENSG00000143374,3952
ENSG00000143375,3056
ENSG00000143376,5435
ENSG00000143379,4236
ENSG00000143382,1036
ENSG00000143384,31967
ENSG00000143387,4685
ENSG00000143390,4843
ENSG00000143393,6879
ENSG00000143398,6392
ENSG00000143401,9618
ENSG00000143409,946
ENSG00000143412,149
ENSG00000143416,2041
ENSG00000143418,10103
ENSG00000143420,13566
ENSG00000143429,108
ENSG00000143434,600
ENSG00000143436,5442
ENSG00000143437,5789
ENSG00000143442,8630
ENSG00000143443,822
ENSG00000143450,115
ENSG00000143452,1881
ENSG00000143457,4189
ENSG00000143458,1266
ENSG00000143469,11
ENSG00000143473,8
ENSG00000143476,2685
ENSG00000143479,350
ENSG00000143486,3025
ENSG00000143493,2974
ENSG00000143494,309
ENSG00000143498,674
ENSG00000143499,3603
ENSG00000143502,806
ENSG00000143507,328
ENSG00000143512,188
ENSG00000143514,3660
ENSG00000143515,2312
ENSG00000143520,1
ENSG00000143536,0
ENSG00000143537,14092
ENSG00000143543,8916
ENSG00000143545,8057
ENSG00000143546,524
ENSG00000143549,36692
ENSG00000143552,8
ENSG00000143553,2543
ENSG00000143554,575
ENSG00000143556,41
ENSG00000143569,20237
ENSG00000143570,13735
ENSG00000143575,8148
ENSG00000143578,1605
ENSG00000143590,712
ENSG00000143595,0
ENSG00000143603,177
ENSG00000143612,20400
ENSG00000143614,5966
ENSG00000143621,33330
ENSG00000143622,2464
ENSG00000143624,6398
ENSG00000143627,2
ENSG00000143630,327
ENSG00000143631,20
ENSG00000143632,37
ENSG00000143633,1994
ENSG00000143641,4728
ENSG00000143643,1645
ENSG00000143653,7770
ENSG00000143669,1769
ENSG00000143674,5362
ENSG00000143702,3600
ENSG00000143727,9879
ENSG00000143740,2437
ENSG00000143742,7787
ENSG00000143748,1587
ENSG00000143751,1602
ENSG00000143753,3365
ENSG00000143756,2703
ENSG00000143761,29179
ENSG00000143768,165
ENSG00000143771,2438
ENSG00000143772,1240
ENSG00000143774,6460
ENSG00000143776,3389
ENSG00000143786,137
ENSG00000143793,1070
ENSG00000143797,7133
ENSG00000143799,20726
ENSG00000143801,1007
ENSG00000143811,2242
ENSG00000143815,4911
ENSG00000143816,377
ENSG00000143819,1452
ENSG00000143839,9
ENSG00000143842,2832
ENSG00000143845,2388
ENSG00000143847,493
ENSG00000143850,1506
ENSG00000143851,803
ENSG00000143858,11
ENSG00000143862,9253
ENSG00000143867,3068
ENSG00000143869,16
ENSG00000143870,21383
ENSG00000143878,8886
ENSG00000143882,1297
ENSG00000143889,4063
ENSG00000143891,852
ENSG00000143919,1005
ENSG00000143921,0
ENSG00000143924,14847
ENSG00000143933,65478
ENSG00000143942,744
ENSG00000143947,101386
ENSG00000143951,477
ENSG00000143952,4931
ENSG00000143954,0
ENSG00000143970,5306
ENSG00000143971,1356
ENSG00000143977,6041
ENSG00000143994,137
ENSG00000143995,275
ENSG00000144010,1
ENSG00000144015,2
ENSG00000144021,7910
ENSG00000144026,1322
ENSG00000144028,43911
ENSG00000144029,6448
ENSG00000144031,121
ENSG00000144034,2637
ENSG00000144035,2
ENSG00000144036,3377
ENSG00000144040,771
ENSG00000144043,15440
ENSG00000144045,69
ENSG00000144048,2698
ENSG00000144057,240
ENSG00000144061,770
ENSG00000144063,213
ENSG00000144115,1737
ENSG00000144118,3682
ENSG00000144119,115
ENSG00000144120,1741
ENSG00000144130,93
ENSG00000144134,479
ENSG00000144136,8175
ENSG00000144152,252
ENSG00000144158,22
ENSG00000144161,1697
ENSG00000144182,561
ENSG00000144188,0
ENSG00000144191,1
ENSG00000144199,454
ENSG00000144214,91
ENSG00000144218,240
ENSG00000144224,6708
ENSG00000144227,12
ENSG00000144228,1975
ENSG00000144229,5
ENSG00000144230,13
ENSG00000144231,6669
ENSG00000144233,4817
ENSG00000144278,680
ENSG00000144283,7418
ENSG00000144285,1
ENSG00000144290,16
ENSG00000144306,1482
ENSG00000144320,3018
ENSG00000144331,153
ENSG00000144339,15
ENSG00000144354,3921
ENSG00000144355,38
ENSG00000144357,6133
ENSG00000144362,306
ENSG00000144366,314
ENSG00000144369,883
ENSG00000144381,123772
ENSG00000144395,737
ENSG00000144401,1681
ENSG00000144406,107
ENSG00000144407,1628
ENSG00000144410,6
ENSG00000144426,1509
ENSG00000144445,1439
ENSG00000144451,1986
ENSG00000144452,53
ENSG00000144455,4015
ENSG00000144460,45
ENSG00000144468,2146
ENSG00000144476,572
ENSG00000144481,108
ENSG00000144485,804
ENSG00000144488,175
ENSG00000144504,650
ENSG00000144524,4449
ENSG00000144535,2519
ENSG00000144550,8
ENSG00000144554,7362
ENSG00000144559,1318
ENSG00000144560,5082
ENSG00000144566,6686
ENSG00000144567,10442
ENSG00000144579,7447
ENSG00000144580,9412
ENSG00000144583,5
ENSG00000144589,2378
ENSG00000144591,3084
ENSG00000144596,60
ENSG00000144597,4291
ENSG00000144619,40
ENSG00000144635,10059
ENSG00000144642,445
ENSG00000144644,3
ENSG00000144645,6267
ENSG00000144647,5061
ENSG00000144648,17
ENSG00000144649,1124
ENSG00000144655,2687
ENSG00000144659,4327
ENSG00000144668,7200
ENSG00000144671,6
ENSG00000144674,22188
ENSG00000144677,8752
ENSG00000144681,1299
ENSG00000144711,4428
ENSG00000144712,513
ENSG00000144713,100144
ENSG00000144724,1144
ENSG00000144730,2498
ENSG00000144736,1216
ENSG00000144741,1553
ENSG00000144744,3468
ENSG00000144746,8450
ENSG00000144747,3380
ENSG00000144749,849
ENSG00000144771,0
ENSG00000144785,2
ENSG00000144791,9725
ENSG00000144792,395
ENSG00000144802,828
ENSG00000144810,3923
ENSG00000144815,1952
ENSG00000144820,2
ENSG00000144821,15
ENSG00000144824,1183
ENSG00000144827,2441
ENSG00000144834,47
ENSG00000144837,37
ENSG00000144840,1475
ENSG00000144843,1888
ENSG00000144847,47
ENSG00000144848,4707
ENSG00000144852,182
ENSG00000144857,418
ENSG00000144867,4147
ENSG00000144868,339
ENSG00000144891,55
ENSG00000144893,65
ENSG00000144895,5502
ENSG00000144908,33
ENSG00000144909,2795
ENSG00000144935,345
ENSG00000144959,799
ENSG00000144962,1
ENSG00000145002,5
ENSG00000145012,7928
ENSG00000145014,639
ENSG00000145016,1552
ENSG00000145020,115
ENSG00000145022,2830
ENSG00000145029,704
ENSG00000145040,41
ENSG00000145041,3134
ENSG00000145050,4734
ENSG00000145063,15
ENSG00000145075,102
ENSG00000145087,13
ENSG00000145088,182
ENSG00000145103,1000
ENSG00000145107,21
ENSG00000145113,4
ENSG00000145147,729
ENSG00000145191,5924
ENSG00000145192,1
ENSG00000145194,2529
ENSG00000145198,50
ENSG00000145214,965
ENSG00000145216,4932
ENSG00000145217,161
ENSG00000145220,2418
ENSG00000145241,1726
ENSG00000145242,2
ENSG00000145244,36
ENSG00000145246,1329
ENSG00000145247,5999
ENSG00000145248,429
ENSG00000145283,37
ENSG00000145284,1102
ENSG00000145287,64
ENSG00000145293,7282
ENSG00000145309,0
ENSG00000145321,0
ENSG00000145331,869
ENSG00000145332,2374
ENSG00000145335,182
ENSG00000145337,314
ENSG00000145348,3048
ENSG00000145349,1268
ENSG00000145354,5538
ENSG00000145358,515
ENSG00000145362,611
ENSG00000145365,1655
ENSG00000145375,1731
ENSG00000145384,1
ENSG00000145386,9456
ENSG00000145388,2336
ENSG00000145390,3513
ENSG00000145391,4059
ENSG00000145414,970
ENSG00000145416,548
ENSG00000145423,5648
ENSG00000145425,36103
ENSG00000145428,262
ENSG00000145431,285
ENSG00000145439,1162
ENSG00000145451,17
ENSG00000145476,1318
ENSG00000145491,10
ENSG00000145494,2939
ENSG00000145495,6649
ENSG00000145506,317
ENSG00000145526,0
ENSG00000145536,111
ENSG00000145545,1760
ENSG00000145555,5342
ENSG00000145569,431
ENSG00000145592,33907
ENSG00000145604,2521
ENSG00000145623,1662
ENSG00000145626,0
ENSG00000145632,4249
ENSG00000145642,2
ENSG00000145649,330
ENSG00000145675,2973
ENSG00000145681,28
ENSG00000145685,4311
ENSG00000145687,1071
ENSG00000145692,3
ENSG00000145700,52
ENSG00000145703,329
ENSG00000145708,4
ENSG00000145715,3611
ENSG00000145721,32
ENSG00000145723,328
ENSG00000145725,2493
ENSG00000145730,15310
ENSG00000145734,2277
ENSG00000145736,125
ENSG00000145740,3584
ENSG00000145741,31297
ENSG00000145743,1708
ENSG00000145757,8
ENSG00000145777,28
ENSG00000145779,1371
ENSG00000145780,1780
ENSG00000145781,1175
ENSG00000145782,1766
ENSG00000145794,200
ENSG00000145808,66
ENSG00000145817,3362
ENSG00000145819,1405
ENSG00000145824,504
ENSG00000145826,0
ENSG00000145832,0
ENSG00000145833,6662
ENSG00000145835,0
ENSG00000145839,0
ENSG00000145850,19
ENSG00000145860,11770
ENSG00000145861,34
ENSG00000145863,0
ENSG00000145864,11
ENSG00000145868,1729
ENSG00000145879,0
ENSG00000145882,784
ENSG00000145888,1
ENSG00000145901,22677
ENSG00000145907,65244
ENSG00000145908,1125
ENSG00000145911,897
ENSG00000145912,4912
ENSG00000145916,2120
ENSG00000145919,2901
ENSG00000145920,3
ENSG00000145934,6
ENSG00000145936,298
ENSG00000145945,63
ENSG00000145949,525
ENSG00000145975,3
ENSG00000145979,5411
ENSG00000145982,1774
ENSG00000145990,1679
ENSG00000145996,3784
ENSG00000146001,2
ENSG00000146005,7
ENSG00000146006,6
ENSG00000146007,6712
ENSG00000146013,591
ENSG00000146021,221
ENSG00000146038,206
ENSG00000146039,1
ENSG00000146047,0
ENSG00000146049,7
ENSG00000146054,23
ENSG00000146063,2017
ENSG00000146066,3033
ENSG00000146067,1270
ENSG00000146070,581
ENSG00000146072,3782
ENSG00000146083,2721
ENSG00000146085,3323
ENSG00000146090,14
ENSG00000146094,649
ENSG00000146109,4177
ENSG00000146112,7253
ENSG00000146122,699
ENSG00000146143,2650
ENSG00000146147,13
ENSG00000146151,77
ENSG00000146166,140
ENSG00000146192,372
ENSG00000146197,5426
ENSG00000146205,410
ENSG00000146215,27
ENSG00000146216,34
ENSG00000146221,0
ENSG00000146223,13768
ENSG00000146232,3020
ENSG00000146233,663
ENSG00000146242,2450
ENSG00000146243,794
ENSG00000146247,6282
ENSG00000146250,29
ENSG00000146263,3956
ENSG00000146267,886
ENSG00000146276,12
ENSG00000146278,5298
ENSG00000146281,5885
ENSG00000146282,4375
ENSG00000146285,59
ENSG00000146350,646
ENSG00000146352,17
ENSG00000146360,0
ENSG00000146373,1525
ENSG00000146374,111
ENSG00000146376,1912
ENSG00000146378,0
ENSG00000146383,0
ENSG00000146385,0
ENSG00000146386,5136
ENSG00000146399,1
ENSG00000146409,3658
ENSG00000146410,1157
ENSG00000146411,433
ENSG00000146414,1407
ENSG00000146416,2852
ENSG00000146425,7859
ENSG00000146426,1907
ENSG00000146433,4785
ENSG00000146453,2
ENSG00000146457,12893
ENSG00000146463,10243
ENSG00000146469,2
ENSG00000146476,2522
ENSG00000146477,37
ENSG00000146521,210
ENSG00000146530,320
ENSG00000146535,6899
ENSG00000146540,7001
ENSG00000146555,416
ENSG00000146556,199
ENSG00000146574,931
ENSG00000146576,2650
ENSG00000146587,2232
ENSG00000146592,1515
ENSG00000146618,0
ENSG00000146648,3174
ENSG00000146666,15
ENSG00000146670,9496
ENSG00000146674,32263
ENSG00000146676,9220
ENSG00000146677,185
ENSG00000146678,6
ENSG00000146700,302
ENSG00000146701,15102
ENSG00000146707,807
ENSG00000146722,2
ENSG00000146729,9329
ENSG00000146731,34770
ENSG00000146733,1523
ENSG00000146755,3
ENSG00000146757,2764
ENSG00000146776,384
ENSG00000146802,1516
ENSG00000146809,0
ENSG00000146826,669
ENSG00000146828,1772
ENSG00000146830,2415
ENSG00000146833,2285
ENSG00000146834,3899
ENSG00000146839,10
ENSG00000146842,2896
ENSG00000146856,149
ENSG00000146857,15
ENSG00000146858,807
ENSG00000146859,969
ENSG00000146872,3530
ENSG00000146904,1504
ENSG00000146909,1685
ENSG00000146910,0
ENSG00000146918,4683
ENSG00000146926,1
ENSG00000146938,178
ENSG00000146950,1037
ENSG00000146955,66
ENSG00000146963,3551
ENSG00000146966,229
ENSG00000147003,192
ENSG00000147010,5898
ENSG00000147027,2069
ENSG00000147036,85
ENSG00000147041,12
ENSG00000147044,6162
ENSG00000147050,2115
ENSG00000147059,5
ENSG00000147065,41347
ENSG00000147081,0
ENSG00000147082,289
ENSG00000147099,1707
ENSG00000147100,533
ENSG00000147113,417
ENSG00000147117,13
ENSG00000147118,630
ENSG00000147119,240
ENSG00000147121,1101
ENSG00000147123,6736
ENSG00000147124,856
ENSG00000147127,28
ENSG00000147130,3816
ENSG00000147133,5553
ENSG00000147138,58
ENSG00000147140,47586
ENSG00000147144,1220
ENSG00000147145,15
ENSG00000147155,4235
ENSG00000147160,0
ENSG00000147162,9820
ENSG00000147164,8169
ENSG00000147166,47
ENSG00000147168,2083
ENSG00000147174,41
ENSG00000147180,1281
ENSG00000147183,2
ENSG00000147202,2457
ENSG00000147206,1
ENSG00000147223,1
ENSG00000147224,3339
ENSG00000147231,1009
ENSG00000147234,17
ENSG00000147246,5
ENSG00000147251,1116
ENSG00000147255,147
ENSG00000147256,4
ENSG00000147257,212
ENSG00000147262,1
ENSG00000147274,23541
ENSG00000147316,1097
ENSG00000147324,2012
ENSG00000147364,190
ENSG00000147378,10
ENSG00000147381,5221
ENSG00000147383,3984
ENSG00000147394,2205
ENSG00000147400,6064
ENSG00000147403,107207
ENSG00000147408,1546
ENSG00000147416,6045
ENSG00000147419,3339
ENSG00000147421,1091
ENSG00000147432,0
ENSG00000147434,13
ENSG00000147437,97
ENSG00000147439,771
ENSG00000147443,498
ENSG00000147454,5524
ENSG00000147457,3169
ENSG00000147459,2300
ENSG00000147465,13
ENSG00000147471,2303
ENSG00000147475,3035
ENSG00000147481,0
ENSG00000147485,129
ENSG00000147488,21
ENSG00000147509,28
ENSG00000147526,2315
ENSG00000147533,6598
ENSG00000147535,1253
ENSG00000147536,2481
ENSG00000147548,4278
ENSG00000147570,105
ENSG00000147571,2
ENSG00000147573,18
ENSG00000147576,58
ENSG00000147586,1161
ENSG00000147588,5
ENSG00000147592,1128
ENSG00000147596,1
ENSG00000147601,2156
ENSG00000147604,95604
ENSG00000147606,22
ENSG00000147613,0
ENSG00000147614,33
ENSG00000147642,382
ENSG00000147647,43
ENSG00000147649,15131
ENSG00000147650,1984
ENSG00000147654,2076
ENSG00000147655,17
ENSG00000147669,3830
ENSG00000147676,20877
ENSG00000147677,30738
ENSG00000147679,2422
ENSG00000147684,14142
ENSG00000147687,2886
ENSG00000147689,78
ENSG00000147697,51
ENSG00000147724,3
ENSG00000147753,0
ENSG00000147761,0
ENSG00000147789,1951
ENSG00000147799,1285
ENSG00000147804,1125
ENSG00000147813,1416
ENSG00000147852,804
ENSG00000147853,3557
ENSG00000147854,2859
ENSG00000147862,18601
ENSG00000147869,0
ENSG00000147872,3739
ENSG00000147873,0
ENSG00000147874,2695
ENSG00000147883,50
ENSG00000147885,0
ENSG00000147889,17
ENSG00000147894,171
ENSG00000147896,0
ENSG00000147905,1752
ENSG00000147912,336
ENSG00000147955,4107
ENSG00000147996,591
ENSG00000148019,4579
ENSG00000148053,11590
ENSG00000148057,495
ENSG00000148082,112
ENSG00000148090,684
ENSG00000148110,9079
ENSG00000148120,1205
ENSG00000148123,4
ENSG00000148136,0
ENSG00000148143,2238
ENSG00000148153,3527
ENSG00000148154,2881
ENSG00000148156,0
ENSG00000148158,2301
ENSG00000148175,7938
ENSG00000148180,103046
ENSG00000148187,5431
ENSG00000148200,791
ENSG00000148204,25
ENSG00000148215,1
ENSG00000148218,3378
ENSG00000148219,474
ENSG00000148225,1069
ENSG00000148229,19790
ENSG00000148248,15696
ENSG00000148288,284
ENSG00000148290,2049
ENSG00000148291,1131
ENSG00000148296,2428
ENSG00000148297,2671
ENSG00000148300,2116
ENSG00000148303,64428
ENSG00000148308,3208
ENSG00000148331,1804
ENSG00000148334,3883
ENSG00000148335,1936
ENSG00000148337,6912
ENSG00000148339,756
ENSG00000148341,2217
ENSG00000148343,1091
ENSG00000148344,2263
ENSG00000148346,7917
ENSG00000148356,1191
ENSG00000148357,18
ENSG00000148358,6376
ENSG00000148362,1704
ENSG00000148377,5
ENSG00000148384,1717
ENSG00000148386,0
ENSG00000148396,14347
ENSG00000148399,1536
ENSG00000148400,12000
ENSG00000148408,9
ENSG00000148411,2914
ENSG00000148426,1412
ENSG00000148429,5722
ENSG00000148444,1144
ENSG00000148450,1730
ENSG00000148459,792
ENSG00000148468,4774
ENSG00000148481,1369
ENSG00000148482,50
ENSG00000148483,34
ENSG00000148484,13138
ENSG00000148488,53
ENSG00000148498,4344
ENSG00000148513,0
ENSG00000148516,511
ENSG00000148541,31
ENSG00000148572,1302
ENSG00000148584,0
ENSG00000148600,28
ENSG00000148602,0
ENSG00000148604,21
ENSG00000148606,1961
ENSG00000148634,2291
ENSG00000148655,90
ENSG00000148660,1623
ENSG00000148671,0
ENSG00000148672,17510
ENSG00000148677,128
ENSG00000148680,13
ENSG00000148688,1782
ENSG00000148690,1033
ENSG00000148700,4840
ENSG00000148702,0
ENSG00000148704,0
ENSG00000148719,2263
ENSG00000148730,10540
ENSG00000148734,93
ENSG00000148735,1516
ENSG00000148737,6616
ENSG00000148773,16353
ENSG00000148795,1
ENSG00000148798,362
ENSG00000148803,508
ENSG00000148814,430
ENSG00000148824,429
ENSG00000148826,1
ENSG00000148832,443
ENSG00000148834,5768
ENSG00000148835,757
ENSG00000148840,5257
ENSG00000148841,963
ENSG00000148842,534
ENSG00000148843,7026
ENSG00000148848,1916
ENSG00000148908,1945
ENSG00000148925,3256
ENSG00000148926,1742
ENSG00000148935,202
ENSG00000148942,5
ENSG00000148943,4528
ENSG00000148948,27
ENSG00000148950,1126
ENSG00000148965,47
ENSG00000148985,3944
ENSG00000149016,1291
ENSG00000149021,2
ENSG00000149043,1025
ENSG00000149050,291
ENSG00000149054,365
ENSG00000149084,9729
ENSG00000149089,2274
ENSG00000149090,41
ENSG00000149091,6490
ENSG00000149100,19672
ENSG00000149115,23516
ENSG00000149124,4
ENSG00000149131,9897
ENSG00000149133,0
ENSG00000149136,38521
ENSG00000149150,304
ENSG00000149177,4076
ENSG00000149179,2581
ENSG00000149182,9182
ENSG00000149187,13251
ENSG00000149196,3815
ENSG00000149201,66
ENSG00000149212,3901
ENSG00000149218,5729
ENSG00000149231,2144
ENSG00000149243,674
ENSG00000149256,489
ENSG00000149257,23486
ENSG00000149260,947
ENSG00000149262,3375
ENSG00000149269,5104
ENSG00000149273,167657
ENSG00000149289,1015
ENSG00000149292,904
ENSG00000149294,4110
ENSG00000149295,2
ENSG00000149300,14
ENSG00000149305,0
ENSG00000149308,1294
ENSG00000149311,2235
ENSG00000149313,3069
ENSG00000149328,2897
ENSG00000149346,1475
ENSG00000149357,5796
ENSG00000149380,184
ENSG00000149403,5
ENSG00000149418,16911
ENSG00000149428,14482
ENSG00000149435,4
ENSG00000149443,0
ENSG00000149451,12
ENSG00000149452,0
ENSG00000149474,1461
ENSG00000149476,3783
ENSG00000149480,13952
ENSG00000149483,1964
ENSG00000149485,5197
ENSG00000149488,2
ENSG00000149489,180
ENSG00000149499,2476
ENSG00000149503,5216
ENSG00000149506,2
ENSG00000149507,0
ENSG00000149516,0
ENSG00000149527,143
ENSG00000149531,440
ENSG00000149532,10856
ENSG00000149534,10
ENSG00000149541,2527
ENSG00000149547,12138
ENSG00000149548,224
ENSG00000149554,2955
ENSG00000149557,163
ENSG00000149564,917
ENSG00000149571,113
ENSG00000149573,1130
ENSG00000149575,1
ENSG00000149577,1846
ENSG00000149582,980
ENSG00000149591,6233
ENSG00000149596,195
ENSG00000149599,108
ENSG00000149600,5155
ENSG00000149609,18
ENSG00000149633,757
ENSG00000149634,42
ENSG00000149635,0
ENSG00000149636,4819
ENSG00000149639,11325
ENSG00000149646,94
ENSG00000149651,0
ENSG00000149654,0
ENSG00000149656,2
ENSG00000149657,4887
ENSG00000149658,6078
ENSG00000149679,1508
ENSG00000149716,2284
ENSG00000149735,0
ENSG00000149742,0
ENSG00000149743,1542
ENSG00000149761,1389
ENSG00000149781,1475
ENSG00000149782,6019
ENSG00000149792,7488
ENSG00000149798,917
ENSG00000149806,27573
ENSG00000149809,349
ENSG00000149823,2973
ENSG00000149922,83
ENSG00000149923,12857
ENSG00000149925,192008
ENSG00000149926,11
ENSG00000149927,20
ENSG00000149929,3120
ENSG00000149930,4768
ENSG00000149932,5098
ENSG00000149948,176
ENSG00000149968,1623
ENSG00000149970,399
ENSG00000149972,1
ENSG00000150045,10
ENSG00000150048,83
ENSG00000150051,31
ENSG00000150054,200
ENSG00000150076,33
ENSG00000150093,20243
ENSG00000150175,0
ENSG00000150201,2
ENSG00000150244,4
ENSG00000150261,0
ENSG00000150269,0
ENSG00000150275,2
ENSG00000150276,4
ENSG00000150281,369
ENSG00000150316,6791
ENSG00000150337,361
ENSG00000150347,1082
ENSG00000150361,0
ENSG00000150394,26
ENSG00000150401,814
ENSG00000150403,3186
ENSG00000150433,470
ENSG00000150455,543
ENSG00000150456,824
ENSG00000150457,2070
ENSG00000150459,12315
ENSG00000150471,36
ENSG00000150477,814
ENSG00000150510,497
ENSG00000150526,0
ENSG00000150527,365
ENSG00000150540,812
ENSG00000150551,92
