Gene stable ID,bd031420-47b0-430e-acab-b7d411089b98
ENSG00000130449,1059
ENSG00000130475,168
ENSG00000130477,28
ENSG00000130479,1467
ENSG00000130487,1461
ENSG00000130489,1380
ENSG00000130508,11219
ENSG00000130511,1166
ENSG00000130513,265
ENSG00000130517,1674
ENSG00000130518,675
ENSG00000130520,9580
ENSG00000130522,6582
ENSG00000130528,13
ENSG00000130529,2165
ENSG00000130538,0
ENSG00000130540,44
ENSG00000130544,740
ENSG00000130545,530
ENSG00000130558,261
ENSG00000130559,2636
ENSG00000130560,1771
ENSG00000130561,13
ENSG00000130584,836
ENSG00000130589,959
ENSG00000130590,547
ENSG00000130592,3624
ENSG00000130595,9
ENSG00000130598,24
ENSG00000130600,1113
ENSG00000130612,3
ENSG00000130635,25601
ENSG00000130638,16481
ENSG00000130640,3671
ENSG00000130643,4
ENSG00000130649,24
ENSG00000130653,1247
ENSG00000130656,1
ENSG00000130669,7337
ENSG00000130675,353
ENSG00000130684,134
ENSG00000130695,1728
ENSG00000130699,1709
ENSG00000130700,60
ENSG00000130701,415
ENSG00000130702,4299
ENSG00000130703,4532
ENSG00000130706,3890
ENSG00000130707,23731
ENSG00000130711,13
ENSG00000130713,1996
ENSG00000130714,2161
ENSG00000130717,3194
ENSG00000130720,392
ENSG00000130723,11136
ENSG00000130724,6603
ENSG00000130725,3800
ENSG00000130726,24866
ENSG00000130731,1797
ENSG00000130733,1723
ENSG00000130734,531
ENSG00000130741,23990
ENSG00000130748,181
ENSG00000130749,3332
ENSG00000130751,33
ENSG00000130755,809
ENSG00000130758,396
ENSG00000130762,1035
ENSG00000130764,3294
ENSG00000130766,1339
ENSG00000130768,914
ENSG00000130770,4474
ENSG00000130772,802
ENSG00000130775,1069
ENSG00000130779,8585
ENSG00000130783,26
ENSG00000130787,2232
ENSG00000130803,2041
ENSG00000130810,87
ENSG00000130811,3198
ENSG00000130812,16
ENSG00000130813,711
ENSG00000130816,5002
ENSG00000130818,1326
ENSG00000130821,3221
ENSG00000130822,41
ENSG00000130826,4341
ENSG00000130827,2016
ENSG00000130829,33
ENSG00000130830,977
ENSG00000130844,1459
ENSG00000130856,554
ENSG00000130876,46
ENSG00000130881,1787
ENSG00000130921,1554
ENSG00000130935,4850
ENSG00000130939,4224
ENSG00000130940,2843
ENSG00000130943,21
ENSG00000130948,14
ENSG00000130950,0
ENSG00000130956,1205
ENSG00000130957,50
ENSG00000130958,1071
ENSG00000130962,302
ENSG00000130985,40836
ENSG00000130988,31
ENSG00000130997,87
ENSG00000131002,0
ENSG00000131007,0
ENSG00000131013,2991
ENSG00000131015,591
ENSG00000131016,1264
ENSG00000131018,2128
ENSG00000131019,27
ENSG00000131023,4038
ENSG00000131037,2332
ENSG00000131042,537
ENSG00000131043,3586
ENSG00000131044,24
ENSG00000131050,2
ENSG00000131051,14353
ENSG00000131055,53
ENSG00000131059,0
ENSG00000131061,455
ENSG00000131067,461
ENSG00000131068,0
ENSG00000131069,2390
ENSG00000131080,119
ENSG00000131089,1142
ENSG00000131094,12
ENSG00000131095,7
ENSG00000131096,1
ENSG00000131097,50
ENSG00000131100,9520
ENSG00000131115,1025
ENSG00000131116,835
ENSG00000131126,0
ENSG00000131127,280
ENSG00000131142,6
ENSG00000131143,11286
ENSG00000131148,1543
ENSG00000131149,12296
ENSG00000131152,1
ENSG00000131153,1201
ENSG00000131165,5756
ENSG00000131171,65366
ENSG00000131174,7149
ENSG00000131183,6
ENSG00000131187,367
ENSG00000131188,147
ENSG00000131196,530
ENSG00000131203,1089
ENSG00000131233,1
ENSG00000131236,20635
ENSG00000131238,20220
ENSG00000131242,2809
ENSG00000131263,6594
ENSG00000131264,0
ENSG00000131269,1372
ENSG00000131323,1568
ENSG00000131351,957
ENSG00000131355,9
ENSG00000131368,3021
ENSG00000131370,453
ENSG00000131373,1871
ENSG00000131374,5006
ENSG00000131375,3921
ENSG00000131378,1500
ENSG00000131379,4
ENSG00000131381,3511
ENSG00000131386,283
ENSG00000131389,2421
ENSG00000131398,471
ENSG00000131400,81
ENSG00000131401,565
ENSG00000131408,4637
ENSG00000131409,25
ENSG00000131435,387
ENSG00000131437,2957
ENSG00000131446,6871
ENSG00000131459,1024
ENSG00000131462,2238
ENSG00000131467,6321
ENSG00000131469,25650
ENSG00000131470,300
ENSG00000131471,2059
ENSG00000131473,15325
ENSG00000131475,2280
ENSG00000131477,584
ENSG00000131480,32
ENSG00000131482,0
ENSG00000131484,0
ENSG00000131495,3419
ENSG00000131503,358
ENSG00000131504,8348
ENSG00000131507,12156
ENSG00000131508,6686
ENSG00000131538,0
ENSG00000131548,0
ENSG00000131558,4682
ENSG00000131584,1841
ENSG00000131591,764
ENSG00000131620,2542
ENSG00000131626,6694
ENSG00000131634,683
ENSG00000131650,23
ENSG00000131652,816
ENSG00000131653,3914
ENSG00000131668,438
ENSG00000131669,9739
ENSG00000131686,1
ENSG00000131697,841
ENSG00000131711,1838
ENSG00000131721,0
ENSG00000131724,17890
ENSG00000131725,1279
ENSG00000131730,68
ENSG00000131732,1064
ENSG00000131737,0
ENSG00000131738,0
ENSG00000131746,1384
ENSG00000131747,11138
ENSG00000131748,1872
ENSG00000131759,3801
ENSG00000131771,1350
ENSG00000131773,178
ENSG00000131778,4189
ENSG00000131779,4829
ENSG00000131781,1080
ENSG00000131788,6716
ENSG00000131791,3429
ENSG00000131797,915
ENSG00000131808,0
ENSG00000131828,2743
ENSG00000131831,334
ENSG00000131844,9002
ENSG00000131845,1909
ENSG00000131848,371
ENSG00000131849,214
ENSG00000131864,1
ENSG00000131871,4562
ENSG00000131873,3947
ENSG00000131876,2433
ENSG00000131885,0
ENSG00000131899,1638
ENSG00000131910,0
ENSG00000131914,4
ENSG00000131931,987
ENSG00000131941,1832
ENSG00000131943,1382
ENSG00000131944,468
ENSG00000131951,7
ENSG00000131966,2829
ENSG00000131969,5
ENSG00000131979,1646
ENSG00000131981,11210
ENSG00000131982,1
ENSG00000132000,332
ENSG00000132002,6915
ENSG00000132003,1149
ENSG00000132004,553
ENSG00000132005,814
ENSG00000132010,52
ENSG00000132016,104
ENSG00000132017,740
ENSG00000132024,1636
ENSG00000132026,5
ENSG00000132031,266
ENSG00000132109,1075
ENSG00000132122,398
ENSG00000132128,4684
ENSG00000132141,243
ENSG00000132153,7018
ENSG00000132155,9215
ENSG00000132164,702
ENSG00000132170,732
ENSG00000132182,5009
ENSG00000132185,191
ENSG00000132196,972
ENSG00000132199,1671
ENSG00000132204,2
ENSG00000132205,809
ENSG00000132207,1
ENSG00000132254,3168
ENSG00000132256,1500
ENSG00000132259,6
ENSG00000132274,2430
ENSG00000132275,796
ENSG00000132286,2086
ENSG00000132294,3180
ENSG00000132297,0
ENSG00000132300,5650
ENSG00000132305,8463
ENSG00000132313,4024
ENSG00000132321,119
ENSG00000132323,2227
ENSG00000132326,2253
ENSG00000132329,292
ENSG00000132330,211
ENSG00000132334,1850
ENSG00000132341,16520
ENSG00000132356,6744
ENSG00000132357,528
ENSG00000132359,1704
ENSG00000132361,3575
ENSG00000132376,2199
ENSG00000132382,2678
ENSG00000132383,5904
ENSG00000132386,8896
ENSG00000132388,4516
ENSG00000132394,755
ENSG00000132405,926
ENSG00000132406,650
ENSG00000132423,489
ENSG00000132424,4311
ENSG00000132429,6
ENSG00000132432,2994
ENSG00000132434,1222
ENSG00000132436,1693
ENSG00000132437,5
ENSG00000132446,0
ENSG00000132463,18871
ENSG00000132464,4
ENSG00000132465,8384
ENSG00000132466,14992
ENSG00000132467,3435
ENSG00000132470,6286
ENSG00000132471,5848
ENSG00000132475,29189
ENSG00000132478,1842
ENSG00000132481,1042
ENSG00000132485,4531
ENSG00000132507,24337
ENSG00000132510,2196
ENSG00000132514,203
ENSG00000132517,39
ENSG00000132518,11
ENSG00000132522,152
ENSG00000132530,458
ENSG00000132535,999
ENSG00000132541,2903
ENSG00000132549,4418
ENSG00000132554,28
ENSG00000132561,997
ENSG00000132563,36
ENSG00000132570,697
ENSG00000132581,4932
ENSG00000132589,16611
ENSG00000132591,6788
ENSG00000132600,1333
ENSG00000132603,1836
ENSG00000132604,1773
ENSG00000132612,3319
ENSG00000132613,2546
ENSG00000132622,218
ENSG00000132623,1363
ENSG00000132631,0
ENSG00000132635,655
ENSG00000132639,429
ENSG00000132640,20524
ENSG00000132646,18232
ENSG00000132661,875
ENSG00000132664,820
ENSG00000132669,6780
ENSG00000132670,4274
ENSG00000132671,0
ENSG00000132676,8985
ENSG00000132677,27
ENSG00000132680,3593
ENSG00000132681,27
ENSG00000132688,1607
ENSG00000132692,15
ENSG00000132693,0
ENSG00000132694,4061
ENSG00000132698,6201
ENSG00000132702,1
ENSG00000132703,0
ENSG00000132704,58
ENSG00000132716,3577
ENSG00000132718,691
ENSG00000132740,1021
ENSG00000132744,226
ENSG00000132746,17839
ENSG00000132749,2724
ENSG00000132763,583
ENSG00000132768,1137
ENSG00000132773,329
ENSG00000132780,5660
ENSG00000132781,411
ENSG00000132792,3653
ENSG00000132793,453
ENSG00000132801,575
ENSG00000132819,1232
ENSG00000132821,178
ENSG00000132823,2079
ENSG00000132824,9261
ENSG00000132825,1582
ENSG00000132832,24
ENSG00000132837,62
ENSG00000132840,156
ENSG00000132842,4513
ENSG00000132846,554
ENSG00000132849,5017
ENSG00000132854,468
ENSG00000132855,4
ENSG00000132872,0
ENSG00000132874,6
ENSG00000132879,627
ENSG00000132881,69
ENSG00000132906,819
ENSG00000132911,44
ENSG00000132912,7786
ENSG00000132915,8
ENSG00000132932,629
ENSG00000132938,199
ENSG00000132950,918
ENSG00000132952,3092
ENSG00000132953,2612
ENSG00000132958,6
ENSG00000132963,9088
ENSG00000132964,2244
ENSG00000132965,965
ENSG00000132967,1091
ENSG00000132970,1013
ENSG00000132972,2
ENSG00000132975,8
ENSG00000133019,4
ENSG00000133020,19
ENSG00000133026,3848
ENSG00000133027,795
ENSG00000133028,1554
ENSG00000133030,6508
ENSG00000133048,1802
ENSG00000133055,2
ENSG00000133056,1651
ENSG00000133059,1976
ENSG00000133063,819
ENSG00000133065,1735
ENSG00000133067,35
ENSG00000133069,80
ENSG00000133083,437
ENSG00000133101,13
ENSG00000133103,2834
ENSG00000133104,1564
ENSG00000133105,0
ENSG00000133106,1141
ENSG00000133107,23
ENSG00000133110,72758
ENSG00000133111,501
ENSG00000133112,163263
ENSG00000133114,2279
ENSG00000133115,0
ENSG00000133116,67
ENSG00000133119,2789
ENSG00000133121,1302
ENSG00000133124,1
ENSG00000133131,4863
ENSG00000133134,32
ENSG00000133135,86
ENSG00000133136,2
ENSG00000133138,778
ENSG00000133142,4904
ENSG00000133169,9
ENSG00000133193,1799
ENSG00000133195,9973
ENSG00000133216,614
ENSG00000133226,7229
ENSG00000133243,3246
ENSG00000133246,157
ENSG00000133247,766
ENSG00000133250,214
ENSG00000133256,59
ENSG00000133265,2166
ENSG00000133275,2951
ENSG00000133302,791
ENSG00000133313,3933
ENSG00000133315,659
ENSG00000133316,661
ENSG00000133317,1015
ENSG00000133318,15218
ENSG00000133321,3761
ENSG00000133328,1648
ENSG00000133392,1428
ENSG00000133393,1830
ENSG00000133398,1985
ENSG00000133401,4273
ENSG00000133422,4484
ENSG00000133424,4287
ENSG00000133433,30
ENSG00000133454,15
ENSG00000133460,1317
ENSG00000133466,2011
ENSG00000133475,2
ENSG00000133477,3310
ENSG00000133488,1
ENSG00000133519,325
ENSG00000133561,891
ENSG00000133574,1722
ENSG00000133597,1033
ENSG00000133606,8261
ENSG00000133612,3415
ENSG00000133619,431
ENSG00000133624,506
ENSG00000133627,472
ENSG00000133636,2
ENSG00000133639,9631
ENSG00000133640,24
ENSG00000133641,1356
ENSG00000133657,25059
ENSG00000133661,36
ENSG00000133665,6
ENSG00000133678,6449
ENSG00000133687,1173
ENSG00000133703,5494
ENSG00000133704,6210
ENSG00000133706,11484
ENSG00000133710,0
ENSG00000133731,1304
ENSG00000133739,2325
ENSG00000133740,354
ENSG00000133742,1
ENSG00000133773,1386
ENSG00000133789,4177
ENSG00000133794,696
ENSG00000133800,129
ENSG00000133805,889
ENSG00000133808,55
ENSG00000133812,1880
ENSG00000133816,6367
ENSG00000133818,1051
ENSG00000133835,5483
ENSG00000133858,2873
ENSG00000133863,0
ENSG00000133872,12179
ENSG00000133874,630
ENSG00000133878,6
ENSG00000133884,5279
ENSG00000133895,3568
ENSG00000133935,4395
ENSG00000133937,162
ENSG00000133943,663
ENSG00000133958,31
ENSG00000133961,6226
ENSG00000133962,648
ENSG00000133980,13
ENSG00000133983,1819
ENSG00000133985,1989
ENSG00000133997,1437
ENSG00000134001,7560
ENSG00000134007,5
ENSG00000134013,4139
ENSG00000134014,1714
ENSG00000134020,7
ENSG00000134028,671
ENSG00000134030,2074
ENSG00000134042,86
ENSG00000134046,6570
ENSG00000134049,3265
ENSG00000134056,653
ENSG00000134057,4188
ENSG00000134058,1648
ENSG00000134061,412
ENSG00000134070,133
ENSG00000134072,199
ENSG00000134077,4093
ENSG00000134086,6255
ENSG00000134107,25872
ENSG00000134108,12911
ENSG00000134109,4927
ENSG00000134115,952
ENSG00000134121,310
ENSG00000134138,292
ENSG00000134146,310
ENSG00000134152,1134
ENSG00000134153,2168
ENSG00000134160,1
ENSG00000134183,0
ENSG00000134184,6155
ENSG00000134186,3079
ENSG00000134193,4
ENSG00000134198,590
ENSG00000134200,1
ENSG00000134201,128
ENSG00000134202,12121
ENSG00000134207,12
ENSG00000134215,11965
ENSG00000134216,0
ENSG00000134222,515
ENSG00000134240,46
ENSG00000134242,434
ENSG00000134243,7373
ENSG00000134245,120
ENSG00000134247,5691
ENSG00000134248,2643
ENSG00000134249,0
ENSG00000134250,9888
ENSG00000134253,396
ENSG00000134255,1887
ENSG00000134256,116
ENSG00000134258,1589
ENSG00000134259,13
ENSG00000134262,752
ENSG00000134265,2303
ENSG00000134278,1641
ENSG00000134283,4348
ENSG00000134285,1634
ENSG00000134287,16730
ENSG00000134291,4547
ENSG00000134294,20770
ENSG00000134297,351
ENSG00000134308,15989
ENSG00000134313,6046
ENSG00000134317,3069
ENSG00000134318,3953
ENSG00000134321,1055
ENSG00000134323,114
ENSG00000134324,2530
ENSG00000134326,392
ENSG00000134330,1756
ENSG00000134333,37356
ENSG00000134339,40
ENSG00000134343,2
ENSG00000134352,6931
ENSG00000134363,460
ENSG00000134365,0
ENSG00000134369,3460
ENSG00000134371,4796
ENSG00000134375,4287
ENSG00000134376,7
ENSG00000134389,1
ENSG00000134398,2
ENSG00000134419,24729
ENSG00000134438,0
ENSG00000134440,18091
ENSG00000134443,107
ENSG00000134444,2159
ENSG00000134452,4725
ENSG00000134453,5709
ENSG00000134460,362
ENSG00000134461,405
ENSG00000134463,1014
ENSG00000134470,718
ENSG00000134480,2015
ENSG00000134489,9
ENSG00000134490,3761
ENSG00000134504,3120
ENSG00000134508,2638
ENSG00000134516,1508
ENSG00000134531,4850
ENSG00000134532,94
ENSG00000134533,578
ENSG00000134538,0
ENSG00000134539,171
ENSG00000134545,18
ENSG00000134548,22
ENSG00000134551,7
ENSG00000134569,652
ENSG00000134571,7
ENSG00000134574,592
ENSG00000134575,2212
ENSG00000134588,3
ENSG00000134590,3675
ENSG00000134594,47
ENSG00000134595,2
ENSG00000134597,1413
ENSG00000134602,1390
ENSG00000134612,6
ENSG00000134627,83
ENSG00000134640,38
ENSG00000134644,8069
ENSG00000134668,427
ENSG00000134684,6732
ENSG00000134686,5260
ENSG00000134690,1280
ENSG00000134697,4220
ENSG00000134698,1133
ENSG00000134709,1726
ENSG00000134716,281
ENSG00000134717,3346
ENSG00000134744,1167
ENSG00000134748,3220
ENSG00000134755,1032
ENSG00000134757,215
ENSG00000134758,2368
ENSG00000134759,5465
ENSG00000134760,6
ENSG00000134762,464
ENSG00000134765,15
ENSG00000134769,510
ENSG00000134775,249
ENSG00000134779,4090
ENSG00000134780,227
ENSG00000134802,1511
ENSG00000134809,1046
ENSG00000134812,0
ENSG00000134815,1644
ENSG00000134817,1517
ENSG00000134824,31299
ENSG00000134825,3084
ENSG00000134827,131
ENSG00000134830,77
ENSG00000134851,8807
ENSG00000134852,6110
ENSG00000134853,2786
ENSG00000134864,306
ENSG00000134871,20724
ENSG00000134873,26
ENSG00000134874,395
ENSG00000134882,4247
ENSG00000134884,4307
ENSG00000134897,788
ENSG00000134899,1474
ENSG00000134900,5330
ENSG00000134901,509
ENSG00000134905,2728
ENSG00000134909,9051
ENSG00000134910,27394
ENSG00000134917,19
ENSG00000134940,66
ENSG00000134954,5336
ENSG00000134955,861
ENSG00000134962,133
ENSG00000134970,7903
ENSG00000134982,2563
ENSG00000134986,2879
ENSG00000134987,3549
ENSG00000134996,2765
ENSG00000135002,1460
ENSG00000135018,16630
ENSG00000135040,3372
ENSG00000135045,332
ENSG00000135046,5646
ENSG00000135047,7005
ENSG00000135048,13001
ENSG00000135049,1481
ENSG00000135052,5078
ENSG00000135063,98
ENSG00000135069,5318
ENSG00000135070,3195
ENSG00000135074,2733
ENSG00000135077,1358
ENSG00000135083,417
ENSG00000135090,2453
ENSG00000135093,1404
ENSG00000135094,581
ENSG00000135097,81
ENSG00000135100,1
ENSG00000135108,4042
ENSG00000135111,3434
ENSG00000135114,516
ENSG00000135116,88
ENSG00000135119,733
ENSG00000135124,1382
ENSG00000135127,758
ENSG00000135144,459
ENSG00000135148,5705
ENSG00000135164,2207
ENSG00000135175,2
ENSG00000135185,422
ENSG00000135205,155
ENSG00000135211,759
ENSG00000135218,5322
ENSG00000135220,0
ENSG00000135222,0
ENSG00000135226,48
ENSG00000135241,4436
ENSG00000135245,7165
ENSG00000135248,4
ENSG00000135249,1682
ENSG00000135250,7501
ENSG00000135253,12
ENSG00000135269,5327
ENSG00000135272,2799
ENSG00000135297,915
ENSG00000135298,8
ENSG00000135299,282
ENSG00000135312,9
ENSG00000135314,40
ENSG00000135315,537
ENSG00000135316,12118
ENSG00000135317,3888
ENSG00000135318,786
ENSG00000135324,17
ENSG00000135333,9
ENSG00000135334,2016
ENSG00000135336,2112
ENSG00000135338,434
ENSG00000135341,3540
ENSG00000135346,0
ENSG00000135355,0
ENSG00000135362,532
ENSG00000135363,462
ENSG00000135365,1837
ENSG00000135372,2676
ENSG00000135373,3178
ENSG00000135374,516
ENSG00000135378,1204
ENSG00000135387,15886
ENSG00000135390,16985
ENSG00000135392,1804
ENSG00000135404,26681
ENSG00000135406,14
ENSG00000135407,261
ENSG00000135409,2
ENSG00000135413,8
ENSG00000135414,1081
ENSG00000135423,33
ENSG00000135424,498
ENSG00000135426,171
ENSG00000135436,45
ENSG00000135437,39
ENSG00000135439,485
ENSG00000135441,1105
ENSG00000135443,0
ENSG00000135446,5169
ENSG00000135447,1135
ENSG00000135451,1534
ENSG00000135452,3152
ENSG00000135454,72
ENSG00000135457,3437
ENSG00000135469,317
ENSG00000135472,299
ENSG00000135473,1230
ENSG00000135476,1091
ENSG00000135477,25
ENSG00000135480,35909
ENSG00000135482,493
ENSG00000135486,33225
ENSG00000135502,14
ENSG00000135503,7086
ENSG00000135506,13160
ENSG00000135517,17
ENSG00000135519,13
ENSG00000135521,6143
ENSG00000135525,4535
ENSG00000135535,118057
ENSG00000135537,851
ENSG00000135540,1543
ENSG00000135541,1054
ENSG00000135547,180
ENSG00000135549,4058
ENSG00000135569,0
ENSG00000135577,3
ENSG00000135587,2930
ENSG00000135596,2082
ENSG00000135597,3253
ENSG00000135604,216
ENSG00000135605,140
ENSG00000135617,1758
ENSG00000135622,385
ENSG00000135624,26280
ENSG00000135625,5
ENSG00000135631,2978
ENSG00000135632,1855
ENSG00000135636,1485
ENSG00000135637,423
ENSG00000135638,9
ENSG00000135643,142
ENSG00000135655,3327
ENSG00000135677,11937
ENSG00000135678,1579
ENSG00000135679,4725
ENSG00000135686,2304
ENSG00000135697,5
ENSG00000135698,7052
ENSG00000135702,2
ENSG00000135709,1902
ENSG00000135720,6975
ENSG00000135722,237
ENSG00000135723,3216
ENSG00000135736,268
ENSG00000135740,204
ENSG00000135744,167
ENSG00000135747,86
ENSG00000135749,1508
ENSG00000135750,3755
ENSG00000135763,1823
ENSG00000135766,5200
ENSG00000135773,142
ENSG00000135775,3734
ENSG00000135776,1404
ENSG00000135778,2573
ENSG00000135801,2459
ENSG00000135821,62518
ENSG00000135823,6661
ENSG00000135824,9
ENSG00000135828,1457
ENSG00000135829,16572
ENSG00000135835,168
ENSG00000135837,4338
ENSG00000135838,1244
ENSG00000135842,9788
ENSG00000135845,2722
ENSG00000135862,11138
ENSG00000135870,3210
ENSG00000135898,11
ENSG00000135899,974
ENSG00000135900,2181
ENSG00000135902,1
ENSG00000135903,8
ENSG00000135905,1270
ENSG00000135912,1702
ENSG00000135913,835
ENSG00000135914,81
ENSG00000135916,2854
ENSG00000135917,421
ENSG00000135919,1273
ENSG00000135924,7137
ENSG00000135925,69
ENSG00000135926,5191
ENSG00000135929,4288
ENSG00000135930,5167
ENSG00000135931,637
ENSG00000135932,10143
ENSG00000135940,5424
ENSG00000135945,2441
ENSG00000135951,539
ENSG00000135953,1713
ENSG00000135956,11081
ENSG00000135960,3
ENSG00000135966,2608
ENSG00000135968,3166
ENSG00000135972,2234
ENSG00000135973,1
ENSG00000135974,1666
ENSG00000135976,218
ENSG00000135999,2080
ENSG00000136002,409
ENSG00000136003,4030
ENSG00000136010,864
ENSG00000136011,15
ENSG00000136014,17
ENSG00000136021,5418
ENSG00000136026,8536
ENSG00000136040,2710
ENSG00000136044,2539
ENSG00000136045,4062
ENSG00000136048,1573
ENSG00000136051,4637
ENSG00000136052,1090
ENSG00000136059,275
ENSG00000136068,23422
ENSG00000136098,634
ENSG00000136099,3
ENSG00000136100,4313
ENSG00000136104,1632
ENSG00000136108,3529
ENSG00000136110,1
ENSG00000136111,1623
ENSG00000136114,183
ENSG00000136122,578
ENSG00000136141,1191
ENSG00000136143,2750
ENSG00000136144,2380
ENSG00000136146,3636
ENSG00000136147,2123
ENSG00000136149,159
ENSG00000136152,4642
ENSG00000136153,6281
ENSG00000136155,3
ENSG00000136156,22102
ENSG00000136158,390
ENSG00000136159,2433
ENSG00000136160,275
ENSG00000136161,686
ENSG00000136167,15571
ENSG00000136169,789
ENSG00000136193,4071
ENSG00000136197,57
ENSG00000136205,7606
ENSG00000136206,18
ENSG00000136213,941
ENSG00000136231,9
ENSG00000136235,21294
ENSG00000136237,2305
ENSG00000136238,18044
ENSG00000136240,18289
ENSG00000136243,1067
ENSG00000136244,81
ENSG00000136247,2441
ENSG00000136250,505
ENSG00000136261,5876
ENSG00000136267,2
ENSG00000136270,2593
ENSG00000136271,4380
ENSG00000136273,1068
ENSG00000136274,48
ENSG00000136275,0
ENSG00000136279,5204
ENSG00000136280,2015
ENSG00000136286,514
ENSG00000136295,10568
ENSG00000136297,0
ENSG00000136305,10
ENSG00000136315,2
ENSG00000136319,1109
ENSG00000136327,3
ENSG00000136352,0
ENSG00000136367,139
ENSG00000136371,124
ENSG00000136378,742
ENSG00000136379,1337
ENSG00000136381,6494
ENSG00000136383,366
ENSG00000136404,189
ENSG00000136425,227
ENSG00000136436,5184
ENSG00000136444,1504
ENSG00000136448,4986
ENSG00000136449,16
ENSG00000136450,15070
ENSG00000136451,4172
ENSG00000136457,25
ENSG00000136463,1702
