UniProtKB Gene Name ID,node_id,Gene stable ID
P13686,3766,ENSG00000102575
Q5JTW2,3767,ENSG00000148019
O15303,3769,ENSG00000113262
P21589,3770,ENSG00000135318
P18847,3771,ENSG00000162772
P07492,3774,ENSG00000134443
P02008,3776,ENSG00000130656
P17040,3777,ENSG00000121903
P07101,3778,ENSG00000180176
P14616,3779,ENSG00000027644
Q14416,3782,ENSG00000164082
P02795,3783,ENSG00000125148
Q9Y5G4,3784,ENSG00000261934
Q6ZRI8,3785,ENSG00000147256
P17813,3786,ENSG00000106991
P03886,3788,ENSG00000198888
O95409,3790,ENSG00000043355
Q13416,3791,ENSG00000115942
P55851,3793,ENSG00000175567
P62070,3794,ENSG00000133818
Q14152,3795,ENSG00000107581
P15173,3797,ENSG00000122180
O00548,3800,ENSG00000198719
P09467,3801,ENSG00000165140
Q14790,3805,ENSG00000064012
O75593,3808,ENSG00000160973
P55774,3809,ENSG00000275385
Q13501,3811,ENSG00000161011
P61026,3812,ENSG00000084733
P21453,3814,ENSG00000170989
Q8WXS8,3816,ENSG00000138316
P14210,3817,ENSG00000019991
Q8NES3,3818,ENSG00000106003
P54750,3819,ENSG00000115252
Q15542,3820,ENSG00000148835
Q07654,3821,ENSG00000160180
O00287,3822,ENSG00000133111
O60488,3823,ENSG00000068366
O15552,3824,ENSG00000126262
P48023,3825,ENSG00000117560
Q96NA8,3827,ENSG00000171045
O95013,3828,ENSG00000176269
P02743,3829,ENSG00000132703
Q13503,3831,ENSG00000152944
P11166,3832,ENSG00000117394
P12074,3833,ENSG00000111775
P23743,3835,ENSG00000065357
Q86YW0,3836,ENSG00000139151
P06681,3837,ENSG00000166278
Q05193,3838,ENSG00000106976
O43603,3839,ENSG00000182687
O14727,3840,ENSG00000120868
Q8WUA4,3842,ENSG00000115207
O00308,3844,ENSG00000198373
Q9NQS7,3845,ENSG00000149503
Q13596,3846,ENSG00000028528
O43306,3847,ENSG00000174233
P08397,3848,ENSG00000256269
P49810,3850,ENSG00000143801
Q06587,3851,ENSG00000204227
A6ND48,3852,ENSG00000189181
Q12789,3853,ENSG00000077235
O15357,3854,ENSG00000165458
Q04637,3855,ENSG00000114867
P39687,3856,ENSG00000140350
P15090,3857,ENSG00000170323
P22003,3858,ENSG00000112175
P22234,3859,ENSG00000128050
P63279,3860,ENSG00000103275
P19397,3861,ENSG00000143119
Q15399,3862,ENSG00000174125
Q02962,3863,ENSG00000075891
O43665,3865,ENSG00000148908
Q03405,3866,ENSG00000011422
A6H8Y1,3867,ENSG00000145734
Q9BVA1,3869,ENSG00000137285
Q15003,3870,ENSG00000121152
P00797,3871,ENSG00000143839
P25208,3872,ENSG00000120837
P06576,3873,ENSG00000110955
O00625,3874,ENSG00000087842
P20393,3877,ENSG00000126368
P04062,3878,ENSG00000177628
P02042,3879,ENSG00000223609
Q9UBU7,3880,ENSG00000006634
P07737,3882,ENSG00000108518
P28331,3883,ENSG00000023228
P25774,3885,ENSG00000163131
P61587,3886,ENSG00000115963
Q92845,3887,ENSG00000075945
O75334,3890,ENSG00000139220
P04155,3891,ENSG00000160182
P08493,3892,ENSG00000111341
O95466,3893,ENSG00000184922
O95190,3894,ENSG00000180304
O00300,3895,ENSG00000164761
Q8IYF1,3897,ENSG00000206181
Q9H3S1,3898,ENSG00000196189
P51575,3899,ENSG00000108405
Q9NR96,3900,ENSG00000239732
P13987,3901,ENSG00000085063
Q14978,3902,ENSG00000166197
P10451,3903,ENSG00000118785
P84098,3904,ENSG00000108298
Q93009,3906,ENSG00000187555
Q13233,3907,ENSG00000095015
O95777,3908,ENSG00000128534
Q16666,3909,ENSG00000163565
Q01201,3911,ENSG00000104856
P11217,3912,ENSG00000068976
Q96H22,3913,ENSG00000166451
Q99996,3914,ENSG00000127914
O00767,3915,ENSG00000099194
P21709,3916,ENSG00000146904
O95298,3917,ENSG00000151366
O60682,3918,ENSG00000178860
O95405,3919,ENSG00000157077
O15492,3921,ENSG00000143333
P83731,3922,ENSG00000114391
P48050,3923,ENSG00000168135
P16989,3924,ENSG00000060138
Q96AX1,3925,ENSG00000139719
P21810,3927,ENSG00000182492
Q13627,3928,ENSG00000157540
Q8WZ64,3929,ENSG00000047365
O60663,3931,ENSG00000136944
Q14966,3932,ENSG00000075292
P26583,3933,ENSG00000164104
Q16512,3934,ENSG00000123143
Q99848,3937,ENSG00000117395
Q8TEW0,3938,ENSG00000148498
Q12959,3939,ENSG00000075711
Q14155,3940,ENSG00000102606
Q13516,3941,ENSG00000205927
Q13487,3942,ENSG00000104976
Q9NWS9,3943,ENSG00000083838
Q86TM3,3946,ENSG00000184735
Q8TAA3,3948,ENSG00000154611
Q9UL51,3949,ENSG00000099822
O95267,3950,ENSG00000172575
O75888,3951,ENSG00000161955
O60447,3952,ENSG00000067208
P43243,3953,ENSG00000015479
Q8N4C8,3954,ENSG00000141503
Q5TB30,3955,ENSG00000024526
O60603,3957,ENSG00000137462
O76099,3958,ENSG00000127530
O60645,3959,ENSG00000180104
P31273,3960,ENSG00000037965
Q9NRG9,3961,ENSG00000094914
P02760,3962,ENSG00000106927
P30533,3963,ENSG00000163956
Q86VN1,3966,ENSG00000136100
Q9UK13,3967,ENSG00000159905
O43815,3968,ENSG00000115808
O15547,3969,ENSG00000099957
Q86YD5,3970,ENSG00000179241
P42702,3971,ENSG00000113594
P00395,3972,ENSG00000198804
Q14738,3973,ENSG00000112640
Q08116,3974,ENSG00000090104
O43526,3975,ENSG00000075043
P54840,3977,ENSG00000111713
O00159,3978,ENSG00000197879
P42679,3979,ENSG00000007264
Q15465,3980,ENSG00000164690
P27695,3981,ENSG00000100823
P61225,3982,ENSG00000181467
Q8IX12,3983,ENSG00000060339
Q9UBE0,3985,ENSG00000142230
P51451,3986,ENSG00000136573
Q14993,3987,ENSG00000082293
P11177,3988,ENSG00000168291
O43278,3990,ENSG00000166145
Q9Y2A4,3991,ENSG00000180855
P16401,3992,ENSG00000184357
P20594,3993,ENSG00000159899
P20396,3994,ENSG00000170893
O95872,3995,ENSG00000204438
O14520,3996,ENSG00000165269
Q16566,3997,ENSG00000152495
P46976,4001,ENSG00000163754
O15151,4002,ENSG00000198625
O60282,4003,ENSG00000168280
Q96P48,4004,ENSG00000186635
Q13620,4005,ENSG00000158290
P20273,4006,ENSG00000012124
P30281,4007,ENSG00000112576
P43003,4009,ENSG00000079215
Q12888,4010,ENSG00000067369
P98198,4011,ENSG00000143515
Q16828,4012,ENSG00000139318
Q9HBL0,4013,ENSG00000079308
P00846,4014,ENSG00000198899
Q9UBF2,4015,ENSG00000158623
A5YKK6,4016,ENSG00000125107
O95704,4017,ENSG00000113108
Q9H0E9,4018,ENSG00000112983
P48431,4019,ENSG00000181449
P18850,4020,ENSG00000118217
P30305,4021,ENSG00000101224
P20941,4023,ENSG00000116703
P62508,4024,ENSG00000196482
P04908,4026,ENSG00000277075
P04908,4026,ENSG00000278463
P15428,4027,ENSG00000164120
P23508,4028,ENSG00000171444
Q13409,4029,ENSG00000077380
P02788,4030,ENSG00000012223
P52757,4031,ENSG00000106069
P78509,4033,ENSG00000189056
Q15327,4035,ENSG00000148677
Q01196,4038,ENSG00000159216
P53667,4039,ENSG00000106683
O95674,4040,ENSG00000101290
Q8WUK0,4041,ENSG00000110536
Q9UDV6,4042,ENSG00000170260
P12271,4043,ENSG00000140522
P20719,4044,ENSG00000106004
Q8WWZ3,4045,ENSG00000186197
Q8NI35,4048,ENSG00000132849
P46663,4051,ENSG00000100739
Q15617,4052,ENSG00000197849
Q9H4E5,4053,ENSG00000126785
O95716,4054,ENSG00000105514
P63027,4055,ENSG00000220205
Q9H0K1,4056,ENSG00000170145
Q6UXL0,4057,ENSG00000174564
Q08945,4058,ENSG00000149136
Q8WWL7,4061,ENSG00000147082
O43193,4064,ENSG00000102539
P31146,4065,ENSG00000102879
P23142,4071,ENSG00000077942
P28336,4072,ENSG00000135577
P20151,4073,ENSG00000167751
Q13424,4074,ENSG00000101400
Q9UFF9,4077,ENSG00000155508
Q9UEG4,4078,ENSG00000102870
Q86XI6,4080,ENSG00000173281
P19634,4081,ENSG00000090020
Q9P2W3,4084,ENSG00000127588
O75528,4086,ENSG00000171148
P56693,4087,ENSG00000100146
Q02577,4088,ENSG00000177551
P62888,4089,ENSG00000156482
Q9Y6M7,4091,ENSG00000033867
Q7Z5H3,4092,ENSG00000128805
Q96RI9,4093,ENSG00000237110
P49757,4094,ENSG00000133961
Q8WW12,4095,ENSG00000081154
P51684,4096,ENSG00000112486
O94988,4097,ENSG00000138640
Q9NRM7,4098,ENSG00000150457
Q9Y5G1,4099,ENSG00000262209
Q8N3U4,4102,ENSG00000101972
Q13285,4103,ENSG00000136931
O75155,4104,ENSG00000144712
P00338,4106,ENSG00000134333
Q14714,4108,ENSG00000123096
Q9BRC7,4109,ENSG00000115556
Q13145,4110,ENSG00000095739
P49760,4111,ENSG00000176444
O00506,4112,ENSG00000115694
P26640,4113,ENSG00000204394
O00268,4114,ENSG00000130699
O95271,4117,ENSG00000173273
Q7Z3Z4,4118,ENSG00000134627
P07196,4119,ENSG00000277586
Q8IWY4,4120,ENSG00000159307
P31150,4121,ENSG00000203879
Q96GM5,4122,ENSG00000066117
O15400,4123,ENSG00000079950
Q8TAU0,4125,ENSG00000119919
Q96RT7,4126,ENSG00000128159
Q15370,4127,ENSG00000103363
P21359,4128,ENSG00000196712
P18583,4130,ENSG00000159140
P43681,4131,ENSG00000101204
Q8N729,4132,ENSG00000183971
P28908,4133,ENSG00000120949
Q9UKX7,4135,ENSG00000093000
Q9Y2P7,4137,ENSG00000152454
Q13761,4139,ENSG00000020633
Q9UN70,4140,ENSG00000240184
Q969N4,4141,ENSG00000146385
P68871,4142,ENSG00000244734
P53804,4143,ENSG00000182670
Q8WWY6,4144,ENSG00000170948
Q9BUJ2,4145,ENSG00000105323
Q13868,4146,ENSG00000130713
Q8NHZ7,4147,ENSG00000230522
P24855,4148,ENSG00000213918
P42261,4149,ENSG00000155511
P78337,4150,ENSG00000069011
O95677,4151,ENSG00000112319
Q8NCW0,4154,ENSG00000131650
P11678,4155,ENSG00000121053
Q5SXM2,4157,ENSG00000165684
P51608,4158,ENSG00000169057
P52799,4159,ENSG00000125266
P60201,4163,ENSG00000123560
Q13310,4164,ENSG00000090621
Q9UKS7,4165,ENSG00000030419
Q8NFP9,4166,ENSG00000172915
Q14055,4167,ENSG00000049089
P05186,4168,ENSG00000162551
P85298,4169,ENSG00000241484
O15123,4170,ENSG00000091879
Q15057,4171,ENSG00000114331
Q9HCS7,4172,ENSG00000076924
Q99683,4173,ENSG00000197442
O43462,4174,ENSG00000012174
P43308,4176,ENSG00000163479
P40337,4177,ENSG00000134086
Q9NR48,4178,ENSG00000116539
Q14123,4179,ENSG00000154678
P00441,4180,ENSG00000142168
Q9Y5G0,4181,ENSG00000276547
Q00653,4183,ENSG00000077150
Q8IZC6,4184,ENSG00000196739
P05455,4185,ENSG00000138385
Q9P2J3,4186,ENSG00000198642
P27824,4187,ENSG00000127022
P08922,4189,ENSG00000047936
P28347,4190,ENSG00000187079
P25100,4191,ENSG00000171873
P09017,4192,ENSG00000198353
P12644,4193,ENSG00000125378
Q13474,4194,ENSG00000102385
P14868,4195,ENSG00000115866
O60906,4197,ENSG00000135587
Q9UHV7,4198,ENSG00000108510
P06727,4201,ENSG00000110244
P50219,4202,ENSG00000130675
Q00994,4204,ENSG00000166681
P06703,4205,ENSG00000197956
Q13231,4207,ENSG00000133063
P62979,4208,ENSG00000143947
Q8WVK7,4210,ENSG00000182628
P32927,4211,ENSG00000100368
Q6UVY6,4213,ENSG00000079931
P07585,4214,ENSG00000011465
Q8TAG9,4215,ENSG00000138190
Q03518,4216,ENSG00000168394
O14829,4217,ENSG00000086717
P52566,4219,ENSG00000111348
Q9UBU8,4221,ENSG00000185787
Q8NHQ1,4222,ENSG00000114107
P46940,4225,ENSG00000140575
Q9UBW7,4228,ENSG00000121741
P04183,4230,ENSG00000167900
P17752,4231,ENSG00000129167
A6NIX2,4232,ENSG00000142279
Q2M1P5,4235,ENSG00000166813
A6NNZ2,4236,ENSG00000173213
Q92558,4238,ENSG00000112290
O60381,4239,ENSG00000105856
Q13155,4240,ENSG00000106305
P13056,4242,ENSG00000120798
Q8WYA1,4243,ENSG00000029153
Q13489,4245,ENSG00000023445
O95235,4248,ENSG00000112984
Q9H1J7,4249,ENSG00000111186
O95391,4251,ENSG00000164609
Q8IZQ8,4252,ENSG00000141052
Q92530,4253,ENSG00000125818
Q13884,4255,ENSG00000172164
Q15427,4257,ENSG00000143368
P17483,4258,ENSG00000182742
Q13185,4259,ENSG00000122565
O75077,4260,ENSG00000114948
P54368,4261,ENSG00000104904
P13164,4262,ENSG00000185885
P98177,4263,ENSG00000184481
P34897,4264,ENSG00000182199
P21796,4265,ENSG00000213585
P14316,4266,ENSG00000168310
Q13227,4267,ENSG00000132522
O14576,4268,ENSG00000158560
P36405,4269,ENSG00000138175
P54829,4270,ENSG00000110786
P05026,4271,ENSG00000143153
Q13115,4272,ENSG00000120875
P27037,4273,ENSG00000121989
P98077,4274,ENSG00000129946
Q96K62,4275,ENSG00000119574
Q8IZL2,4276,ENSG00000184384
P43246,4277,ENSG00000095002
O15496,4279,ENSG00000069764
Q13478,4280,ENSG00000115604
P03973,4281,ENSG00000124107
P01236,4282,ENSG00000172179
Q9BZM4,4283,ENSG00000131019
P11234,4284,ENSG00000144118
Q92752,4285,ENSG00000116147
P62328,4286,ENSG00000205542
P21817,4289,ENSG00000196218
P33176,4290,ENSG00000170759
Q12788,4291,ENSG00000183751
Q7Z3S9,4292,ENSG00000264343
O43309,4293,ENSG00000158691
Q9H4P4,4295,ENSG00000181852
Q92989,4297,ENSG00000172409
O75674,4298,ENSG00000141198
Q16549,4299,ENSG00000160613
P54198,4301,ENSG00000100084
Q8TD31,4302,ENSG00000204536
P61088,4303,ENSG00000177889
O43734,4304,ENSG00000056972
P16591,4305,ENSG00000151422
Q16548,4306,ENSG00000140379
P55212,4308,ENSG00000138794
P00558,4309,ENSG00000102144
Q86WJ1,4311,ENSG00000131778
P08118,4312,ENSG00000263639
P06732,4313,ENSG00000104879
Q15853,4314,ENSG00000105698
P38484,4315,ENSG00000159128
Q8TBX8,4317,ENSG00000166908
Q03519,4318,ENSG00000204267
O14617,4319,ENSG00000065000
P78318,4320,ENSG00000089289
O60869,4321,ENSG00000107223
O00221,4323,ENSG00000146232
P61803,4325,ENSG00000129562
Q9UK12,4326,ENSG00000159885
P15514,4327,ENSG00000109321
Q07960,4328,ENSG00000175220
Q99665,4329,ENSG00000081985
Q16816,4330,ENSG00000164776
P11277,4331,ENSG00000070182
Q8NFY4,4333,ENSG00000137872
Q96PE2,4334,ENSG00000110237
P21731,4335,ENSG00000006638
Q8TCU5,4336,ENSG00000198785
P58173,4338,ENSG00000124657
P41236,4339,ENSG00000184203
Q9BQE3,4340,ENSG00000167553
Q13009,4344,ENSG00000156299
P02765,4346,ENSG00000145192
Q9NVA2,4347,ENSG00000138758
P05120,4348,ENSG00000197632
P52655,4349,ENSG00000165417
Q9UKX5,4352,ENSG00000137809
Q9Y286,4353,ENSG00000168995
P14618,4354,ENSG00000067225
P61158,4355,ENSG00000115091
Q00444,4356,ENSG00000172789
Q8N163,4357,ENSG00000158941
P08173,4360,ENSG00000180720
Q15907,4362,ENSG00000185236
Q01658,4363,ENSG00000117505
Q00987,4364,ENSG00000135679
P98066,4365,ENSG00000123610
O75398,4366,ENSG00000177030
P67812,4368,ENSG00000140612
O15553,4369,ENSG00000103313
O43281,4370,ENSG00000100842
Q16513,4371,ENSG00000065243
P21854,4372,ENSG00000137101
O95755,4373,ENSG00000100228
P61619,4374,ENSG00000058262
P34969,4375,ENSG00000148680
Q13422,4377,ENSG00000185811
Q8IZD4,4378,ENSG00000151065
P31930,4380,ENSG00000010256
P63010,4381,ENSG00000006125
Q9NVX0,4382,ENSG00000137814
Q16527,4383,ENSG00000175183
Q9UGJ1,4385,ENSG00000137822
Q15437,4386,ENSG00000101310
O95166,4387,ENSG00000170296
O95747,4388,ENSG00000172939
P01574,4389,ENSG00000171855
P42568,4390,ENSG00000171843
P16455,4391,ENSG00000170430
P78560,4392,ENSG00000169372
Q9BYD9,4393,ENSG00000184378
Q8NEV1,4396,ENSG00000254598
P14920,4397,ENSG00000110887
Q10586,4398,ENSG00000105516
Q8NI36,4400,ENSG00000134987
P50579,4401,ENSG00000111142
P04141,4402,ENSG00000164400
Q92934,4403,ENSG00000002330
Q9BXR5,4406,ENSG00000174123
P20851,4407,ENSG00000123843
O15511,4409,ENSG00000162704
Q15906,4410,ENSG00000163159
O60239,4411,ENSG00000131370
P00492,4412,ENSG00000165704
Q8IXF0,4413,ENSG00000151322
Q96EA4,4415,ENSG00000040275
P54756,4416,ENSG00000145242
P52797,4417,ENSG00000143590
P08240,4419,ENSG00000182934
Q13905,4420,ENSG00000107263
Q9UKT4,4422,ENSG00000112029
Q8NHL6,4423,ENSG00000104972
Q96AE4,4424,ENSG00000162613
Q02223,4425,ENSG00000048462
Q14137,4426,ENSG00000261236
P10746,4427,ENSG00000188690
O43927,4428,ENSG00000156234
O75603,4429,ENSG00000124827
Q86SG3,4430,ENSG00000205916
Q96B26,4431,ENSG00000120699
O75494,4432,ENSG00000188529
Q15831,4434,ENSG00000118046
Q9H306,4435,ENSG00000137675
O60840,4437,ENSG00000102001
P09455,4438,ENSG00000114115
Q8TD16,4439,ENSG00000185963
P0C7T3,4440,ENSG00000188691
P20809,4441,ENSG00000095752
Q9H1I8,4442,ENSG00000100325
O76076,4443,ENSG00000064205
Q16790,4444,ENSG00000107159
Q496J9,4446,ENSG00000122012
Q15910,4448,ENSG00000106462
P05023,4449,ENSG00000163399
Q9NSY1,4450,ENSG00000138756
Q9BVG8,4451,ENSG00000140859
P03897,4453,ENSG00000198840
O15287,4455,ENSG00000221829
O00253,4456,ENSG00000159723
Q9UGJ0,4460,ENSG00000106617
Q8WWN9,4461,ENSG00000074706
Q92633,4462,ENSG00000198121
P41220,4463,ENSG00000116741
O95180,4464,ENSG00000196557
O43283,4465,ENSG00000073803
Q9UJY4,4466,ENSG00000103365
O00189,4467,ENSG00000221838
Q02080,4468,ENSG00000213999
O60673,4469,ENSG00000009413
Q13564,4470,ENSG00000159593
O76074,4471,ENSG00000138735
P48380,4472,ENSG00000080298
P17658,4473,ENSG00000151079
Q96RN5,4474,ENSG00000099917
P13725,4477,ENSG00000099985
O94813,4478,ENSG00000145147
O15068,4480,ENSG00000126217
Q9BQE4,4481,ENSG00000131871
Q15208,4483,ENSG00000112079
Q92664,4484,ENSG00000122034
P51582,4485,ENSG00000186912
O60383,4486,ENSG00000164404
P10589,4487,ENSG00000175745
Q9UKS6,4489,ENSG00000165912
Q9UER7,4490,ENSG00000204209
O94822,4491,ENSG00000198862
Q9HBW0,4494,ENSG00000064547
P61421,4495,ENSG00000159720
P78545,4496,ENSG00000163435
Q9Y5I1,4497,ENSG00000249158
P78414,4499,ENSG00000170549
Q86UW9,4500,ENSG00000091073
P00505,4501,ENSG00000125166
Q8WYP5,4504,ENSG00000153207
P62917,4508,ENSG00000161016
P08183,4509,ENSG00000085563
O14514,4510,ENSG00000181790
P14555,4511,ENSG00000188257
Q6PEY2,4512,ENSG00000152086
P34998,4514,ENSG00000120088
P17302,4515,ENSG00000152661
Q9GZY0,4517,ENSG00000269405
Q9GZY0,4517,ENSG00000269437
Q5TZ20,4518,ENSG00000188558
Q13585,4520,ENSG00000102195
O00587,4521,ENSG00000100060
P02144,4522,ENSG00000198125
P10243,4523,ENSG00000185697
Q8NC51,4524,ENSG00000142864
P22680,4526,ENSG00000167910
P47736,4527,ENSG00000076864
P54727,4528,ENSG00000119318
Q6QNY1,4529,ENSG00000196072
P51911,4530,ENSG00000130176
Q8IWT1,4533,ENSG00000177098
P16410,4534,ENSG00000163599
P51513,4535,ENSG00000139910
P05000,4537,ENSG00000177047
Q06432,4538,ENSG00000108878
Q6GYQ0,4539,ENSG00000174373
O60656,4541,ENSG00000241119
Q8N680,4542,ENSG00000181472
Q9UJX3,4544,ENSG00000196510
Q13404,4545,ENSG00000244687
P08473,4546,ENSG00000196549
O15527,4547,ENSG00000114026
O75298,4548,ENSG00000125744
Q15628,4549,ENSG00000102871
P45877,4552,ENSG00000168938
Q8IV61,4553,ENSG00000152689
Q8TAA9,4554,ENSG00000173218
Q9UKV0,4556,ENSG00000048052
P57086,4557,ENSG00000171222
Q16637,4558,ENSG00000172062
Q16637,4558,ENSG00000205571
Q9UK08,4559,ENSG00000167414
O95342,4560,ENSG00000073734
O14556,4562,ENSG00000105679
Q9UN72,4563,ENSG00000204963
P36542,4564,ENSG00000165629
Q00975,4565,ENSG00000148408
Q8IU57,4566,ENSG00000185436
Q96JC1,4567,ENSG00000166887
P43235,4568,ENSG00000143387
P22459,4569,ENSG00000182255
Q8TEQ6,4570,ENSG00000082516
P14543,4571,ENSG00000116962
Q9UKW4,4572,ENSG00000134215
P12235,4573,ENSG00000151729
P31371,4574,ENSG00000102678
P55107,4575,ENSG00000266524
P17568,4576,ENSG00000099795
Q9Y5F0,4577,ENSG00000187372
P04920,4578,ENSG00000164889
Q16695,4579,ENSG00000168148
P24539,4581,ENSG00000116459
Q9UHI6,4582,ENSG00000064703
P61296,4585,ENSG00000164107
P51788,4586,ENSG00000114859
P23560,4587,ENSG00000176697
P09848,4588,ENSG00000115850
O15118,4589,ENSG00000141458
O75164,4590,ENSG00000066135
P41252,4591,ENSG00000196305
O96001,4592,ENSG00000106341
O60721,4594,ENSG00000074621
P12755,4595,ENSG00000157933
P35575,4596,ENSG00000131482
Q9BZ11,4597,ENSG00000149451
Q16533,4598,ENSG00000023608
P27449,4600,ENSG00000185883
P35241,4601,ENSG00000137710
O43745,4602,ENSG00000166869
P55060,4603,ENSG00000124207
Q99733,4604,ENSG00000205531
O00757,4605,ENSG00000130957
Q6P5Z2,4609,ENSG00000160447
P48436,4610,ENSG00000125398
P21580,4612,ENSG00000118503
Q9UQN3,4613,ENSG00000083937
O43633,4614,ENSG00000130724
Q9H6Q3,4615,ENSG00000101082
Q9UN75,4616,ENSG00000251664
Q8IUH5,4617,ENSG00000186908
Q99504,4618,ENSG00000158161
Q8TC59,4619,ENSG00000197181
P24386,4620,ENSG00000188419
P20264,4623,ENSG00000198914
Q9P0K7,4624,ENSG00000039560
Q9NTJ4,4626,ENSG00000140400
P25325,4627,ENSG00000128309
Q7Z7M9,4628,ENSG00000136542
Q8WUI4,4631,ENSG00000061273
Q96MT3,4636,ENSG00000139174
O60494,4637,ENSG00000107611
O15116,4638,ENSG00000175324
P24593,4639,ENSG00000115461
P17900,4640,ENSG00000196743
P30989,4641,ENSG00000101188
P51813,4643,ENSG00000102010
P00390,4644,ENSG00000104687
Q96J02,4646,ENSG00000078747
O94817,4650,ENSG00000145782
Q8WW01,4651,ENSG00000198860
P10606,4652,ENSG00000135940
O95096,4653,ENSG00000125820
Q96G91,4654,ENSG00000244165
Q00013,4656,ENSG00000130830
P61019,4657,ENSG00000104388
Q13368,4658,ENSG00000161647
P54136,4659,ENSG00000113643
O43663,4660,ENSG00000198901
Q5JVS0,4661,ENSG00000130956
O76071,4662,ENSG00000144021
P83916,4664,ENSG00000108468
Q8N4E7,4665,ENSG00000181867
P50616,4667,ENSG00000141232
P05165,4669,ENSG00000175198
O15146,4672,ENSG00000030304
Q13618,4673,ENSG00000036257
P22692,4674,ENSG00000141753
Q5T4F7,4676,ENSG00000120057
Q9UM13,4677,ENSG00000164162
Q8WTW3,4678,ENSG00000166685
Q13105,4679,ENSG00000116809
P32881,4680,ENSG00000120242
P62424,4681,ENSG00000148303
P05154,4682,ENSG00000188488
P01242,4683,ENSG00000136487
O60423,4684,ENSG00000130270
P07711,4687,ENSG00000135047
Q6STE5,4688,ENSG00000082014
P20138,4689,ENSG00000105383
P28472,4690,ENSG00000166206
Q9C0H5,4694,ENSG00000147799
P61266,4695,ENSG00000099365
P55265,4696,ENSG00000160710
Q9UN71,4697,ENSG00000253953
P78543,4700,ENSG00000159388
O14686,4702,ENSG00000167548
O75953,4704,ENSG00000137094
O15042,4706,ENSG00000163714
P01266,4707,ENSG00000042832
P83881,4708,ENSG00000241343
Q13017,4709,ENSG00000100852
O75795,4711,ENSG00000197888
P23942,4712,ENSG00000112619
P25092,4713,ENSG00000070019
P12821,4714,ENSG00000159640
Q9BPU9,4716,ENSG00000123810
P22001,4719,ENSG00000177272
O96008,4720,ENSG00000130204
Q9UKI8,4721,ENSG00000198586
P61106,4722,ENSG00000119396
P32243,4723,ENSG00000165588
Q9NZQ3,4724,ENSG00000213672
P78325,4725,ENSG00000151651
Q7L5N1,4726,ENSG00000168090
P25106,4728,ENSG00000144476
O95832,4729,ENSG00000163347
P36969,4730,ENSG00000167468
P39656,4731,ENSG00000244038
P23409,4733,ENSG00000111046
A8K7I4,4735,ENSG00000016490
P62899,4736,ENSG00000071082
O75947,4737,ENSG00000167863
O75815,4738,ENSG00000137936
O00471,4739,ENSG00000070367
P53367,4740,ENSG00000164144
Q9UL46,4744,ENSG00000100911
P26885,4745,ENSG00000173486
P13598,4746,ENSG00000108622
O95628,4747,ENSG00000080802
Q96QT4,4750,ENSG00000092439
Q676U5,4751,ENSG00000085978
P17482,4752,ENSG00000170689
P02545,4753,ENSG00000160789
P10646,4754,ENSG00000003436
O94979,4756,ENSG00000138674
Q8IUM7,4757,ENSG00000174576
A6NL08,4758,ENSG00000187857
O14599,4759,ENSG00000183753
O14599,4759,ENSG00000183795
O14599,4759,ENSG00000185894
Q9UHD9,4762,ENSG00000188021
O75381,4763,ENSG00000142655
Q6P2C8,4764,ENSG00000160563
Q9BV73,4765,ENSG00000126001
P31269,4767,ENSG00000078399
O95319,4768,ENSG00000048740
P50225,4769,ENSG00000196502
O75529,4770,ENSG00000135801
O43908,4772,ENSG00000183542
Q969G3,4773,ENSG00000073584
Q9NYF8,4774,ENSG00000029363
Q96PC3,4775,ENSG00000152056
P21108,4776,ENSG00000229937
Q13698,4778,ENSG00000081248
O00203,4779,ENSG00000132842
Q8NBF1,4780,ENSG00000174332
P21980,4781,ENSG00000198959
Q6VY07,4782,ENSG00000175115
O00292,4783,ENSG00000143768
Q01518,4785,ENSG00000131236
P01148,4786,ENSG00000147437
O60814,4787,ENSG00000197903
Q9BV40,4788,ENSG00000118640
Q9Y3M9,4790,ENSG00000130684
Q9Y5G5,4791,ENSG00000253767
P52732,4793,ENSG00000138160
